Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Jones H.,"Stone Mountain, GA",54,89,460,4.0,1/5/2018,"This is one of those places where you really can't go wrong. The food is always delicious. This location had a nice crowd and a wonderful atmosphere. We ordered the two for $35. meal deal where you share an appetizer, get two entrees and share a dessert, oh and get two Margaritas. My friend and I ordered the Strawberry Mango           margarita which was delicious with a pleasing amount of alcohol within it. I love the way the two servers came over to the table, shook and poured or drinks for us with a smile. I ordered bacon chicken quesadillas, they were delicious.",https://www.yelp.com/biz/chilis-snellville-2
Stephanie S.,"Snellville, GA",0,11,5,2.0,9/29/2017,"Worst experience here in a while! I ordered the ancho salmon with rice and broccoli. The broccoli came out covered in black spots on the stem. The waitress agreed it looked gross and took it back to the kitchen. After a little bit she came back and said ""that's how the broccoli comes.""  Uhhh....you mean spoiled? It comes spoiled? She agreed it was weird and offered to switch it out for another side. I decided to get more rice and they brought out this little cup that wasn't even full and the rice was undercooked. I go to the ziosk to pay the bill and they had the nerve to charge me for a handful of undercooked rice.  The manager did go above and beyond in fixing the issue, but if the kitchen can't tell when broccoli is spoiled, I fear for their ability to do anything else.",https://www.yelp.com/biz/chilis-snellville-2
Alex I.,"Orlando, FL",94,7,3,1.0,12/30/2017,I have came here several times after work for a beer and a bite the service is usually great which is why it pained me LITERALLY to write this review. I came inside and needed to use the men's room prior to being seated as I walked inside i immediately slipped into a large puddle of liquid. I came out and informed the waitress who while apologized did not try to reach out to a manager to even have some sort of report written which I would have assumed be standard. I'm relatively young and in good health but had it been an elderly person they could have broken a hip or worse. After gathering myself and clearly no one caring to check on me I left limping to my car nothing was broken but still disappointed. I will be reaching out to corporate.,https://www.yelp.com/biz/chilis-snellville-2
William B.,"Alpharetta, GA",20,3,1,1.0,12/2/2017,Ordered the sliders and this is how they came out.. Also never brought out my mashed potatoes after asking them twice about it. Manager comped the burgers but still charged for the drink.. Won't be back here again.,https://www.yelp.com/biz/chilis-snellville-2
Charity M.,"Columbus, GA",7,8,6,5.0,10/27/2017,Nachos are amazing  (and I order nachos everywhere) and the margaritas are yummy. Hubby had fried pickles and wings. Everything was great. We will be back.,https://www.yelp.com/biz/chilis-snellville-2
Roger H.,"Lilburn, GA",179,19,10,5.0,10/21/2017,"Lunch with the family for wife's birthday. Had a great time. Great atmosphere, great service. Daughter loved playing on the tablet. Son enjoyed the steamed broccoli, and I loved my $5 margaritas.",https://www.yelp.com/biz/chilis-snellville-2
Sara H.,"Snellville, GA",42,30,1,1.0,3/25/2017,"Against my better judgement we ordered from here.  * An Old Timer with Cheese ordered well done with no tomato, came blood raw with tomato. No onions, no extra pickle. * A bacon burger came similarly undercooked, with tomato and pickles. No onions. * The one piece of a quesadilla was hidden under pounds of lettuce and included ingredients not advertised. ^ The cheese dip was stone cold and all over the bag. * My ear of corn, nowhere to be seen. An anomaly in otherwise great service? Nope. It's always a complete and total disaster. I called about it. A bored manager collected no info from me, told me ""Catch you next time"" and hung up.",https://www.yelp.com/biz/chilis-snellville-2
Teneka H.,"Lawrenceville, GA",79,7,15,3.0,8/12/2017,Went to the restaurant around 5pm. Before sitting down I noticed a few flies at the table. We sat down anyway because there was no other booth available. Waitress was very pleasant and took my kids order first so they could eat before our food came. She checked on us often to make sure we had what we needed. The food was good. No complaints. Just the cleanliness of the table and floor. Plus I spent my whole time swatting flies.,https://www.yelp.com/biz/chilis-snellville-2
Karen L.,"Norcross, GA",0,14,1,5.0,12/15/2017,My husband and I have been to this location many times and we always sit at the bar. The bartenders provide excellent service and attention. I had the black bean fajitas which was delicious and worth the price. We will definitely be coming back soon.,https://www.yelp.com/biz/chilis-snellville-2
Tenita F.,"Snellville, GA",63,56,49,4.0,5/7/2017,"So came here to pick up dinner and they forgot part of my order!!!  Had to come back. They were nice enough but of course I was not pleased. My recommendation is to check your bag before you leave. Food was ok typical Chili's. I will be back because this can happen to anyone. On a good note, I see that they now deliver but I doubt I will have a $125 order for a typical night in!!",https://www.yelp.com/biz/chilis-snellville-2
