Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Suzanne Z.,"Cleveland, OH",0,2,2,1.0,9/12/2015,Service is slow and nothing is clean. Especially those screens you have to touch. Food is same as all the other chili's. Although the table near us had something bad and called the manager over. I needed to wash my hands after touching the pay screen and was surprised the bathroom was cleaner than my table.,https://www.yelp.com/biz/chilis-tarpon-springs?start=40
S S.,"Holiday, Tampa Bay, FL",0,8,,1.0,8/8/2015,"The new menu is horrible. They have added cilantro to almost everything. It's been proven that almost 20% of the population hates cilantro based on a genetic disposition that has to do with your sense of smell. Seriously the cilantro ""craze"" will have made this last trip to Chili's my last trip. I commend you for trying something new, but the research is out there that states clearly how a large portion of the population physically can't tolerate cilantro.",https://www.yelp.com/biz/chilis-tarpon-springs?start=40
Pam G.,"Palm Harbor, FL",43,33,380,3.0,3/21/2014,Dinner time they got us right in and service was great.  The wait staff was accommodating to our larger group and took care of our needs before we asked.,https://www.yelp.com/biz/chilis-tarpon-springs?start=40
Scott S.,"Temple Terrace, Tampa Bay, FL",46,52,76,5.0,7/4/2014,"what can i say? it's chilis! it's always good, never disappointing and the service is awesome. AJ is nice and personable and quick with the mango margaritas! i always go to chilis for good times, great food and excellent service!",https://www.yelp.com/biz/chilis-tarpon-springs?start=40
Philip T.,"Tarpon Springs, FL",3,39,,4.0,2/3/2012,"As you know Chili's is Chili's. They all serve the same food. What sets this one apart from all I've been to is the service. They have the best service of most restaurants we go, due to a server with the first initial of B. She is great which make our visits greater. Thanks Miss B.",https://www.yelp.com/biz/chilis-tarpon-springs?start=40
Samantha M.,"Tarpon Springs, FL",8,5,,5.0,6/18/2014,Went there last night and had great service! The waitress was really nice and food was out fast! I have a 2yr old and the waitress was very good with her. Food was nice and hot when we got it. Everything tasted great,https://www.yelp.com/biz/chilis-tarpon-springs?start=40
Alex J.,"New Port Richey, FL",0,5,,1.0,5/31/2013,"I probably had the worst lunch I've ever eaten at a restaurant at this Chili's today.  I don't know when they started serving reheated chicken with their fajitas but they're completely tasteless.  We asked her to burn the peppers and onions and chicken a little, and they were barely warm when served much less crispy.  The guacamole was brown so we pointed that out and the manager brought out another bowl and it was just as bad.  ""We make it fresh here every day"" my fat behind.  The server was really bad, very slow.  No wonder American businesses are in the toilet, no one cares to make a decent product anymore.",https://www.yelp.com/biz/chilis-tarpon-springs?start=40
Wendy B.,"Shelbyville, MI",14,7,,3.0,4/8/2012,"Got their new 6oz garlic sirloin, not so good.  My iced tea tasted old.  The only good thing was the chips and Guac.  The manager did take care of a portion of the bill for the experience.  They used to be so good, not not so much 100% of the time.  I'll give it 1 more shot, before I stay away for good.",https://www.yelp.com/biz/chilis-tarpon-springs?start=40
Linda N.,"Redondo Beach, CA",0,7,,1.0,12/18/2011,"We have gone to this Chili's many times and usually have good service and a good meal until last night. Honestly the worst meal ever.... our ribs were overcooked and really dry, the vegetables were overcooked, and the chips were totally overcooked. The service was horrible. The excuse we received from our service was; ""it's only my second day"". Well then, don't serve!!! the Manager took the ribs off our meal, we left, and went home to eat. ABSOLUTELY HORRIBLE!!!!",https://www.yelp.com/biz/chilis-tarpon-springs?start=40
Suzie C.,"Palm Harbor, Tampa Bay, FL",1,1026,196,5.0,12/16/2017,"Stopped in for a late lunch. No-one was at the door so we sat at the bar. She greeted us almost immediately and brought us our water. We ordered and our soup was brought out quickly. The southwest soup is simply perfect here. I could of had three more bowls of that and been very very happy. But, I had a mex bowl to eat too. It was 'ok.' Too much rice. Not enough lettuce. But a fair amount of chicken. The food was hot which is what I like the best. The flavor was very good which is why there is a five star review. We would definitely return. Our experience here was very positive.",https://www.yelp.com/biz/chilis-tarpon-springs
Leah M.,"Palm Harbor, FL",2,39,60,2.0,7/14/2017,"Chilis is always just a decent place. But tonight, we had a rude server named Ashley. We were seated and waited 15 minutes and the manager finally came over and took our order since Ashley was taking orders of people who sat after us. Ashley then told us our wings would be right out. So five minutes later we asked her where our wings were and she yelled saying they take 15 minutes and they were on minute 10. The manager then came and served us the wings and said they can take 15 to 20 minutes which is horrible because they take less then five to cook. We finally then received our steaks which I love the steak with the avacado! Overall the food was good but staff was rude and the food took longer then it should of. Oh and I never receive my Plenti points at Chilis even though I put in my phone number.",https://www.yelp.com/biz/chilis-tarpon-springs
Ashley C.,"Sparks, NV",25,3,,1.0,12/5/2017,"So I made an order online... It said my pick up time was in 23 mins, I had an errand to run so that gave me plenty of time to do that... when I got there I waited for almost 10 minutes before I went inside to see what was taking so long. I found there was no one inside and found that they were still not done with my order. So I asked for a bowl of soup to be added to my order, however I had already paid online with my card and she told me it couldn't be done. So you're meaning to tell me that a chain like Chili's cannot start a separate tab just for a cup of soup? I even had the cash on me! Terrible service.",https://www.yelp.com/biz/chilis-tarpon-springs
Barbara M.,"Holiday, Tampa Bay, FL",3,35,2,1.0,10/22/2017,"My husband went to this Chili's in Tarpon Springs today(Sunday) and ordered a hamburger to go. He was eating it when he discovered 15 in. strand of black hair in it. Needless to say, he was disgusted and won't ever be returning ever again.",https://www.yelp.com/biz/chilis-tarpon-springs
Josephine W.,"Holiday, FL",19,36,127,5.0,12/9/2016,"We arrived early as to avoid the crowd. Success was ours. The service was better then usual which was a refreshing change. Our server was on top of things the whole evening. The food oh the delectable food. I had the spicy pasilla  chile chicken that was cooked to almost perfection and husband and a very well prepared and cook ribeye. We were both very satisfied with our meal selections. We will return to this location again. Kudos to chilies in Tarpon Springs for a meal well done!  12/9/16 update apparently there have been some changes and turnover in staff. For why the food was scrumptious as always, the service was lacking.",https://www.yelp.com/biz/chilis-tarpon-springs
