entity,worst,da,best,da2
BJ,4,ORG,6.0,ORG
Rene,3,PERSON,0.0,0
Webster,1,PERSON,0.0,0
Stephen,1,PERSON,0.0,0
Steve,1,PERSON,0.0,0
Sigh,1,PERSON,0.0,0
Parmesan,1,PERSON,0.0,0
FL,1,GPE,0.0,0
Emory,1,ORG,0.0,0
Cobb,1,PERSON,0.0,0
Berry,1,PERSON,0.0,0
