name,bad,da,good,da2
females,1,NOUN,0.0,0
hood,1,NOUN,0.0,0
ribs,1,NOUN,7.0,NOUN
lamp,1,NOUN,0.0,0
site,1,NOUN,0.0,0
exception,1,NOUN,0.0,0
heat,1,NOUN,0.0,0
beans,1,NOUN,0.0,0
family,1,NOUN,2.0,NOUN
beverage,1,NOUN,0.0,0
occasions,1,NOUN,0.0,0
acknowledgment,1,NOUN,0.0,0
clipping,1,NOUN,0.0,0
nail,1,NOUN,0.0,0
duty,1,NOUN,0.0,0
others,1,NOUN,0.0,0
transaction,1,NOUN,0.0,0
point,1,NOUN,1.0,NOUN
apology,1,NOUN,0.0,0
mouth,1,NOUN,1.0,NOUN
type,1,NOUN,0.0,0
bag,1,NOUN,0.0,0
cane,1,NOUN,0.0,0
appetite,1,NOUN,0.0,0
improvement,1,NOUN,0.0,0
lemonade,1,NOUN,0.0,0
soup,1,NOUN,2.0,NOUN
breadsticks,1,NOUN,0.0,0
kitchen,1,NOUN,0.0,0
menu,1,NOUN,3.0,NOUN
pad,1,NOUN,0.0,0
onions,1,NOUN,0.0,0
story,1,NOUN,0.0,0
basket,1,NOUN,0.0,0
wings,1,NOUN,0.0,0
sauzrita,1,NOUN,0.0,0
meager,1,NOUN,0.0,0
roll,1,NOUN,0.0,0
joke,1,NOUN,0.0,0
butter,1,NOUN,0.0,0
chips,1,NOUN,1.0,NOUN
statements,1,NOUN,0.0,0
drinking,1,NOUN,1.0,NOUN
things,1,NOUN,0.0,0
price,1,NOUN,3.0,NOUN
band,1,NOUN,0.0,0
style,1,NOUN,0.0,0
men,1,NOUN,0.0,0
run,1,NOUN,0.0,0
advantage,1,NOUN,0.0,0
word,1,NOUN,0.0,0
ribeyes,1,NOUN,0.0,0
picture,1,NOUN,0.0,0
doors,1,NOUN,0.0,0
LANGUAGE,1,NOUN,0.0,0
fact,1,NOUN,0.0,0
lemon,1,NOUN,1.0,NOUN
PM,1,NOUN,0.0,0
experiences,1,NOUN,0.0,0
lady,1,NOUN,1.0,NOUN
hoodlems,1,NOUN,0.0,0
guest,1,NOUN,2.0,NOUN
utensils,1,NOUN,0.0,0
bowl,1,NOUN,0.0,0
substance,1,NOUN,0.0,0
comment,1,NOUN,0.0,0
decor,1,NOUN,0.0,0
passé,1,NOUN,0.0,0
furnishings,1,NOUN,0.0,0
straits,1,NOUN,0.0,0
facility,1,NOUN,0.0,0
Positive,1,NOUN,0.0,0
EVERYTHING,1,NOUN,0.0,0
napkins,1,NOUN,0.0,0
water,1,NOUN,1.0,NOUN
boxes,1,NOUN,0.0,0
position,1,NOUN,0.0,0
tip,1,NOUN,0.0,0
anybody,1,NOUN,0.0,0
Appetizers,1,NOUN,0.0,0
minuts,1,NOUN,0.0,0
salmon,1,NOUN,1.0,NOUN
pics,1,NOUN,0.0,0
plenty,1,NOUN,0.0,0
places,1,NOUN,1.0,NOUN
establishment,1,NOUN,0.0,0
bill,1,NOUN,0.0,0
business,1,NOUN,0.0,0
Yelp,1,NOUN,0.0,0
husbands,1,NOUN,0.0,0
charcoal,1,NOUN,0.0,0
hamburger,1,NOUN,0.0,0
hubby,1,NOUN,0.0,0
Burgers,1,NOUN,1.0,NOUN
hockey,1,NOUN,0.0,0
pucks,1,NOUN,0.0,0
disgrace,1,NOUN,0.0,0
staff,1,NOUN,7.0,NOUN
Ingredients,1,NOUN,0.0,0
sliders,1,NOUN,0.0,0
JD,1,NOUN,0.0,0
sampler,1,NOUN,0.0,0
app,1,NOUN,0.0,0
Dirty,1,NOUN,0.0,0
rant,1,NOUN,0.0,0
crumbs,1,NOUN,0.0,0
paper,1,NOUN,0.0,0
pocket,1,NOUN,0.0,0
tissue,1,NOUN,0.0,0
ice,1,NOUN,0.0,0
prob,1,NOUN,0.0,0
audacity,1,NOUN,0.0,0
mozzarella,1,NOUN,0.0,0
sticks,1,NOUN,2.0,NOUN
garbage,1,NOUN,0.0,0
weather,1,NOUN,0.0,0
wine,1,NOUN,1.0,NOUN
diner,1,NOUN,0.0,0
review,1,NOUN,1.0,NOUN
fault,1,NOUN,1.0,NOUN
life,1,NOUN,0.0,0
sandwich,1,NOUN,0.0,0
ranch,1,NOUN,1.0,NOUN
pride,1,NOUN,0.0,0
talentless,1,NOUN,0.0,0
society,1,NOUN,0.0,0
world,1,NOUN,0.0,0
4th,1,NOUN,0.0,0
"order,40",1,NOUN,0.0,0
kid,1,NOUN,0.0,0
room,1,NOUN,2.0,NOUN
waiters,1,NOUN,1.0,NOUN
male,1,NOUN,0.0,0
act,1,NOUN,0.0,0
mop,1,NOUN,0.0,0
care,1,NOUN,1.0,NOUN
anyones,1,NOUN,0.0,0
name,1,NOUN,0.0,0
meals,1,NOUN,0.0,0
braids,1,NOUN,0.0,0
glasses,1,NOUN,0.0,0
restraint,1,NOUN,0.0,0
industry,1,NOUN,0.0,0
seconds,1,NOUN,0.0,0
guys,1,NOUN,0.0,0
tone,1,NOUN,0.0,0
management,1,NOUN,1.0,NOUN
reorder,1,NOUN,0.0,0
girlfriend,1,NOUN,0.0,0
afternoon,1,NOUN,0.0,0
question,1,NOUN,0.0,0
entrees,1,NOUN,1.0,NOUN
shift,1,NOUN,1.0,NOUN
sounds,1,NOUN,0.0,0
booty,1,NOUN,0.0,0
shake,1,NOUN,0.0,0
remix,1,NOUN,0.0,0
something,1,NOUN,4.0,NOUN
hold,1,NOUN,0.0,0
haircut,1,NOUN,0.0,0
church,1,NOUN,0.0,0
twerk,1,NOUN,0.0,0
mints,1,NOUN,0.0,0
NEWSFLASH,1,NOUN,0.0,0
mint,1,NOUN,0.0,0
music,1,NOUN,2.0,NOUN
TGIs,1,NOUN,0.0,0
purpose,1,NOUN,0.0,0
pants,1,NOUN,1.0,NOUN
hate,1,NOUN,0.0,0
hop,1,NOUN,0.0,0
sports.if,1,NOUN,0.0,0
chain,1,NOUN,3.0,NOUN
kids,1,NOUN,0.0,0
Waitress,1,NOUN,0.0,0
faces,1,NOUN,0.0,0
skin,1,NOUN,0.0,0
