name,good,da,bad,da2
service,9,NOUN,5.0,NOUN
food,8,NOUN,11.0,NOUN
server,7,NOUN,1.0,NOUN
experience,4,NOUN,2.0,NOUN
night,3,NOUN,0.0,0
game,3,NOUN,0.0,0
place,3,NOUN,1.0,NOUN
V,3,NOUN,0.0,0
celebration,2,NOUN,0.0,0
considering,2,NOUN,0.0,0
