name,good,da,bad,da2
good,164,NOUN,0.0,0
food,160,NOUN,38.0,NOUN
service,123,NOUN,27.0,NOUN
time,88,NOUN,24.0,NOUN
BJ,70,NOUN,19.0,NOUN
server,63,NOUN,13.0,NOUN
place,60,NOUN,13.0,NOUN
order,58,NOUN,20.0,NOUN
get,57,NOUN,0.0,0
go,52,NOUN,0.0,0
one,51,NOUN,19.0,NOUN
pizza,50,NOUN,10.0,NOUN
restaurant,45,NOUN,17.0,NOUN
salad,42,NOUN,11.0,NOUN
beer,41,NOUN,7.0,NOUN
menu,39,NOUN,4.0,NOUN
chicken,36,NOUN,6.0,NOUN
wait,35,NOUN,0.0,0
what,33,NOUN,16.0,NOUN
table,32,NOUN,13.0,NOUN
love,32,NOUN,4.0,NOUN
experience,30,NOUN,4.0,NOUN
pizookie,29,NOUN,4.0,NOUN
well,29,NOUN,5.0,NOUN
dinner,28,NOUN,8.0,NOUN
bar,28,NOUN,8.0,NOUN
minutes,28,NOUN,18.0,NOUN
waitress,27,NOUN,11.0,NOUN
location,27,NOUN,4.0,NOUN
dish,26,NOUN,13.0,NOUN
dessert,26,NOUN,3.0,NOUN
night,26,NOUN,9.0,NOUN
lunch,26,NOUN,9.0,NOUN
fries,24,NOUN,2.0,NOUN
times,24,NOUN,5.0,NOUN
selection,24,NOUN,1.0,NOUN
something,23,NOUN,5.0,NOUN
cream,22,NOUN,1.0,NOUN
appetizer,22,NOUN,0.0,0
visit,22,NOUN,7.0,NOUN
way,22,NOUN,7.0,NOUN
try,22,NOUN,0.0,0
beers,22,NOUN,0.0,0
everything,21,NOUN,2.0,NOUN
burger,20,NOUN,8.0,NOUN
soup,20,NOUN,4.0,NOUN
drinks,20,NOUN,1.0,NOUN
being,19,NOUN,3.0,NOUN
favorite,19,NOUN,0.0,0
meal,19,NOUN,6.0,NOUN
ice,19,NOUN,1.0,NOUN
bit,19,NOUN,2.0,NOUN
while,19,NOUN,3.0,NOUN
Service,18,NOUN,4.0,NOUN
manager,18,NOUN,13.0,NOUN
top,17,NOUN,2.0,NOUN
lot,17,NOUN,0.0,0
BJs,17,NOUN,7.0,NOUN
Food,17,NOUN,3.0,NOUN
wings,17,NOUN,7.0,NOUN
family,17,NOUN,5.0,NOUN
waiter,17,NOUN,5.0,NOUN
sauce,17,NOUN,7.0,NOUN
half,16,NOUN,4.0,NOUN
stars,16,NOUN,3.0,NOUN
drink,16,NOUN,3.0,NOUN
day,16,NOUN,3.0,NOUN
things,16,NOUN,2.0,NOUN
area,16,NOUN,1.0,NOUN
who,15,NOUN,7.0,NOUN
return,14,NOUN,0.0,0
worth,14,NOUN,0.0,0
cookie,14,NOUN,1.0,NOUN
burgers,14,NOUN,0.0,0
chips,13,NOUN,3.0,NOUN
flavor,13,NOUN,0.0,0
hour,13,NOUN,6.0,NOUN
chocolate,13,NOUN,1.0,NOUN
staff,13,NOUN,7.0,NOUN
home,13,NOUN,6.0,NOUN
price,12,NOUN,0.0,0
sandwich,12,NOUN,2.0,NOUN
check,12,NOUN,1.0,NOUN
salads,12,NOUN,0.0,0
gluten,12,NOUN,0.0,0
customer,12,NOUN,7.0,NOUN
atmosphere,12,NOUN,1.0,NOUN
options,12,NOUN,0.0,0
mini,11,NOUN,1.0,NOUN
orders,11,NOUN,3.0,NOUN
tuna,11,NOUN,0.0,0
friends,11,NOUN,2.0,NOUN
servers,11,NOUN,2.0,NOUN
friend,11,NOUN,2.0,NOUN
sprouts,11,NOUN,2.0,NOUN
chain,11,NOUN,2.0,NOUN
salmon,11,NOUN,0.0,0
side,11,NOUN,8.0,NOUN
kind,11,NOUN,2.0,NOUN
pizzas,11,NOUN,0.0,0
feel,11,NOUN,0.0,0
party,10,NOUN,3.0,NOUN
cheese,10,NOUN,6.0,NOUN
bacon,10,NOUN,2.0,NOUN
ribs,10,NOUN,1.0,NOUN
anything,10,NOUN,1.0,NOUN
shrimp,10,NOUN,1.0,NOUN
thing,10,NOUN,7.0,NOUN
bread,10,NOUN,1.0,NOUN
quality,10,NOUN,1.0,NOUN
restaurants,10,NOUN,0.0,0
taste,9,NOUN,3.0,NOUN
Good,9,NOUN,0.0,0
items,9,NOUN,0.0,0
dishes,9,NOUN,2.0,NOUN
specials,9,NOUN,2.0,NOUN
fish,9,NOUN,0.0,0
wrong,9,NOUN,6.0,NOUN
couple,9,NOUN,2.0,NOUN
kids,9,NOUN,5.0,NOUN
birthday,9,NOUN,0.0,0
crust,9,NOUN,0.0,0
review,9,NOUN,3.0,NOUN
nothing,9,NOUN,3.0,NOUN
house,9,NOUN,2.0,NOUN
appetizers,9,NOUN,2.0,NOUN
entree,8,NOUN,1.0,NOUN
dip,8,NOUN,1.0,NOUN
ordering,8,NOUN,0.0,0
need,8,NOUN,0.0,0
variety,8,NOUN,0.0,0
plate,8,NOUN,2.0,NOUN
wife,8,NOUN,2.0,NOUN
sports,8,NOUN,1.0,NOUN
rib,8,NOUN,1.0,NOUN
husband,8,NOUN,9.0,NOUN
bowl,8,NOUN,2.0,NOUN
filling,8,NOUN,0.0,0
size,8,NOUN,0.0,0
pick,8,NOUN,0.0,0
