name,bad,da,good,da2
top,1,NOUN,0.0,0
ass,1,NOUN,0.0,0
crispers,1,NOUN,3.0,NOUN
girlfriend,1,NOUN,0.0,0
salad,1,NOUN,0.0,0
front,1,NOUN,0.0,0
arms,1,NOUN,0.0,0
surprise,1,NOUN,0.0,0
booths,1,NOUN,0.0,0
attention,1,NOUN,1.0,NOUN
karaoke,1,NOUN,0.0,0
finish,1,NOUN,0.0,0
ship,1,NOUN,0.0,0
warning,1,NOUN,0.0,0
signs,1,NOUN,0.0,0
chance,1,NOUN,1.0,NOUN
contact,1,NOUN,0.0,0
information,1,NOUN,0.0,0
minute,1,NOUN,0.0,0
queue,1,NOUN,0.0,0
station,1,NOUN,0.0,0
ego,1,NOUN,0.0,0
response,1,NOUN,0.0,0
Sundays,1,NOUN,0.0,0
eye,1,NOUN,0.0,0
system,1,NOUN,0.0,0
restroom,1,NOUN,0.0,0
problem,1,NOUN,0.0,0
mood,1,NOUN,0.0,0
Shame,1,NOUN,0.0,0
life,1,NOUN,0.0,0
blindes,1,NOUN,0.0,0
dust,1,NOUN,0.0,0
music,1,NOUN,0.0,0
cell,1,NOUN,0.0,0
colleagues,1,NOUN,0.0,0
lime,1,NOUN,0.0,0
joke,1,NOUN,0.0,0
mention,1,NOUN,0.0,0
frame,1,NOUN,0.0,0
work,1,NOUN,0.0,0
napkins,1,NOUN,1.0,NOUN
tops,1,NOUN,0.0,0
cheese,1,NOUN,2.0,NOUN
Service,1,NOUN,0.0,0
managers,1,NOUN,0.0,0
pace,1,NOUN,0.0,0
chit,1,NOUN,0.0,0
juice,1,NOUN,0.0,0
lot,1,NOUN,2.0,NOUN
appetizer,1,NOUN,0.0,0
tab,1,NOUN,0.0,0
type,1,NOUN,0.0,0
bag,1,NOUN,0.0,0
FOOD,1,NOUN,0.0,0
apology,1,NOUN,0.0,0
health,1,NOUN,0.0,0
rating,1,NOUN,0.0,0
recipe,1,NOUN,0.0,0
home,1,NOUN,1.0,NOUN
complaints,1,NOUN,0.0,0
Food,1,NOUN,3.0,NOUN
code,1,NOUN,0.0,0
towels,1,NOUN,0.0,0
anything,1,NOUN,2.0,NOUN
part,1,NOUN,0.0,0
town,1,NOUN,0.0,0
family,1,NOUN,1.0,NOUN
campaign,1,NOUN,0.0,0
menu,1,NOUN,3.0,NOUN
track,1,NOUN,0.0,0
names,1,NOUN,0.0,0
job,1,NOUN,2.0,NOUN
issues,1,NOUN,0.0,0
temperature,1,NOUN,0.0,0
occasions,1,NOUN,1.0,NOUN
group,1,NOUN,0.0,0
temps,1,NOUN,0.0,0
diners,1,NOUN,0.0,0
winter,1,NOUN,0.0,0
coats,1,NOUN,0.0,0
parties,1,NOUN,0.0,0
person,1,NOUN,0.0,0
dining,1,NOUN,1.0,NOUN
selfs,1,NOUN,0.0,0
hint,1,NOUN,0.0,0
dish,1,NOUN,0.0,0
ratings,1,NOUN,1.0,NOUN
chilies,1,NOUN,1.0,NOUN
Something,1,NOUN,0.0,0
ambiance,1,NOUN,0.0,0
ton,1,NOUN,0.0,0
word,1,NOUN,0.0,0
Hands,1,NOUN,0.0,0
Everything,1,NOUN,0.0,0
Everyone,1,NOUN,0.0,0
curbside,1,NOUN,0.0,0
potatoes,1,NOUN,0.0,0
servers,1,NOUN,4.0,NOUN
jobs,1,NOUN,0.0,0
need,1,NOUN,0.0,0
day,1,NOUN,1.0,NOUN
business,1,NOUN,1.0,NOUN
burger,1,NOUN,3.0,NOUN
grease,1,NOUN,0.0,0
joints,1,NOUN,1.0,NOUN
room,1,NOUN,0.0,0
nothing,1,NOUN,0.0,0
paper,1,NOUN,0.0,0
manner,1,NOUN,1.0,NOUN
hours,1,NOUN,0.0,0
dessert,1,NOUN,0.0,0
area,1,NOUN,1.0,NOUN
hockey,1,NOUN,0.0,0
game,1,NOUN,0.0,0
issue,1,NOUN,0.0,0
corn,1,NOUN,0.0,0
communication,1,NOUN,0.0,0
bathrooms,1,NOUN,0.0,0
door,1,NOUN,2.0,NOUN
anyone,1,NOUN,0.0,0
chain,1,NOUN,1.0,NOUN
fajitas,1,NOUN,1.0,NOUN
rice,1,NOUN,0.0,0
tortillas,1,NOUN,0.0,0
rack,1,NOUN,0.0,0
baby,1,NOUN,0.0,0
broccoli,1,NOUN,0.0,0
tissue,1,NOUN,0.0,0
chair,1,NOUN,0.0,0
broom,1,NOUN,0.0,0
middle,1,NOUN,0.0,0
temp,1,NOUN,0.0,0
supervisor,1,NOUN,0.0,0
thing,1,NOUN,2.0,NOUN
pizza,1,NOUN,0.0,0
Meats,1,NOUN,0.0,0
cadillac,1,NOUN,0.0,0
style,1,NOUN,0.0,0
chipotle,1,NOUN,1.0,NOUN
patron,1,NOUN,0.0,0
term,1,NOUN,0.0,0
scraps,1,NOUN,0.0,0
evening,1,NOUN,1.0,NOUN
items,1,NOUN,2.0,NOUN
substitute,1,NOUN,0.0,0
ranch,1,NOUN,0.0,0
cream,1,NOUN,0.0,0
promo,1,NOUN,0.0,0
size,1,NOUN,0.0,0
Waiter,1,NOUN,0.0,0
lamp,1,NOUN,0.0,0
