name,good,da,bad,da2
cooks,1,NOUN,0.0,0
stuff,1,NOUN,0.0,0
environment,1,NOUN,0.0,0
special,1,NOUN,0.0,0
specialGood,1,NOUN,0.0,0
delish,1,NOUN,0.0,0
things,1,NOUN,2.0,NOUN
hands,1,NOUN,0.0,0
expectations,1,NOUN,0.0,0
ribs,1,NOUN,5.0,NOUN
bone,1,NOUN,0.0,0
favs,1,NOUN,0.0,0
fight,1,NOUN,0.0,0
who,1,NOUN,6.0,NOUN
loser,1,NOUN,0.0,0
request,1,NOUN,0.0,0
dipping,1,NOUN,0.0,0
care,1,NOUN,1.0,NOUN
49ers,1,NOUN,0.0,0
timer,1,NOUN,0.0,0
flavor,1,NOUN,4.0,NOUN
fun,1,NOUN,0.0,0
counting,1,NOUN,0.0,0
change,1,NOUN,0.0,0
beans,1,NOUN,0.0,0
Waitress,1,NOUN,0.0,0
tea,1,NOUN,2.0,NOUN
point,1,NOUN,6.0,NOUN
burrito,1,NOUN,0.0,0
street,1,NOUN,0.0,0
picture,1,NOUN,0.0,0
gem,1,NOUN,0.0,0
rings,1,NOUN,0.0,0
entree,1,NOUN,0.0,0
half,1,NOUN,3.0,NOUN
What,1,NOUN,0.0,0
everyone,1,NOUN,0.0,0
Salsa,1,NOUN,0.0,0
Panko,1,NOUN,0.0,0
5-stars,1,NOUN,0.0,0
