name,bad,da,good,da2
food,11,NOUN,8.0,NOUN
restaurant,7,NOUN,0.0,0
manager,7,NOUN,0.0,0
minutes,6,NOUN,0.0,0
service,5,NOUN,9.0,NOUN
order,5,NOUN,0.0,0
waiter,4,NOUN,1.0,NOUN
fish,4,NOUN,0.0,0
situation,4,NOUN,0.0,0
explanation,3,NOUN,0.0,0
