entity,worst,da,best,da2
CPK,10,ORG,42.0,ORG
Kailua,3,GPE,0.0,0
Mahalo,2,GPE,0.0,0
 It,2,ORG,0.0,0
kapoleiWent,1,GPE,0.0,0
Ala,1,PERSON,1.0,PERSON
American,1,ORG,0.0,0
Andrew,1,PERSON,0.0,0
California,1,GPE,8.0,ORG
Hawaii,1,GPE,2.0,GPE
Pearlridge,1,ORG,3.0,ORG
YUM,1,ORG,0.0,0
