,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
22,Greg B.,"Cliffside Park, NJ",30,452,4.0,3.0,2012-02-10,"Have you ever been to a CPK?  Well this is exactly the same, but inside Foxwoods casino.  Actually not a bad food option in Foxwoods, where much of the food is either overpriced or crappy.   The new Habanero Carnitas pizza is very tasty, spicy, and flavorful.  I am convinced based on taste that they used fresh cilantro and habanero, which would be rare for a chain.  Also, they didn't try to temper the spiciness with a sugary blend, as many bad recipes do.  The waitress was very pleasant to me.  The bad: no bathroom in the restaurant, you have to go out to the casino.",https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.2120000000000006,3.2120000000000006,3.2120000000000006,3.2120000000000006,3.212000000000001
36,Richard R.,"Boston, MA",61,76,7.0,2.0,2012-05-18,Service slow as molasses. Chicken cranberry sandwich had a minuscule amount of chicken in it. Mostly lettuce and bread.,https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.1760000000000006,3.1760000000000006,3.1760000000000006,3.1760000000000006,3.176000000000001
37,Bruce C.,"Baltic, CT",2,7,,4.0,2012-09-15,Kathi and I had dinner there last night before the Kathleen Madigan show. It was a great dinner which started out with the ginger chicken dumplings. We followed that up with a California Club pizza. All in all a great dinner.,https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.472,3.472,3.472,3.472,3.472
29,Jacqueline D.,"Lakewood, OH",28,125,42.0,4.0,2013-03-10,"These places are the same no matter where you go. The food was good. Service was kind of slow, but it seemed we had the great timing of coming during an influx of people, however, we had an awesome waitress named Kallie. She is the nicest and sweetest person. We had a very good dinner,everything tasted great. I'm not a fan of tiramisu, my sister ordered it, but it was pretty good. I was stuffed but next time I will try the red velvet cake.",https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.44,3.44,3.44,3.44,3.4400000000000004
38,Amy J.,"Methuen, MA",0,97,,5.0,2013-06-17,"Our food was delicious (soy ginger dumpling appetizer was amazing, and the shrimp scampi zucchini fettuccine was even better) but the best thing about our visit was the young woman who was our server. She was perfect -- helpful, friendly, knowledgeable about the menu and wine offerings, checked in with us JUST enough. I wish I had noted her name but she had long dark hair and when we asked about her lovely accent she said she was originally from Rio de Janeiro, Brazil. I hope CPK appreciates her because she is a fantastic employee!",https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004,3.4440000000000004
27,Deidre M.,"Warwick, RI",0,1,,5.0,2013-10-14,"Great food, generous portions, friendly staff! My husband and I went on a whim after looking at other reviews for CPK on Yelp. We started with the spinach and artichoke dip and chips for an appetizer. Amazing! He ordered the garlic cream fettuccine with chicken and shrimp and added mushrooms, I ordered the Habanero Carnitas pizza. The fettuccine could have used a little more sauce but all in all everything was great! The habanero sauce was given to me in a seperate dish and was cold compared to the hot pizza but it was still good and very hot... just the way I like it. We took all of the leftovers and a slice of the pumpkin cheesecake to go and it was neatly packaged in a reusable tote bag. Our waitress was very personable and helpful while we selected our drinks. We will definitely go again!",https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.3480000000000003,3.3480000000000003,3.3480000000000003,3.3480000000000003,3.3480000000000003
26,Steve B.,"Hudson, MA",0,2,,5.0,2013-12-21,"Got their signature bbq chicken pizza. It was terrific. The crust was flavorful and crispy on the outside with a nice chewiness on the inside. Had just the right ratio of bbq sauce, gouda cheese, red onion, chicken, and garnished with fresh cilantro. It came quickly and was nice and hot...truly a GREAT pizza! Also got a Cobb salad. Actually it was a ""half"" salad...and good thing too...it was HUGE! You could tell the salad was prepared with care. The presentation was very nice and had well defined sections of diced tomato, avocado, egg, bacon, chicken, lettuce, all with a nice blue cheese dressing. All items were VERY FRESH. Service was great too. Based on this visit, I would highly reccomend CPK at Foxwoods.",https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.2520000000000002,3.2520000000000002,3.2520000000000002,3.2520000000000002,3.2520000000000007
39,Gwen M.,"Warwick, RI",0,4,1.0,4.0,2014-03-29,"We went last night for the first time, got to say I was impressed! Our server Matt was fantastic and attentive. We got the California club pizza, Aa mazing! Arugula avocado bacon chicken and basil, what a combo, fresh and delicious! Can't wait to go again!",https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.184,3.184,3.184,3.184,3.184
30,Francis L.,"Burlington, MA",0,6,,4.0,2014-03-29,"We visited the restaurant twice during an overnight stay at Foxwoods. For the first night we ordered the Cobb Salad and Italian Salad, with a bottle of wine.  Our server, Andrea, was very nice and considerate of the time we needed to go over our menu choices.  The manager was very kind in resolving our "" coupon"" issues as both of us are CPK card holders.   We returned the following day for lunch before our departure, and ordered two individual pizzas with wine and dessert. Again, service was excellent and our food was well prepared.  We  would highly recommend CPK at Foxwoods for a very pleasant informal dining experience.",https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,3.152,3.152,3.152,3.152,3.152
20,K C.,"Jersey City, NJ",20,15,15.0,3.0,2014-03-30,"Came here for lunch a few days ago and I liked it. Hade the bbq chicken pizza and it was good. They could have added more bbq sauce and less onions but overall it was good.  The waitress came back to check on us often and refilled our drinks without us even having to ask. Good food, great service.",https://www.yelp.com/biz/california-pizza-kitchen-mashantucket?start=40,2.9880000000000004,2.9880000000000004,2.9880000000000004,2.9880000000000004,2.9880000000000004
