,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
26,Donald S.,"Mt Joy, PA",0,15,,1.0,2012-04-29,"If you not from around here, this place was very hard to find on yelp. Could not find it with yelp, maybe GPS would have been better.  Like there food and prices too, wish yelp would have been more helpful in finding place. Not at location on yelp.",https://www.yelp.com/biz/chilis-harrisburg-2?start=20,2.372,2.372,2.372,2.372,2.372
31,John Q.,"Englewood, CO",0,56,,3.0,2012-07-05,Took the kid here for dinner.  His was great (highly recommend the fresh pineapple as a kids side).  Everything else was ok - but nothing memorable.,https://www.yelp.com/biz/chilis-harrisburg-2?start=20,2.668,2.668,2.668,2.668,2.668
27,Noah S.,"Hershey, PA",0,11,,5.0,2012-11-01,Great food and best chips for the price must go when in the area.,https://www.yelp.com/biz/chilis-harrisburg-2?start=20,2.868,2.868,2.868,2.868,2.868
29,Ali R.,"Austin, TX",8,35,,1.0,2012-11-19,"Arrived at 5:45 on Saturday night with a party of 2 others, waited about 20 minutes for a table. The place was packed. My party was finally seated, waitress arrived promptly to tell us she'd be taking care of us and someone else might also be taking care of us (we never saw the other server.) She takes our drink & appetizer order. We waited quite awhile for the drinks to arrive, 10-15 minutes. We put our food order in and waited. Appetizers arrived. Chips & guac were okay (the best part of the meal, along with my margarita.)  We ordered 2 orders of chips & guacamole for the table and my friend ordered the fried cheese. Fried cheese was lukewarm and generally bland & sad looking. Another friend arrived to join us. We ordered a refill on our chips.  We waited some more. Our table had time to eat 3 baskets of chips and salsa while we waited. The place had cleared out by now, the table next to us arrived 15 minutes after we did, got their food and left before ours even arrived. It was close to 7:15 at this point and our waitress stopped by to tell us our food should be out soon. Waited another 10 minutes. Food finally arrived. My friend's boneless wings were cold. Mine & my friend's black bean burgers were both room temp. The only thing hot was the fries. Nothing was hot or had  flavor. I ordered 2 margaritas and they cost $18?! Finally left at close to 8 pm, 2 hours after we arrived. I don't think so.",https://www.yelp.com/biz/chilis-harrisburg-2?start=20,,,,,
16,Gary C.,"Fripp Island, SC",199,408,644.0,3.0,2014-09-07,"Great Service, Great Drinks, Consistent food. Check out their Mixed Drink Specials, very good. Chef Gary Curry",https://www.yelp.com/biz/chilis-harrisburg-2,,,,,
19,Timothy B.,"Laurel, MD",0,31,19.0,2.0,2014-09-27,"Service wasn't terrible, but we didn't particularly feel like we were paid a lot of attention to.  Also bothered my daughter that our waiter's pants were halfway down his butt while he was working. The food was either bland and overcooked or bland and soggy.  A soft taco disintegrated when picked up because it was so soggy.  Cheese in quesadillas was completely baked in and dried out. The floor under our table hadn't been cleaned before we arrived, and the bathrooms weren't well maintained.   The manager did comp one of the seven meals we ordered, and provided three coupons for free kids meals. Not a good experience.  Chili's is a sub-par chain anyway, but this is a sub-par chili's.",https://www.yelp.com/biz/chilis-harrisburg-2,,,,,
21,Margy C.,"Camp Hill, PA",0,2,1.0,1.0,2014-10-14,"Hostess put us in between two large and loud tables. Ordered two mango iced teas - they came in about five minutes. We ordered food in another five minutes: a burger and chicken sandwich...and 35 minutes later, the food finally arrived. My boyfriend's fries were crisp and fresh, mine were old and limp. Burger and sandwich were the only saving grace of this visit. Waiter asked if I wanted a tea and I said I did, he came back in ten minutes to ask again if I wanted a tea refill as if it was the first time he had asked. We won't be back anytime soon. Slow service ruined it for us.",https://www.yelp.com/biz/chilis-harrisburg-2?start=20,,,,,
20,Ralf S.,"State College, PA",98,43,7.0,4.0,2015-03-17,"Chili's restaurants are iffy at best, depending on which one you visit. This visit at this visit was exceptional.. My steak was a perfect medium rare.. My wife's chicken quesadias were yummy. Our server, Amanda, was charming and delightful. Great location and obviously great cooks.",https://www.yelp.com/biz/chilis-harrisburg-2?start=20,,,,,
17,John M.,"Centreville, VA",37,24,,5.0,2015-10-11,This place was totally amazing! I've been to other Chili's before but the service and food here were both top-notch! :),https://www.yelp.com/biz/chilis-harrisburg-2,,,,,
13,MoCe C.,"Reading, PA",98,140,1.0,2.0,2015-12-02,3x order take-out and it's not ready. We're talking a lunch order on a wendsdays folks. Other 2x was dinner on a monday. So as you guess their getting a poor review for take out again. It's a shame too Cuz freindly people n great app.,https://www.yelp.com/biz/chilis-harrisburg-2,,,,,
