,close,date
0,2.964221570390054,2012-01-03
1,2.964221570390054,2012-01-04
2,2.964221570390054,2012-01-05
3,2.964221570390054,2012-01-06
4,2.964221570390054,2012-01-09
5,2.964221570390054,2012-01-10
6,2.964221570390054,2012-01-11
7,2.964221570390054,2012-01-12
8,2.964221570390054,2012-01-13
9,2.964221570390054,2012-01-17
10,2.964221570390054,2012-01-18
11,2.964221570390054,2012-01-19
12,2.964221570390054,2012-01-20
13,2.964221570390054,2012-01-23
14,2.964221570390054,2012-01-24
15,2.964221570390054,2012-01-25
16,2.964221570390054,2012-01-26
17,2.964221570390054,2012-01-27
18,2.964221570390054,2012-01-30
19,2.964221570390054,2012-01-31
20,2.964221570390054,2012-02-01
21,2.964221570390054,2012-02-02
22,2.964221570390054,2012-02-03
23,2.964221570390054,2012-02-06
24,2.964221570390054,2012-02-07
25,2.964221570390054,2012-02-08
26,2.964221570390054,2012-02-09
27,2.964221570390054,2012-02-10
28,2.964221570390054,2012-02-13
29,2.964221570390054,2012-02-14
30,2.964221570390054,2012-02-15
31,2.964221570390054,2012-02-16
32,2.964221570390054,2012-02-17
33,2.964221570390054,2012-02-21
34,2.964221570390054,2012-02-22
35,2.964221570390054,2012-02-23
36,2.964221570390054,2012-02-24
37,2.964221570390054,2012-02-27
38,2.964221570390054,2012-02-28
39,2.964221570390054,2012-02-29
40,2.964221570390054,2012-03-01
41,2.964221570390054,2012-03-02
42,2.964221570390054,2012-03-05
43,2.964221570390054,2012-03-06
44,2.964221570390054,2012-03-07
45,2.964221570390054,2012-03-08
46,2.964221570390054,2012-03-09
47,2.964221570390054,2012-03-12
48,2.964221570390054,2012-03-13
49,2.964221570390054,2012-03-14
50,2.964221570390054,2012-03-15
51,2.964221570390054,2012-03-16
52,2.964221570390054,2012-03-19
53,2.964221570390054,2012-03-20
54,2.964221570390054,2012-03-21
55,2.964221570390054,2012-03-22
56,2.964221570390054,2012-03-23
57,2.964221570390054,2012-03-26
58,2.964221570390054,2012-03-27
59,2.964221570390054,2012-03-28
60,2.970649893954331,2012-03-29
61,2.974939646571846,2012-03-30
62,2.9741013223770167,2012-04-02
