,close,date
0,2.272411494945307,2012-01-03
1,2.272411494945307,2012-01-04
2,2.272411494945307,2012-01-05
3,2.272411494945307,2012-01-06
4,2.272411494945307,2012-01-09
5,2.272411494945307,2012-01-10
6,2.272411494945307,2012-01-11
7,2.272411494945307,2012-01-12
8,2.272411494945307,2012-01-13
9,2.272411494945307,2012-01-17
10,2.272411494945307,2012-01-18
11,2.272411494945307,2012-01-19
12,2.272411494945307,2012-01-20
13,2.272411494945307,2012-01-23
14,2.272411494945307,2012-01-24
15,2.272411494945307,2012-01-25
16,2.272411494945307,2012-01-26
17,2.272411494945307,2012-01-27
18,2.272411494945307,2012-01-30
19,2.272411494945307,2012-01-31
20,2.272411494945307,2012-02-01
21,2.272411494945307,2012-02-02
22,2.272411494945307,2012-02-03
23,2.272411494945307,2012-02-06
24,2.272411494945307,2012-02-07
25,2.272411494945307,2012-02-08
26,2.272411494945307,2012-02-09
27,2.272411494945307,2012-02-10
28,2.272411494945307,2012-02-13
29,2.272411494945307,2012-02-14
30,2.272411494945307,2012-02-15
31,2.272411494945307,2012-02-16
32,2.272411494945307,2012-02-17
33,2.272411494945307,2012-02-21
34,2.272411494945307,2012-02-22
35,2.272411494945307,2012-02-23
36,2.272411494945307,2012-02-24
37,2.272411494945307,2012-02-27
38,2.272411494945307,2012-02-28
39,2.272411494945307,2012-02-29
40,2.272411494945307,2012-03-01
41,2.272411494945307,2012-03-02
42,2.272411494945307,2012-03-05
43,2.272411494945307,2012-03-06
44,2.272411494945307,2012-03-07
45,2.272411494945307,2012-03-08
46,2.272411494945307,2012-03-09
47,2.272411494945307,2012-03-12
48,2.272411494945307,2012-03-13
49,2.272411494945307,2012-03-14
50,2.272411494945307,2012-03-15
51,2.272411494945307,2012-03-16
52,2.272411494945307,2012-03-19
53,2.272411494945307,2012-03-20
54,2.272411494945307,2012-03-21
55,2.272411494945307,2012-03-22
56,2.272411494945307,2012-03-23
57,2.272411494945307,2012-03-26
58,2.272411494945307,2012-03-27
59,2.272411494945307,2012-03-28
60,2.270493802001454,2012-03-29
61,2.2701641026210773,2012-03-30
62,2.2686968884581846,2012-04-02
63,2.2681268886903494,2012-04-03
64,2.2670020650426737,2012-04-04
65,2.2660701803726475,2012-04-05
66,2.2637741619603946,2012-04-09
67,2.2631088379804876,2012-04-10
68,2.2618071250162766,2012-04-11
69,2.260492303951791,2012-04-12
70,2.2595973758503787,2012-04-13
71,2.2584745047235373,2012-04-16
72,2.257843361635491,2012-04-17
73,2.2567445008517915,2012-04-18
74,2.255582360802349,2012-04-19
75,2.2546535159205976,2012-04-20
76,2.253327476882204,2012-04-23
77,2.252829756719346,2012-04-24
78,2.2518276509605974,2012-04-25
79,2.2506355425228546,2012-04-26
80,2.2498120400491355,2012-04-27
81,2.249408448830845,2012-04-30
82,2.248054701888038,2012-05-01
83,2.2471564916873086,2012-05-02
84,2.246541260441273,2012-05-03
85,2.2475153751399946,2012-05-04
86,2.247884168537999,2012-05-07
87,2.2476983921444753,2012-05-08
88,2.2473717969514815,2012-05-09
89,2.24752743907262,2012-05-10
90,2.2448545500605457,2012-05-11
91,2.2435415176374494,2012-05-14
92,2.241235734115226,2012-05-15
93,2.239928092423739,2012-05-16
94,2.2384813276089215,2012-05-17
95,2.237968317042922,2012-05-18
96,2.236274934463498,2012-05-21
97,2.235580568740831,2012-05-22
98,2.2333683851883968,2012-05-23
99,2.2319280174352287,2012-05-24
100,2.2296565964755013,2012-05-25
101,2.2277373088393237,2012-05-29
102,2.2252242118069003,2012-05-30
103,2.2232086755683347,2012-05-31
104,2.2211386852477077,2012-06-01
105,2.21873387569228,2012-06-04
106,2.2176735248237875,2012-06-05
107,2.2147122623667093,2012-06-06
108,2.2109236267237296,2012-06-07
109,2.207688513447089,2012-06-08
110,2.2053885777147393,2012-06-11
111,2.202725598397404,2012-06-12
112,2.1989578977269066,2012-06-13
113,2.1958560550226984,2012-06-14
114,2.192910297214823,2012-06-15
115,2.1914531553732135,2012-06-18
116,2.188899828443164,2012-06-19
117,2.186267256530621,2012-06-20
118,2.183535725740364,2012-06-21
119,2.1803529193241444,2012-06-22
120,2.17862278439896,2012-06-25
121,2.1754067392723915,2012-06-26
122,2.1725292630625748,2012-06-27
123,2.1694687708505973,2012-06-28
124,2.1668519554203467,2012-06-29
125,2.1639526895090233,2012-07-02
126,2.1616866665477312,2012-07-03
