,close,date
0,1.8105121700196471,2012-01-03
1,1.8105121700196471,2012-01-04
2,1.8105121700196471,2012-01-05
3,1.8105121700196471,2012-01-06
4,1.8105121700196471,2012-01-09
5,1.8105121700196471,2012-01-10
6,1.8105121700196471,2012-01-11
7,1.8105121700196471,2012-01-12
8,1.8105121700196471,2012-01-13
9,1.8105121700196471,2012-01-17
10,1.8105121700196471,2012-01-18
11,1.8105121700196471,2012-01-19
12,1.8105121700196471,2012-01-20
13,1.8105121700196471,2012-01-23
14,1.8105121700196471,2012-01-24
15,1.8105121700196471,2012-01-25
16,1.8105121700196471,2012-01-26
17,1.8105121700196471,2012-01-27
18,1.8105121700196471,2012-01-30
19,1.8105121700196471,2012-01-31
20,1.8105121700196471,2012-02-01
21,1.8105121700196471,2012-02-02
22,1.8105121700196471,2012-02-03
23,1.8105121700196471,2012-02-06
24,1.8105121700196471,2012-02-07
25,1.8105121700196471,2012-02-08
26,1.8105121700196471,2012-02-09
27,1.8105121700196471,2012-02-10
28,1.8105121700196471,2012-02-13
29,1.8105121700196471,2012-02-14
30,1.8105121700196471,2012-02-15
31,1.8105121700196471,2012-02-16
32,1.8105121700196471,2012-02-17
33,1.8105121700196471,2012-02-21
34,1.8105121700196471,2012-02-22
35,1.8105121700196471,2012-02-23
36,1.8105121700196471,2012-02-24
37,1.8105121700196471,2012-02-27
38,1.8105121700196471,2012-02-28
39,1.8105121700196471,2012-02-29
40,1.8105121700196471,2012-03-01
41,1.8105121700196471,2012-03-02
42,1.8105121700196471,2012-03-05
43,1.8105121700196471,2012-03-06
44,1.8105121700196471,2012-03-07
45,1.8105121700196471,2012-03-08
46,1.8105121700196471,2012-03-09
47,1.8105121700196471,2012-03-12
48,1.8105121700196471,2012-03-13
49,1.8105121700196471,2012-03-14
50,1.8105121700196471,2012-03-15
51,1.8105121700196471,2012-03-16
52,1.8105121700196471,2012-03-19
53,1.8105121700196471,2012-03-20
54,1.8105121700196471,2012-03-21
55,1.8105121700196471,2012-03-22
56,1.8105121700196471,2012-03-23
57,1.8105121700196471,2012-03-26
58,1.8105121700196471,2012-03-27
59,1.8105121700196471,2012-03-28
60,1.8092938493225963,2012-03-29
61,1.8081035148497635,2012-03-30
62,1.8082243274886303,2012-04-02
63,1.8082957862985076,2012-04-03
64,1.8073603314808595,2012-04-04
65,1.8081540409980914,2012-04-05
66,1.8084830675000587,2012-04-09
67,1.8098988409252939,2012-04-10
68,1.8084828660174692,2012-04-11
69,1.8092095790207525,2012-04-12
70,1.8109208849756202,2012-04-13
71,1.8121428764597147,2012-04-16
72,1.812496698487556,2012-04-17
73,1.811248175048802,2012-04-18
74,1.8109097409401835,2012-04-19
75,1.8106353224900322,2012-04-20
76,1.8106199418860491,2012-04-23
77,1.8106745079274909,2012-04-24
78,1.8093977052369368,2012-04-25
79,1.8098918768175492,2012-04-26
80,1.8080420938021449,2012-04-27
81,1.8092459002285435,2012-04-30
82,1.8067047351432632,2012-05-01
83,1.8078781632622178,2012-05-02
84,1.8083933285343754,2012-05-03
85,1.8073932981289487,2012-05-04
86,1.8097818108921269,2012-05-07
87,1.8127271088765364,2012-05-08
88,1.81295694846785,2012-05-09
89,1.8119022788685886,2012-05-10
90,1.8121495596622723,2012-05-11
91,1.8123641549220593,2012-05-14
92,1.8110869039118433,2012-05-15
93,1.8104420670371093,2012-05-16
94,1.8088170131868948,2012-05-17
95,1.8083186052467424,2012-05-18
96,1.8061482450396835,2012-05-21
97,1.8057142298063291,2012-05-22
98,1.8061456276470889,2012-05-23
99,1.8049945072456512,2012-05-24
100,1.802254387091055,2012-05-25
101,1.8010709573680244,2012-05-29
102,1.800676752502566,2012-05-30
103,1.8013105057448389,2012-05-31
104,1.800591585352393,2012-06-01
105,1.8002354504549158,2012-06-04
106,1.799441605083241,2012-06-05
107,1.7993702167086671,2012-06-06
108,1.798853062527467,2012-06-07
109,1.80079493249134,2012-06-08
110,1.8009560748800881,2012-06-11
111,1.7998371141513496,2012-06-12
112,1.8005561298509123,2012-06-13
113,1.7982859279147863,2012-06-14
114,1.7972400037885223,2012-06-15
115,1.7998034026029,2012-06-18
116,1.80110577727972,2012-06-19
117,1.8023744264046333,2012-06-20
118,1.8019598469258755,2012-06-21
119,1.802812269389164,2012-06-22
120,1.8038691325151588,2012-06-25
121,1.8047376890520708,2012-06-26
122,1.8057469017547818,2012-06-27
123,1.8070837188769537,2012-06-28
124,1.8090001046374302,2012-06-29
125,1.8100492451698775,2012-07-02
126,1.8105987642684893,2012-07-03
127,1.8134606290234294,2012-07-05
128,1.8166500191932469,2012-07-06
129,1.817220744125341,2012-07-09
130,1.8190088713784527,2012-07-10
131,1.820361524948515,2012-07-11
132,1.8227547658643153,2012-07-12
133,1.824732901022148,2012-07-13
134,1.825735986898496,2012-07-16
135,1.8262390816079173,2012-07-17
136,1.8273009759464456,2012-07-18
137,1.8302767646839768,2012-07-19
138,1.8316333716183242,2012-07-20
139,1.8333877902490818,2012-07-23
140,1.839840024995855,2012-07-24
141,1.8429034022277433,2012-07-25
142,1.8457895161646907,2012-07-26
143,1.8467592249035252,2012-07-27
144,1.851553723819304,2012-07-30
145,1.8547100672914145,2012-07-31
146,1.857127590412302,2012-08-01
147,1.8531977709566454,2012-08-02
148,1.853066697963239,2012-08-03
149,1.8572659107177123,2012-08-06
150,1.8590993326780716,2012-08-07
151,1.8613017980070459,2012-08-08
152,1.8629433399884625,2012-08-09
