,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
14,Tom M.,"Lafayette, IN",76,256,12.0,1.0,2012-06-04,"Went here on a Sunday night after a HS graduation. We had a large party (14) and had to wait a normal amount of time to be seated. But after that everything went downhill. We had to wait too long to get our drinks. They ran out of dip and the pasta for the chicken Parmesan. Substitutions were made and bill adjustments were applied to the bill. My hamburger and my daughter's chicken were overcooked and dry. The waitress seemed overwhelmed by it all. She offered  to substitute corn on the cob for the missing pasta, then made a decision to give another diner a double serving of mashed potatoes in place of the pasta without asking. We spent a total of three hours from entering to leaving. We all agreed we will never return. However, the desserts were very good.",https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
13,Kent M.,"Kearney, NE",56,1936,261.0,4.0,2012-07-23,"3 of our group here for lunch today. One had a chicken pizza (was nice crust and just ok remaining parts), one a chicken sandwich which looked very good. I had a rueben triple deck and it was great. We sat in bar area and had very good service for all our needs. Thanks folks. Well done.",https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
15,Juan A.,"Lansing, MI",65,298,134.0,4.0,2012-10-26,"I usually don't like chain restaurants but TGIF is one of my exceptions. The service was good, the food was good, and the price even though is not cheap it wasn't bad at all. The appetizers were really good and my Grilled Salmon with Langostino Lobster was really good!!  The best part of TGIF has to be the drinks: strong, quality of liquor, and decent price....",https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
21,Tamara M.,"Lafayette, IN",0,3,2.0,1.0,2013-02-06,"Our food was absolutely awful.  My husband and I both got burgers, he got the jack daniels burger and I tried their new jalapeno with beer cheese burger.  First the waitress said all their burgers are cooked medium well which was ok with both of us.  Both our burgers were so well done even black on outside and tasted like a frozen block placed on a bun.  Absolutely terrible!!  My husband asked for a cup of the beer cheese to dip his fries in and the waitress told us it would be 0.99, when our bill came it was 2.99.  I found what we both agreed looked like a stem in the breaded jalapenos placed on my burger and I literally had 2 breaded jalapenos on my burger along with so little beer cheese, it left us both looking for it.  Overall I wouldn't even go as far as giving it a one star.  Totally left us disappointed we had to pay for such awful food only finding us swinging through McDonald's to fulfill our appetite. Our waitress was hurried and never asked if everything was alright.   Again, this place was a joke, don't waste your money.",https://www.yelp.com/biz/tgi-fridays-lafayette?start=20,,,,,
9,Barry M.,"Crawfordsville, IN",9,128,45.0,3.0,2014-07-14,I like TGIF. The quality of the food is consistent.  Try fried green beans for app,https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
12,Gabrielle C.,"Carmel, IN",25,40,1.0,3.0,2015-01-31,"For date night, we were seated within 20 minutes during Friday dinner rush. The staff was friendly and nice. However, the waitress despite her kindness didn't check on us a lot. I was really excited for the loaded potato skins, but I felt they were lacking. They weren't super cheesy and not a while lot of bacon, which was disappointing. However, our main course was perfect. We had the California Club, definitely recommend, and the champagne was good for an American food chain.",https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
6,Madeline V.,"Hamburg, NY",2,5,9.0,5.0,2015-08-18,The gluten free food was extremely tasty! All the food was prepared perfect. I had a freshly made lemonade that was great! Our server was also excellent and very friendly! Can't wait to come back!,https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
10,Donna S.,"West Lafayette, IN",0,14,4.0,2.0,2015-10-19,"We went there on a Saturday, it was not busy but it took over an hour to get our food and one of the entrees was wrong.  We had to ask for a condiment several times before we finally got it.  It was not a good experience but the manager did take the messed up entree off of the bill and made a new one.  He offered a dessert as well so he tried to make it right but when you are with a child, that was too much time to wait. I will go back but I hope they are staffed better.",https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
8,Brandon K.,"Schaumburg, IL",57,16,,4.0,2016-02-02,Good service. Fun staff. What you'd expect from tgi Fridays. Food is always good and the jack Daniels sauce is the best.,https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
11,Rick W.,"Lafayette, IN",0,2,,4.0,2016-05-15,Eat at Fridays' weekly and love it.  Sit in bar and service is super.  Food is good and price is reasonable.  Cute girl working bar makes it fun!!,https://www.yelp.com/biz/tgi-fridays-lafayette,,,,,
