,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
171,Maddog M.,"Lancaster, CA",0,34,,4.0,2012-01-26,"Good food but poor location.  Seated promptly, and quickly ordered appetizers and beverages.  Our dinner came quickly and the food was pretty good.  It wasn't the greatest hamburger we had ever had, but it was pretty good.  Despite being located in a main entrance in the mall, I will definitely go back again.",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=160,2.8960000000000004,2.8960000000000004,2.8960000000000004,2.8960000000000004,2.8960000000000004
83,Jamie M.,"Spring, TX",333,329,450.0,4.0,2012-05-09,"I'm not a huge fan of Red Robin in general but I have to say the people on our visit this day handled it pretty well.  Bunch of amped up soccer girls after state tournaments and their parents, should spell nightmare but our waiters were super prepared and super accommodating. Cant say I love their food but their fries with seasoning are always a thumbs up in my book.",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=140,2.8960000000000004,2.8960000000000004,2.8960000000000004,2.8960000000000004,2.8960000000000004
85,Avpowerstn P.,"Lancaster, CA",1,34,,2.0,2012-05-20,"Yuck, Zaggats gave this #1 best burger (I will never trust Zaggats) Burgers were skimpy, (Bacon) I should have ordered extra patty ($2.00) Service was OK, although they botched my order. My Wife and Son got the burning Love burger, said is was kinda bad. Fries were luke warm. Red Robin must be totally profit driven nowadays. They used to be good a few years back.  Fosters, In-n-Out , even Carls Jr. is better. I felt ripped off, I would Avoid !!",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=140,2.6960000000000006,2.6960000000000006,2.6960000000000006,2.6960000000000006,2.6960000000000006
162,Frederick A.,"Lancaster, CA",47,14,1.0,2.0,2012-11-03,"Normally Red robin's service is anywhere from OK to good however, after we placed our order which was for just 2 burgers and fries....it took almost 45 minutes for us to get our food.  plus we never even got apology for the excessive time it took.",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=160,2.7920000000000007,2.7920000000000007,2.7920000000000007,2.7920000000000007,2.7920000000000007
134,Julie T.,"San Marcos, CA",149,408,760.0,4.0,2013-03-19,"It's Red Robin. The burgers are great, the location inside the AV Mall makes it easy to get in and out of, and the servers are super good at their jobs.  I was in recently with an aquaintance, and I swear she was going to give the waitress a stroke with special requests and just being an over-all obnoxious customer.  As a matter of fact I thought I was gonna crawl under the table out of embarament . The waitress just took it all in stride, served out meals with a smile, and had to sort out my goofy dining companions payment. While I will NEVER EVER eat out with her again, I will certainly be returning to Red Robin over and over again for my ""Burger fix""! What a wonderful and truly professional waitsaff!",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=80,3.056,3.056,3.056,3.056,3.0560000000000005
74,Ryan O.,"Bakersfield, CA",16,129,71.0,5.0,2013-05-29,Great burgers and helpful staff. The bar is a nice place to get a beer if anything. I was asked many times if I had enough fries and beer there.,https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=120,3.188,3.188,3.188,3.188,3.188
60,Jess M.,"Los Angeles, CA",130,92,444.0,2.0,2013-05-31,"This was my first time at this location and now remember why I do not frequent Red Robin more. I'll start at the beginning... Parking is not easy to find due to this location is in the mall. Ugh... Went inside and it seemed like it was nice sized location. Staff seemed friendly but extremely busy which can be good and bad at the same time. I suppose it depends on if you are in a hurry or not. I ordered a bowl of chili and my husband ordered some type of burger wrapped in lettuce with an extra patty. We didn't order anything extravagant but I wasn't impressed with either. Red Robin is known for their burgers and bottomless fries but I don't see what's so great about their burgers. If I want frozen, not fresh burgers then I would rather eat fast food for a bit cheaper. There seems to be a lot of families that frequent this location. Kids galore so if you are looking for a somewhat quiet burger place then this is not a viable option. Cleanliness was pretty decent for being as busy as it was with the amount of kids that were there. Bathrooms were ok as well. Overall, my experience was ok. So many more restaurants that I would rather frequent than this place in the same mall area.",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=120,2.8560000000000003,2.8560000000000003,2.8560000000000003,2.8560000000000003,2.8560000000000003
97,Y B.,"Lancaster, CA",53,53,42.0,4.0,2013-06-04,"The times I have visited where always good, the service has felt rushed a bit of times but the food is delicious and I just love unlimited fries. The drinks where also really good and the environment is very friendly.",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=140,3.152,3.152,3.152,3.152,3.152
90,Marisol A.,"Los Angeles, CA",120,78,104.0,3.0,2013-06-06,"Food is good and vegetarian optioms.are suprisingly good. Beware that late night service isn't so good. Basically, you have been given food and one drink and that's enough. Good luck with refills! Otherwise, good place to eat.",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=140,2.9880000000000004,2.9880000000000004,2.9880000000000004,2.9880000000000004,2.9880000000000004
99,Geoff D.,"Palmdale, CA",12,134,6.0,3.0,2013-06-06,This place needs a makeover! So run down and the staff seems to be so bothered you are there.  3 stars because I like the burgers.,https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=140,2.9880000000000004,2.9880000000000004,2.9880000000000004,2.9880000000000004,2.9880000000000004
65,Jeff H.,"Lancaster, CA",149,2,,1.0,2013-09-17,"I received very poor service here.  The waitress was inattentive, slow and  barely ever checked up on us.  I had to flag her down repeatedly to get her to  bring the already-ordered drinks to my kids.  Then, after a very long wait, the  food finally arrived and my chicken was cold.  I flagged her down again to get a  replacement entree.  When the new chicken dish arrived, it was undercooked and  bland.  Also, my wife was dissatisfied with her meal and the potions on my kids'  meals were small.",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=120,2.8200000000000003,2.8200000000000003,2.8200000000000003,2.8200000000000003,2.8200000000000003
95,John R.,"Littlerock, CA",16,48,,4.0,2013-09-20,Delisious food and a nice environment located in front of the mall just the wait sucks.,https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=140,3.216,3.216,3.216,3.216,3.2160000000000006
88,Tyson S.,"Palmdale, CA",22,119,100.0,3.0,2013-09-30,"Went back again last night it was busy 5 parties ahead of us yet we got a table in less than 5 minutes, food was great, drinks were great, waitress in the ""Bret Favre"" jersey was great, rockstar Ali from last trip stopped by to say Hi...I had to lower the star rating BECAUSE I CANT BELIEVE HOW DAMN FILTHY THE PLACE IS, WHY!!! We got a window seat again there is black sticky finger prints all over the window sills right at eye level, if you bump the walls with your elbow they stick, carpets so dirty, booth fabric literally has black lines across where body parts touch just so dirty when they do everything else right its a shame.",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=140,3.1480000000000006,3.1480000000000006,3.1480000000000006,3.1480000000000006,3.1480000000000006
160,Orlando D.,"Buena Park, CA",4,15,18.0,4.0,2013-10-06,"great beer, burgers are bomb make it ghost style with fried jalapenos.. endless fries, ginormous shakes.. had a bloody mary did the trick for my hangover",https://www.yelp.com/biz/red-robin-gourmet-burgers-palmdale?start=160,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003,3.3120000000000003
