,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
2,Colin P.,"Liverpool, United Kingdom",0,9,3.0,4.0,2014-12-22,"As reliable as ever.... Great bar menu (perhaps a little pricey in comparison to other restaurants) The chicken and bourbon glaze starter is a winner every time and I tend to go for a burger on most visits now, the flavour is top notch. The beef is also worth a mention, the Beef in the burgers is clearly top notch and extremely fresh. Temperature of the restaurant is a little cold, and perhaps as a business it's time for TGIS to replace some of the older looking furniture . Service is second to non, on par with their U.S. counterparts.",https://www.yelp.com/biz/tgi-fridays-milton-keynes,,,,,
0,Paul S.,"Woburn Sands, United Kingdom",1,2,,4.0,2015-02-18,I have been there a few times and I have to say I have been very happy with the food and being a chef my self I can be fussy. The survive is very good and friendly. Put it this way I had a refill drink and I happened to finish it and put it down. With in a second the waiter picked up my glass and put a new glass down.  I highly recommend eating there. The only bad thing I can say is booking a table can be hard by phone. No one seems to pick up.,https://www.yelp.com/biz/tgi-fridays-milton-keynes,,,,,
1,Thomas M.,"Towcester, United Kingdom",6,3,,4.0,2016-07-19,My family and i walked in on sunday evening and we was welcomed and got our table sorted straight away after decided what we wanted we ordered our food al kno there was a delay on our order we got our starters while waiting for our mains as soon as our mains arroved they forgotton my sisters main so they apologies and gave her something different alkno he total was pricey they removed my sisters main off the bill which was thankful to them to do staff was friendly thats all i need to say,https://www.yelp.com/biz/tgi-fridays-milton-keynes,,,,,
