,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
25,Nathan W.,"Harrisburg, PA",0,41,,4.0,2012-01-25,This Red Robin is definitely a lot better than some of the other locations. This location normally is quick to serve the food. Friendly staff and hardly a wait time. Often quite noisy inside the restaurant.,https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove?start=20,,,,,
20,Priscilla R.,"Takoma Park, MD",3,58,3.0,4.0,2013-05-28,Great burgers and they have gluten free buns and lettuce wrap options! Would highly recommend for an easy family meal.,https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove?start=20,,,,,
22,Dan C.,"Hughesville, PA",1,94,1.0,4.0,2013-09-28,"Oktoberfest burger is back, burger with ham added. What better condiment for meat than more meat!  The ordinary burgers are pretty good also. They offer options for different rolls and unlimited fries.",https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove?start=20,,,,,
17,Stacey C.,"Watsontown, PA",83,55,,4.0,2014-03-01,"It seems that their burgers don't hold the appeal they once did or my taste buds are changing. Don't get me wrong it wasn't bad, I just wasn't wowed!  Waitress was on top of things and made sure to check back on us. Just wish Janel hadn't stopped by when my mouth was full of food, but it seems that you can't avoid that. I think if there was a Five Guys around here, Red Robin would be in a bit of trouble, or maybe other burger places have ruined RR for me.",https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
15,Andrew S.,"Wildwood, NJ",0,20,,3.0,2014-06-28,"I found out that they give a free burger the month of your birthday. However, you must register as a member for 24 hours b4 getting it. Stupid but i love the food.",https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
14,Steve W.,"Milton, PA",0,1,,2.0,2014-07-18,The food is edible.   The burgers are nothing special.  Gourmet is a hevily abused word.  Maybe they should try rebranding the franchise.  Bonus star for the bottomless fries.  Taking back that shiny bonus star after finding out their eployees do not receive breaks.,https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
18,Tracy C.,"Northumberland, PA",18,6,,5.0,2014-10-07,"I love Red Robin. I love their fish and chips. Everybody I've met there ; so far, has been very nice. I'm here today for my free burger today for my birthday.",https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
16,Randy O.,"New Haven, CT",1,1,,1.0,2014-11-29,The worst customers service and don't let me get started about the waiters my food was under cook and to send me order twice no silver wear no napkin jut horrible never again,https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
13,Cody B.,"Cocolamus, PA",1,21,,5.0,2015-01-15,I love Red Robin and this is by far my favorite one to go to. It's close to home and the service has always been good every time I've been there.,https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
12,Drew D.,"Brookside, NJ",0,1,,3.0,2015-06-23,Food is pretty good. Only downside is that they bring your appetizers and entrees out at basically the same time.,https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
5,Elizabeth W.,"Fairfax, VA",211,594,214.0,4.0,2015-08-23,It is hard to believe I had never been to a Red Robin before 8/21/15. I had lunch. I was surprised and happy that Red Robin has a good amount of vegetarian options. I had a veggie burger. It was good not exceptional. However Red Robin ' s dining experience was fun and comfortable. Although I had to eat at the bar (because when we arrived all the tables were taken) I never felt ignored. To the credit of our bartender/server she was good at multi tasking.  In a nutshell I am fan of this chain and I wish one was located closer o home.,https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
11,Savannah F.,"Hughesville, PA",90,17,12.0,5.0,2015-09-17,"I love red robin. My husband and I go there quite often and we've always had great service and great food! I am gluten free so it's nice to have options that other places don't offer. One time only did we go in and get seated and a waiter never came. We had waited just a few minutes and I went up to tell the host, not in a horrible way- just to see what was happening. There was apparently a mix up to who had the table. The manager immediately came to our table apologizing for the mix up. He gave us a free appetizer and sodas. He served us our appetizer himself and told us if we had anything else to ask about to call him back over. As a frequent customer I was more than pleased by the service of a tiny mix up! You don't find that everywhere! Love it!",https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
19,Sally L.,"Sunbury, PA",0,8,,1.0,2015-12-04,"not a fan of their burgers.  ""bottomless"" fries means they give like 8 then you have to ASK for more, if they come back to your table",https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
8,Amanda C.,"Northumberland, PA",1,10,31.0,2.0,2016-02-06,"Food was great, until I found a long hair ingrained in the melted cheese of my burger. Manager brought another one out for me very quickly, but then my friend found a similar hair stuck in the cheese of his burger, too. Whatever's going on in the kitchen needs to be addressed quickly. Scanning the kitchen, I can identify a few hairy culprits, I mean cooks, with long beards/goatees. At least they're wearing hats, but where's their hair nets? Service was good table side, and the waitress was attentive to our needs, although she did forget to bring campfire sauce as requested with our fries. She and the manager are the only reasons I'm giving this review two stars...one for each of them. Last time I was here (about 3 months ago), I had an issue with my burger (wrong cheese), and the manager addressed my concerns quickly, even though I didn't want to make a big deal about it-I just wanted the cooks to know that the out the wrong cheese on it.  Not sure if I'll be visiting this restaurant for awhile, it's quite a hairy situation we had tonight.",https://www.yelp.com/biz/red-robin-gourmet-burgers-selinsgrove,,,,,
