,close,date
0,3.965426626836097,2012-01-03
1,4.00775573232356,2012-01-04
2,4.087010227704339,2012-01-05
3,4.1338424295202545,2012-01-06
4,4.122134379066276,2012-01-09
5,4.20499135150982,2012-01-10
6,4.123935617597658,2012-01-11
7,4.094215181829865,2012-01-12
8,4.08610960843865,2012-01-13
9,4.002352016729414,2012-01-17
10,4.097817658892628,2012-01-18
11,4.032072452497209,2012-01-19
12,4.105923232283844,2012-01-20
13,4.115830044206441,2012-01-23
14,4.114929424940752,2012-01-24
15,4.278842131296457,2012-01-25
16,4.316668140455465,2012-01-26
17,4.404928828493153,2012-01-27
18,4.413034401884369,2012-01-30
19,4.50579818625051,2012-01-31
20,4.584152062365599,2012-02-01
21,4.667009034809144,2012-02-02
22,4.887660754903361,2012-02-03
23,4.762474676972356,2012-02-06
24,4.768779011832191,2012-02-07
25,4.807505640256891,2012-02-08
26,4.80840625952258,2012-02-09
27,4.765176534769428,2012-02-10
28,4.789493254943077,2012-02-13
29,4.821014929242251,2012-02-14
30,4.800300686131364,2012-02-15
31,4.844431030150208,2012-02-16
32,4.6904251357171,2012-02-17
33,4.676915846731741,2012-02-21
34,4.576947108240074,2012-02-22
35,4.572444011911621,2012-02-23
36,4.5274130486270865,2012-02-24
37,4.4859845624053145,2012-02-27
38,4.526512429361396,2012-02-28
39,4.471574654154264,2012-02-29
40,4.395022016570556,2012-03-01
41,4.361699103739999,2012-03-02
42,4.395022016570556,2012-03-05
43,4.331078048706517,2012-03-06
44,4.391419539507792,2012-03-07
45,4.451761030309069,2012-03-08
46,4.503096328453438,2012-03-09
47,4.494090135796531,2012-03-12
48,4.513903759641726,2012-03-13
49,4.451761030309069,2012-03-14
50,4.517506236704488,2012-03-15
51,4.375208392725361,2012-03-16
52,4.358096626677236,2012-03-19
53,4.294152658813198,2012-03-20
54,4.263531603779715,2012-03-21
55,4.309463186329939,2012-03-22
56,4.254525411122809,2012-03-23
57,4.538220479815374,2012-03-26
58,4.529214287158468,2012-03-27
59,4.449959791777688,2012-03-28
60,4.44185421838647,2012-03-29
61,4.5346180027526115,2012-03-30
62,4.593158255022508,2012-04-02
63,4.5823508238342185,2012-04-03
64,4.476978369748408,2012-04-04
65,4.4679721770915,2012-04-05
66,4.406730067024535,2012-04-09
67,4.293252039547507,2012-04-10
68,4.313966282658393,2012-04-11
69,4.426543690869729,2012-04-12
70,4.398624493633317,2012-04-13
71,4.386916443179338,2012-04-16
72,4.393220778039173,2012-04-17
73,4.358997245942928,2012-04-18
74,4.295053278078889,2012-04-19
75,4.214898163432418,2012-04-20
76,4.168065961616502,2012-04-23
77,4.183376489133243,2012-04-24
78,4.251823553325736,2012-04-25
79,4.33558114503497,2012-04-26
80,4.055488553405165,2012-04-27
81,3.8897746085180787,2012-04-30
82,3.8537498378904522,2012-05-01
83,3.907786993831893,2012-05-02
84,3.8951783241122238,2012-05-03
85,3.9699297231645505,2012-05-04
86,3.9843396314156014,2012-05-07
87,3.9933458240725086,2012-05-08
88,4.014060067183394,2012-05-09
89,4.084308369907268,2012-05-10
90,4.150954195568378,2012-05-11
91,4.136544287317328,2012-05-14
92,4.096917039626938,2012-05-15
93,4.087010227704339,2012-05-16
94,3.9573210534448804,2012-05-17
95,3.8996814204406767,2012-05-18
96,3.9366068103339953,2012-05-21
97,4.014960686449085,2012-05-22
98,4.115830044206441,2012-05-23
99,4.024867498371683,2012-05-24
100,4.013159447917704,2012-05-25
101,4.050985457076713,2012-05-29
102,3.9663272461017876,2012-05-30
103,3.9438117644595208,2012-05-31
104,3.7573835764615486,2012-06-01
105,3.6880358930033657,2012-06-04
106,3.787104012229341,2012-06-05
107,3.8051163975431552,2012-06-06
108,3.773594723243981,2012-06-07
109,3.7979114434176293,2012-06-08
110,3.7564829571958582,2012-06-11
111,3.687135273737675,2012-06-12
112,3.4583779802522407,2012-06-13
113,3.4790922233631263,2012-06-14
114,3.5691541499321957,2012-06-15
115,3.4862971774886513,2012-06-18
116,3.5124151361936806,2012-06-19
117,3.526825044444731,2012-06-20
118,3.4583779802522407,2012-06-21
119,3.4259556866873746,2012-06-22
120,3.38002410413715,2012-06-25
121,3.359309861026264,2012-06-26
122,3.3448999527752137,2012-06-27
123,3.3331919023212344,2012-06-28
124,3.4223532096246125,2012-06-29
125,3.4016389665137265,2012-07-02
126,3.3971358701852736,2012-07-03
127,3.498905847208321,2012-07-05
128,3.466483553643456,2012-07-06
129,3.4908002738171047,2012-07-09
130,3.5241231866476603,2012-07-10
131,3.5547442416811434,2012-07-11
132,3.591669631574462,2012-07-12
133,3.621390067342255,2012-07-13
134,3.647508026047284,2012-07-16
135,3.676327842549386,2012-07-17
136,3.7681910076498366,2012-07-18
137,3.79701082415194,2012-07-19
138,3.6907377508004378,2012-07-20
139,3.6177875902794923,2012-07-23
140,3.4808934618945067,2012-07-24
141,3.488098416020032,2012-07-25
142,3.588067154511699,2012-07-26
143,3.719557567302539,2012-07-27
144,3.5889677737773904,2012-07-30
145,3.5646510536037406,2012-07-31
146,3.494402750879867,2012-08-01
147,3.4908002738171047,2012-08-02
148,3.5610485765409785,2012-08-03
149,3.6051789205598217,2012-08-06
150,3.676327842549386,2012-08-07
151,3.6168869710138014,2012-08-08
152,3.6231913058736356,2012-08-09
153,3.5781603425891015,2012-08-10
154,3.5979739664342985,2012-08-13
155,3.5457380490242367,2012-08-14
156,3.581762819651865,2012-08-15
157,3.60247706276275,2012-08-16
158,3.5394337141644012,2012-08-17
159,3.498905847208321,2012-08-20
160,3.5628498150723593,2012-08-21
161,3.648408645312975,2012-08-22
162,3.615085732482419,2012-08-23
163,3.613284493951039,2012-08-24
164,3.6204894480765644,2012-08-27
165,3.62949564073347,2012-08-28
166,3.6970420856602724,2012-08-29
167,3.6835327966749123,2012-08-30
168,3.6970420856602724,2012-08-31
169,3.706948897582871,2012-09-04
170,3.669122888423861,2012-09-05
171,3.737569952616353,2012-09-06
172,3.8294331177168037,2012-09-07
173,3.9005820397063675,2012-09-10
174,3.9573210534448804,2012-09-11
175,3.95642043417919,2012-09-12
176,3.987041489212674,2012-09-13
177,3.9429111451938303,2012-09-14
178,3.870861603938576,2012-09-17
179,3.909588232363275,2012-09-18
180,3.9888427277440552,2012-09-19
181,3.987041489212674,2012-09-20
182,4.002352016729414,2012-09-21
183,4.028469975434445,2012-09-24
184,3.9690291038988605,2012-09-25
185,3.987041489212674,2012-09-26
186,4.072600319453289,2012-09-27
187,4.084308369907268,2012-09-28
188,4.078904654313124,2012-10-01
189,4.066295984593454,2012-10-02
190,3.879867796595481,2012-10-03
191,3.8132219709343707,2012-10-04
192,3.7186569480368488,2012-10-05
193,3.6511105031100466,2012-10-08
194,3.6258931636707072,2012-10-09
195,3.658315457235572,2012-10-10
196,3.645706787515902,2012-10-11
197,3.6015764434970596,2012-10-12
198,3.6123838746853476,2012-10-15
199,3.610582636153967,2012-10-16
200,3.5907690123087708,2012-10-17
201,3.5610485765409785,2012-10-18
202,3.415148255499087,2012-10-19
203,3.3764216270743876,2012-10-22
204,3.431359402281519,2012-10-23
205,3.4016389665137265,2012-10-24
206,3.447570549063952,2012-10-25
207,2.906298370383849,2012-10-26
208,2.9828510079675565,2012-10-31
209,3.019776397860875,2012-11-01
210,3.0224782556579477,2012-11-02
211,2.966639861185125,2012-11-05
212,3.02608073272071,2012-11-06
213,3.09092531985044,2012-11-07
214,2.9927578198901545,2012-11-08
215,3.016173920798113,2012-11-09
216,3.057602407019884,2012-11-12
217,2.9981615354842988,2012-11-13
218,2.958534287793909,2012-11-14
219,3.0431924987688332,2012-11-15
220,3.017975159329494,2012-11-16
221,2.994559058421536,2012-11-19
222,2.9567330492625272,2012-11-20
223,3.003565251078443,2012-11-21
224,3.024279494189329,2012-11-23
225,3.010770205203969,2012-11-26
226,3.054900549222812,2012-11-27
227,3.080117888662152,2012-11-28
228,3.150366191386025,2012-11-29
229,3.0882234620533673,2012-11-30
230,3.095428416178893,2012-12-03
231,2.9144039437750653,2012-12-04
232,2.899994035524014,2012-12-05
233,2.904497131852467,2012-12-06
234,2.913503324509374,2012-12-07
235,2.90809960891523,2012-12-10
236,2.9279132327604254,2012-12-11
237,2.9207082786348995,2012-12-12
238,2.9459256180742384,2012-12-13
239,2.97294419604496,2012-12-14
240,2.9756460538420315,2012-12-17
241,3.1692791959655295,2012-12-18
242,3.120645755618232,2012-12-19
243,3.1170432785554696,2012-12-20
244,3.0783166501307697,2012-12-21
245,3.0828197464592235,2012-12-24
246,3.0530993106914304,2012-12-26
247,3.071111696005244,2012-12-27
248,2.9837516272332483,2012-12-28
249,2.963037384122362,2012-12-31
250,3.019776397860875,2013-01-02
251,3.1224469941496134,2013-01-03
252,3.165676718902766,2013-01-04
253,3.176484150091055,2013-01-07
254,3.0693104574738626,2013-01-08
255,2.968441099716506,2013-01-09
256,3.057602407019884,2013-01-10
257,3.070211076739554,2013-01-11
258,3.080117888662152,2013-01-14
259,3.074714173068007,2013-01-15
260,2.994559058421536,2013-01-16
261,3.0386894024403794,2013-01-17
262,2.985552865764629,2013-01-18
263,3.035086925377617,2013-01-22
264,2.972043576779268,2013-01-23
265,3.003565251078443,2013-01-24
266,2.9576336685282185,2013-01-25
267,2.94772685660562,2013-01-28
268,2.889186604335726,2013-01-29
269,2.8351494483942847,2013-01-30
270,2.879279792413128,2013-01-31
271,2.890087223601417,2013-02-01
272,2.885584127272963,2013-02-04
273,2.8828822694758904,2013-02-05
274,2.970242338247887,2013-02-06
275,3.014372682266731,2013-02-07
276,3.009869585938278,2013-02-08
277,3.042291879503143,2013-02-11
278,3.107136466632872,2013-02-12
279,3.010770205203969,2013-02-13
280,3.024279494189329,2013-02-14
281,2.9864534850303195,2013-02-15
282,2.9810497694361757,2013-02-19
283,2.7540937144821225,2013-02-20
284,2.7504912374193595,2013-02-21
285,2.801826535563729,2013-02-22
286,2.7531930952164316,2013-02-25
287,2.7486899988879783,2013-02-26
288,2.8189383016118517,2013-02-27
289,2.7730067190616268,2013-02-28
290,2.7504912374193595,2013-03-01
291,2.655926214521837,2013-03-04
292,2.6829447924925582,2013-03-05
293,2.6478206411306213,2013-03-06
294,2.7162677053231135,2013-03-07
295,2.8000252970323474,2013-03-08
296,2.830646352065831,2013-03-11
297,2.8378513061913564,2013-03-12
298,2.8738760768189837,2013-03-13
299,2.89549093919556,2013-03-14
300,2.8522612144424078,2013-03-15
301,2.844155641051191,2013-03-18
302,2.8288451135344497,2013-03-19
303,2.881081030944509,2013-03-20
304,2.9117020859779927,2013-03-21
305,2.9441243795428576,2013-03-22
306,2.9432237602771663,2013-03-25
307,2.9738448153106507,2013-03-26
308,2.97474543457634,2013-03-27
309,2.9972609162186084,2013-03-28
310,2.94772685660562,2013-04-01
311,2.890087223601417,2013-04-02
312,2.8432550217855006,2013-04-03
313,2.9387206639487147,2013-04-04
314,2.94772685660562,2013-04-05
315,2.97294419604496,2013-04-08
316,3.02608073272071,2013-04-09
317,3.0630061226140284,2013-04-10
318,2.994559058421536,2013-04-11
319,3.003565251078443,2013-04-12
320,2.906298370383849,2013-04-15
321,2.928813852026116,2013-04-16
322,2.9207082786348995,2013-04-17
323,2.8558636915051703,2013-04-18
324,2.89549093919556,2013-04-19
325,2.8585655493022424,2013-04-22
326,2.9279132327604254,2013-04-23
327,3.0170745400638035,2013-04-24
328,3.09092531985044,2013-04-25
329,3.2341237830952583,2013-04-26
330,3.11794389782116,2013-04-29
331,3.0891240813190577,2013-04-30
332,2.9990621547499883,2013-05-01
333,3.0864222235219865,2013-05-02
334,3.177384769356746,2013-05-03
335,3.1683785766998387,2013-05-06
336,3.179186007888126,2013-05-07
337,3.1782853886224363,2013-05-08
338,3.190894058342106,2013-05-09
339,3.2899621775680816,2013-05-10
340,3.2701485537228865,2013-05-13
341,3.345800572040904,2013-05-14
342,3.3349931408526157,2013-05-15
343,3.3430987142438324,2013-05-16
344,3.3764216270743876,2013-05-17
345,3.460179218783622,2013-05-20
346,3.5007070857397014,2013-05-21
347,3.4935021316141768,2013-05-22
348,3.421452590358922,2013-05-23
349,3.3349931408526157,2013-05-24
350,3.3584092417605733,2013-05-28
351,3.3512042876350483,2013-05-29
352,3.400738347248036,2013-05-30
353,3.3809247234028406,2013-05-31
354,3.40614206284218,2013-06-03
355,3.384527200465603,2013-06-04
356,3.3530055261664296,2013-06-05
357,3.3899309160597477,2013-06-06
358,3.40614206284218,2013-06-07
359,3.496203989411249,2013-06-10
360,3.421452590358922,2013-06-11
361,3.3899309160597477,2013-06-12
362,3.441266214204117,2013-06-13
363,3.43226002154721,2013-06-14
364,3.436763117875663,2013-06-17
365,3.416048874764778,2013-06-18
366,3.375521007808697,2013-06-19
367,3.277353507848412,2013-06-20
368,3.22331635190697,2013-06-21
369,3.2089064436559207,2013-06-24
370,3.219713874844208,2013-06-25
371,3.329589425258471,2013-06-26
372,3.3575086224948834,2013-06-27
373,3.3412974757124507,2013-06-28
374,3.43226002154721,2013-07-01
375,3.475489746300364,2013-07-02
376,3.4439680720011894,2013-07-03
377,3.4935021316141768,2013-07-05
378,3.553843622415453,2013-07-08
379,3.610582636153967,2013-07-09
380,3.581762819651865,2013-07-10
381,3.6574148379698816,2013-07-11
382,3.6033776820284413,2013-07-12
383,3.5736572462606477,2013-07-15
384,3.5610485765409785,2013-07-16
385,3.450272406861023,2013-07-17
386,3.460179218783622,2013-07-18
387,3.3439993335095233,2013-07-19
388,3.3494030491036666,2013-07-22
389,3.3169807555388027,2013-07-23
390,3.2107076821873006,2013-07-24
391,3.217012017047136,2013-07-25
392,3.2305213060324953,2013-07-26
393,3.211608301452991,2013-07-29
394,3.227819448235424,2013-07-30
395,3.20980706292161,2013-07-31
396,2.8423544025198098,2013-08-01
