,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
159,Lauren L.,"San Francisco, CA",5,26,,4.0,2012-01-20,"This place is awesome. Yes, it's a chain, but until I can get this kind of food at a local Long Beach restaurant, I'll keep going back. Their flatbread pizzas have amazing flavors and their pasta is always just right.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.52,3.52,3.52,2.9600000000000004,3.5200000000000005
67,Jen S.,"Los Angeles, CA",296,53,8.0,2.0,2012-05-10,"I usually like my dosage of CPK but this location is a bit different.  As far as the food goes. I love the avocado club egg rolls, the thai crunch salad, and the thin crusted pizzas they have. I do enjoy the selection of options and also cpk's new smaller dishes that let you try more without committing to a huge plate of it. I personally enjoy CPK but I would probably advise you to go to a different location.  For some reason each time I go, the service just makes me feel like I suddenly am disappearing into the booth cushion and no longer exist. The first few times, the hostesses really just didn't pay any attention and each and every time I go (because it's close) my server always tells me some excuse about why my food isn't ready yet.  Note to all servers: all I'm thinking about is why my food is running late. Why are you telling me a story about why it's running late and not checking on it right now? I don't mind a heads up that it will be out soon. Don't tell me so and so got it confused and so and so had to figure out how to fix....i don't really care sweetheart. I'm not your mom and won't put you on time out. However I will give you 2 gold sticker stars for your charts.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=100,3.52,3.52,3.52,2.6960000000000006,3.5200000000000005
68,William L.,"Tujunga, CA",720,43,16.0,2.0,2012-05-21,"I've been to many CPK restaurants, but this one was by far the worst place ever. I went here with few of my friends to grab dinner around 5pm. It should be obvious that every customer that walks in to a restaurant is there to eat inside, not ordering a food as to-go. After ordering our dishes, the waitress says it would take longer than usual (only 2 of us ordered a simple sandwich) and asks if we wanted it in a box. Now, why in the world should be order food as a to-go in a restaurant when 4 of us walks in and sits down at a table?  Our dishes come out an hour later, portion was small, and we left with a hungry stomach.  I strongly do not recommend this place if you plan on going to CPK. Only reason why I have this place a 2 star was because the waitress was kind.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=100,3.4,3.4,3.4,2.7600000000000007,3.4000000000000004
99,Juliana B.,"Huntington Beach, CA",24,1,2.0,1.0,2012-07-05,"My hubby and I usually love CPK and we love the fact that we can get our food curbside, but this CPK has to have the absolute worst curbside. We have ordered curbside here 3 times and each time they make us wait up to an HOUR after the time promised for them to come out with our food. I would understand if we were ordering huge meals but all we get are salads so they really have no excuse for making us wait this long.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.24,3.24,3.24,2.6600000000000006,3.2400000000000007
64,Taylor S.,"Long Beach, CA",6,8,1.0,4.0,2012-08-07,"I love California Pizza Kitchen. I've only had one bad experience here but that turned out to just not be my day at all. The CHICKEN PICATTA is amazing. It is pretty much the only thing I order, even though almost everything here is super delicious. The servers are friendly and the food comes out pretty quickly. Although why they only have Pepsi and not Coke still baffles me.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=100,3.24,3.24,3.24,3.056,3.2400000000000007
63,Raymond H.,"Irvine, CA",58,343,2350.0,4.0,2012-08-07,"was in a hurry and totally desperate for food and stopped in here to this location in Long Beach.  Best Tortilla Soup, hot, fresh and delish, also got the bbq chix salad minus the bbq sauce and was 10 times better without.  great service and quick.  this location is better than others.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=100,3.28,3.28,3.28,3.024,3.2800000000000002
144,Tai W.,"Long Beach, CA",52,11,9.0,4.0,2012-09-03,"I come here a lot for lunch. It depends on the server, how quick your food will be. I usually only get salads but, it depends on who the server is on how long it will take",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.28,3.28,3.28,3.056,3.2800000000000002
156,Gina G.,"Irvine, CA",0,20,,2.0,2012-09-09,I phoned in an order... and they said 10 minutes.... GREAT!   OK    On my way to work and this is perfect  curbside... .. until i get there.    I told the person on the phone  I needed bread and butter for 2 people along with the bbq avocado(which cost 2 bucks more on 2 .. 1/2 salads)   and u only give me 1 bread in a bag..  um NOT! THEN when I pay with my Gift Card (cause I buy them @ costco = 50 bucks) and its 25 and some change..   & U DO not RETURN.. I have issues ... NO    its not ur TIP! SO SAD!    i have to call the curbside number again and ask for him to return.... AND I have to explain that  I want my change!!!!!!!!!!!!! 20 minutes later u do not deserve crap!!!  minus a tip! MAKES ME NOT TO GO BACK THERE!  sorry,https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.32,3.32,3.32,2.8880000000000003,3.3200000000000003
113,Jenn K.,"Cerritos, CA",489,113,1042.0,1.0,2012-09-19,"I love cpk but I will never come back to this location.  The waitstaff here was horrible.  No one greeted us at the door and we had to wait for 5 minutes for anyone to come and seat us and it was dead in there.  Next our waitress could not count and kept giving us the wrong number of plates and utensils.  She never came back to check our drinks or see how we were doing and let me repeat how dead it was in there.  There was no reason why it should've taken her so long to come to our table.  Even after giving us our bill it took forever for her to pick it up, we almost went to carry our bill up front to pay.  I was really disappointed in this location and to top it off my pasta was dry and lacking.  I will not be coming back to this cpk.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=120,3.28,3.28,3.28,2.8200000000000003,3.2800000000000002
98,David H.,"Anaheim, CA",220,192,1348.0,4.0,2012-11-17,"I love California Pizza Kitchen so when it was suggested as a place for dinner, I naturally got excited. I was told the cross streets and tried to use Yelp to help me with directions.  But it didn't have this location listed.  It was listed on CPK's website so I knew it had to exist.  I was already familiar with the area, so all I had to do was look for a Ruby's and I knew it was right behind that.  Once I had gotten there, I knew I had visited this location like 3 or 4 years ago.  So for it not to be listed on Yelp was a surprise. We go inside and I notice that everyone working was professionally dressed (button down shirt and black slacks) compared to earlier in the week when I visited a CPK at the Anaheim Garden Walk where the workers were dressed in whatever they wanted to wear. So when I saw the employees here, I was relieved that CPK hadn't lowered their standards on how to dress. I got my traditional cheese pizza and my friend ordered a salad. Mine was very good and his salad was great.  The place was clean and the staff was very friendly",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.28,3.28,3.28,3.248,3.2800000000000002
60,Anthony H.,"Long Beach, CA",126,192,1238.0,4.0,2013-01-12,"Very satisfied with today's visit :-) I've been eating at CPK for years. The first location I went to was in Brentwood, 15 or so years ago. CPK's menu gets tweaked occasionally, and they've had some nice new, non pizza, additions to the menu as of late.  Facilities: well kept, comfortable, clean and well lit. Service: Great! Our server, Michelle, was very friendly, informative and as fast as she could be. The only thing keeping it from being perfect is that our area was understaffed so she couldn't get to everyone quite as quickly as she wanted to. Drinks: had water and coffee. The coffee was nice and strong. First cup was not very hot, the next was from a fresh, hot pot. The cream is served in dinky little thimbles though, so you should ask for a few extra. Food: Very good! Had their chili relleno and that was very tasty, especially considering that this is a gringo restaurant :-D Their salad with caramelized peaches was excellent! Very delicious, especially with the grilled chicken added for some substantive protein content. We had the dressing in the side and had no need to use it because it had such a delicious flavor without it. Dessert: Had the new caramel salted pudding dessert, it was very good but could've used less salt :-P",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=100,3.24,3.24,3.24,3.216,3.2400000000000007
182,Mari R.,"Long Beach, CA",0,15,,4.0,2013-01-20,CPK has Great food and a great place to dine. My favorite dish is the Chicken tequila fettuccine. The service is OK they could really improve in this area. It took a bit to get our waitress to take our order and she only came back a couple of times to check on us. But definitely highly recommend!,https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=160,3.24,3.24,3.24,3.248,3.2400000000000007
143,Cottage I.,"Huntington Beach, CA",0,37,,5.0,2013-02-02,"I don't give a lot of 5-star ratings.   1) Restaurant was immaculately kept.  Bathrooms clean, tables bussed, appointments all in good order and clean. 2) Sever, Ashley, was attentive (but not intrusive), knowledgeable and truly seemed to enjoy being at work.  That is a big plus as it transmits clearly to the customers. 3) One of us had the Chinese Chicken Salad.  Ingredients (lettuce, etc) fresh, crispy noodles were indeed crispy, chicken well-prepared and tasty, and the ginger dressing was wonderful.  The reason I go into such detail is that we had a similar salad at PF Changs in NPB last week and it was awful on each of the counts listed above. 4) The other in our party had the Shrimp Scampi Zucchini Fettuccine.  The zucchini was obviously fresh, the noodles cooked perfectly al dente, and the shrimp was decent sized and tasty.  Loads and loads of garlic (now isn't that why you order a scampi?) and lots of grated cheese.  Really a wonderful dish. I like CPK but I really enjoyed today's visit.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.24,3.24,3.24,3.3800000000000003,3.2400000000000007
110,Jenet M.,"Long Beach, CA",58,181,10.0,3.0,2013-03-16,This is one of the better chain eateries.  They are consistent with the quality of food in every location I've ever been to.  I really like the small plates menu and the BBQ chicken salad.  Service is usually good.  No complaints here.,https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=120,3.2,3.2,3.2,3.1800000000000006,3.2000000000000006
148,Trace R.,"Oceanside, CA",1,20,,5.0,2013-04-22,"I went and visited a friend in long beach, cpk is an old favorite and we wanted bbq chicken salads for dinner... there was a wait and we figured typical chain rest... wrong! this hostess girl was taking charge running around our waiter was on top of it, the manager came by asked everyone how they were doing at every table!.... food was fantastic as always(it was a salad) but it was still great... its funny I checked in here a couple months back and just now am writing the review... but i can still remember how great it was!",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.32,3.32,3.32,3.4440000000000004,3.3200000000000003
128,Ty D.,"Redondo Beach, CA",572,559,141.0,2.0,2013-04-27,"I remember when CPK first came out, it was the rage, and the pizzas were good.  But on my recent visit, the thin crust pizza was sub par.  We ordered the thin crust pepperoni pizza to share with our salads.  The crust was so tough and chewy and unflavorful, it was pathetic.  We should've sent it back.   On the good side of the meal, my Thai Crunch salad was very good and tasty.  The salad has chopped lettuce, cabbage, edamame, cilantro, green onions with chicken,  peanuts, wontons and rice sticks, tossed in spicy Thai peanut dressing.  Add avocado to it, is a couple of bucks extra.  The salad definitely saved the meal.  I'd come back to have this salad alone.  Forget the crappy disappointing pizza. Service was friendly and fast.  Parking at the Marketplace can get pretty difficult to find on a Friday and Saturday evening.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=60,3.24,3.24,3.24,3.0800000000000005,3.2400000000000007
111,Maria H.,"Long Beach, CA",0,296,3.0,3.0,2013-04-30,"Went here for a fundraiser for my daughter's preschool. The food was typical for a CPK, no complaints. They changed their bread and you don't get butter anymore, but the change was for the better. The new bread is delicious! The service was just OK, nothing special.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=120,3.2,3.2,3.2,3.2760000000000007,3.2000000000000006
126,Kris B.,"Oceanside, CA",399,602,4442.0,2.0,2013-05-20,"For a not-busy Monday, it took forever to get our food. We were starving! Finally it arrives - my Asparagus & Arugula Salad ($4.95) was okay. But the Sesame Chicken Dumplings ($7.50) were delicious!!  Unfortunately my friend's BBQ Chicken salad he described as ""flavorless."" Our waitress was kind of new and slow with checking in and refills. She also was temporarily stumped as to how to create a new ""Pizza Dough"" account. Overall it was a so-so meal.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=60,3.16,3.16,3.16,3.24,3.1600000000000006
141,Grim K.,"Long Beach, CA",0,1,,1.0,2013-08-13,"Terrible. Ordered for delivery. Took just under two hours. When the food arrived, all was cold and pizza was rubbery. I can't believe they charged $58.00 for this. I still tipped the delivery guy 7 bucks. It is absurd to even call this pizza.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.04,3.04,3.04,3.236,3.0400000000000005
73,blue f.,"Long Beach, CA",0,27,1.0,2.0,2013-08-16,"This is what happens when a place is sold, watered down hummus, thinning of the already thin pizza crust and lame excuses. This place is coming off my list of places to eat.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=100,3.04,3.04,3.04,3.4640000000000004,3.0400000000000005
104,Amber M.,"Anaheim, CA",502,126,461.0,4.0,2013-08-17,"My mom and I decided to come to CPK after watching a movie at the nearby UA theater. We were immediately greeted by a group a friendly hostesses. We came around 4:00pm on a Friday so the lunch crowd had gone and they were prepping for the dinner crowd. Our server Robin greeted us immediately and took our drink orders. We decided to try the ""small plates"" as our appetizer. Our server did offer to put a complimentary bread basket on the table but we declined because we knew we were going to go into carb overload. It was nice that she asked first instead of just plopping it on the table. Who can resist warm bread?  Anyway, we truly enjoyed the small plates. I had the asparagus arugula salad and my mom had the petite wedge. Both were very refreshing and different from your typical run of the mill salads. We were in a pizza kind of mind so we chose to have the new roasted garlic chicken pizza and the meat cravers pizza. Let me just say CPK knows how to make pizza honey. Both pizzas were absolutely mouth watering. I like the pizza dough that they use. It's so light and flaky. Whenever I eat pizza at other establishments I feel stuffed after eating 2 slices but CPK pizzas aren't like that. The ingredients on the pizza are the stars not the dough which means you really get the full taste of the pizza and not just a mouth full of crust. We didn't save room for dessert but the dessert menu looked appetizing. I would like to try their molten lava chocolate cake next time because there will definitely be a next time.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=120,3.04,3.04,3.04,3.632,3.0400000000000005
115,Dwayne Y.,"Long Beach, CA",3,52,53.0,4.0,2013-11-08,"I used to come here a lot when they had the baby clam linguini, but since they eliminated it from the menu, there isn't really anything else that sounds good (I do love the BBQ chicken salad when I'm in a salad mode). So tonight I tried something from their Lite Menu, the chile relleno. It was pretty good. It didn't come with any sides, but that's ok since I wasn't super hungry.  I also ordered an iced tea to drink. It was very good. For dessert I ordered a tiramisu and my wife ordered the butter cake. I've always loved the tiramisu and it was still as good as always. I sampled the butter cake and it was awesome!  I decided to take the tiramisu to-go and dove into that tasty butter cake. I've had butter cake from other restaurants and this is one of the best. Our waiter was great. He was very welcoming. Even the manage came to our table to ask how everything was. Tonight's dinner was a very good experience.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=120,3.04,3.04,3.04,3.664,3.0400000000000005
114,Denise M.,"Long Beach, CA",5,7,,5.0,2013-11-13,"I invited my US Navy Vet hubby to go to lunch at this CPK in Long Beach on Veteran's Day.  He enjoyed his FREE Habanero Carnitas pizza, and I had the California Club pizza - both were excellent. Even better than the food quality and quantity was the excellent service.  We were both impressed that the whole crew rotated throughout the dining area helping to greet, serve, welcome, help and make all of the vets who were there feel so appreciated!  They shook our hands, smiled, and made us feel so special.  To add to this exceptional service, the CPK staff gave my vet a card saying ""With Gratitude"", in honor of Veterans Day. All of the staff had personally signed the card! It brought tears to my eyes that a large corporation could be so kind.  The pizza was a gift, the card was a treasure!  He certainly felt the gratitude, and so did I.  Great job everybody!",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=120,3.04,3.04,3.04,3.668,3.0400000000000005
157,Janet P.,"Long Beach, CA",2,126,,5.0,2013-11-14,"Commending them for the free pizza they gave to all veterans on Veteran's Day. We could choose from any pizza--usually these give aways limit you to the most unpopular pizzas, but their generosity to the men and women who served/serve our country was awesome. Also I read a lot of complaints about service at this restaurant. Beth served us as well as other veterans who only came in for the free pizza, and she was gracious, happy and made everyone feel special even though she knew the tab wasn't going to be high (ie tied to tips). That didn't matter to her; she just wanted everyone to be happy. So ask for her and you will get 5 star service. Thank you again CPK and Beth.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.2,3.2,3.2,3.668,3.2000000000000006
93,Nancy M.,"Los Angeles, CA",62,342,24.0,3.0,2013-12-11,I enjoyed  my pasta alfredo with mushrooms - as usual. The wait staff poor had to wait forever for my cocktail (think they would want to push alcohol since they make a high profit from it) and she was very slow with service overall.,https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.2,3.2,3.2,3.372,3.2000000000000006
92,Marissa B.,"Long Beach, CA",60,90,24.0,2.0,2013-12-14,"Food always 4 stars, CPK is consistent and the only chain restaurant I eat at because I love their salads. Service at this location is ALWAYS horrible rude servers and greeters. This evenings warm welcoming wasn't ""Hello"" but there is a 30-45 minute wait. It's Sat. night so the wait time is fine but the welcome rude. We only waited 10 mins then were seated at a dirty table with crumbs all over both booth benches and table top was sticky it was obvious that it was dirty but the host put the menus on the table and was about to run away when I stopped him and asked the table be cleaned my request was apparently unreasonable to him because he rolled his eyes. He half assed cleaning the table, then we had to wait for another 10 mins to be greeted by the server.  Needless to say, another bad customer experience:. I will be ordering my food to go from this point forward.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.12,3.12,3.12,3.208,3.1200000000000006
94,Wendy G.,"Diamond Bar, CA",24,28,62.0,4.0,2014-02-08,I love the jambalaya noodle ( if I remembered the right name) fully seasoned  ~ and in a biiiiiiiig  portion ~ lol,https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.2,3.2,3.2,3.504,3.2000000000000006
83,Tulip L.,"Long Beach, CA",555,77,276.0,2.0,2014-03-01,"We came here for a celebratory dinner with my sorority. There were about 28 of us, so we took up an entire section of the restaurants. There were girls demanding MORE BREAD or WE NEED WATER over the chatters of 28 pairs of mouth, I can understand how our party could've been daunting to take on. But what they did at the end of the night was inexcusable.  But first, what I (and basically everyone) ordered - Valentine $30 course: this was a AWESOME deal that they had going on for Valentine couples. And it was A LOT of food, we had to share it between four people. Idk how two people can finish this meal. Or maybe I can, because...well, 'MURICA. We had the spinach artichoke dip, bbq chicken pizza, creamy garlic pasta AND a red velvet cake for dessert. Everything was super delicious and we all had a great time.  Now here's my gripe: at the end of the meal, they overcharge us $80! After we put in our money for the meals, we couldn't understand how we could've been short by SO much, with tax and tip included into the meal. After close inspection of the receipt, they charged us for our $30 vday meal and then charged the same items as extra items! Of course, we thought it was a mistake, but when the waitress looked at it she blatantly says it was all correct! Now we knew something was wrong. The manager came over and looked over the receipt, she then whisked away without a word and took off some items and said it was correct and she left before we looked at it. After inspecting the receipt, we were still charged extra for 3 pastas, 2 red velvet cakes and 4 pizzas. This is ridiculous! The only thing she took off was 1 pasta. We called the waitress back and showed her item by item and how were not suppose to be charged for these. The cold and lifeless look on her face says it all: she's playing dumb. Are they seriously going to cheat 26 asian girls. Uh, I don't think so! Then our blood was boiling. At the end they took off the extra items EXCEPT for one pizza. We gave up and left, the extra pizza was paid for with the tip. Two stars for the food, -500 for the shady business practice.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.2,3.2,3.2,3.24,3.2000000000000006
106,J M.,"Seal Beach, CA",0,8,,4.0,2014-03-22,"Just had another excellent meal here. The food, service, and atmosphere have been really good the last several times we've been here. Love the caramelized peach salad, Chicken Milanese, peach soda, key lime pie. Service was very attentive. We were warmly welcomed. Atmosphere was very comfortable, lively, crowded. A really pleasant evening.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=120,3.32,3.32,3.32,3.536,3.3200000000000003
85,Ivy N.,"Los Angeles, CA",18,58,24.0,3.0,2014-03-24,"After a long day of school and business meetings, my friend and I decided to go grab a quick dinner and drinks. On a Wednesday night we were seated promptly and had attentive service throughout our entire meal. Being poor college students at a place with steep prices, we shared:  - WHITE CORN GUACAMOLE + CHIPS: Wonderful guacamole. Loved the corn; it gave a sweet taste, and a textural difference. Only drawback was the ratio of guacamole-to-chip ratio was off, and we wished we got a tad bit more of guacamole.   - WHITE PIZZA: Amazing pizza, loved the little bits of ricotta all throughout. Would definitely get it again.  Only drawbacks is that I wish that our waitress refilled our bread and soda.  Overall, all CPKs have expensive prices for little portions. For that reason, I wouldn't go back. Food was definitely not worth the price if you want to get full here.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.28,3.28,3.28,3.468,3.2800000000000002
123,Jennifer S.,"Portland, OR",670,562,1975.0,5.0,2014-04-12,"Tonight's dinner was brought to you by California Pizza Kitchen (this location). My friends and I decided to get food, and one of them was craving CPK... so, we ended up here. It wasn't our first visit to this location. Upon arriving, they greeted us, and although it was fairly busy, we were sat pretty much immediately. It wasn't long before our server greeted us and asked if we had any questions and what we'd like to drink.  We were starving, so we were ready to order as soon as our drinks and bread arrived. I don't stray away from my usual orders often, so I ordered what I normally get at CPK - the BBQ chicken salad. Well, YUUUMMM! I don't know if I was super hungry or what, but today, the BBQ chicken salad just tasted amazing! We shared the butter cake at the end, and it satisfied all our sweet tooths... teeth? Lol. Our server was very attentive, knowledgeable, and friendly. I'd definitely recommend him as your server if you decide to visit! I'm pretty sure his name was Paul - like 95%. Anyway, I would recommend this place, and I will be visiting again!",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=60,3.32,3.32,3.32,3.732,3.3200000000000003
18,Angela V.,"Pico Rivera, CA",605,352,2561.0,5.0,2014-05-10,"Out of all the California Pizza Kitchens we have gone this is my favorite one !! The minute you walk through those those you re greeted and made to feel right at home !! We always tend to make it to the bar because we love to watch a good game while we enjoy our food and beers !! The bartenders already know us and they always make us feel so welcomed and always engage I'm conversation with us which makes the meal even better ! The food is always good, pizzas always hot and crispy with fresh ingredients ! Good is always served hot and the wait is never too long even when it is very busy !  The chicken tequila lime fettuchini is very delicious and you can taste every single ingredient  !! I enjoy coming to this place have never had a bad experience !! Always a great environment to enjoy a good meal !!",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=20,3.36,3.36,3.36,3.732,3.3600000000000003
72,Hannah S.,"Long Beach, CA",117,9,1.0,3.0,2014-06-18,"CPK used to be my all time favorite restaurant....and then they got rid of all their Mediterranean and Greek style foods. Their Greek pizza was one of the best pizzas I have ever had. Then one day, all of their Greek items were off the menu, and my waiter told me they got rid of all the ingredients for these items. I was devastated. I finally found another item that I liked, the Italian deli sandwich, and then I find out they took this off the menu as well! Cpk has taken off all my favorite menu items, and I am very disappointed.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=100,3.4,3.4,3.4,3.436,3.4000000000000004
82,Julie F.,"Long Beach, CA",183,133,94.0,5.0,2014-06-19,"Great service here!  A little packed,  so getting seated was tough but seems like 8 minutes between ordering and getting served.  :)",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.56,3.56,3.56,3.668,3.5600000000000005
133,Michael F.,"Los Angeles, CA",1714,566,100.0,3.0,2014-06-26,"I love the pizzas at CPK.  One of my favorites is the Thai Chicken, and so I ordered it here on my first visit. It came out perfectly prepared and tasty.  It was the highlight of dining here, but unfortunately the overall experience  was not as good as it should have been. ...which brings me to why I am giving this CPK only 3 stars... Their service here was about as slow as it gets.  We were here for at least 45 minutes longer than we needed to be.  Our waiter and the hostess were actually very friendly and great.  The issue was that they were so understaffed that we hardly saw them and had to wait for a long time for everything. I should have realized there would be an issue when we arrived on a Wednesday night and there was no hostess at the front.  She was apparently helping the wait staff, but then came running to get my name once she saw us at the front counter.  She told us that it would be a 5-10 minute wait (even though 2/3rds of the seating was empty).  So we came back 15 minutes later, and when she saw us she came running up again and seated us.  That pretty much set the tone for the rest of our time here.  Both the hostess and our waiter were as friendly as could be, but it was obvious that they were very understaffed.  What was a great meal was dampened by having to wait so long for each and every thing.  I'd rather visit another CPK that has enough staff to operate the restaurant appropriately.  It was a huge waste of time, and it makes me hesitant to eat here again.",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=60,3.52,3.52,3.52,3.436,3.5200000000000005
151,Xtina D.,"Long Beach, CA",0,2,,5.0,2014-07-14,"Went this afternoon to grab lunch with my 3 kids.  We come here once and awhile, we live in the neighborhood.  The food was delicious as usual.  I am writing this review because of the amazing service I received.  Our servers name may have been Nortin?..(or something similiar to that).",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.56,3.56,3.56,3.572,3.5600000000000005
146,Me M.,"Long Beach, CA",93,6,,5.0,2014-07-31,"I have been to many CPKs but this one is the best as far as food and service. The last time I was there with friends, we were greeted by the cutest and sweetest hostess named Kenzie. You could tell that she genuinely was friendly.  We were seated in less than 5 min. and after we ordered it took less than 10 min. to get our food. I can't remember our waiters name, but he was very attentive. The pizzas are great but my favorite item is Kung Pao Spaghetti. You have to try the chocolate soufflé cake! TOO DIE FOR!!",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=140,3.6,3.6,3.6,3.54,3.6000000000000005
96,Christina B.,"Huntington Beach, CA",1,5,,5.0,2014-07-31,I went in one day I had the best experience. Nicole was very helpful. She was very helpful with recommending new items for me to try. She was great at checking up throughout the meal. She really made the meal wonderful. I will be going back and requesting her to be my waitress!,https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=80,3.6,3.6,3.6,3.54,3.6000000000000005
70,Donna M.,"Seal Beach, CA",0,5,,5.0,2014-08-08,"After a really great -- but long week --  my hubby Steve and I retreated into this amazing CPK (great location,  staff + test kitchen and managed by a wonderful guy named Pat) for a little Friday afternoon treat!    Head Chef Juan came over and greated us; love that!.   So I asked ""what shall I have""?    He asked me if I like fish?   And  when  i said yes, he offered up a little chef's special for me of ""cedar plank salmon with picatta pasta"".    It was DIVINE!!!     One of the best flavor combos I've ever experienced!    I hope they make it permanent.  :))",https://www.yelp.com/biz/california-pizza-kitchen-long-beach-2?start=100,3.68,3.68,3.68,3.54,3.6800000000000006
