,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
87,Amber C.,"Meridian, ID",38,75,34.0,3.0,2013-09-27,"A group of us from work went here for lunch. They have been pretty busy all week: this is the first week they have been open. They are in the new Austin Landing development, next to Panera.  We went fairly early to try to beat the lunch rush. The place was starting to fill up but there were lots of open tables still. The wait time was ok, (just over five minutes) but the communication between the hostess and our party was pitiful. We were unsure of where to go or what to do based on her half-formed responses and then she basically just ignored us.  The restaurant itself is very nice inside, with lovely high ceilings and dark wood furniture. We did not go in the bar area but it looked nice as well. The staff was attentive but there were so many of them all over they were tripping on each other. I assume that this is a ""first week"" issue that I am assuming is due to training and guessing at needed staff levels. I hope so.  Our server was a very friendly at first, although he seemed to ""get lost"" half way through our meal and then managed to turn from being very friendly into almost rude when resurfaced. The servers are obviously all still learning but the bussers and runners managed to ""serve from the right and pull from the left"" although our server did not. Normally that type of thing wouldn't even occur to me but they are aiming for a fancy look here and the hundred other people who came to our table (we honestly had at least 5 people running back and forth serving us and such, it was a circus at times) all did it so it stood out when he didn't. I will give all the million and one servers credit however: the manager was walking around checking on tables (lovely) and wasn't quite shy about correcting any of them in front of everyone (not so lovely).  The important part: the food. I had the roast beef dip sandwich with wedge fries. The fries were ""eh""...a typical wedge fry. Not much to do to make them amazing or horrible. The sandwich was great, even though I had forgotten to ask for it without cheese. The roast beef was delicious and the bread, although much too ""doughy"" was a good complement. The horseradish sauce was phenomenal: simple yet just perfectly tasty. The au jus was cold when I got my plate and the cheese on my sandwich was as well (it was melted, but already cold) which leads me to think it was probably sitting for too long before getting to me. It is still a sandwich I would order again, with the exception being I will get it without cheese and with the string fries instead. My co-workers all enjoyed their meals as well. Three of them got the flatbread/salad combo, and it looked light and delicious and fresh and is definitely a good choice for a lighter lunch. Two others got the quesadilla, which looked very nice and was well plated. Both seemed to enjoy it as well.  Only one person tasted a beer, a Blonde (hey, it was a working lunch!) but he said it tasted fine.  The end of the meal ended with our now impatient and smart-alec server dumping a glass of water on two of us. Sigh.  Overall, the food was very good. The lunch menu is a great option and a decent value, the rest of the menu is way over-priced for what you get. The service could definitely have been better, but given it is so new, I am erring on the positive side, believing they will iron out the wrinkles and lose the attitudes once they gain more confidence. It took us an hour and half to dine there and part of that was almost ten minutes of waiting for waters/drinks! Again, I am hoping that a bit more time will smooth out that time issue as well, as it is not an option for a working day lunch for those of us who have an hour or so.  I will try them again in a few weeks and go with my son and without a schedule in mind so we can relax and enjoy it more. Hopefully that will kick the place up another star or two!",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=100,2.476,2.476,2.476,2.476,2.476
124,Steve G.,"West Chester Township, OH",58,20,4.0,4.0,2013-10-10,Nice beer selection.  The home brewed beers are pretty good.  I had the jalapeño burger and it was great.  My girlfriend had the chicken fresco and she really enjoyed it as well.,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=140,2.6079999999999997,2.6079999999999997,2.6079999999999997,2.6079999999999997,2.6079999999999997
114,Tony R.,"Flemington, NJ",0,14,,1.0,2013-10-14,"Horrible dining experience.  Poor service.  Took over ten minutes to be greeted by our server.  Got lost for long periods of time as drink orders took exceptional wait times surpassed only the the inordinate delay in getting two of three entrees.  The third seemed to be as lost as the kitchen staff.  Asked to see manager but was told he was working on the cooking line. Are you kidding me?  The food is a mediocre attempt at making American fare.  The southen fried chicken is two thin chicken cutlets breaded, over fried to dryness and served in 45 minutes over pasty mashed potatoes.  The chicken pasta was a pasty  mess with some broccoli thrown in and no real discernible seasoning or taste.   Cheeseburger has no flavor and despite menu description of being served with thousand island dressing none appeared and the server was perplexed as to what to do.   Finally the beer.  Having been to many microbrewery pubs the first requirement is that the glassware is ""beer clean"".  Fastest way to tell if they are beer clean is the amount of head when poured.  Of four beers ordered at the table not one had a head on it and no effervescence.  When questioned the server said it always looks like that.  Sure cannot tell if the beer is any good but it sure goes flat quickly.   I cannot tell if the crowds are because it is a new restaurant or if the time to turn over a table exceeds two hours.  Stay away from this place.  If you go don't say you weren't warned.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=120,2.2760000000000002,2.2760000000000002,2.2760000000000002,2.2760000000000002,2.2760000000000002
70,Sherry E.,"Springboro, OH",70,138,199.0,3.0,2013-10-30,"I have been here twice since this location opened and each visit was satisfactory. Our food was prepared adequately and the wait staff were average. BJ's reminds me of a typical chain restaurant; maybe like a cousin of Applebee's. Several selections varying from burgers to pasta, and even pizza. My favorite experience has been the cookie dessert. A personal pizza-sized baked cookie with ice cream on top. Mmmm. BJ's has a large beer selection that the franchise apparently owns/ brews in some location unknown to me and ships to its restaurants. Although the beer is a somewhat neat and unique marketing ploy, I find the experience a bit over saturating. IMO, a beer crafter finds a style of beer and perfects it. BJ's has attempted to create every type of beer on earth. It makes their beer expertise feel too diluted. A side note to the manager: you would make more money off of me if you offered happy hour to the entire front of the house and not just the bar. After discovering that dinning room guests are excluded from the benefit of happy hour, I have vowed to never buy beer or an appetizer during happy hour. We often get an appetizer and I usually drink beer when we eat out, but never again here.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=60,2.572,2.572,2.572,2.572,2.5720000000000005
76,Kathleen C.,"Miamisburg, OH",35,61,14.0,4.0,2013-11-05,"Food was good. Avocado egg rolls are good for an appetizer. My husband loved the beer sampler and that you can choose the number of samples. The place is big enough that you don't have to wait long to be seated (on a weekday).  I had the pulled pork sandwich with wedge fries. The fries are really good. Sandwich was good as well. Nothing unique, but good. My husband had the wings. He LOVES wings and said they were really good.  The service was fine. Not great, but not bad. But we are not high maintenance customers.  We would go back. At minimum for appetizers and drinks.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=60,2.7039999999999997,2.7039999999999997,2.7039999999999997,2.7039999999999997,2.7039999999999997
71,Oliver R.,"Philadelphia, PA",5,69,41.0,2.0,2013-11-09,"This is just another in along line of typical chain restaurants. This place is a cross between Fridays, O'Charley's and Applebee's.  We stopped in for a late lunch. We had the avocado egg rolls, one small pizza, one soup and salad combo, one drink and one beer. Our total bill was $49. Decor: It is a nice place. It is very clean and the TVs are not overpowering. They are there and you notice them but you are not forced to look at them all the time.  Food: Average and pricey. See above for what we ordered. Service: This being a chain restaurant I know that service is hit or miss. Either you get a good server or you do not. In this case, we did not. We had to ask for water four times before any water was served. The waiter seemed very rushed and did not offer ideas or explain what BJs was all about. Our experience was more of a ""what do you want"" versus the server talking to us to offer suggestions and guide us through our meal. Not all servers are the same and I'm sure there are others that are great.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=60,2.504,2.504,2.504,2.504,2.504
120,Ryan P.,"Centerville, OH",101,331,36.0,2.0,2013-11-11,"They are obviously experiencing growing pains from just opening, but the food is decent.  Highly recommend the avocado egg rolls and deep dish pizza, although the regular crust pizza is good as well.  Was disappointed by the mahi tacos. Try a Light Switch light lager for a flavorful, light beer.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=140,2.6000000000000005,2.6000000000000005,2.6000000000000005,2.6000000000000005,2.6000000000000005
115,Adam M.,"Dayton, OH",0,7,,2.0,2013-11-18,"Just like every other chain restaurant. Focus primarily on environment and atmosphere, not much focus on the food. I'll give them a little of a break because being pretty new they were packed to the gills. So I can forgive slow food and drinks(our server was very polite and apologetic about any slowness which I appreciate). So here is my complaint. If your gonna take extra time getting me food at least make it good. We had pizza, burgers, appetizers, and beer.  Everything was bland and so so. Not the worst thing I ever had but definitely not great. Even my 12 year old was like ""eh"". If you can't excite a teenagers taste buds with pizza and burgers then you are really doing something wrong. Beer also was just OK. If your looking to go somewhere to watch a game and chug some beers it would be ok. If your looking for a nice meal with the family, go elsewhere.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=120,2.6960000000000006,2.6960000000000006,2.6960000000000006,2.6960000000000006,2.6960000000000006
132,Brian C.,"Dayton, OH",83,282,26.0,3.0,2013-11-20,"When I write a review I hate to compare one place to another but the whole time we were here we kept thinking how much BJ's is like the Cheesecake Factory except with pizza and beer. The decor, menu, even some of the food items like the avocado springrolls are very Cheesecake Factory-esque. The place was packed, took us a few laps to find a parking spot but once inside the wait was 15-20 minutes and we were seated in about that time so not too bad. The beer selection was great, not quite as good as Chappy's Taproom (sorry, another comparison!), but pretty danged good for a chain! The service was friendly and prompt and our avocado springrolls came out pretty quickly. We ordered the deep dish pizza which is their signature dish (we ordered the gourmet meat version), and it was served shortly after we finished our appetizers. Overall the pizza was pretty good, not our favorite in town but pretty solid. Our favorite part about the pizza though was the crust, it was reminiscent of the old school Godfather's Pizza crust (dang! another comparison!), but seriously, it was light, crunchy, and buttery like Godfather's used to be way back when. For a chain, BJ's is pretty good and overall it was a solid experience. It was a little pricey, $40 for one regular sized beer, a beer sampler, a small pizza, and the avocado springrolls.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=140,2.7960000000000003,2.7960000000000003,2.7960000000000003,2.7960000000000003,2.7960000000000003
107,John G.,"Centerville, OH",0,9,,4.0,2013-11-23,"For what this place is, it is good. Wouldn't be my first choice for an A + meal or the best micro brew, but they are solid.  The stout is good, think Guinness minus the bitter aftertaste. The pumpkin ale was also pretty tasty.  The food is what you would expect from a chain. Got the turkey sandwich, didn't knock my socks off, but was satisfying. my wife had same thought on fish tacos Service was great, but we went early at lunch. Waitress made a couple good beer recommendations. 1st time we tried going, walked out after hearing it would be a two hour wait.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-miamisburg-2?start=120,2.9600000000000004,2.9600000000000004,2.9600000000000004,2.9600000000000004,2.9600000000000004
