,close,date
0,1.6745037402966332,2012-01-03
1,1.7063933192530547,2012-01-04
2,1.7268507849986845,2012-01-05
3,1.7364778277025095,2012-01-06
4,1.784613041221636,2012-01-09
5,1.7467065605753236,2012-01-10
6,1.759943744293084,2012-01-11
7,1.759342054124095,2012-01-12
8,1.8435786777825673,2012-01-13
9,1.799053605277375,2012-01-17
10,1.8520023401484143,2012-01-18
11,1.8201127611919925,2012-01-19
12,1.8514006499794253,2012-01-20
13,1.8550107909933595,2012-01-23
14,1.8730614960630325,2012-01-24
15,1.876671637076967,2012-01-25
16,1.8664429042041528,2012-01-26
17,1.8953240323156286,2012-01-27
18,1.8628327631902173,2012-01-30
19,1.8477905089654905,2012-01-31
20,1.9169848783992358,2012-02-01
21,1.9344338932999192,2012-02-02
22,1.962111641073417,2012-02-03
23,1.9374423441448654,2012-02-06
24,1.9627133312424063,2012-02-07
25,1.9982130512127627,2012-02-08
26,2.0313060105071625,2012-02-09
27,2.010848544761534,2012-02-10
28,2.0084417840855777,2012-02-13
29,1.9765522051291555,2012-02-14
30,1.9964079807057957,2012-02-15
31,1.9964079807057957,2012-02-16
32,2.1053139012928206,2012-02-17
33,2.1335933392353077,2012-02-21
34,2.0920767175750608,2012-02-22
35,2.0860598158851698,2012-02-23
36,2.067407420646508,2012-02-24
37,2.0625938992945954,2012-02-27
38,2.083051365040224,2012-02-28
39,2.0704158714914533,2012-02-29
40,2.0704158714914533,2012-03-01
41,2.0974919290959626,2012-03-02
42,2.1017037602788857,2012-03-05
43,2.034916151521097,2012-03-06
44,2.0788395338573,2012-03-07
45,2.089068266730115,2012-03-08
46,2.114339253827657,2012-03-09
47,2.0962885487579843,2012-03-12
48,2.1528474246429585,2012-03-13
49,2.1955674266411833,2012-03-14
50,2.241897569653344,2012-03-15
51,2.2262536252596274,2012-03-16
52,2.2749905289477437,2012-03-19
53,2.2262536252596274,2012-03-20
54,2.2274570055976057,2012-03-21
55,2.212414751372879,2012-03-22
56,2.1985758774861295,2012-03-23
57,2.259948274723017,2012-03-26
58,2.232872217118507,2012-03-27
59,2.2725837682717875,2012-03-28
60,2.266566866581896,2012-03-29
61,2.2376857384704203,2012-03-30
62,2.246109400836267,2012-04-02
63,2.2316688367805297,2012-04-03
64,2.1787201019094895,2012-04-04
65,2.1660846083607184,2012-04-05
66,2.139008550756209,2012-04-09
67,2.067407420646508,2012-04-10
68,2.1221612260245153,2012-04-11
69,2.161872777177795,2012-04-12
70,2.143822072108123,2012-04-13
71,2.1065172816307984,2012-04-16
72,2.0980936192649517,2012-04-17
73,2.07944122402629,2012-04-18
74,2.055975307435715,2012-04-19
75,2.1281781277144054,2012-04-20
76,2.0842547453782028,2012-04-23
77,2.053568546759759,2012-04-24
78,2.0860598158851698,2012-04-25
79,2.0998986897719187,2012-04-26
80,2.098695309433941,2012-04-27
81,2.145627142615089,2012-04-30
82,2.178118411740501,2012-05-01
83,2.161872777177795,2012-05-02
84,2.135398409742275,2012-05-03
85,2.1167460145036134,2012-05-04
86,2.1203561555175483,2012-05-07
87,2.0722209419984208,2012-05-08
88,2.080644604364268,2012-05-09
89,2.0998986897719187,2012-05-10
90,2.114339253827657,2012-05-11
91,2.0980936192649517,2012-05-14
92,2.1805251724164574,2012-05-15
93,2.1510423541359915,2012-05-16
94,1.8369600859236872,2012-05-17
95,1.8333499449097526,2012-05-18
96,1.9266119211030612,2012-05-21
97,1.932628822792952,2012-05-22
98,1.9272136112720502,2012-05-23
99,1.9374423441448654,2012-05-24
100,1.9500778376936354,2012-05-25
101,1.9494761475246467,2012-05-29
102,1.9242051604271049,2012-05-30
103,1.925408540765083,2012-05-31
104,1.86162938285224,2012-06-01
105,1.830341494064807,2012-06-04
106,1.8875020601187704,2012-06-05
107,1.9067561455264215,2012-06-06
108,1.8670445943731417,2012-06-07
109,1.841171917106611,2012-06-08
110,1.7972485347704075,2012-06-11
111,1.809884028319178,2012-06-12
112,1.7485116310822908,2012-06-13
113,1.759943744293084,2012-06-14
