,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
37,Tekeya F.,"Vallejo, CA",23,3,3.0,4.0,2013-05-16,"I've Been in town for a little over a month here in Billings I'm from California and only here for work. Being that things are so much different in Montana then back home I was pleased to find out that there was a ""Red Robin"" here me and my gf went and ate with our baby and it was very good the waitress was very patient, checked on us often, kept our drinks refilled, and the atmosphere was very clean including the restrooms. I ordered the blue cheese burger with endless fries for the first time it was well done just as I asked, and my girlfriends California chicken sandwich came out great as well the food was excellent, I'd definitely come back here before I leave and head back to California.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.8960000000000004,2.8960000000000004,2.8960000000000004,2.8960000000000004,2.8960000000000004
34,Matt K.,"Billings, MT",74,105,53.0,4.0,2013-09-13,"Newer location, modern craft burger/bar feel. Light years better than the tacky old location. Quality has gone up, hope it stays after the honeymoon. Love the new signature sauces for fries. Try roasted green chili sauce! Strawberry freckled lemonade is a must. I go royal red robin w/ egg or if I want sweet I go Bonsai, grilled pineapple. Mmm",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.9280000000000004,2.9280000000000004,2.9280000000000004,2.9280000000000004,2.928000000000001
28,Buzz M.,"Billings, MT",86,425,113.0,5.0,2013-09-19,Brand New Location Next door.  Outstanding on every level but very busy so go EARLY for lunch or dinner.,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,3.0280000000000005,3.0280000000000005,3.0280000000000005,3.0280000000000005,3.0280000000000005
29,Brandon O.,"Scottsdale, AZ",8,45,22.0,5.0,2013-12-10,"Good food and great service make this restaurant a favorite of mine for many years. The fact that it is about the same price as mcdonalds is a big plus.  The waiter, Devin, was exceptional we never had to ask for anything.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004
31,Katharine L.,"Orange, CA",5,3,,2.0,2014-01-01,They sure are struggling at the new location. The last three times here have been a mess with our orders. The kitchen is really struggling. Management is really working hard to make it better though. My boyfriend and I were planning on never coming back after tonight's experience but Ty convinced us otherwise. He's a great manager who understands and we're thankful for that but really hope the kitchen can get it together during our next visit.,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.504,2.504,2.504,2.504,2.504
33,Brandon B.,"Charlotte, NC",21,71,23.0,4.0,2014-01-18,"We always enjoy Red Robin. With a great selection of burgers, wraps and appetizers it has something for just about everyone. We really enjoy the whiskey river chicken wrap, it is amazing. Also, I tried one of the beer floats, with Sam Adams octoberfest I believe, it is fantastic. Service has always been good here and I love the decor, lots of local art pieces. The bar area has lots of tvs to watch a game while you eat and good music too. The weekend crowds can get kinda big, so expect a wait if you come in then.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.7359999999999998,2.7359999999999998,2.7359999999999998,2.7359999999999998,2.736
36,Adam S.,"Billings, MT",1,8,8.0,4.0,2014-03-11,The jalapeño cornmeal bun is VERY good!  Burger was flavorful & fries plentiful.  Great experience!,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.768,2.768,2.768,2.768,2.768
40,L M.,"Billings, MT",1,110,,3.0,2014-03-30,"I like the new restaurant better than the old one-much more modern. The food is still good, service seems better and it's a good place to eat.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=40,2.7,2.7,2.7,2.7,2.7
39,Don R.,"Billings, MT",0,9,,5.0,2014-04-07,"Great food,  friendly employees,  and fun atmosphere. I've never had a complaint for this restaurant in 10+ years. I do however wish they served a little quicker. The kitchen looks small maybe they would have added more space to it when they did the remodel.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.9320000000000004,2.9320000000000004,2.9320000000000004,2.9320000000000004,2.932000000000001
32,Brad S.,"Glendale, AZ",8,4,1.0,4.0,2014-06-11,This place is awesome!!!..if you go you gotta try the turkey burger with pepper jack cheese and sautéed mushrooms!!!...you won't be sorry!!!...great waitress!!..made sure we always had drinks and enough fries!!..the only thing bad was our table was a little wobbly!!!..but great place to eat!!!,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003
38,Charlie L.,"Billings, MT",0,1,,4.0,2014-07-06,The meal was good.. Food delicious.  Inside and outside very clean and tidy.,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.7359999999999998,2.7359999999999998,2.7359999999999998,2.7359999999999998,2.736
13,Tim C.,"Las Vegas, NV",5,19,11.0,2.0,2014-09-06,"By my lonesome, I popped in for a quick dish. I sat at the bar. If service here were an animal, it would be a turtle. It literally took 10+ minutes for said drink slinger to pour me a Guinness. The lady that had came in after I did had a drink and her lunch order placed by the time I got my beer.  I had the BBQ chicken wrap and it was delicious. Fries were good and I like the feel of the new location.  I sat at the bar for an hour+ and it is covered in dirty dishes that have been there from the previous customers.  2 stars for the food and environment, -3 stars for the poor service.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings,2.472,2.472,2.472,2.472,2.472
27,Sandy M.,"Redondo Beach, CA",45,87,285.0,4.0,2014-09-07,"You can't go wrong with a delicious burger from Red Robin and bottomless fries. Yum!  BBQ sauce and mayo mixed together = Campfire Sauce, it's legit, as well as they brought ranch sauce for dipping without my asking, excellent! The onion rings are super also. We were there during a busy lunch but our server was hustling! Good job RR.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.6719999999999997,2.6719999999999997,2.6719999999999997,2.6719999999999997,2.6719999999999997
26,Daniel P.,"Littleton, CO",2,6,3.0,1.0,2014-09-15,Football Game on tv was so loud we could not even have a conversation. When asked to have it turned down they actually turned it up.  Service was slow and rude.,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.2760000000000002,2.2760000000000002,2.2760000000000002,2.2760000000000002,2.2760000000000002
25,Wren R.,"Billings, MT",2,54,15.0,4.0,2015-02-28,Good food nice staff between the music conversations can be difficult to hear your date. Over all not to bad,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,2.6079999999999997,2.6079999999999997,2.6079999999999997,2.6079999999999997,2.6079999999999997
0,Malu S.,"Seattle, WA",535,15,5.0,5.0,2015-04-01,"I love this place! Fries, wind and lemonade are bottomless! This RR is rely modern;there's a TV behind the mirror in the bathroom. The food is consistently good. There's local beer on tap. Btw, at this location if you hear a Toby Keith song you can buy a beer for a buck! (Money not the animal haha)",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings,2.644,2.644,2.644,2.644,2.644
30,Rhonda S.,"Billings, MT",0,2,,3.0,2015-05-17,The hostess was a complete ditz and rather rude.  She just couldn't decide where to seat us when the place was half empty.  Took her over ten minutes to figure it out ....  other people were waiting as well.  When we were finally seated the server was highly attentive.  The food was delivered promptly and was delicious.,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,,,,,
23,Chelsea R.,"Billings, MT",0,4,,1.0,2015-06-15,"My family and I come to Red Robin fairly regularly and we love the new location, the food is always good. For some reason tonight the service was horrible! Very unprofessional behavior and it took 45 minutes to get our dinner. Not the best we've had here. Will be back though!",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,,,,,
19,Brayden W.,"Cody, WY",1,4,5.0,3.0,2015-06-16,Food was great but it took 15 minutes for us to get a seat for two people and a baby. There were open tables but they hadn't been bussed yet. Unfortunate that it took 45 minutes for a salad and burger.,https://www.yelp.com/biz/red-robin-gourmet-burgers-billings,,,,,
24,Brandi F.,"Billings, MT",0,11,1.0,3.0,2015-07-10,"My family and I are very divided on our review. We Love Red Robin food! We have eaten multiple kinds of burgers and all wonderful as well as fries and onion rings. We always encounter a terrible wait when we go. The frustration is that there are open tables throughout but no one is getting sat at them.The new location also does not allow children to sit in the bar area, so this limits seating for families. The new waiting area is extremely small and is not adequate for the amount of people that are waiting. Great food but needs better needs better front end service.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,3.48,3.48,3.48,,3.4800000000000004
21,Klay S.,"Edmonton, Canada",0,6,,2.0,2015-10-14,"Very much enjoy the royal red Robin burger.  However,  mine came out Luke warm after 30 min wait.  Plus a crown &  7 drink was $5.25 with happy hr discount!  Ridiculous for happy hr!  Reg price was $6.50!!!  Won't go there again for a beverage.......  Very disappointed",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,3.4,3.4,3.4,,3.4000000000000004
20,Caitlin H.,"Billings, MT",4,4,1.0,1.0,2015-10-22,"Don't bother until they work out their kinks. My friend and I waited 40 minutes to get our cold food and another 15 for them to microwave our stale, dry fries. Two tables got up and walked out because they were never waited on. Everyone around us was also upset and leaving with free gift cards like it was Christmas!",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,3.36,3.36,3.36,,3.3600000000000003
12,Meag O.,"Billings, MT",0,17,,1.0,2016-01-11,"My family and I came in on a Sunday evening for dinner and waited several minutes for the two hostesses to figure out which table to put us at in their empty restaurant. Our waitress was very prompt and got the kids their food right away since they were hungry and getting restless. After our food came my husband took one bite of his onion rings and said they were disgusting then took a bite of his burger and found a BONE in the meat! I immediately told the waitress and she apologized and said she'd talk to the manager. The manager, who was apparently too busy to speak with us, waived the meal from our tab. While we appreciated not paying for food we couldn't even eat we did not appreciate the lack of professionalism. In the future, Manager, I'd suggest personally speaking with customers who have disputes instead of sending servers to do your dirty work.  We will never come back.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings,3.28,3.28,3.28,,3.2800000000000002
18,Ann M.,"Las Vegas, NV",0,31,,2.0,2016-01-26,"Ordered a kids hamburger for my six year old daughter. She didn't eat but maybe two bites and told the server it was ""too hard"" (meaning overcooked) Our server said she would take it back and show the kitchen. I mistakenly assumed she would bring us a new kids burger. Instead, it was taken off our check. That's all well and good, but my daughter left without eating a meal and I had to feed her at home, which defeats the purpose of going out to dinner!  My husband asked for Cheddar cheese on his burger and it came with American cheese. For an $11 hamburger, I think you should be able to get the cheese the way you want it.   Overall, I'm less than impressed with this Red Robin. I know we will not be coming back",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings,3.16,3.16,3.16,,3.1600000000000006
17,Taylor B.,"Billings, MT",0,1,,2.0,2016-02-28,"Don't bother unless you have an hour or more to wait for your food to come out! The good thing is, you rarely have to pay full price since they end up taking a percentage off the bill because of their poor management. Otherwise good food and atmosphere but management needs to fix their kitchen issues!",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings,3.12,3.12,3.12,,3.1200000000000006
22,Greg J.,"Billings, MT",2,3,,5.0,2016-04-15,"Dependable and lately, good new monthly burger creations  and beer pairings. And tonight, awesome awesome service from our server Sharda.  She was fun, attentive, communicative and on top of everything.  Service like that is what will keep us coming back",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings?start=20,3.16,3.16,3.16,,3.1600000000000006
11,Hannah F.,"Billings, MT",0,28,7.0,4.0,2016-05-19,"I went to red robin about a month ago and had a horrible experience and yelped about it. I got a comment on my review apologizing and asking for my email address. So I gave it to them and received multiple emails from the company apologizing and offering a gift card for all of my troubles. I had the manager of the Billings store as well as a couple of people out of Missoula apologizing. I am overwhelmed how amazing they were. I got a gift card in the mail and was completely content with that, then got an email saying they have one waiting for me at the restaurant. They knew the people from Missoula had sent me one but still wanted to give me one! How great of them! When I went in the service was fantastic and food was so fresh!! Great job redeeming yourself Red Robin! I'm over the moon about my experience.",https://www.yelp.com/biz/red-robin-gourmet-burgers-billings,3.16,3.16,3.16,,3.1600000000000006
