,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
19,Denver L.,"Cincinnati, OH",44,98,13.0,3.0,2012-02-12,"So a final stop on our night out, this was where we went on the way home. After the freezing experience at MLT, this was a nice closing to the night. Beth and Erin are regulars here so the bartender knew there order before they sat down. Being the driver i just had tea.  There was a little wait for a table, but not to bad, We sat at the bar and had a few empty seats, after 8:30 it really opened up at the bar. I've never eaten at a fridays before but after looking and smelling what crossed my path, this is now of the list to try. I'm kinda anti chain places, but hey I'll try anything once.",https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=20,2.2199999999999998,2.2199999999999998,2.2199999999999998,2.2199999999999998,2.2199999999999998
24,Kevin C.,"Fullerton, CA",21,21,2.0,2.0,2012-03-05,"Been coming here with coworkers for a couple of months now, and it seems their endless lunch special keeps getting more stingy every time. First, they cut back some of the soups and salads offered (making you pay an extra $1 for the good ones), then they stopped including the soft drink. All we want is a good, simple, cheap lunch - nothing more. Now, it's nothing but cheap!",https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=40,2.056,2.056,2.056,2.056,2.056
21,Amber B.,"Cincinnati, OH",6,1,,1.0,2012-04-27,"Normally we don't eat at Friday's, but we had a few gift cards, so we decided to use them tonight.  Bad Move!  I haven't eaten at Friday's in a while, but the food has gotten terrible.  Everything had the same taste, way too much bacon and fried onions.  We had the pretzel appetizer with cheese...the cheese had more bacon than cheese ( gross!), which we didn't even think bacon was a part of the cheese.  I couldn't even finish eating the jack daniels chicken sandwich and my boyfriend had the pulled pork sandwich, both of which were a soggy mess! Needless to say our stomachs hurt and we are regretting going for the free dinner tonight!",https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=40,2.02,2.02,2.02,2.02,2.02
23,Benjamin W.,"Hamilton, OH",55,180,13.0,4.0,2013-04-22,"TGI Friday's is pretty standard wherever you go. What differs is the servers. We dropped in spontaneously at this location for a late dinner one night, and we were reasonably happy with our service. It was a slow night for them apparently, so service had the opportunity to be top notch. We had no complaint with our food - the food was properly prepared, tasty, and fast. No real complaint with the server either - it just was not an outstanding experience. I will return to this location in the future.",https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=40,2.32,2.32,2.32,2.32,2.32
22,Michael S.,"Tampa, FL",3,55,,3.0,2013-06-20,"The food here isn't really that great, but it's so close to our house that we go anyway. Don't get the burgers, they are awful. Go for the chicken instead. The service, on the other hand, has always been fantastic. I hate going to a place and having to spend any amount of time dealing with bad service, so I enjoy coming here, where I can always expect people to be friendly and competent. The rotating tap at the bar is pretty solid and I think they go out of their way to find some decent craft beers to offer. In the past I've had Stone IPA, Bell's Oberon, Bell's Two-Hearted, and Great Lakes Christmas Ale. The selection is unique to this Friday's and is better than I would expect from a chain restaurant.  This is an acceptable place to go have a beer and a sandwich. Very middle-of-the-road, but you're unlikely to have an awkward and unenjoyable experience there. You'll probably have a decent time.",https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=40,2.2199999999999998,2.2199999999999998,2.2199999999999998,2.2199999999999998,2.2199999999999998
20,Derrick W.,"Lakewood, OH",2,33,5.0,3.0,2013-11-08,Standard fare. Waitress forgot to put our order in. That kinda sucked but we were in no real hurry. No harm no foul I suppose.,https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=40,2.1559999999999997,2.1559999999999997,2.1559999999999997,2.1559999999999997,2.1559999999999997
16,Lori W.,"Cincinnati, OH",5,8,11.0,1.0,2014-05-28,"My husband and I came here for lunch on Sunday.  The restaurant was basically empty. We waited about 15 min for the waitress to come and take our drink order. Once we got our drinks they were not refilled but once. I ordered a steak ""medium"" and it was beyond well done. I couldn't even cut it. They took it off my bill for me. They offered to remake it, but it took so long to get our food I wasn't about to wait for another one.   Friday's is one of my favorite restaurants, but I will stick to my local one in CrestView Hills.",https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=20,1.8920000000000003,1.8920000000000003,1.8920000000000003,1.8920000000000003,1.8920000000000003
11,Brandi B.,"Cincinnati, OH",37,3,29.0,4.0,2014-06-14,Make sure you go on Tuesdays to see Brian the bartender.  Great spirit great hospitality sleays remember his favorite pattons specialties. He rocks. Favorite dish is cajun chicken pasta. I always ask for extra sauce cause I love the kick!,https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=20,2.192,2.192,2.192,2.192,2.192
9,William K.,"Cincinnati, OH",11,158,36.0,3.0,2014-07-16,Cookie cutter corporate fair.  The food is good but there are two things that make this place stand out from the crowd:  Brian and Michelle.  Fantastic bartenders!  Real pros that know how to mix a drink and serve food when the bar is full.  Always professional and personable.  You never walk away just feeling like another patron but like you've got a real friend behind the bar.  They are one of my all time favorite bartending tandems and they work together on Tuesdays here.  Any drink you order will be made the right way the first time every time. My favorite meals here are the sizzling chicken and cheese and the chicken and shrimp cajun pasta.,https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=20,2.0280000000000005,2.0280000000000005,2.0280000000000005,2.0280000000000005,2.0280000000000005
12,Justin K.,"Cincinnati, OH",169,40,17.0,4.0,2014-07-28,"Friendly staff and decent food. Nice, but nothing overly fancy! Standard chain. The building is nice, but the location was a bit hidden.",https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=20,2.096,2.096,2.096,2.096,2.096
15,Marissa M.,"Ashland, OH",22,11,1.0,1.0,2014-07-30,"Literally sitting here as I write this... My boyfriend and I were seated very pleasantly I might add. We had ample time to figure out what we wanted to eat drink and what we were doing every day for the rest of our lives basically. The waitress took 20 minutes to take our DRINK order then walked away, proceeded to take the booth behind ours drink order. Then walked away. We both had our menus sitting on the edge of the table when she took our drink order. Ridiculous but we adore TGI Fridays. Just not this one",https://www.yelp.com/biz/tgi-fridays-cincinnati-3?start=20,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000004
