,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
314,Anne G.,"Long Beach, CA",112,220,67.0,1.0,2012-01-28,"I love CPK'S food but I do not like this LOCATION! I had a very bad experience here and I have not been back to this CPK location since. The wait was long as was expected, but after awhile it got ridiculous so I went to the hostess to check on how much longer it'd be. The problem? THE HOSTESS COULDN'T FIND OUR NAME ON THE LIST??!? How is that possible? I stood there with another person from my party and WATCHED a hostess write down our name and how many in our party about a foot away. I am still baffled to this day as to how that page just ""disappeared."" After I tried to calmly explain to her that someone had written our name down and we should have been called already, she agreed to fit us in when she could. There was no sense of urgency and no apologizing on their part. They clearly messed up and ""lost"" our names and acted like nothing happened and like we didn't just wait an extra amount of time because of their mistake. I asked for some kind of compensation like a free appetizer or something but was merely brushed off. I did not feel like a valued customer at all. Needless to say, my friends and I were all upset by this time and we did not have an enjoyable dinner. This was about a year ago and I have not set foot at this CPK location since this horrible experience.",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=300,3.0,3.0,3.0,2.9160000000000004,3.0000000000000004
208,Sophia W.,"La Palma, CA",32,24,7.0,5.0,2012-02-13,Love the service food and atmosphere!  I have never disliked anything on menu except when they change your favorite pizza and it has been discontinued!! Get the butter cake and ice cream for desert!,https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=200,3.04,3.04,3.04,3.4120000000000004,3.0400000000000005
262,Megan E.,"Fresno, CA",81,34,42.0,5.0,2012-03-03,"CPKs is always good!  I had the Miso Shrimp Salad and the Meditteranean Foccacia bread which were really really tasty.  Oh oh my stomach just growled, look out!  And then we had Tiramisu for desert omg.. Love this place!",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=260,3.08,3.08,3.08,3.3160000000000003,3.0800000000000005
255,Keith H.,"Whittier, CA",59,30,45.0,4.0,2012-03-05,Christopher was an awesome server. The only thing he kinda messed up on was our soufflé; it was kinda left for a little while and the ice cream melted but eh it was still good! I hate that my girlfriend and I get stereotyped as that young couple that doesn't know how to tip and we get poor service at restaurants we dine at but we both have worked at restaurants before and know how to tip so I hate that we get stereotyped and get neglected by some servers. Christopher was not one of these servers and we left him 20% tip. I wish the manager didn't stereotype us and came to ask us how our meal was tasting. He went to all the tables around us and table touched them but neglected to see how we were doing. Shame shame... Food was great and Chris was a great server to us so we will definitely be coming to this location again.,https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=280,3.12,3.12,3.12,3.184,3.1200000000000006
192,Evelyn V.,"Los Angeles, CA",367,289,572.0,4.0,2012-04-19,"I love the pizza @ CPK, it's thin crust so is not as heavy as other pizza. I usually opt for the wild mushroom pizza or the margherita which are super good.  I went last night and had the white pizza with spinach. It has 5 kinds of cheese (yummm) and sauteed spinach. They asked me if I wanted smoked bacon and I couldn't say no I had to try it and let me say that it's delish!!! bacon, spinach and cheese is one of my new favorite combinations. The server was really attentive, it was my Mom's Birthday so they took her a free sundae and I ordered the six layer lemon cake and that thing is unreal!!! Next time I will just have cake and finish the whole thing. I've had the chocolate souffle cake with ice cream and it's good, the strawberry shortcake is pretty blah, but this 6 layer lemon cake takes the cake (lemon cake) hehehe.",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=180,3.24,3.24,3.24,3.152,3.2400000000000007
190,Violet T.,"Los Angeles, CA",2687,680,4919.0,5.0,2012-05-09,"Oh CPK... oh how I thought about buying your cookbook for years.... I love love love EVERYTHING at CPK... My favorite pasta dishes are the tequila fettuccine and the kung pao spaghetti! Tequila fettuccine... bell peppers, chicken, creamy alfredo and tequila! How can you go wrong with tequila! Kung pao spaghetti with shrimp is the best, the flavors are so powerful and has a kick of spiciness! I also lover their bbq chicken salad, tricolore salad and their cobb salad. Their tortilla soup is also amazing. Pizzaaaaaasssss, I love that they have the wheat option, it comes with 6 slices and it's not too thin and not too thick. I love CPK!",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=180,3.4,3.4,3.4,3.22,3.4000000000000004
214,Marina S.,"Shadow Hills, Los Angeles, CA",111,108,50.0,4.0,2012-06-15,"They have a gluten free menu now!!! So awesome. The salads are great, but for some reason they don't have the shrimp miso salad here, which is available still at other locations. No gluten free pizza as there is too much flour in the ovens for it to remain gluten/wheat free for long. Which makes sense but is sad none the less. Over all the service is ok and the food good.",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=200,3.44,3.44,3.44,3.12,3.4400000000000004
285,Tin T.,"Garden Grove, CA",98,24,,4.0,2012-06-15,"My fist time eat at California Pizza Kitchen, now I'm a fan. I love the bbq chicken pizza, it tasted just like the one that i had in Hawaii, tricolore salad was good, they have make an awesome apple martini I love everything in there. The decoration make you fell relax and have some quality time with your family and friends. The worker there are very lovely and devoted.",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=240,3.44,3.44,3.44,3.152,3.4400000000000004
266,Corey P.,"Long Beach, CA",141,57,7.0,1.0,2012-06-21,"So disappointed in the customer service and the managers inability to accomodate a SIMPLE request....Ok very simple, but not for the Manger tonight at the CPK, I was interested in having a soup and sandwich but in lieu of the sandwich asked if it could be subsituted for a salad... any salad even a plain dinner salad just did not want a sandwich... but apparently that is asking WAY to much from this CPK in particular.. the manager came to the table and was UNWILLING to accomodate such a simple request, offered no solution and just wrote us off as if we were asking for WAY to much... needless to say me and my friend left immediatly and went to Red Robin and had a great soup and salad there! I was in shock to receive such bad service at CPK where I actually enjoy their food, but this Cerritos mall location is just worthless!!",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=260,3.32,3.32,3.32,2.8200000000000003,3.3200000000000003
225,Gerry B.,"Westminster, CA",990,557,569.0,4.0,2012-07-24,Great taste knows no bounds. Love their new Thai crunch salad combine with meat cravers! Thai chicken pizza for the lady which was so good! It's great to enjoy the thin crust. The food is so fresh and wonderful service. Never had a problem!,https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=220,3.32,3.32,3.32,3.12,3.3200000000000003
321,CS W.,"Phoenix, AZ",0,18,,1.0,2012-07-28,"Went to this CPK right before Christmas last year with my husband and our young son. The food was just eh and the service was awful (not to mention having to wait nearly 30 minutes for a table). Ohhhhh but just wait, it gets worse..... We leave and I realize that I accidentally left my son's pictures with Santa Clause on the table (my fault, I admit it). Run back inside and they check in their little server stand and tell me its not there. The hostess asks the bus boy and he claims not to have seen anything. No apology, no anything at all. They acted as though it was completely my fault. Umm......okay...... I walk outside and I'm crying because I'm so upset and my husband goes back in and demands to speak to the manager. He calmly explains the situation and the manager just sorta shrugs and tells him that they looked but he (my husband) can go check the dumpster if he'd like. (SERIOUSLY?!?!?!?!)  I will NEVER dine at CPK (any of them) again. Worse than terrible experience. Those pictures (which weren't cheap) are memories that I can NEVER get back.",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=320,3.24,3.24,3.24,2.8200000000000003,3.2400000000000007
109,Felicia M.,"Hacienda Heights, CA",604,270,848.0,4.0,2012-07-29,"I have been here a few times and here is what I think in a nutshell: Spinach, artichoke thin pizza is freaking delicious. This location makes it especially good as I have tried it a few others. The service is outstanding! We usually go on lunch break and I have not been back to work late once. Thank you CPK Cerritos!",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=120,3.24,3.24,3.24,3.152,3.2400000000000007
226,Melissa J.,"Cerritos, CA",244,566,263.0,4.0,2012-10-04,"My review will strictly be on what I've ordered: 1/2 Roasted Vegetable Salad - YUM!!!!!! Flavorful yet light and packed with roasted veggies.  Definitely not chincy at all, however they over did it on the sun dried tomatoes.  There was just an over abundance of them.  I finished about 3/4 of the salad.  I could not even imagine how someone would finish a full-sized salad.  I'm assuming the full-sized salad would be great for groups.   Caesar Salad - Your typical caesar.  Not the healthiest salad, but nonetheless it's declicious. OVERALL:  Would I come here again? For a salad that is! Like I always say, YOU WON'T KNOW UNLESS YOU TRY IT FOR YOURSELF!!",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=220,3.36,3.36,3.36,3.184,3.3600000000000003
213,Danielle M.,"Los Angeles, CA",697,664,404.0,2.0,2012-11-06,"This place is tiny. You're either going to be stuck by the door, the kitchen, or the bathroom. We were by the exit which was not enjoyable with everyone passing by your table and looking at you. I had a coupon which is the only reason we came. We usually avoid this place like the plague. My husband noticed that nothing is under $10. HA! So perceptive. He hates it here. The food is pricey and you don't even get full. We came out spending close to $70 for four people.",https://www.yelp.com/biz/california-pizza-kitchen-cerritos?start=200,3.4,3.4,3.4,2.9840000000000004,3.4000000000000004
