,business_id,ticker,y_pred_proba
538,chilis-waukesha,CHIL,0.05723999699461113
606,chilis-pryor,CHIL,0.05716832118360882
1004,california-pizza-kitchen-los-angeles-21,CPKI,0.05713393464268546
1291,tgi-fridays-ullensaker,TGIF,0.05710476868987546
544,chilis-webster-5,CHIL,0.05710450537300438
610,chilis-euless-2,CHIL,0.05693712612675128
390,applebees-neighborhood-grill-and-bar-monroe-11,APPB,0.056935444571090454
1352,tgi-fridays-scotland,TGIF,0.0569312241958857
1221,tgi-fridays-warrington,TGIF,0.05690145929864299
1171,tgi-fridays-atlanta-11,TGIF,0.0567934267354655
2060,red-robin-gourmet-burgers-pickerington,RRGB,0.056702590970858835
1483,tgi-fridays-watertown-2,TGIF,0.05668804234266489
196,applebees-neighborhood-grill-and-bar-celebration-2,APPB,0.056619274542188514
135,applebees-neighborhood-grill-and-bar-phillipsburg-2,APPB,0.056600248364493955
718,chilis-searcy,CHIL,0.05657382189256743
1776,the-cheesecake-factory-tacoma,CAKE,0.05638760359048611
1592,bjs-restaurant-and-brewhouse-jacksonville-2,BJRI,0.05634943249078661
1237,tgi-fridays-gainesville-2,TGIF,0.05634906748824953
714,chilis-caguas,CHIL,0.056334026970886075
1982,red-robin-gourmet-burgers-wausau,RRGB,0.05624526186220169
648,chilis-saginaw,CHIL,0.05623630419111336
1163,tgi-fridays-coventry,TGIF,0.0561439641892324
495,chilis-merida,CHIL,0.0560317073679335
1545,bjs-restaurant-and-brewhouse-noblesville-2,BJRI,0.055910367697533325
584,chilis-dallas-35,CHIL,0.05588262523057186
2279,red-robin-gourmet-burgers-greenfield,RRGB,0.05586657663857009
1419,tgi-fridays-southaven-2,TGIF,0.05584178972061338
923,chilis-frederick-2,CHIL,0.05577121237145599
1495,tgi-fridays-effingham-2,TGIF,0.05573918884242668
37,applebees-neighborhood-grill-and-bar-aurora-11,APPB,0.05572890524786611
1254,tgi-fridays-garner-2,TGIF,0.0556924412993588
2282,red-robin-gourmet-burgers-woodbridge,RRGB,0.055645830059944834
2183,red-robin-gourmet-burgers-missoula,RRGB,0.05564537175044948
360,applebees-neighborhood-grill-and-bar-rogers-6,APPB,0.05563369728900369
1328,tgi-fridays-atlanta-9,TGIF,0.05560478470935726
221,applebees-neighborhood-grill-and-bar-burnsville-5,APPB,0.05557229833173383
1387,tgi-fridays-baltimore-2,TGIF,0.05557212995779315
2094,red-robin-gourmet-burgers-marysville,RRGB,0.055511250810960644
2020,red-robin-gourmet-burgers-exton,RRGB,0.05549523343437612
154,applebees-neighborhood-grill-and-bar-norristown-4,APPB,0.055449299527772444
1134,california-pizza-kitchen-escondido-2,CPKI,0.05535391414768687
1956,red-robin-gourmet-burgers-fort-worth,RRGB,0.055322477866526554
2197,red-robin-gourmet-burgers-papillion,RRGB,0.0552451879577337
2101,red-robin-gourmet-burgers-chesapeake-2,RRGB,0.05521117424135136
1252,tgi-fridays-buffalo,TGIF,0.05519510070214195
1288,tgi-fridays-newburgh,TGIF,0.055148255107160815
529,chilis-midlothian,CHIL,0.05508835033122861
1214,tgi-fridays-greensburg,TGIF,0.0550634147823712
2112,red-robin-gourmet-burgers-noblesville,RRGB,0.05505279569425947
36,applebees-neighborhood-grill-and-bar-richmond-17,APPB,0.055016000166938195
2179,red-robin-gourmet-burgers-albuquerque,RRGB,0.054991586421735295
1653,bjs-restaurant-and-brewhouse-melbourne,BJRI,0.05496555573530704
1169,tgi-fridays-forestville,TGIF,0.054963377447133754
1177,tgi-fridays-atlanta-10,TGIF,0.05490249232355782
1345,tgi-fridays-champaign-2,TGIF,0.054894363466808205
873,chilis-tarpon-springs,CHIL,0.05482663339673388
1920,red-robin-gourmet-burgers-norton-shores,RRGB,0.05480139797275074
945,chilis-leominster-4,CHIL,0.05472019742364398
1421,tgi-fridays-tampa-12,TGIF,0.05463153355722372
771,chilis-independence,CHIL,0.054583777132985345
1210,tgi-fridays-madison-2,TGIF,0.05444402455991104
1603,bjs-restaurant-and-brewhouse-orlando-2,BJRI,0.0544222712764354
1393,tgi-fridays-marlborough-2,TGIF,0.054398396369340296
1268,tgi-fridays-monroeville-2,TGIF,0.05439259670776675
34,applebees-neighborhood-grill-and-bar-seaford-3,APPB,0.05436020058514224
497,chilis-altoona,CHIL,0.05430916143345188
288,applebees-neighborhood-grill-and-bar-wausau-3,APPB,0.05428408550788166
3,applebees-neighborhood-grill-and-bar-hays-3,APPB,0.05427560610130433
767,chilis-newburgh-2,CHIL,0.0542244984299165
1536,bjs-restaurant-and-brewhouse-redmond,BJRI,0.054208393378781916
611,chilis-chicago-19,CHIL,0.05420331559577907
157,applebees-neighborhood-grill-and-bar-gaylord-3,APPB,0.05416781900622669
1382,tgi-fridays-old-bridge,TGIF,0.054143998335566046
1444,tgi-fridays-middletown,TGIF,0.054111982529424285
1376,tgi-fridays-oswego,TGIF,0.05408882139348625
311,applebees-neighborhood-grill-and-bar-selinsgrove-5,APPB,0.05407361633060037
1901,red-robin-gourmet-burgers-harrisburg,RRGB,0.05403926124131109
1124,california-pizza-kitchen-saint-louis-6,CPKI,0.053909120778858455
1813,the-cheesecake-factory-greenville,CAKE,0.05390533015027121
2216,red-robin-gourmet-burgers-oxnard,RRGB,0.05386628862222953
1821,the-cheesecake-factory-austin-2,CAKE,0.05385949283006286
1208,tgi-fridays-pearland,TGIF,0.05378451942170148
1397,tgi-fridays-indianapolis,TGIF,0.053680804770270485
2028,red-robin-gourmet-burgers-albany,RRGB,0.05359540593947121
601,chilis-tamuning,CHIL,0.05358415067889477
453,applebees-neighborhood-grill-and-bar-jamestown-3,APPB,0.05344852524713595
108,applebees-neighborhood-grill-and-bar-jonesboro-4,APPB,0.05344637477052372
2057,red-robin-gourmet-burgers-reading,RRGB,0.05339956845329097
908,chilis-mishawaka,CHIL,0.05339736493650127
907,chilis-tucson-4,CHIL,0.053360715985923624
379,applebees-neighborhood-grill-and-bar-easton-5,APPB,0.0533390944762443
2271,red-robin-gourmet-burgers-fredericksburg,RRGB,0.053336747710102106
516,chilis-dawsonville,CHIL,0.05330799735530578
1290,tgi-fridays-ann-arbor,TGIF,0.053255839284517825
455,applebees-neighborhood-grill-and-bar-woodstock-2,APPB,0.053213504225035124
605,chilis-rowlett,CHIL,0.05318637455515818
335,applebees-neighborhood-grill-and-bar-okemos-2,APPB,0.05314240585023944
1183,tgi-fridays-appleton,TGIF,0.05313878336348865
1448,tgi-fridays-tampa-2,TGIF,0.05307960624434771
44,applebees-neighborhood-grill-and-bar-evansville-7,APPB,0.05304552312942179
218,applebees-neighborhood-grill-and-bar-seabrook-4,APPB,0.053023791488878036
419,applebees-neighborhood-grill-and-bar-grovetown-4,APPB,0.05300385256865525
1922,red-robin-gourmet-burgers-chesapeake,RRGB,0.05297045262576017
337,applebees-neighborhood-grill-and-bar-nicholasville-3,APPB,0.052960587588467
1335,tgi-fridays-altoona-4,TGIF,0.0528801254951613
238,applebees-neighborhood-grill-and-bar-vestal-3,APPB,0.05287581564517296
537,chilis-edinburg,CHIL,0.05287328407896974
1541,bjs-restaurant-and-brewhouse-longview,BJRI,0.052845155341432415
1341,tgi-fridays-batavia,TGIF,0.0528017670046923
595,chilis-uniontown,CHIL,0.05275400258426355
461,applebees-neighborhood-grill-and-bar-galax-3,APPB,0.05274904127137969
677,chilis-dekalb,CHIL,0.05265746137553329
2169,red-robin-gourmet-burgers-arcadia,RRGB,0.05262591742772604
1691,bjs-restaurant-and-brewhouse-jacksonville,BJRI,0.05260836137320957
1073,california-pizza-kitchen-bethesda,CPKI,0.052505093255267976
1834,the-cheesecake-factory-orland-park,CAKE,0.0524954889290572
1454,tgi-fridays-watchung,TGIF,0.05245380139143552
1569,bjs-restaurant-and-brewhouse-west-palm-beach,BJRI,0.05238527329419396
2079,red-robin-gourmet-burgers-clackamas,RRGB,0.05237739188366264
2090,red-robin-gourmet-burgers-lacey,RRGB,0.052352706278587124
1666,bjs-restaurant-and-brewhouse-san-diego-2,BJRI,0.05234016168123079
533,chilis-gainesville-4,CHIL,0.05233689607166536
1176,tgi-fridays-peoria,TGIF,0.05232090671021272
574,chilis-phoenix-22,CHIL,0.052310600215857095
470,applebees-neighborhood-grill-and-bar-niagara-falls-5,APPB,0.052302924415357
1087,california-pizza-kitchen-clinton-township-2,CPKI,0.05229569300942527
2018,red-robin-gourmet-burgers-lawrenceville,RRGB,0.052290286548489995
155,applebees-neighborhood-grill-and-bar-quincy-4,APPB,0.05223691723987667
2255,red-robin-gourmet-burgers-quakertown,RRGB,0.05223018330480178
35,applebees-neighborhood-grill-and-bar-madisonville-3,APPB,0.05222455671632842
1510,tgi-fridays-islip,TGIF,0.05222434398574505
1753,the-cheesecake-factory-greensboro,CAKE,0.05219329932768757
404,applebees-neighborhood-grill-and-bar-olean-3,APPB,0.05217257470068559
1386,tgi-fridays-memphis-2,TGIF,0.0521244512412542
150,applebees-neighborhood-grill-and-bar-gladstone-3,APPB,0.05212075190761123
587,chilis-stephenville,CHIL,0.05206512998090751
788,chilis-bartlesville,CHIL,0.052021916130257084
1198,tgi-fridays-farmingville,TGIF,0.05200720136090742
1416,tgi-fridays-princeton,TGIF,0.05199658724526157
12,applebees-neighborhood-grill-and-bar-tooele-2,APPB,0.05196744192267788
901,chilis-humble,CHIL,0.05194789134574662
1303,tgi-fridays-brooklyn-2,TGIF,0.051911904410672394
130,applebees-neighborhood-grill-and-bar-plymouth-6,APPB,0.05188019050984516
852,chilis-augusta-2,CHIL,0.05185484655948913
96,applebees-neighborhood-grill-and-bar-muscatine-3,APPB,0.05184796240367551
2177,red-robin-gourmet-burgers-vineland,RRGB,0.051720235018443916
807,chilis-enid,CHIL,0.05168356605984026
1679,bjs-restaurant-and-brewhouse-katy,BJRI,0.05166827956529996
1173,tgi-fridays-manahawkin,TGIF,0.05166273792222387
1231,tgi-fridays-orlando-11,TGIF,0.051619291479532814
40,applebees-neighborhood-grill-and-bar-hadley-3,APPB,0.05159781949981945
1991,red-robin-gourmet-burgers-webster,RRGB,0.05159020747183629
702,chilis-hutchinson,CHIL,0.051589393865075994
905,chilis-holmdel,CHIL,0.05158610051561929
1107,california-pizza-kitchen-short-hills,CPKI,0.051577069834042866
814,chilis-salem,CHIL,0.051533143725842945
1051,california-pizza-kitchen-braintree,CPKI,0.05149600110879993
775,chilis-lone-tree,CHIL,0.0513571902103902
406,applebees-neighborhood-grill-and-bar-franklin-6,APPB,0.05135276098674346
80,applebees-neighborhood-grill-and-bar-livonia,APPB,0.05123796911312317
2077,red-robin-gourmet-burgers-monona,RRGB,0.05123357594314637
1586,bjs-restaurant-and-brewhouse-coral-springs-2,BJRI,0.05122744008039948
79,applebees-neighborhood-grill-and-bar-jenkintown-3,APPB,0.05110755180573656
1108,california-pizza-kitchen-richmond,CPKI,0.05108704695020727
899,chilis-tarentum,CHIL,0.05100675803293009
850,chilis-brenham,CHIL,0.05090038175643219
686,chilis-houma,CHIL,0.05088292064578559
1085,california-pizza-kitchen-lake-grove,CPKI,0.05086270318399788
826,chilis-delavan,CHIL,0.05085990987444178
1532,bjs-restaurant-and-brewhouse-wichita,BJRI,0.050846536833173195
1676,bjs-restaurant-and-brewhouse-san-diego-3,BJRI,0.05079647057671022
652,chilis-knoxville,CHIL,0.050772591346802454
236,applebees-neighborhood-grill-and-bar-guntersville-3,APPB,0.05073760513113079
878,chilis-mount-airy,CHIL,0.050718457069634626
2246,red-robin-gourmet-burgers-tustin,RRGB,0.05062540582995223
1557,bjs-restaurant-and-brewhouse-murfreesboro,BJRI,0.0505767197750977
1850,the-cheesecake-factory-short-hills,CAKE,0.050513906427612665
567,chilis-centerville,CHIL,0.05045749823486545
558,chilis-okemos-8,CHIL,0.05044393633092392
164,applebees-neighborhood-grill-and-bar-exton-4,APPB,0.05043904386196418
2225,red-robin-gourmet-burgers-beavercreek,RRGB,0.050414179635247636
296,applebees-neighborhood-grill-and-bar-chambersburg-2,APPB,0.05035434591715893
227,applebees-neighborhood-grill-and-bar-chesapeake-3,APPB,0.050353567907006846
794,chilis-plainview-2,CHIL,0.050334536640674776
1363,tgi-fridays-uk-crawley,TGIF,0.05032147280044841
1276,tgi-fridays-williamsport,TGIF,0.050294201344921685
491,applebees-neighborhood-grill-and-bar-pittsburgh-18,APPB,0.05024899870804367
43,applebees-neighborhood-grill-and-bar-boone-3,APPB,0.05023255122621173
645,chilis-freehold,CHIL,0.05019336202530966
1388,tgi-fridays-harvey,TGIF,0.05015837080457375
1903,red-robin-gourmet-burgers-warwick-2,RRGB,0.050146470541715615
920,chilis-crowley,CHIL,0.05014232927588136
15,applebees-neighborhood-grill-and-bar-ithaca-3,APPB,0.05010201059143948
1906,red-robin-gourmet-burgers-houston-2,RRGB,0.05009199029383071
724,chilis-batesville,CHIL,0.050091509748483976
2139,red-robin-gourmet-burgers-lansing,RRGB,0.05007182319159764
1531,bjs-restaurant-and-brewhouse-albuquerque-2,BJRI,0.05004940233490274
650,chilis-toledo,CHIL,0.05003051808052872
31,applebees-neighborhood-grill-and-bar-missoula-3,APPB,0.05002453590689271
2186,red-robin-gourmet-burgers-roanoke,RRGB,0.04999743728616324
1659,bjs-restaurant-and-brewhouse-north-canton,BJRI,0.04998480762015467
318,applebees-neighborhood-grill-and-bar-garland-3,APPB,0.049972173832154465
2189,red-robin-gourmet-burgers-livonia,RRGB,0.04994382360973282
1117,california-pizza-kitchen-mililani-3,CPKI,0.049935136045678896
2207,red-robin-gourmet-burgers-horseheads,RRGB,0.04993025571229537
1904,red-robin-gourmet-burgers-saint-cloud,RRGB,0.04988599987098086
2081,red-robin-gourmet-burgers-evans,RRGB,0.049881516589841746
50,applebees-neighborhood-grill-and-bar-garner-4,APPB,0.04985913219862037
1689,bjs-restaurant-and-brewhouse-miami-2,BJRI,0.04980116670060286
1366,tgi-fridays-plymouth-2,TGIF,0.04977498862812135
180,applebees-neighborhood-grill-and-bar-hilliard-3,APPB,0.04976384407430112
741,chilis-millville,CHIL,0.049749917389796394
695,chilis-ardmore,CHIL,0.04966851648385606
1735,the-cheesecake-factory-bay-shore,CAKE,0.049664829369473695
450,applebees-neighborhood-grill-and-bar-portland-13,APPB,0.04964137048285233
448,applebees-neighborhood-grill-and-bar-hoover-2,APPB,0.04963307105986636
622,chilis-lynchburg,CHIL,0.04963231555540015
161,applebees-neighborhood-grill-and-bar-lima-5,APPB,0.04956215919100582
1997,red-robin-gourmet-burgers-victoria,RRGB,0.04956092302822446
2142,red-robin-gourmet-burgers-pearland,RRGB,0.049553123220280826
2093,red-robin-gourmet-burgers-orchard-park,RRGB,0.04953268592074711
2167,red-robin-gourmet-burgers-mechanicsburg,RRGB,0.04952077455994197
2164,red-robin-gourmet-burgers-houston,RRGB,0.049486831060030156
774,chilis-montgomery-3,CHIL,0.04948652849477053
1941,red-robin-gourmet-burgers-louisville-2,RRGB,0.049481940219394005
1630,bjs-restaurant-and-brewhouse-florence-2,BJRI,0.049458626372323344
1999,red-robin-gourmet-burgers-aurora-2,RRGB,0.04942854863587531
81,applebees-neighborhood-grill-and-bar-waynesboro-3,APPB,0.049352205123807336
2155,red-robin-gourmet-burgers-florence,RRGB,0.04931903202966981
1336,tgi-fridays-harrisburg-2,TGIF,0.04927679001788687
1383,tgi-fridays-lexington-3,TGIF,0.04926818482839135
1119,california-pizza-kitchen-m%C3%A9xico-5,CPKI,0.04926357013896632
623,chilis-largo,CHIL,0.04910846641447708
185,applebees-neighborhood-grill-and-bar-kyle-2,APPB,0.0490364269554453
614,chilis-too-atlanta,CHIL,0.04902119517744308
1407,tgi-fridays-syracuse-3,TGIF,0.048997823234151916
508,chilis-pflugerville,CHIL,0.048980722666599585
2233,red-robin-gourmet-burgers-commerce,RRGB,0.048978415249747
632,chilis-wilson-2,CHIL,0.04895301288555043
660,chilis-morris,CHIL,0.04883920886507742
931,chilis-texas-grill-calgary-6,CHIL,0.04883287675204473
644,chilis-farmington-2,CHIL,0.04878597280182728
486,applebees-neighborhood-grill-and-bar-augusta-9,APPB,0.04878471305799448
746,chilis-ithaca,CHIL,0.04876473983592933
52,applebees-neighborhood-grill-and-bar-laredo-5,APPB,0.04872716499455676
1395,tgi-fridays-green,TGIF,0.04871679854171085
1088,california-pizza-kitchen-simi-valley,CPKI,0.04869704294704125
1301,tgi-fridays-bethel-park,TGIF,0.04857440174278904
1425,tgi-fridays-dallas-21,TGIF,0.04852629994336888
255,applebees-neighborhood-grill-and-bar-lakeland-7,APPB,0.04850233069083287
1255,tgi-fridays-concord-4,TGIF,0.04843947601011478
29,applebees-neighborhood-grill-and-bar-asheville-7,APPB,0.04841035041722519
1972,red-robin-gourmet-burgers-meridian,RRGB,0.048390293887584424
1781,the-cheesecake-factory-m%C3%A9xico-2,CAKE,0.04835810636841653
259,applebees-neighborhood-grill-and-bar-osseo-3,APPB,0.04834491716604883
1152,california-pizza-kitchen-las-vegas-6,CPKI,0.048299369392366565
2147,red-robin-gourmet-burgers-national-city,RRGB,0.04828016933748214
1893,the-cheesecake-factory-madison,CAKE,0.048255977252970816
151,applebees-neighborhood-grill-and-bar-indio-2,APPB,0.04825258993143189
1310,tgi-fridays-towson,TGIF,0.04823560474850519
1551,bjs-restaurant-and-brewhouse-mentor,BJRI,0.04817848907975264
1466,tgi-fridays-jacksonville-6,TGIF,0.04817835290968997
1686,bjs-restaurant-and-brewhouse-mobile-2,BJRI,0.04816370491470401
1193,tgi-fridays-owings-mills,TGIF,0.04815540197505486
1594,bjs-restaurant-and-brewhouse-bloomington-2,BJRI,0.04815205834803993
906,chilis-orlando-16,CHIL,0.048145643630116974
1199,tgi-fridays-south-gate,TGIF,0.04814005351030881
1842,the-cheesecake-factory-lawrenceville,CAKE,0.048134652033469005
2100,red-robin-gourmet-burgers-fairview-heights,RRGB,0.04812802075469946
701,chilis-detroit-6,CHIL,0.04812225074200316
802,chilis-albany-3,CHIL,0.04810135532386961
2287,red-robin-gourmet-burgers-spokane-3,RRGB,0.048088987087819945
300,applebees-neighborhood-grill-and-bar-woburn-4,APPB,0.048072920129884955
230,applebees-neighborhood-grill-and-bar-lawrence-5,APPB,0.048053251875762704
56,applebees-neighborhood-grill-and-bar-ankeny-3,APPB,0.048030657494860685
1497,tgi-fridays-chesapeake,TGIF,0.048025926056404766
1263,tgi-fridays-terre-haute,TGIF,0.04801804077146665
481,applebees-neighborhood-grill-and-bar-somerdale-2,APPB,0.047970352203733246
2178,red-robin-gourmet-burgers-annapolis,RRGB,0.047957801260088306
435,applebees-neighborhood-grill-and-bar-danbury-2,APPB,0.047932256880364066
754,chilis-mcallen-4,CHIL,0.0479262696823709
2223,red-robin-gourmet-burgers-enfield,RRGB,0.04790265461194265
2019,red-robin-gourmet-burgers-hillsboro-2,RRGB,0.04788247723368533
231,applebees-neighborhood-grill-and-bar-detroit,APPB,0.047835365690164555
1374,tgi-fridays-reading-2,TGIF,0.04782548301448086
816,chilis-abilene-5,CHIL,0.047710376489220274
1170,tgi-fridays-orlando-14,TGIF,0.047696356533266204
1964,red-robin-gourmet-burgers-carle-place,RRGB,0.047675476023926744
2220,red-robin-gourmet-burgers-collegeville,RRGB,0.047647176378031286
1664,bjs-restaurant-and-brewhouse-southlake,BJRI,0.04756082198082867
1396,tgi-fridays-sandusky-2,TGIF,0.047554236625012014
13,applebees-neighborhood-grill-and-bar-flanders-3,APPB,0.04753848493434154
194,applebees-neighborhood-grill-and-bar-deptford,APPB,0.04750859483940961
1762,the-cheesecake-factory-novi,CAKE,0.04746446744129573
2002,red-robin-gourmet-burgers-newnan,RRGB,0.047452752697249245
1330,tgi-fridays-shelby-township,TGIF,0.0474322967210421
679,chilis-rosenberg,CHIL,0.04742994774037412
1509,tgi-fridays-williamsburg-2,TGIF,0.04736262855482953
1353,tgi-fridays-katy,TGIF,0.047347810160233705
174,applebees-neighborhood-grill-and-bar-clarksburg-4,APPB,0.0473390773951049
1238,tgi-fridays-scranton,TGIF,0.04733286197197151
581,chilis-metairie,CHIL,0.047313657025074396
381,applebees-neighborhood-grill-and-bar-albany-7,APPB,0.047275214811407285
2205,red-robin-gourmet-burgers-langhorne,RRGB,0.047259146429665
948,chilis-warren,CHIL,0.0472416518706803
1650,bjs-restaurant-and-brewhouse-huntsville,BJRI,0.04722926786428394
226,applebees-neighborhood-grill-and-bar-columbia-18,APPB,0.04722029006015949
2055,red-robin-gourmet-burgers-clearwater,RRGB,0.047200343534539946
340,applebees-neighborhood-grill-and-bar-florissant-6,APPB,0.04715448556413104
1825,the-cheesecake-factory-syracuse,CAKE,0.04714512157079831
869,chilis-kokomo,CHIL,0.047114016206361686
287,applebees-neighborhood-grill-and-bar-liverpool-6,APPB,0.04709351394593164
1055,california-pizza-kitchen-san-antonio-2,CPKI,0.04706180045032371
1565,bjs-restaurant-and-brewhouse-waco,BJRI,0.047057060552169405
2284,red-robin-gourmet-burgers-gresham,RRGB,0.04704311113642046
1282,tgi-fridays-nampa,TGIF,0.047042373116703895
316,applebees-neighborhood-grill-and-bar-minot-3,APPB,0.047024356793551214
82,applebees-neighborhood-grill-and-bar-everett-6,APPB,0.04700592791458791
737,chilis-houston-44,CHIL,0.04697782696160502
820,chilis-laramie,CHIL,0.04695834260080567
562,chilis-southgate,CHIL,0.04688168753946498
1343,tgi-fridays-milwaukee-2,TGIF,0.04687933872145722
1346,tgi-fridays-humble,TGIF,0.04687227723636689
1422,tgi-fridays-creve-coeur,TGIF,0.046861600231115075
1110,california-pizza-kitchen-palm-beach-gardens,CPKI,0.0468416081771349
1669,bjs-restaurant-and-brewhouse-round-rock,BJRI,0.04674216927832653
599,chilis-charlotte-6,CHIL,0.046721325785168744
2273,red-robin-gourmet-burgers-sanford,RRGB,0.046698568984280375
1306,tgi-fridays-chambersburg-2,TGIF,0.04668789916752747
2234,red-robin-gourmet-burgers-greensburg,RRGB,0.046649042250559214
1663,bjs-restaurant-and-brewhouse-culver-city-2,BJRI,0.04664638974325053
817,chilis-odessa,CHIL,0.04658316052651845
781,chilis-bradenton-3,CHIL,0.04658210617352965
2275,red-robin-gourmet-burgers-ventura,RRGB,0.04656681182319755
1525,bjs-restaurant-and-brewhouse-towson,BJRI,0.04656315899392027
187,applebees-neighborhood-grill-and-bar-lima-6,APPB,0.046544730440358006
2124,red-robin-gourmet-burgers-mason,RRGB,0.046544589910680445
1511,tgi-fridays-henrico-2,TGIF,0.04654211630467553
818,chilis-mechanicsburg-2,CHIL,0.046533127797500407
412,applebees-neighborhood-grill-and-bar-camillus-3,APPB,0.046525933590015445
113,applebees-neighborhood-grill-and-bar-raleigh-13,APPB,0.04648823866881824
1695,bjs-restaurant-and-brewhouse-college-station-2,BJRI,0.04644501227535014
2118,red-robin-gourmet-burgers-parker-2,RRGB,0.04643564168059511
2000,red-robin-gourmet-burgers-kamloops,RRGB,0.046416341579375686
289,applebees-neighborhood-grill-and-bar-woodbridge,APPB,0.04636620807443004
67,applebees-neighborhood-grill-and-bar-newark-9,APPB,0.046359532439048
1841,the-cheesecake-factory-san-mateo,CAKE,0.04635585564696909
801,chilis-williston,CHIL,0.04635275321898091
1521,bjs-restaurant-and-brewhouse-hillsboro,BJRI,0.04632159494297827
366,applebees-neighborhood-grill-and-bar-janesville-3,APPB,0.046321293786528606
719,chilis-covington,CHIL,0.04631322017487649
383,applebees-neighborhood-grill-and-bar-billings-6,APPB,0.04630787132698688
682,chilis-magnolia,CHIL,0.04629702873300601
392,applebees-neighborhood-grill-and-bar-laurel-5,APPB,0.046295524225742346
2239,red-robin-gourmet-burgers-evansville,RRGB,0.04629515482054258
1496,tgi-fridays-hamden,TGIF,0.046268115134296184
1642,bjs-restaurant-and-brewhouse-gainesville,BJRI,0.04615259223986934
912,chilis-port-orange,CHIL,0.04614968233615235
713,chilis-meridian-5,CHIL,0.0461384941480828
494,chilis-lakeland-4,CHIL,0.04612359463321325
1582,bjs-restaurant-and-brewhouse-pensacola,BJRI,0.04601761092676837
1239,tgi-fridays-davie,TGIF,0.04601662339727275
1596,bjs-restaurant-and-brewhouse-salinas,BJRI,0.04598349468529228
844,chilis-burnsville,CHIL,0.04597287145555162
191,applebees-neighborhood-grill-and-bar-plattsburgh-3,APPB,0.045967443439470235
1398,tgi-fridays-linden,TGIF,0.04596234991598713
1304,tgi-fridays-webster,TGIF,0.04592942412936929
1240,tgi-fridays-oklahoma-city,TGIF,0.04591559889081054
1100,california-pizza-kitchen-houston,CPKI,0.045865725645355404
97,applebees-neighborhood-grill-and-bar-aurora-9,APPB,0.04584468481571635
437,applebees-neighborhood-grill-and-bar-ludington-2,APPB,0.04584068247959505
1887,the-cheesecake-factory-yonkers,CAKE,0.045838005092784795
1412,tgi-fridays-newark-3,TGIF,0.045824967189228016
1474,tgi-fridays-lithonia,TGIF,0.04581729332978346
2066,red-robin-gourmet-burgers-durham,RRGB,0.045812246260786726
1452,tgi-fridays-phoenix-4,TGIF,0.04579494226723202
1517,bjs-restaurant-and-brewhouse-hurst,BJRI,0.04577500890976538
647,chilis-southington,CHIL,0.04575996555213102
669,chilis-watauga,CHIL,0.045751206528969246
2045,red-robin-gourmet-burgers-hamburg,RRGB,0.04568718798069005
105,applebees-neighborhood-grill-and-bar-bloomington-9,APPB,0.04564915855374008
832,chilis-mcdonough,CHIL,0.0456480239499768
573,chilis-charlotte-7,CHIL,0.04558887695680636
1621,bjs-restauarant-and-brewhouse-allentown,BJRI,0.04558209746287245
1455,tgi-fridays-central-valley,TGIF,0.045571527550543944
1402,tgi-fridays-lake-grove,TGIF,0.04556528898805068
933,chilis-morrow-2,CHIL,0.045527229163702776
2281,red-robin-gourmet-burgers-fenton,RRGB,0.04552707101443887
2272,red-robin-gourmet-burgers-edmonton-2,RRGB,0.045517892758905276
1479,tgi-fridays-levittown,TGIF,0.04548179687434706
1256,tgi-fridays-burnsville,TGIF,0.04547639196511011
1500,tgi-fridays-mclean-3,TGIF,0.045472386803574794
1236,tgi-fridays-charlotte-3,TGIF,0.045467674916424894
2157,red-robin-gourmet-burgers-washington-2,RRGB,0.04545771665663956
1486,tgi-fridays-jacksonville-5,TGIF,0.04541683143999864
772,chilis-forney-3,CHIL,0.045413988179601295
272,applebees-neighborhood-grill-and-bar-macedonia-3,APPB,0.045413748261624365
1385,tgi-fridays-memphis-3,TGIF,0.04541099424378159
1127,california-pizza-kitchen-annapolis,CPKI,0.0454017165856061
709,chilis-frisco-5,CHIL,0.04540169654526682
123,applebees-neighborhood-grill-and-bar-belton-7,APPB,0.04538743448781801
752,chilis-mchenry-3,CHIL,0.0453611580688118
61,applebees-neighborhood-grill-and-bar-wentzville-3,APPB,0.04534063370440167
730,chilis-tampa,CHIL,0.045327608893829474
892,chilis-lewisville-4,CHIL,0.04531824239235127
1931,red-robin-gourmet-burgers-virginia-beach,RRGB,0.04531515340267289
524,chilis-parker-2,CHIL,0.04526127448353001
1950,red-robin-gourmet-burgers-nampa,RRGB,0.0452157535521176
1266,tgi-fridays-lake-zurich,TGIF,0.04519740687586882
884,chilis-west-mifflin,CHIL,0.04517523873719631
33,applebees-neighborhood-grill-and-bar-uniontown-3,APPB,0.045158670157652736
1562,bjs-restaurant-and-brewhouse-westminster,BJRI,0.045154413032961194
1989,red-robin-gourmet-burgers-vacaville-3,RRGB,0.04511742745078062
876,chilis-gadsden,CHIL,0.045064579049792663
444,applebees-neighborhood-grill-and-bar-carson-city-3,APPB,0.04505903338566142
1342,tgi-fridays-annapolis,TGIF,0.04504371308163657
433,applebees-neighborhood-grill-and-bar-lompoc-3,APPB,0.045038851683265824
1375,tgi-fridays-amherst-3,TGIF,0.04503004806305311
313,applebees-neighborhood-grill-and-bar-hattiesburg-3,APPB,0.04500212000731307
1484,tgi-fridays-bensalem-2,TGIF,0.04494653010328009
502,chilis-irving-9,CHIL,0.044936895682360145
