Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Archie A.,"Coronado, CA",338,378,1346,4.0,8/11/2017,Not bad for a food option for the area. Walking distance from our hotel.  No seating wait during our visit on a Monday night. Costumer service was friendly and attentive. For dinner we enjoyed the half off on Apps and posted pictures of what we ordered... Really good experience. Seems like a local hang out spot and the conversations at the bar seem a little conservative.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
Brandy D.,"Leawood, KS",0,26,1,5.0,7/23/2017,"Whoa! Best Applebee's I've been to in years. Our server was attentive and friendly, actually, all of the employees were friendly.  Very happy with the food. The lettuce was cold and the meat was warm. Couldn't ask for more.  Great service and great food!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
Joshua M.,"Boscobel, WI",46,5,,3.0,11/19/2017,"The Service was WONDERFUL. Driving though from Denver and had dinner here. The food wasn't that great actually, that's why I gave it 3 stars. But the servers were wonderful, and the place was clean and inviting. They even have the greater open the door for you. I would recommend if the food was better.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
Robert V.,"St. Petersburg, FL",45,149,7,5.0,7/27/2017,"Paige, our waitress was utterly SUPERB! First, she found a hidden stash of Chivas Regal which made my evening (I had just run over a curb in getting to the restaurant and was still a little JUMPY!). Two double scotches, a nice batch of onion rings for an appetizer, the caprese mozzarella chicken for me and the three-cheese chicken cavatappi for my wife completed an excellent meal with excellent service. Doubt that we will ever be back through this location, but this visit was SPOT ON!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
Stuart S.,"St. Claude, New Orleans, LA",111,2,,5.0,9/28/2017,"BEST APPLEBEE'S FOREVER. Traveling through Hays, sat at the bar and ate all the food. Bartender was amaze. I'm a big fan of all the Applebee's, but the one in Hays is legit. Ordered desert to go and by the time I got to the motel across the street the chocolate lava cake had some how gotten hotter and tastier. Listened to some classics like Seal's kissed by a rose and left feeling like my life actually amounted to something. All of the employees deserve a raise. Thank you.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
General Cornwallis M.,"Saint Louis, MO",43,34,8,1.0,3/14/2017,"More like Crapple-Bees. For most a dining out experience at AppleBee's is never a first choice and like most there was no exception here. However the horrendousness of the food at AppleBee's is something that words will fall short to capture but I'll try my upmost.  My friend and I ordered salads thinking the bar for screwing up a salad is pretty low and one of those items that a chimpanzee with severe brain trauma could do correctly. Oh how I would have preferred the brain-injured chimp to the ""cooks"" that prepared our salads.  We ordered their ""southwest salads"" and they clearly crossed into the menu illegally and should be swiftly deported back south whence they came.  AppleBee's menu does what can only be described as ""Catfishing"" where you see pictures of something beautiful and then when your presented with the real deal it differs vastly for the worse from what you thought you'd be getting.  The salads were bathing in dressing, where lettuce was floating on a medium sized puddle. The dressing was supposed to be ranch but was vinaigrette, it had the texture of an inflamed large pimple with clear viscous fluid followed quickly by thick creamy white puss, and tasted like such. The ""meat"" was as warm as pocket lint and tasted about the same with almost no flavor and chewy texture that clearly screamed Microwaved. On top of our microwaved pucks of meat there was a green pile of shavings of what tasted vaguely like lime and sawdust, something that should line the floors of a hamster cage not rest upon human food. The animals that gave their lives for this salad did so in vain. I hope their sacrifice in this review will steer you clear of ever entering this AppleBee's in Hays Kansas.  The ONLY way this Crapple-Bee's is getting anything past a 1 star review is by PAID reviewers, I checked out some of the ""5 star"" ratings here and there by people that only review franchises and chains, sketchy.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
Correy O.,"San Diego, CA",20,161,16,3.0,2/9/2016,"One of the only GF options in Hays, KS for me while on business. I had the Ribs Platter (smaller version of the sampler) with Fries. All of their fries & BBQ sauces for the ribs are all Gluten Free & Dairy Free.  It's Applebees's so you can't have high expectations of the food, but it was as good as their food can be. The best part about this place is the service. Spencer was our waiter and he was awesome!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
Pat C.,"Littleton, CO",10,11,5,5.0,6/15/2017,"I dropped in this Applebees, I have not been to Applebees for several years.  I am in Hays on business.  I ordered take out, They had it ready to go in less then 10 min.  Great services, yummy food. On my way out a waitress got ahead of me and opened the door with a great smile. I will be back, thank you for making the end of day better.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
Adam H.,"Claremont, CA",0,1,2,1.0,4/14/2016,"After a long, arduous day of travel, I was incredibly hungry, exhausted and content to consume anything that even slightly resembled food. Then, Applebee's happened... This establishment is the essence of what is wrong with the food industry in the United States of America. My meal was clearly prepared in a microwave and even then, somehow was cold. Macaroni and Cheese seems like a food item that would generally be easy to not completely screw up; however, I was blown away by how unappetizing it truly was. The hygiene in this establishment was also atrocious and I will be genuinely surprised if I contract no food-borne illness after this experience.  To summarize: Only eat here if you are truly desperate and out of options, and please seriously consider the Long John Silvers down the street...",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
Paul H.,"Wichita, KS",0,63,42,2.0,8/24/2016,Excellent food. Terrible is the stupid Presto machine. What ever happened to good service? Wont ever go to another Applebees. Also manager is a total a..,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-hays-3
