Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Margaret V.,"Canton, MI",286,1088,186,4.0,7/15/2017,"We were very impressed with our visit. The location is great! Right off the interstate and near plenty of hotels, and other shopping. We were greeted quickly and offered a table right off of the main dining room.  The restaurant was very clean and the staff were very friendly. Our waitress was Jen and she was very kind and attentive.  Needless to say,  Applebees has plenty of burgers, sandwiches, appetizers, soups, salads, pasta, and steak. It's a chain, but this location is worth a visit!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Juan M.,"Chandler, AZ",1418,1110,17414,4.0,10/31/2017,"Great courteous service. Also, very quick! We got a free mozzarella sticks by checking in on Yelp. Any appetizer is free with a Yelp check-in. Fiancée's mom ordered a grilled cheese with a side of fries. She liked it a lot. Fiancée ordered a tasty grilled salmon with steamed broccoli. All fresh and tasty.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Rebel H.,"Detroit, MI",15,67,66,4.0,11/12/2017,"So they treated the military soldiers great on Veterans Day. Had a good selection of food for us the tasted very good, we all were satisfied and was thankful for the free meal. The service was great so was the food.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Bianca S.,"West Bloomfield Township, MI",194,9,9,5.0,11/9/2017,"In LOVE with the waitress Lina!! She makes dining here absolutely amazing. Never been so excited to come to a restaurant before and it's all thanks to her! Food is great as well, but service is even better!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Karen N.,"Macomb, MI",12,171,1243,4.0,9/18/2016,"I met a friend for lunch here at 12pm on a Wednesday. Greeted quick, sat at a booth. Our server was Eric, very nice and efficient.  We both enjoyed our lunch meals, breaded chicken Asian salad. My half a club sandwich and honey pepper chicken mac n cheese was delicious. Lunch price of 6.99 is reasonable for a great meal !",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Cinthia R.,"Macomb, MI",42,94,386,3.0,2/6/2016,"Hostess sat us right away as we came in the back door because my mom wasn't able to make it all the way to the front door. Hostess was courteous and helpful with this and sat us right away at the nearest table so my mom wouldn't have to walk too far. Although, it took our waitress a while to get to our table I was quite pleased with her demeanor, nice and polite. I asked for her suggestions on food and she was very informative.  I asked if I could order the kids food first so it could come out right away. I ordered the green bean crushers and wonton tacos. Both came out piping hot and delicious! 5 stars for this part of our visit.  Atmosphere: The music was so loud it was to the point where it was obnoxious and unbearable. I know this is a place to hangout and drink but it was well before 10pm. If it were 10 pm and later I could understand. Our waitress was nice enough to ask for it to be turned down a hair. Which was very nice. Although loud it was bearable. Minus 1 star for this portion of our visit.  Entrees: bourbon chicken and shrimp plate, came out hot and was tasty. The chicken was slightly over cooked so it was on the verge of being dry. I was disappointed that I didn't get but 2 mushrooms mostly onions and they weren't sautéed too well. The shrimp was tasty and was not over cooked. The red potatoes were good lacked flavor. Minus 1 star for the lack of flavor for the entrees.  Mom ordered the cedar salmon: I tasted everything on her plate to provide this review. Salmon was just a hair over cooked and seriously lacked flavor. The spinach and zucchini that come on the plate were so bland. Spinach was cooked perfectly and the zucchini was soggy. I'm giving it four stars because the hostess and waitress were friendly. I wish I could give it 5 stars buuttt the amount of over cooked food and lack of flavor take away from a 5 star rating. One more thing waitress did not introduce herself, which is sad because I would ask for her again but I don't know who she is. Overall experience was pleasant and I will return.  3 star rating work on flavor and properly introducing yourselves with customers and the ambiance before 10pm so it's not clubish and you have my 5 star rating!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Timothy P.,"Fort Lauderdale, FL",7,32,8,1.0,7/25/2017,Our food was not good at all. Staff was playing around taking to each other rather than doing their job. Manager was doing good visiting tables and a busboy/host was working hard as well. Seems like staff walks all over the manager though. Bad service. Bad food. Will stay away.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Alex T.,"Livonia, MI",34,234,5,3.0,5/9/2016,"Came here for lunch last week.  Excellent, prompt service, and the food was exactly what I expect from an Applebees.  Nothing fabulous, but of good quality. This restaurant was extremely drafty and cold.  It did not make for a pleasant experience.  It seemed like the entire building was like that, not just the area where we were seated.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Sandra G.,"Detroit, MI",0,26,3,5.0,4/4/2017,I always love myself some Applebee's. Even chose this place for my bday dinner. Just like any other Applebee's. Good American food.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
Amy D.,"Canton, MI",48,13,12,5.0,8/10/2016,Our drinks were crafted perfect by Eric. Food came out fast and on point. Great job guys!! We will be back.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-utica-6
