Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Bella D.,"St Albans, NY",71,12,68,1.0,4/5/2016,"Came here hoping for a decent meal after shopping at the outlets. On 4/3/16 I ordered a brunch burger and asked for the burger to be well done. When my food came out, I took a bite of the burger and to my disgust it was all pink inside. I called the waiter over and told him I wanted my burger well-done. He then looks at The burger with all the pink inside and says to me that's not well done? What the hell does it look like? So he took the plate to the back and brought it back out another 20 minutes later. By this time my party of three have finished eating already while I was just going to start. When I bit into the burger for the second time it still was not well done. I ate half of a burger and took the other half home. I went to the restaurant on Sunday later that night I threw up and today is Tuesday morning and I'm still having stomach pains, I'm pretty sure I got FOOD POISONING . I'm experiencing sharp upper stomach pains. The waiter needs more training, when bringing drinks to the table and other foods you don't reach over other people's plate. My waiter was a white Male with bluish eyes he may have been in his 30s.  If you get him as a waiter, I would leave ASAP. Oh never come to this place again!!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Ruben Q.,"Hicksville, NY",633,280,504,4.0,12/19/2013,"So me and my coworkers went to this location for lunch, and i have to say i started to wonder if this location was giving something away! it was pretty busy.  but we sat down like within 5 minutes and were promptly greeted by our server.   we ordered an appetizer that came within 10 minutes,  and the main entree soon there after.  the morale to this review is that the food is average like all your Applebees but the service was better.  i have to say that the food is always consistent...  Hey its Applebees!! lol",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Kyle A.,"Wading River, NY",0,18,,1.0,7/29/2015,I ate here about a year back and after I left(about an hour later) I started to vomit and for the next two days I could not eat food. This was about a year ago and still to this day I still have stomach problems. Never coming back I recommend go to a different Applebee's,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Jay A.,"Los Angeles, CA",58,528,15,4.0,1/30/2014,"Night 2 in Riverhead and I opt for Applebee's.  While I am not a chain kinda guy Applebee's was not bad.  I told the waiter that I wanted their best Marguerita.  They made this perfect cocktail with Patron Silver with an olive?  that was pretty darn exceptional. I then had a good wedge salad.  The bacon was a tad overcooked or it would have been 5 star.  But it was a good salad and nothing to complain about. I then had some really good French Onion Soup.  Not 5 star but strong 4 star quality. Finished my meal with an ice cream sundae shooter.  Good but nothing to write home about. It was a good experience and I shall return along with 95% of the population here.  Looks like Applebee's is the place to be seen in Riverhead, NY.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Rita G.,"Whitestone, Queens, NY",0,6,,1.0,3/27/2016,Long black hair in my salad. Went yesterday 3/26/16. DISGUSTING!,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Luke L.,"Suffolk, NY",7,59,15,1.0,12/20/2014,If you have to read a review to know about Applebee's food do you really care how it tastes? It's crappy bad for you food. But easy and cheap.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Tracy P.,"Brooklyn, NY",62,213,292,5.0,8/26/2013,The food was excellent and the statf were friendly.  The place is clean and orderly . I'm glad we found it  because the food in the food court sucks at River Head.   When I come back to Riverhead I will definitly eat there again.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Alicia B.,"Riverhead, NY",53,61,31,5.0,11/1/2014,Food was excellent. Great staff. I was that person ordering right before they close and they were still as welcoming. Five stars.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Musicsphere O.,"New York, NY",11,34,12,4.0,2/25/2014,BEER/CHEESE DIP WITH PRETZELS - great! bourbon blue burger - great! large enough for 2. Really nice service.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
J O.,"Sparks, NV",0,5,,1.0,12/8/2015,Garbage  onder the table they need to clean better  l got to step on the garbage went was eating  !,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Crystal P.,"Mineola, NY",495,720,1082,5.0,9/15/2012,yummy food and what a friendly place! seriously the applebees near my house they are not this friendly! I felt like we left Ny for people to be this nice.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Drew S.,"Southold, NY",0,6,,1.0,12/29/2013,Ugh Sarah Q was the worst waitress ever. My fiancé and I waited 20 minutes for waters and mojitos. I can't explain how bothered I am. I got the pan seared semen scallops and they were cold and half eaten.... Never coming back to riverhead Applebee's.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
Renee M.,"Brooklyn, NY",3,37,,2.0,8/23/2011,I really wish people wouldn't give this restaurant 4 stars for a couple reasons  1) The food isn't good. It's decent if you're starving...and everywhere else is closed but that's it. It's a gross chain full of salty frozen food.  A friend of mine found a piece of plastic in her nachos and another friend found a piece of frozen bacon in his ice cream (talk about the epitome of salty and frozen).  2) This is one of the first places in Riverhead that destroyed local restaurants and it's really sad. I know I'm at fault for  this because in High School Applebee's was the spot but I was 16..... Please just drive in to town and try to support the amazing local business that are struggling to survive there. Both your stomach and your conscious will thank you.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-riverhead-2?start=20
