2003-12-28,14.258643
2004-01-04,13.999576
2004-01-11,12.754062
2004-01-18,13.750473
2004-01-25,13.003165
2004-02-01,12.156215
2004-02-08,12.803883
2004-02-15,13.551191
2004-02-22,14.527674
2004-02-29,14.338356
2004-03-07,13.132698
2004-03-14,12.704242
2004-03-21,12.514924
2004-03-28,13.610975
2004-04-04,14.238714
2004-04-11,14.019504
2004-04-18,14.188893
2004-04-25,13.16259
2004-05-02,13.660796
2004-05-09,13.610975
2004-05-16,13.28216
2004-05-23,13.45155
2004-05-30,14.22875
2004-06-06,14.447961
2004-06-13,15.125521
2004-06-20,15.842936
2004-06-27,15.504157
2004-07-04,14.248679
2004-07-11,13.860078
2004-07-18,13.850114
2004-07-25,14.976058
2004-08-01,14.677135
2004-08-08,14.328391
2004-08-15,14.90631
2004-08-22,14.995987
2004-08-29,14.726955
2004-09-05,14.876418
2004-09-12,15.155413
2004-09-19,15.593833
2004-09-26,16.191681
2004-10-03,16.610172
2004-10-10,16.938988
2004-10-17,16.739706
2004-10-24,15.274981
2004-10-31,14.697063
2004-11-07,16.141861
2004-11-14,15.085664
2004-11-21,14.886381
2004-11-28,14.90631
2004-12-05,15.235126
2004-12-12,14.657207
2004-12-19,14.139072
2004-12-26,13.949755
2005-01-02,13.919863
2005-01-09,14.886381
2005-01-16,15.713404
2005-01-23,15.63369
2005-01-30,15.534049
2005-02-06,16.042219
2005-02-13,15.434407
2005-02-20,16.191681
2005-02-27,16.400925
2005-03-06,16.948954
2005-03-13,19.499765
2005-03-20,19.489799
2005-03-27,19.350304
2005-04-03,18.93181
2005-04-10,18.294107
2005-04-17,18.214396
2005-04-24,17.586655
2005-05-01,18.074896
2005-05-08,18.433605
2005-05-15,18.084862
2005-05-22,18.314035
2005-05-29,19.758831
2005-06-05,21.163771
2005-06-12,21.871223
2005-06-19,19.43998
2005-06-26,20.406498
2005-07-03,20.55596
2005-07-10,22.060541
2005-07-17,23.883972
2005-07-24,24.172934
2005-07-31,22.957312
2005-08-07,22.488998
2005-08-14,22.558746
2005-08-21,20.52607
2005-08-28,20.665565
2005-09-04,19.778761
2005-09-11,20.924633
2005-09-18,19.041416
2005-09-25,20.356678
2005-10-02,20.466284
2005-10-09,19.699047
2005-10-16,20.097612
2005-10-23,21.064129
2005-10-30,21.602192
2005-11-06,23.176521
2005-11-13,23.206415
2005-11-20,23.565123
2005-11-27,23.664762
2005-12-04,23.654799
2005-12-11,23.913866
2005-12-18,23.355877
2005-12-25,22.777958
2006-01-01,24.21279
2006-01-08,23.854082
2006-01-15,24.422035
2006-01-22,25.049774
2006-01-29,27.092419
2006-02-05,25.846905
2006-02-12,26.534426
2006-02-19,26.424822
2006-02-26,24.94017
2006-03-05,24.402107
2006-03-12,25.498159
2006-03-19,25.836939
2006-03-26,26.903099
2006-04-02,25.458302
2006-04-09,26.036221
2006-04-16,26.295288
2006-04-23,26.235504
2006-04-30,26.066114
2006-05-07,23.854082
2006-05-14,23.774368
2006-05-21,26.135862
2006-05-28,26.56432
2006-06-04,23.80426
2006-06-11,22.887562
2006-06-18,21.562336
2006-06-25,22.259823
2006-07-02,21.323196
2006-07-09,19.968079
2006-07-16,20.137466
2006-07-23,19.459909
2006-07-30,18.88199
2006-08-06,17.706226
2006-08-13,19.659191
2006-08-20,17.98522
2006-08-27,18.503353
2006-09-03,18.124718
2006-09-10,22.000757
2006-09-17,22.020685
2006-09-24,21.931007
2006-10-01,22.289717
2006-10-08,21.821402
2006-10-15,21.632084
2006-10-22,21.721762
2006-10-29,20.466284
2006-11-05,20.50614
2006-11-12,20.914669
2006-11-19,21.153807
2006-11-26,21.014311
2006-12-03,19.988007
2006-12-10,19.469873
2006-12-17,19.519693
2006-12-24,20.137466
2006-12-31,19.888365
2007-01-07,20.864849
2007-01-14,21.40291
2007-01-21,20.55596
2007-01-28,20.854885
2007-02-04,20.057755
2007-02-11,20.55596
2007-02-18,21.263412
2007-02-25,19.938187
2007-03-04,20.575888
2007-03-11,20.436392
2007-03-18,21.323196
2007-03-25,21.054165
2007-04-01,20.864849
2007-04-08,20.38657
2007-04-15,20.795099
2007-04-22,21.303268
2007-04-29,20.904705
2007-05-06,21.014311
2007-05-13,20.476248
2007-05-20,19.938187
2007-05-27,20.28693
2007-06-03,19.848509
2007-06-10,19.659191
2007-06-17,18.383785
2007-06-24,19.669155
2007-07-01,20.346714
2007-07-08,20.137466
2007-07-15,20.994381
2007-07-22,19.738903
2007-07-29,19.997971
2007-08-05,21.35309
2007-08-12,22.100399
2007-08-19,22.070505
2007-08-26,22.56871
2007-09-02,22.68828
2007-09-09,22.628494
2007-09-16,22.668352
2007-09-23,20.974453
2007-09-30,20.52607
2007-10-07,19.768797
2007-10-14,19.938187
2007-10-21,19.619335
2007-10-28,19.808651
2007-11-04,18.294107
2007-11-11,19.15102
2007-11-18,17.736116
2007-11-25,17.726154
2007-12-02,18.93181
2007-12-09,18.184502
2007-12-16,17.138271
2007-12-23,16.281357
2007-12-30,14.149037
2008-01-06,13.710617
2008-01-13,12.335569
2008-01-20,15.942577
2008-01-27,17.008738
