,ticker,date,MV_pred,MV,close
1465,RRGB,2012-06-08,1268697.71,441344.35000000003,177.56987964594347
1464,RRGB,2012-06-11,1325778.84,453240.82,174.44933813025136
1463,RRGB,2012-06-12,1315662.08,443694.27,171.24644894034662
1462,RRGB,2012-06-13,1329763.57,440316.26,176.05132445079414
1461,RRGB,2012-06-14,1300668.45,428126.05,172.96237296196068
1460,RRGB,2012-06-15,1302470.3,428566.66,173.30633657131804
1459,RRGB,2012-06-18,1287193.6,437378.86000000004,174.6512368718274
1458,RRGB,2012-06-19,1292724.02,435469.55,173.71200397790676
1457,RRGB,2012-06-20,1233042.51,444869.23,169.71824491715648
1456,RRGB,2012-06-21,1230928.39,451478.38,165.85796164152606
1455,RRGB,2012-06-22,1323657.54,446044.19,169.78027804854045
1454,RRGB,2012-06-25,1325031.79,435469.55,170.73538682071765
1453,RRGB,2012-06-26,1343834.6,438700.69,171.60233595047666
1452,RRGB,2012-06-27,1334950.67,443841.13999999996,173.12161759509434
1451,RRGB,2012-06-28,1326455.71,438847.56,172.32136627087505
1450,RRGB,2012-06-29,1341317.75,446484.8,174.4627417018943
1449,RRGB,2012-07-02,1348170.89,450156.55,174.38665673357545
1448,RRGB,2012-07-03,1292152.52,449422.2,170.2748014825302
1447,RRGB,2012-07-05,1349636.01,452359.60000000003,173.81839215509805
1446,RRGB,2012-07-06,1348012.64,463081.11000000004,176.7157253339371
1445,RRGB,2012-07-09,1343946.15,459996.84,175.9188399393265
1444,RRGB,2012-07-10,1343842.94,469984.0,174.65693863670356
1443,RRGB,2012-07-11,1352827.13,459849.97,173.14180072655486
1442,RRGB,2012-07-12,1314101.88,451918.99,166.6904101757209
1441,RRGB,2012-07-13,1335409.07,454709.52,168.37951398783486
1440,RRGB,2012-07-16,1300887.83,453975.17,165.69511939513976
1439,RRGB,2012-07-17,1336392.71,458087.53,167.0727009553801
1438,RRGB,2012-07-18,1327597.66,457940.66,167.87700706035997
1437,RRGB,2012-07-19,1345355.58,463374.85000000003,166.54482418453105
1436,RRGB,2012-07-20,1314775.95,458968.75,165.0114781801565
1435,RRGB,2012-07-23,1348730.89,444428.62,169.10976553783888
1434,RRGB,2012-07-24,1338518.22,438406.95,163.83679669599428
1433,RRGB,2012-07-25,1294799.68,421810.63999999996,161.85025214374107
1432,RRGB,2012-07-26,1337827.19,412704.7,162.19127638920867
1431,RRGB,2012-07-27,1301071.68,411236.0,157.70774843744147
1430,RRGB,2012-07-30,1329581.92,442372.44,159.6047223744881
1429,RRGB,2012-07-31,1324959.02,431206.0,157.34754273747575
1428,RRGB,2012-08-01,1284889.06,434534.10000000003,154.70331352677852
1427,RRGB,2012-08-02,1339483.0,420787.6,157.49866160192136
1426,RRGB,2012-08-03,1323865.55,424549.8,158.38032315594583
1425,RRGB,2012-08-06,1330475.16,428456.7,157.39586194525913
1424,RRGB,2012-08-07,1325080.85,419630.0,158.340720250097
1423,RRGB,2012-08-08,1329099.55,412105.60000000003,157.96782596192037
1422,RRGB,2012-08-09,1251411.1,455081.5,156.10443786603446
1421,RRGB,2012-08-10,1330654.29,456673.19999999995,160.1880300103865
1420,RRGB,2012-08-13,1364776.92,450017.0,161.41865221684574
1419,RRGB,2012-08-14,1350917.62,455081.5,160.48652444418798
1418,RRGB,2012-08-15,1344122.06,450740.5,161.37346924489117
1417,RRGB,2012-08-16,1352787.01,455226.2,161.01294170911038
1416,RRGB,2012-08-17,1351915.09,452476.89999999997,162.4142032340379
1415,RRGB,2012-08-20,1307595.63,455226.2,160.76214719609536
1414,RRGB,2012-08-21,1360831.53,455805.0,162.96238092652544
1413,RRGB,2012-08-22,1304629.23,455370.89999999997,159.02258610436564
1412,RRGB,2012-08-23,1342199.98,458264.9,162.012678835712
1411,RRGB,2012-08-24,1356380.24,449293.5,164.93435643387602
1410,RRGB,2012-08-27,1354093.3,455081.5,162.05507281966732
1409,RRGB,2012-08-28,1356262.56,448859.39999999997,161.33624803281182
1408,RRGB,2012-08-29,1348535.28,445676.0,152.30326202631412
1407,RRGB,2012-08-30,1353651.85,446254.8,158.08425857109825
1406,RRGB,2012-08-31,1335220.31,447836.4,155.43603163849733
1405,RRGB,2012-09-04,1363033.96,448559.65,157.21438447207146
1404,RRGB,2012-09-05,1348733.6,443930.85000000003,158.41997455943948
1403,RRGB,2012-09-06,1320417.95,454345.65,158.41749647258197
1402,RRGB,2012-09-07,1347521.34,463458.6,163.13092121809808
1401,RRGB,2012-09-10,1349931.4,469967.85000000003,162.24238643302982
1400,RRGB,2012-09-11,1386266.71,474741.3,165.9000675087949
1399,RRGB,2012-09-12,1364070.19,468955.30000000005,169.83356819073393
1398,RRGB,2012-09-13,1351052.56,471269.69999999995,171.81082230402427
1397,RRGB,2012-09-14,1381886.46,481684.49999999994,172.1868727312736
1396,RRGB,2012-09-17,1381546.84,486747.25,171.63384957006187
1395,RRGB,2012-09-18,1375263.92,474885.94999999995,172.72164395902618
1394,RRGB,2012-09-19,1352691.57,484288.19999999995,171.24974457959433
1393,RRGB,2012-09-20,1394164.14,475898.5,174.2214368555699
1392,RRGB,2012-09-21,1382113.85,481684.49999999994,173.0406832387662
1391,RRGB,2012-09-24,1357848.5,478936.14999999997,170.11541315118623
1390,RRGB,2012-09-25,1327923.02,478357.55,170.22606320736537
1389,RRGB,2012-09-26,1377823.48,465773.00000000006,172.37827469705644
1388,RRGB,2012-09-27,1388999.85,463545.39,173.0198550410331
1387,RRGB,2012-09-28,1388146.6,462684.84,171.4574613174803
1386,RRGB,2012-10-01,1384906.0,466248.34,172.85065668320837
1385,RRGB,2012-10-02,1387051.87,468528.98,172.49018966029274
1384,RRGB,2012-10-03,1360667.51,459834.04,172.20820710086997
1383,RRGB,2012-10-04,1358147.04,456983.24000000005,172.91251641811826
1382,RRGB,2012-10-05,1386159.71,458408.63999999996,174.51943249080153
1381,RRGB,2012-10-08,1383762.4,445865.12,178.01359663940272
1380,RRGB,2012-10-09,1352107.43,448715.92,176.07648248436368
1379,RRGB,2012-10-10,1388936.49,440020.98000000004,178.31727231184087
1378,RRGB,2012-10-11,1371136.46,454132.44,177.04261237865504
1377,RRGB,2012-10-12,1387707.75,444154.64,176.46986627652757
1376,RRGB,2012-10-15,1387900.74,437027.64,176.3880114139173
1375,RRGB,2012-10-16,1342965.51,428332.7,172.46472773398978
1374,RRGB,2012-10-17,1330889.53,431183.5,169.80968202540424
1373,RRGB,2012-10-18,1381675.63,426194.6,173.97478150118303
1372,RRGB,2012-10-19,1353633.66,420920.62,171.55817440531925
1371,RRGB,2012-10-22,1386603.91,413366.0,172.74116887661722
1370,RRGB,2012-10-23,1345893.23,406524.08,174.202690185691
1369,RRGB,2012-10-24,1364957.72,407640.16819999996,174.451636697782
1368,RRGB,2012-10-25,1385622.22,398256.76,174.76671144234444
1367,RRGB,2012-10-26,1359324.1,398541.84,176.01542216985973
1366,RRGB,2012-10-30,1385312.11,398541.84,178.79629491855172
1365,RRGB,2012-10-31,1387411.02,432802.87,178.25422480914514
1364,RRGB,2012-11-01,1377668.58,481683.8,177.31258416001342
1363,RRGB,2012-11-02,1320522.31,468715.39,178.90330444938272
1362,RRGB,2012-11-05,1387519.48,465152.64,184.09773008612893
1361,RRGB,2012-11-06,1378568.36,473845.75,185.88372812813748
1360,RRGB,2012-11-07,1385570.72,466007.7,186.76602025104478
1359,RRGB,2012-11-08,1385295.37,458454.67000000004,186.52107916116637
1358,RRGB,2012-11-09,1323290.04,442208.53,181.8024590599539
1357,RRGB,2012-11-12,1304213.33,446768.85000000003,183.2597987291269
1356,RRGB,2012-11-13,1387635.01,442921.07999999996,187.1567629229415
1355,RRGB,2012-11-14,1385739.93,445486.26,185.46147936573422
1354,RRGB,2012-11-15,1376863.47,440783.43,187.16073197960583
1353,RRGB,2012-11-16,1350419.36,444773.71,186.87627995943583
1352,RRGB,2012-11-19,1344819.88,450046.57999999996,183.32110273640632
1351,RRGB,2012-11-20,1366340.93,454749.41,184.74955200565313
1350,RRGB,2012-11-21,1336721.85,459167.22,159.45065928695803
1349,RRGB,2012-11-23,1361305.5,460164.79,162.7124767005614
1348,RRGB,2012-11-26,1355387.65,459309.73,159.59329686890868
1347,RRGB,2012-11-27,1294156.68,460449.81000000006,158.85925014894073
1346,RRGB,2012-11-28,1350912.73,456744.55,161.11514016353436
1345,RRGB,2012-11-29,1354338.55,461589.89,159.90926215447138
1344,RRGB,2012-11-30,1342008.62,470853.04,159.5793297760632
1343,RRGB,2012-12-03,1351871.55,468572.88000000006,162.50223484825779
1342,RRGB,2012-12-04,1304095.26,460877.34,161.60561959208735
1341,RRGB,2012-12-05,1354872.73,458454.67000000004,164.6025578634532
1340,RRGB,2012-12-06,1392314.31,456744.55,165.79068966331596
1339,RRGB,2012-12-07,1316373.41,459024.71,161.57408743895115
1338,RRGB,2012-12-10,1311050.49,456459.53,159.73713164194862
1337,RRGB,2012-12-11,1353535.98,455889.49,163.28967449204146
1336,RRGB,2012-12-12,1328020.61,462159.93,163.04360719110787
1335,RRGB,2012-12-13,1330610.81,461304.86999999994,161.80319310188435
1334,RRGB,2012-12-14,1360471.69,465295.14999999997,163.12717101499172
1333,RRGB,2012-12-17,1359289.65,482253.84,162.62916184788702
1332,RRGB,2012-12-18,1353154.36,484106.47,162.9145777105747
1331,RRGB,2012-12-19,1286684.71,492942.09,157.02330547581678
1330,RRGB,2012-12-20,1330894.01,497217.39,158.40131526091199
1329,RRGB,2012-12-21,1365717.28,491089.46,160.46937489687883
1328,RRGB,2012-12-24,1358453.92,494082.17000000004,161.87597228144602
1327,RRGB,2012-12-26,1330520.24,498357.47,160.54181420903288
1326,RRGB,2012-12-27,1332650.6,495649.78,158.3840838095881
1325,RRGB,2012-12-28,1355647.37,490519.42000000004,158.795551009664
1324,RRGB,2012-12-31,1363482.94,472466.25,159.11939423221014
1323,RRGB,2013-01-02,1303859.98,502144.12999999995,157.19417073882204
1322,RRGB,2013-01-03,1348773.18,493184.76999999996,158.06228592636987
1321,RRGB,2013-01-04,1392233.19,507883.72000000003,157.88219864296298
1320,RRGB,2013-01-07,1388795.55,504105.3899,159.71640595525548
1319,RRGB,2013-01-08,1389337.66,507603.74,162.4337448252608
1318,RRGB,2013-01-09,1395302.54,517963.0,161.0633125265432
1317,RRGB,2013-01-10,1398282.68,479605.74,160.28817020094527
1316,RRGB,2013-01-11,1368306.4,498924.36,159.2289161713773
1315,RRGB,2013-01-14,1365904.02,498364.4,155.177056907527
1314,RRGB,2013-01-15,1366616.25,495004.64,154.5776754704391
1313,RRGB,2013-01-16,1392426.81,500464.25,154.56644958821383
1312,RRGB,2013-01-17,1369189.46,505923.86,153.0670658339384
1311,RRGB,2013-01-18,1323163.95,506763.80000000005,146.31395636235905
1310,RRGB,2013-01-21,1392394.72,506763.80000000005,150.34306078968274
1309,RRGB,2013-01-22,1407264.72,511523.45999999996,153.83223196908892
1308,RRGB,2013-01-23,1368886.59,517263.05000000005,151.79691260608047
1307,RRGB,2013-01-24,1329046.81,508863.65,149.88084564876172
1306,RRGB,2013-01-25,1368928.85,520762.80000000005,151.79865920710438
1305,RRGB,2013-01-28,1364210.57,523282.62000000005,151.96297769794734
1304,RRGB,2013-01-29,1314949.46,522162.69999999995,150.55583941149155
1303,RRGB,2013-01-30,1401972.25,518802.94000000006,150.64906790465847
1302,RRGB,2013-01-31,1394731.15,511383.47000000003,149.54131400253507
1301,RRGB,2013-02-01,1410382.07,521042.77999999997,147.04407564484404
1300,RRGB,2013-02-04,1397916.75,516703.08999999997,144.64243191055792
1299,RRGB,2013-02-05,1371794.81,511663.44999999995,143.02382837759063
1298,RRGB,2013-02-06,1311507.98,507603.74,140.98133609463213
1297,RRGB,2013-02-07,1355303.76,514743.23000000004,140.90495726487657
1296,RRGB,2013-02-08,1411550.86,513903.29000000004,140.3550477910181
1295,RRGB,2013-02-11,1391690.21,513903.29000000004,142.58846736608172
1294,RRGB,2013-02-12,1423448.25,511495.46199999994,143.2722057475847
1293,RRGB,2013-02-13,1384484.69,506203.83999999997,144.08728638881112
1292,RRGB,2013-02-14,1367022.03,506063.85,146.15032126706342
1291,RRGB,2013-02-15,1349670.08,512083.42,141.12127349467457
1290,RRGB,2013-02-18,1446762.6,512083.42,145.6730830781488
1289,RRGB,2013-02-19,1366481.6,556600.24,142.26524730377992
1288,RRGB,2013-02-20,1392169.19,597477.32,143.3269124953416
1287,RRGB,2013-02-21,1383251.91,566259.55,143.5871801432409
1286,RRGB,2013-02-22,1388076.02,586838.0800000001,144.05605341683102
1285,RRGB,2013-02-25,1383304.91,598177.2699999999,145.92497968222762
1284,RRGB,2013-02-26,1395673.84,584318.26,144.90905716374164
1283,RRGB,2013-02-27,1322867.3,586698.09,140.10334874394758
1282,RRGB,2013-02-28,1370216.2,591013.5,138.10770425974917
1281,RRGB,2013-03-01,1377877.64,595080.75,140.58029752905347
1280,RRGB,2013-03-04,1399752.66,610508.25,141.75388298589826
1279,RRGB,2013-03-05,1363536.84,624112.5,139.08928271081885
1278,RRGB,2013-03-06,1369349.58,630423.75,139.5091848330777
1277,RRGB,2013-03-07,1347262.09,629722.5,141.11158265761784
1276,RRGB,2013-03-08,1398012.5,645150.0,142.13111795726167
1275,RRGB,2013-03-11,1384236.9,632106.75,141.20244949614437
1274,RRGB,2013-03-12,1394445.09,637015.5,143.33114406762675
1273,RRGB,2013-03-13,1378626.32,632808.0,143.75532950130832
1272,RRGB,2013-03-14,1351527.14,640101.0,144.8811013920581
1271,RRGB,2013-03-15,1378410.88,644308.5,146.8006833854262
1270,RRGB,2013-03-18,1319716.15,631966.5,145.54264135552592
1269,RRGB,2013-03-19,1300573.46,642906.0,143.04468490879532
1268,RRGB,2013-03-20,1377526.15,641784.0,147.5725976520078
1267,RRGB,2013-03-21,1387870.31,638137.5,148.17978285073846
1266,RRGB,2013-03-22,1337029.51,638979.0,147.78532956510395
1265,RRGB,2013-03-25,1348931.41,641643.75,148.8162204519797
1264,RRGB,2013-03-26,1341520.35,646272.0,147.52177988726646
1263,RRGB,2013-03-27,1324930.55,640802.25,143.6022050982308
1262,RRGB,2013-03-28,1341467.36,641223.0,139.7042825941334
1261,RRGB,2013-03-29,1385110.38,641223.0,145.01145726078843
1260,RRGB,2013-04-01,1393247.14,641082.75,151.54609573943299
1259,RRGB,2013-04-02,1378780.23,633649.5,154.09226909661055
1258,RRGB,2013-04-03,1383883.09,638558.25,155.20148089869087
1257,RRGB,2013-04-04,1356760.78,630844.5,157.40427023914393
1256,RRGB,2013-04-05,1387594.48,619624.5,158.94811692790418
1255,RRGB,2013-04-08,1383918.01,621728.25,158.43684436831194
1254,RRGB,2013-04-09,1337301.93,625515.0,156.5102070503287
1253,RRGB,2013-04-10,1359040.82,612331.5,157.5883351521594
1252,RRGB,2013-04-11,1317527.9,626076.0,155.60311750773417
1251,RRGB,2013-04-12,1384265.06,612331.5,157.55287673059834
1250,RRGB,2013-04-15,1349100.27,620045.25,156.63850663911745
1249,RRGB,2013-04-16,1347988.18,610227.75,158.83832202258026
1248,RRGB,2013-04-17,1360428.45,619764.75,160.69994373820285
1247,RRGB,2013-04-18,1360742.34,611069.25,157.02984095896474
1246,RRGB,2013-04-19,1374942.57,620185.5,154.5624768650257
1245,RRGB,2013-04-22,1384400.82,630003.0,149.47368710113597
1244,RRGB,2013-04-23,1314526.9,618783.0,150.98753064194355
1243,RRGB,2013-04-24,1330402.33,651321.0,152.36230930964047
1242,RRGB,2013-04-25,1307070.71,645150.0,149.96071821192814
1241,RRGB,2013-04-26,1337434.72,651040.5,149.77836143358851
1240,RRGB,2013-04-29,1275592.87,654406.5,145.6054846472946
1239,RRGB,2013-04-30,1296077.91,657970.88,146.90128462282917
1238,RRGB,2013-05-01,1325913.76,686849.12,147.05642352137707
1237,RRGB,2013-05-02,1323720.75,669154.12,148.40308454591042
1236,RRGB,2013-05-03,1267116.81,674816.52,144.80601445793928
1235,RRGB,2013-05-06,1310081.16,679771.12,147.5698684802208
1234,RRGB,2013-05-07,1335621.51,683734.7999999999,149.79325278671143
1233,RRGB,2013-05-08,1326422.84,686141.32,151.83851296769473
1232,RRGB,2013-05-09,1332678.73,677081.48,151.82757484187448
1231,RRGB,2013-05-10,1315576.83,697607.68,151.12075524768258
1230,RRGB,2013-05-13,1351329.22,693644.0,152.6882286032483
1229,RRGB,2013-05-14,1290143.61,685858.2000000001,147.37466961449965
1228,RRGB,2013-05-15,1301526.26,703694.76,149.0129177800533
1227,RRGB,2013-05-16,1321987.44,700863.5599999999,150.12806938948626
1226,RRGB,2013-05-17,1301647.51,698598.6,150.00607132134007
1225,RRGB,2013-05-20,1302977.54,699872.64,150.60002801591847
1224,RRGB,2013-05-21,1314408.73,652733.16,149.36568657421498
1223,RRGB,2013-05-22,1338902.42,719832.6,150.01868354371146
1222,RRGB,2013-05-23,1336032.52,712896.16,147.29496849358537
1221,RRGB,2013-05-24,1340520.05,724928.76,143.43803731385796
1220,RRGB,2013-05-28,1339127.76,737669.16,142.6618451855178
1219,RRGB,2013-05-29,1337539.39,740641.92,140.26058897795423
1218,RRGB,2013-05-30,1312607.33,744747.16,140.0386298133966
1217,RRGB,2013-05-31,1334665.61,744710.8,136.6384023928757
1216,RRGB,2013-06-03,1334772.82,748675.04,136.37334001756182
1215,RRGB,2013-06-04,1335836.17,766372.54,137.85458603287066
1214,RRGB,2013-06-05,1334286.81,783362.14,137.5210578066776
1213,RRGB,2013-06-06,1259260.98,787467.96,133.97109314448792
1212,RRGB,2013-06-07,1343825.1,796812.24,137.2864564318935
1211,RRGB,2013-06-10,1360444.03,801625.96,138.51230163556394
1210,RRGB,2013-06-11,1360473.06,799927.0,139.32198149967496
1209,RRGB,2013-06-12,1361349.18,811394.98,138.19038691277004
1208,RRGB,2013-06-13,1357141.75,804740.7200000001,133.794431783924
1207,RRGB,2013-06-14,1356456.71,805307.04,133.9457813931435
1206,RRGB,2013-06-17,1328752.6,805023.88,131.54313801289575
1205,RRGB,2013-06-18,1358624.68,792848.0,132.68791658573917
1204,RRGB,2013-06-19,1304901.54,798794.36,129.65906522368368
1203,RRGB,2013-06-20,1357973.29,791573.7799999999,132.48133247565923
1202,RRGB,2013-06-21,1353387.39,773451.54,134.26808233192483
1201,RRGB,2013-06-24,1332628.79,759859.86,133.41013174000275
1200,RRGB,2013-06-25,1355365.43,772602.06,135.51763902906072
1199,RRGB,2013-06-26,1353886.19,770336.7799999999,133.94733943305528
1198,RRGB,2013-06-27,1356591.74,771469.42,134.83170711927397
1197,RRGB,2013-06-28,1297095.66,775999.98,132.642234209449
1196,RRGB,2013-07-01,1352677.2,784777.94,135.35263611647733
1195,RRGB,2013-07-02,1336505.71,800068.58,137.0198793174098
1194,RRGB,2013-07-03,1345154.91,799927.0,136.33530881291222
1193,RRGB,2013-07-04,1283492.03,799927.0,132.56508575348766
1192,RRGB,2013-07-05,1287999.84,807713.8999999999,134.11682601731417
1191,RRGB,2013-07-08,1296463.89,813943.42,135.0774958462252
1190,RRGB,2013-07-09,1358061.99,842117.84,138.43181841507513
1189,RRGB,2013-07-10,1290601.62,843108.8999999999,138.50031848362562
1188,RRGB,2013-07-11,1341387.32,845657.34,137.7426561884989
1187,RRGB,2013-07-12,1342647.44,824845.08,137.14795275969016
1186,RRGB,2013-07-15,1311961.74,849480.0,136.4546353986949
1185,RRGB,2013-07-16,1352086.31,859673.76,138.34654024752786
1184,RRGB,2013-07-17,1380513.19,849338.42,140.5275285011927
1183,RRGB,2013-07-18,1379966.15,832631.98,140.163561153321
1182,RRGB,2013-07-19,1389487.59,838012.02,141.36556124992688
1181,RRGB,2013-07-22,1391575.88,832915.14,141.86509318011014
1180,RRGB,2013-07-23,1392033.16,839144.66,145.2616425287959
1179,RRGB,2013-07-24,1364002.9,825552.98,144.4265470738929
1178,RRGB,2013-07-25,1393775.0,798935.94,146.5912682241255
1177,RRGB,2013-07-26,1329719.14,793131.16,145.4889419907211
1176,RRGB,2013-07-29,1377719.57,791432.2,146.3049898102608
1175,RRGB,2013-07-30,1325649.14,795821.18,146.0034458436941
1174,RRGB,2013-07-31,1337995.29,809732.7000000001,145.38183874737868
1173,RRGB,2013-08-01,1303778.19,816301.96,144.18324455349577
1172,RRGB,2013-08-02,1339120.86,822442.79,146.12904114476297
1171,RRGB,2013-08-05,1357293.34,826155.85,147.7065539703527
1170,RRGB,2013-08-06,1346362.23,820300.64,146.53612348946282
1169,RRGB,2013-08-07,1344787.41,813874.1900000001,148.23172625982687
1168,RRGB,2013-08-08,1324383.86,801735.34,147.26268627977933
1167,RRGB,2013-08-09,1327100.04,807304.93,146.09934382371716
1166,RRGB,2013-08-12,1348622.38,807304.93,146.75529879802585
1165,RRGB,2013-08-13,1342661.01,802306.58,145.17941551067622
1164,RRGB,2013-08-14,1349392.63,803877.49,145.76305840398462
1163,RRGB,2013-08-15,1342470.48,828298.0,146.66273747779445
1162,RRGB,2013-08-16,1345191.72,856860.0,148.4819972519306
1161,RRGB,2013-08-19,1341455.2,880566.46,148.8306215606164
1160,RRGB,2013-08-20,1353904.25,928979.0499999999,149.5068354016586
1159,RRGB,2013-08-21,1265226.01,963253.4500000001,146.18313201111755
1158,RRGB,2013-08-22,1307814.17,959254.77,146.48803174723946
1157,RRGB,2013-08-23,1359621.7,974392.63,149.65330584648956
1156,RRGB,2013-08-26,1364480.31,975535.11,143.53000097674652
1155,RRGB,2013-08-27,1364566.29,959683.2000000001,141.43150637095033
1154,RRGB,2013-08-28,1317063.77,939261.37,136.05465012298413
1153,RRGB,2013-08-29,1365488.09,942688.81,139.4034885582918
1152,RRGB,2013-08-30,1356349.8,946772.28,139.34919608837208
1151,RRGB,2013-09-03,1367887.87,938610.45,144.47931510392573
1150,RRGB,2013-09-04,1305653.26,950781.6000000001,140.84715851971484
1149,RRGB,2013-09-05,1356119.78,955793.25,142.28615004173884
1148,RRGB,2013-09-06,1329371.38,968823.5399999999,140.4080940822746
1147,RRGB,2013-09-09,1329678.26,963811.89,141.42688591398186
1146,RRGB,2013-09-10,1358453.41,952929.45,147.37720883884862
1145,RRGB,2013-09-11,1285115.44,965530.17,142.44173913621637
1144,RRGB,2013-09-12,1319751.52,973692.0,142.4718789751592
1143,RRGB,2013-09-13,1357700.34,983428.92,144.83081325088364
1142,RRGB,2013-09-16,1331850.0,995456.8799999999,143.0437726802227
1141,RRGB,2013-09-17,1346933.13,983428.92,143.3617309389733
1140,RRGB,2013-09-18,1336207.99,998607.0599999999,142.59507009190136
1139,RRGB,2013-09-19,1359346.03,1003761.8999999999,145.5635797020858
1138,RRGB,2013-09-20,1353757.93,995886.45,145.60211751313426
1137,RRGB,2013-09-23,1355675.47,998463.8700000001,146.4539168351116
1136,RRGB,2013-09-24,1358315.74,983285.73,145.3054032508284
1135,RRGB,2013-09-25,1359880.14,997318.3500000001,143.59140359954213
1134,RRGB,2013-09-26,1349105.1,986292.72,141.49317985212303
1133,RRGB,2013-09-27,1348060.0,991304.3700000001,141.7554117867342
1132,RRGB,2013-09-30,1353030.07,992449.89,141.34997261913716
1131,RRGB,2013-10-01,1348205.74,997891.11,142.6597463794541
1130,RRGB,2013-10-02,1350686.42,1046575.7100000001,141.03751514751195
1129,RRGB,2013-10-03,1352132.43,1042136.8200000001,144.51086104235387
1128,RRGB,2013-10-04,1354799.61,1046002.95,146.84890700429452
1127,RRGB,2013-10-07,1350241.58,1054451.16,145.9418751995373
1126,RRGB,2013-10-08,1368694.31,1039416.2100000001,151.50150611941424
1125,RRGB,2013-10-09,1359392.39,1029536.1000000001,152.53639047357657
1124,RRGB,2013-10-10,1357623.77,1036552.41,149.84022497788726
1123,RRGB,2013-10-11,1358138.14,1044284.67,149.71775404385605
1122,RRGB,2013-10-14,1357614.77,1038557.0700000001,150.1093463614017
1121,RRGB,2013-10-15,1356425.65,1044571.05,149.61104457869715
1120,RRGB,2013-10-16,1364111.87,1044571.05,148.23989017363934
1119,RRGB,2013-10-17,1361125.27,1030824.8099999999,150.86528652864888
1118,RRGB,2013-10-18,1338630.85,1049869.0799999998,152.01967661828337
1117,RRGB,2013-10-21,1363840.75,1070345.25,152.52261223113757
1116,RRGB,2013-10-22,1320671.94,1059606.0,151.33133556814772
1115,RRGB,2013-10-23,1358284.33,1047434.8500000001,153.33500698349798
1114,RRGB,2013-10-24,1321414.02,1053305.6400000001,152.31421549617045
1113,RRGB,2013-10-25,1318017.75,1066908.6900000002,151.4372328774146
1112,RRGB,2013-10-28,1351008.16,1058603.6700000002,153.87869620422154
1111,RRGB,2013-10-29,1364923.16,1050012.27,152.98057125460255
1110,RRGB,2013-10-30,1356836.99,1060894.71,152.66433698587832
1109,RRGB,2013-10-31,1319551.09,1053066.45,149.36262504984225
1108,RRGB,2013-11-01,1360633.66,1112598.2,147.34155476044424
1107,RRGB,2013-11-04,1365669.09,1090506.9,149.11272995773868
1106,RRGB,2013-11-05,1339501.56,1092084.8499999999,147.33054618372546
1105,RRGB,2013-11-06,1354752.01,1179876.25,146.93677081917323
1104,RRGB,2013-11-07,1358973.69,1184466.65,145.51225848496696
1103,RRGB,2013-11-08,1307433.74,1135693.6500000001,139.82480592340104
1102,RRGB,2013-11-11,1303531.42,1147600.0,140.81336178281865
1101,RRGB,2013-11-12,1345719.43,1140140.6,141.53291272866002
1100,RRGB,2013-11-13,1359880.61,1137415.05,142.7829429670971
1099,RRGB,2013-11-14,1339338.87,1147600.0,146.5153421669203
1098,RRGB,2013-11-15,1325126.29,1144731.0,166.13993927908353
1097,RRGB,2013-11-18,1364634.98,1170838.9000000001,166.76672045563387
1096,RRGB,2013-11-19,1357111.21,1147456.5499999998,168.7015418293265
1095,RRGB,2013-11-20,1319797.88,1148030.35,166.7102305299774
1094,RRGB,2013-11-21,1352103.74,1111737.5,172.78851107661353
1093,RRGB,2013-11-22,1352330.86,1153051.0999999999,174.00163489503308
1092,RRGB,2013-11-25,1351760.5,1154342.15,169.432607435239
1091,RRGB,2013-11-26,1350214.63,1140284.0499999998,169.99753462534252
1090,RRGB,2013-11-27,1340848.7,1147456.5499999998,172.77249713292164
1089,RRGB,2013-11-29,1299265.52,1153355.33,170.89217299163596
1088,RRGB,2013-12-02,1340719.44,1146325.3,175.13869633370655
1087,RRGB,2013-12-03,1346291.77,1081189.92,172.17101231986965
1086,RRGB,2013-12-04,1298141.05,1074733.77,168.63585328314247
1085,RRGB,2013-12-05,1343556.48,1085063.6099999999,170.6206652133187
1084,RRGB,2013-12-06,1347914.67,1090372.0,173.9987764964365
1083,RRGB,2013-12-09,1340318.85,1093815.28,172.35534157530776
1082,RRGB,2013-12-10,1351112.53,1077029.2899999998,172.53194979733945
1081,RRGB,2013-12-11,1345943.22,1055365.32,171.70745120026626
1080,RRGB,2013-12-12,1350337.94,1033414.41,171.70942224618932
1079,RRGB,2013-12-13,1310474.1,1043600.7799999999,168.85811726979915
1078,RRGB,2013-12-16,1346580.35,1032697.06,169.99106003167708
1077,RRGB,2013-12-17,1348162.5,1033701.35,167.3435503638941
1076,RRGB,2013-12-18,1345131.34,1024662.74,168.18844893265748
1075,RRGB,2013-12-19,1349359.89,1040587.91,170.10593810574136
1074,RRGB,2013-12-20,1347156.92,1053069.8,167.66131432613832
1073,RRGB,2013-12-23,1351432.26,1096684.68,170.6227782876237
1072,RRGB,2013-12-24,1359206.01,1093241.4000000001,169.21930904057385
1071,RRGB,2013-12-26,1355442.34,1098119.3800000001,170.3573250768202
1070,RRGB,2013-12-27,1356112.26,1094102.22,171.62468221619534
1069,RRGB,2013-12-30,1356403.03,1080185.6300000001,170.09160448644877
1068,RRGB,2013-12-31,1352636.34,1076250.0,170.81627256594058
1067,RRGB,2014-01-02,1337887.6,1053003.0,168.78737715211537
1066,RRGB,2014-01-03,1334021.29,1022581.0000000001,170.96319205175138
