,date,MV_pred,close
191,2012-10-04,1349676.31,89.40992359078726
192,2012-10-05,1353299.54,89.3601021193109
193,2012-10-08,1383063.93,89.4996033791847
194,2012-10-09,1362444.37,89.36527010062849
195,2012-10-10,1364001.04,89.37930843466064
196,2012-10-11,1367050.69,89.46610411536973
197,2012-10-12,1387791.46,89.59608132509415
198,2012-10-15,1428443.47,89.7337278973966
199,2012-10-16,1431991.16,89.75256810390148
200,2012-10-17,1395532.9,89.72542832820788
201,2012-10-18,1426704.02,90.05914806819821
202,2012-10-19,1428661.39,90.24259813700718
203,2012-10-22,1367354.43,90.2257439926829
204,2012-10-23,1383561.17,90.38182137862675
205,2012-10-24,1374226.09,90.49971373385647
206,2012-10-25,1373080.47,90.60152540189848
207,2012-10-26,1390311.94,90.7625349908877
208,2012-10-31,1393583.65,90.80829737845191
209,2012-11-01,1403482.11,90.98681781080558
210,2012-11-02,1361231.1,90.97476814904559
211,2012-11-05,1373763.02,91.00396780900981
212,2012-11-06,1380072.98,90.97039124298271
213,2012-11-07,1392533.55,90.81417761025864
214,2012-11-08,1385729.27,90.61293132807307
215,2012-11-09,1380822.11,90.54893714635001
216,2012-11-12,1373290.59,90.31658057366614
217,2012-11-13,1390244.31,90.14946041228869
218,2012-11-14,1389808.72,90.24714000085753
219,2012-11-15,1384396.63,90.25077437936896
220,2012-11-16,1388652.56,90.3135317256979
221,2012-11-19,1378114.47,90.3354303940083
222,2012-11-20,1389871.91,90.33351619634907
223,2012-11-21,1410014.6,90.40499333661025
224,2012-11-23,1409159.18,90.42968945756871
225,2012-11-26,1422726.25,90.69720274571893
226,2012-11-27,1433397.11,90.9566201388263
227,2012-11-28,1415233.36,91.10957315815239
228,2012-11-29,1409894.46,91.185095766348
229,2012-11-30,1411378.26,91.29667278750547
230,2012-12-03,1421137.24,91.47204975607134
231,2012-12-04,1375197.66,91.48034580163645
232,2012-12-05,1379524.91,91.43371477559621
233,2012-12-06,1380782.66,91.39445003700072
234,2012-12-07,1372957.74,91.34468911964889
235,2012-12-10,1378171.96,91.29909691005534
236,2012-12-11,1359107.42,91.21641334161886
237,2012-12-12,1364218.23,91.10481591824559
238,2012-12-13,1364671.42,90.90756616477744
239,2012-12-14,1391225.14,90.8295503536083
240,2012-12-17,1386202.25,90.67066537916075
241,2012-12-18,1419900.55,90.6119532832586
242,2012-12-19,1395864.57,90.52769609061185
243,2012-12-20,1397199.69,90.47247190358229
244,2012-12-21,1409729.23,90.46529837140035
245,2012-12-24,1396757.54,90.3592429554673
246,2012-12-26,1400143.45,90.46776094929939
247,2012-12-27,1420794.61,90.64729044305577
248,2012-12-28,1416731.5,90.80367338371997
249,2012-12-31,1401933.63,90.92972292764301
250,2013-01-02,1605049.16,91.91667337460204
251,2013-01-03,1594658.65,92.94135717592829
252,2013-01-04,1633830.27,94.11421069925957
253,2013-01-07,1600585.54,95.14047312747161
254,2013-01-08,1583046.46,95.97492514605379
255,2013-01-09,1561752.59,96.7385959182901
256,2013-01-10,1551594.4,97.31148426546319
257,2013-01-11,1573528.82,98.0843508688334
258,2013-01-14,1574324.0,98.85486865079568
259,2013-01-15,1565395.12,99.53203903068302
260,2013-01-16,1575494.46,100.30957191226865
261,2013-01-17,1574926.45,101.06990463839028
262,2013-01-18,1552447.34,101.64261410728747
263,2013-01-22,1562848.16,102.27824387923089
264,2013-01-23,1595461.53,103.12011978127855
265,2013-01-24,1570092.44,102.9680527140359
266,2013-01-25,1573466.84,102.87586510615212
267,2013-01-28,1588691.16,102.67950308833
268,2013-01-29,1587178.55,102.6211806355984
269,2013-01-30,1534737.15,102.41102776392694
270,2013-01-31,1550600.55,102.36251468785535
271,2013-02-01,1642633.97,102.75855071220006
272,2013-02-04,1688237.79,103.25755223906883
273,2013-02-05,1666093.97,103.65676561489026
274,2013-02-06,1678901.03,104.15053364714294
275,2013-02-07,1675512.87,104.58562899587623
276,2013-02-08,1678069.95,105.03431896307399
277,2013-02-11,1662975.13,105.51513171879336
278,2013-02-12,1659087.83,105.93378897179936
279,2013-02-13,1759059.36,106.64546450129298
280,2013-02-14,1727864.23,107.3317958675917
281,2013-02-15,1724861.84,107.99038722413773
282,2013-02-19,1725376.31,108.58498848810417
283,2013-02-20,1704859.35,109.09691792904621
284,2013-02-21,1694832.78,109.79335835401925
285,2013-02-22,1726360.62,110.55794148376545
286,2013-02-25,1714827.39,110.87199387923093
287,2013-02-26,1717477.64,110.99919168944066
288,2013-02-27,1729438.9,111.27475180291212
289,2013-02-28,1742489.71,111.55137226608575
290,2013-03-01,1715147.85,111.72379047834424
291,2013-03-04,1702826.09,111.83148346573118
292,2013-03-05,1718650.41,112.07367943112818
293,2013-03-06,1706585.57,112.28030184943441
294,2013-03-07,1706134.34,112.05006993479373
295,2013-03-08,1713166.14,111.98613100000898
296,2013-03-11,1719170.04,111.96137080130235
297,2013-03-12,1743708.34,112.0411179297144
298,2013-03-13,1734619.71,112.17058003786657
299,2013-03-14,1749051.35,112.40643909243433
300,2013-03-15,1741826.88,112.47371968396043
301,2013-03-18,1726111.42,112.52280693667687
302,2013-03-19,1720727.95,112.53694628125295
303,2013-03-20,1737764.29,112.57316299840923
304,2013-03-21,1738963.64,112.55782405574548
305,2013-03-22,1743908.64,112.68293788183905
306,2013-03-25,1731777.27,112.80887993349076
307,2013-03-26,1717318.47,112.80308579120444
308,2013-03-27,1723903.84,112.87842290889215
309,2013-03-28,1720581.12,112.94126860682088
310,2013-04-01,1747212.45,113.08937525161289
311,2013-04-02,1718432.05,113.08616488247775
312,2013-04-03,1745077.82,113.09212232949358
313,2013-04-04,1735954.29,113.09792795618283
314,2013-04-05,1735004.81,113.03682336334042
315,2013-04-08,1717469.97,112.93086708738566
316,2013-04-09,1746099.8,113.01781959109687
317,2013-04-10,1735323.12,113.08131080817351
318,2013-04-11,1735087.63,113.06966692865032
319,2013-04-12,1724101.37,113.00501378580773
320,2013-04-15,1746906.7,113.01805580438435
321,2013-04-16,1724343.51,112.98571781381241
322,2013-04-17,1722203.79,113.00696970143062
323,2013-04-18,1734744.5,113.05412822697807
324,2013-04-19,1695641.8,112.94563837863345
325,2013-04-22,1697732.81,112.73039439284125
326,2013-04-23,1699007.07,112.64589276511855
327,2013-04-24,1698430.93,112.44297167417265
328,2013-04-25,1706634.28,112.31542515572856
329,2013-04-26,1707096.05,112.19401779017542
330,2013-04-29,1728623.83,112.24253878352478
331,2013-04-30,1719574.83,112.12715111567152
332,2013-05-01,1698616.8,111.96747302139754
333,2013-05-02,1710596.41,111.86093247644382
334,2013-05-03,1702803.04,111.7682814903025
335,2013-05-06,1702001.1,111.57293527661967
336,2013-05-07,1711455.52,111.51687055310005
337,2013-05-08,1712246.86,111.47355638793124
338,2013-05-09,1702447.13,111.33305789906986
339,2013-05-10,1688640.76,111.30260230654149
340,2013-05-13,1680156.99,111.2261448070454
341,2013-05-14,1674892.34,111.12124205105319
342,2013-05-15,1677440.2,111.02992917185908
343,2013-05-16,1674487.72,110.89008672951495
344,2013-05-17,1671947.8,110.73718647754019
345,2013-05-20,1670143.01,110.48278598494977
346,2013-05-21,1671288.11,110.27273138322609
347,2013-05-22,1685490.01,110.21562784325981
348,2013-05-23,1686272.66,110.10981581836607
349,2013-05-24,1677887.94,110.001431330718
350,2013-05-28,1689786.69,109.94829678300302
351,2013-05-29,1661820.45,109.73237665298844
352,2013-05-30,1686109.53,109.61867527829844
353,2013-05-31,1672529.46,109.48852884763694
354,2013-06-03,1688241.77,109.48679318024139
355,2013-06-04,1668896.16,109.43780685106582
356,2013-06-05,1677127.42,109.4475297901932
357,2013-06-06,1671145.13,109.42014527491295
358,2013-06-07,1688605.76,109.481560903668
359,2013-06-10,1648457.82,109.37937590552778
360,2013-06-11,1651715.5,109.29921342454318
361,2013-06-12,1673361.81,109.30823433604004
362,2013-06-13,1684119.83,109.30227384391738
363,2013-06-14,1650963.2,109.14867230383807
364,2013-06-17,1644473.44,109.00331412897557
365,2013-06-18,1645670.62,108.81140249129416
366,2013-06-19,1646184.9,108.74338546243031
367,2013-06-20,1647981.41,108.57752232115517
368,2013-06-21,1650601.35,108.48213169589417
369,2013-06-24,1667851.87,108.39343251890129
370,2013-06-25,1672701.61,108.40998680720519
371,2013-06-26,1653576.25,108.30753562322589
372,2013-06-27,1667337.96,108.29097385265949
373,2013-06-28,1662523.56,108.17751230188368
374,2013-07-01,1687614.85,108.34785135869541
375,2013-07-02,1684695.08,108.49131756517858
376,2013-07-03,1684760.93,108.54090547696053
377,2013-07-05,1697743.74,108.60017156479938
378,2013-07-08,1685308.83,108.74958029727487
379,2013-07-09,1678990.69,108.89973560294374
380,2013-07-10,1684654.4,109.06932099581331
381,2013-07-11,1694774.23,109.28069199722263
382,2013-07-12,1668305.86,109.36910645672626
383,2013-07-15,1676716.49,109.4827113015295
384,2013-07-16,1680358.51,109.53711709434587
385,2013-07-17,1678830.65,109.56377935378592
386,2013-07-18,1677804.18,109.66917454705519
387,2013-07-19,1692030.56,109.77659112574436
388,2013-07-22,1668354.57,109.8019569091978
389,2013-07-23,1684732.7,109.78941911681186
390,2013-07-24,1671442.17,109.73176693559661
391,2013-07-25,1691323.21,109.76031385515958
392,2013-07-26,1679860.15,109.68251750919033
393,2013-07-29,1694060.55,109.7205888269149
394,2013-07-30,1689024.03,109.76423538724575
395,2013-07-31,1681914.71,109.75231731760267
396,2013-08-01,1676004.36,109.67066551836562
397,2013-08-02,1688298.74,109.75763759776363
398,2013-08-05,1665789.85,109.71010504609356
399,2013-08-06,1695368.45,109.77540057597416
400,2013-08-07,1674176.63,109.75515487865793
401,2013-08-08,1672547.48,109.73228743135812
402,2013-08-09,1690755.68,109.72674150878053
403,2013-08-12,1716175.16,109.93476837386149
404,2013-08-13,1680347.81,109.915693433121
405,2013-08-14,1664842.61,109.8869843398682
406,2013-08-15,1668350.94,109.78705145924307
407,2013-08-16,1654481.23,109.67664928380484
408,2013-08-19,1652167.88,109.49440977546813
409,2013-08-20,1649133.81,109.32088123025385
410,2013-08-21,1652654.18,109.19359345888783
411,2013-08-22,1643773.67,109.05338503820344
412,2013-08-23,1655839.74,108.9121834341734
413,2013-08-26,1656623.09,108.87230662910366
414,2013-08-27,1661199.73,108.72366748212893
415,2013-08-28,1665688.53,108.68674295163916
416,2013-08-29,1687286.15,108.75085841561739
417,2013-08-30,1649637.57,108.57198836149732
418,2013-09-03,1666565.01,108.35617663728614
419,2013-09-04,1689203.48,108.39470015337598
420,2013-09-05,1672399.15,108.42757225568712
421,2013-09-06,1680742.4,108.48147699792422
422,2013-09-09,1693838.23,108.65268595475624
423,2013-09-10,1683036.58,108.78696951106797
424,2013-09-11,1690897.83,108.96864937226955
425,2013-09-12,1657260.42,108.98868721929342
426,2013-09-13,1670909.98,109.10673430945195
427,2013-09-16,1682938.81,109.22461939992678
428,2013-09-17,1666440.0,109.26732445672516
429,2013-09-18,1698773.52,109.4307761778961
430,2013-09-19,1694991.13,109.558246960183
431,2013-09-20,1708176.73,109.64912417159181
432,2013-09-23,1708661.99,109.90588940714873
433,2013-09-24,1705127.86,110.07364369027421
434,2013-09-25,1697095.88,110.10797683484573
435,2013-09-26,1702754.41,110.24002684879406
436,2013-09-27,1699872.27,110.32324470297583
437,2013-09-30,1698162.56,110.34205619847337
438,2013-10-01,1702636.39,110.42731836337937
439,2013-10-02,1706034.14,110.4931636220471
440,2013-10-03,1707826.58,110.71313413566857
441,2013-10-04,1703120.34,110.85325411775013
442,2013-10-07,1761104.14,111.19328523317381
443,2013-10-08,1739833.5,111.51255815980059
444,2013-10-09,1722767.21,111.61693437331915
445,2013-10-10,1719063.88,111.72165450990421
446,2013-10-11,1739561.61,111.8581835279975
447,2013-10-14,1721359.35,111.91341898192236
448,2013-10-15,1780271.11,112.24030358810339
449,2013-10-16,1750658.6,112.47330959507254
450,2013-10-17,1778513.98,112.80287528731894
451,2013-10-18,1816709.05,113.31113311244309
452,2013-10-21,1797592.9,113.74367026692265
453,2013-10-22,1751655.74,113.95691192096344
454,2013-10-23,1769246.17,114.23189389915115
455,2013-10-24,1742894.53,114.38444483387019
456,2013-10-25,1736086.11,114.5278509647456
457,2013-10-28,1755268.79,114.50246630162977
458,2013-10-29,1783107.12,114.69071315323292
459,2013-10-30,1876366.96,115.35889550877722
460,2013-10-31,1872911.18,116.02815474460364
461,2013-11-01,1862548.22,116.56316526884088
462,2013-11-04,1881122.52,117.25815944207244
463,2013-11-05,1920311.28,117.86735555509622
464,2013-11-06,1911780.06,118.56825849713576
465,2013-11-07,1879065.97,119.0056750003063
466,2013-11-08,1879262.52,119.27779214198178
467,2013-11-11,1876663.64,119.62176192909297
468,2013-11-12,1899719.91,120.2658636667736
469,2013-11-13,1876585.69,120.73280696138569
470,2013-11-14,1896980.36,121.40310383911759
471,2013-11-15,1889622.9,122.07101230905269
472,2013-11-18,1880087.52,122.61399283491583
473,2013-11-19,1889030.17,123.07477426884029
474,2013-11-20,1887188.59,123.1218500109833
475,2013-11-21,1826670.65,122.9206966480578
476,2013-11-22,1857407.38,122.89833320944103
477,2013-11-25,1865814.61,122.83174146458299
478,2013-11-26,1802367.57,122.3186683250145
479,2013-11-27,1738596.42,121.56529305899397
480,2013-11-29,1733923.65,120.93390181475844
481,2013-12-02,1738661.64,120.32226652765672
482,2013-12-03,1746475.83,119.75592968434185
483,2013-12-04,1761081.21,119.15283017971636
484,2013-12-05,1730199.13,118.51602630157966
485,2013-12-06,1732886.21,117.80219170433558
486,2013-12-09,1776406.99,117.30968521634395
487,2013-12-10,1785231.25,116.89704596447832
488,2013-12-11,1783901.47,116.43972007429093
489,2013-12-12,1787638.59,116.00666238054835
490,2013-12-13,1783208.51,115.81759543817249
491,2013-12-16,1811736.05,115.6189181821207
492,2013-12-17,1812028.47,115.38494026405222
493,2013-12-18,1835673.43,115.52982583833362
494,2013-12-19,1840911.86,115.97491361814937
495,2013-12-20,1823933.5,116.36647020333385
496,2013-12-23,1828664.08,116.75799455388737
497,2013-12-24,1828548.37,117.115022629146
498,2013-12-26,1820049.39,117.37154321211933
499,2013-12-27,1831537.14,117.81237902225556
500,2013-12-30,1820975.5,118.19558087831605
501,2013-12-31,1828565.39,118.42247787895192
502,2014-01-02,1899732.21,118.92057453057333
503,2014-01-03,1893125.61,119.39571620982412
504,2014-01-06,1910270.93,119.92918560549116
505,2014-01-07,1885379.78,120.37364622380306
506,2014-01-08,1841513.62,120.5031831980819
507,2014-01-09,1893032.22,120.85556187371726
508,2014-01-10,1920497.34,121.22455882840161
509,2014-01-13,1898958.32,121.47706978869816
510,2014-01-14,1966977.93,122.09933489124482
511,2014-01-15,1972649.91,122.72569522747196
512,2014-01-16,1969980.02,123.34094449086932
513,2014-01-17,1983014.01,124.04986546021975
514,2014-01-21,1980351.73,124.69723163943267
515,2014-01-22,1965960.98,125.32794060573062
516,2014-01-23,2011763.65,126.12488099722486
517,2014-01-24,1969730.43,126.42938393764962
518,2014-01-27,2002646.17,126.90581508914129
519,2014-01-28,2064049.05,127.57477338140919
520,2014-01-29,2095250.04,128.487741043697
521,2014-01-30,2083673.72,129.54117443819698
522,2014-01-31,2082276.92,130.3644177665245
523,2014-02-03,2087821.32,131.0923026172189
524,2014-02-04,2017368.64,131.60740558150337
525,2014-02-05,2010521.07,131.7968248862418
526,2014-02-06,2030951.39,132.05044522246058
527,2014-02-07,2032085.8,132.32061484430773
528,2014-02-10,2025868.07,132.50703654587585
529,2014-02-11,2018022.03,132.67090810027656
530,2014-02-12,2040952.27,132.99713165726482
531,2014-02-13,2023072.24,133.04632574972973
532,2014-02-14,2011492.19,133.2279957795864
533,2014-02-18,2014454.61,133.2793642958405
534,2014-02-19,1983375.03,132.92841999602993
535,2014-02-20,2064944.78,132.79658748971283
536,2014-02-21,2146742.04,133.0709443074669
537,2014-02-24,2146896.65,133.35204999550373
538,2014-02-25,2159235.48,133.66271249103525
539,2014-02-26,2084486.65,133.95468607837017
540,2014-02-27,2015475.37,133.9762380395164
541,2014-02-28,2044975.02,134.0372429703622
542,2014-03-03,1930664.57,133.59604514052458
543,2014-03-04,1873198.56,132.93190947095746
544,2014-03-05,1877021.02,132.3185335572862
545,2014-03-06,1859692.37,131.53002532763264
546,2014-03-07,1860391.17,130.82233784405884
547,2014-03-10,1866338.38,130.19089661656963
548,2014-03-11,1868781.38,129.55719583280438
549,2014-03-12,1873717.32,129.0801680578803
550,2014-03-13,1925906.73,128.4753313198043
551,2014-03-14,1893194.63,127.37236138882486
552,2014-03-17,1894253.75,126.27332621439557
553,2014-03-18,1870018.72,125.01518916690888
554,2014-03-19,1891589.19,124.17605577508166
555,2014-03-20,1872393.15,123.55362628026732
556,2014-03-21,1865551.57,122.77310688840058
557,2014-03-24,1876322.39,122.53671011146693
558,2014-03-25,1819873.67,122.30473870129642
559,2014-03-26,1823546.28,122.07211542075514
560,2014-03-27,1812631.02,121.86739136555259
561,2014-03-28,1861004.83,121.87006088021198
562,2014-03-31,1845614.56,121.77990910025481
563,2014-04-01,1835170.04,121.63369464134976
564,2014-04-02,1817843.09,121.39063321308817
565,2014-04-03,1741173.85,120.58701699037371
566,2014-04-04,1821314.89,120.2743291507834
567,2014-04-07,1816539.72,119.93626125923905
568,2014-04-08,1973635.38,120.38700954465249
569,2014-04-09,1963764.67,120.70098389837989
570,2014-04-10,1973769.51,121.14198653686925
571,2014-04-11,1966807.73,121.58246628701318
572,2014-04-14,1967011.83,121.97697919241955
573,2014-04-15,2036647.37,122.91997787233963
574,2014-04-16,2022751.11,123.78654928632437
575,2014-04-17,1988961.62,124.55361430864727
576,2014-04-21,1976987.24,125.05815549387384
577,2014-04-22,1998543.21,125.72341846199203
578,2014-04-23,1985622.16,126.37790814663171
579,2014-04-24,2014685.65,127.2342033255768
580,2014-04-25,2028000.41,128.48194263826105
581,2014-04-28,2009644.58,129.30120553343585
582,2014-04-29,1945950.95,129.86416413522582
583,2014-04-30,2007949.96,130.01343779546235
584,2014-05-01,1987014.59,130.1145784959636
585,2014-05-02,1981345.09,130.1475334251807
586,2014-05-05,1896797.97,129.84298028399468
587,2014-05-06,1925693.8,129.66324054736197
588,2014-05-07,1913343.01,129.12684776212836
589,2014-05-08,1916756.97,128.66575707585386
590,2014-05-09,2139340.61,129.31992863383215
591,2014-05-12,1903562.21,129.00051854689312
592,2014-05-13,2157553.01,129.69223544564218
593,2014-05-14,2153626.75,130.42308105371416
594,2014-05-15,2146144.72,130.99494807205414
595,2014-05-16,2170250.3,131.61375680433477
596,2014-05-19,1890187.46,131.09410010028327
597,2014-05-20,1866910.0,130.75025990421875
598,2014-05-21,1850520.86,130.06541929172286
599,2014-05-22,1840953.38,129.43003073574246
600,2014-05-23,1831020.67,128.7760965655929
601,2014-05-27,1814456.51,128.4178986472906
602,2014-05-28,1803491.64,127.88630060027943
603,2014-05-29,1826986.86,127.51063816773812
604,2014-05-30,1888575.74,127.38804551609947
605,2014-06-02,1834023.44,126.05986922780002
606,2014-06-03,1811751.37,125.66047806124082
607,2014-06-04,1804828.25,124.12607152089423
608,2014-06-05,1821561.93,122.68153887275518
609,2014-06-06,1812485.99,121.23007247284683
610,2014-06-09,1842092.83,119.80253739356408
611,2014-06-10,1839544.58,119.58223313623327
