,ticker,date,MV_pred,MV,close
1403,BJRI,2012-09-07,841054.67,1170583.62,97.50053160222032
1402,BJRI,2012-09-10,840798.31,1185978.67,98.10741507860125
1401,BJRI,2012-09-11,840798.31,1215649.13,97.74402647991855
1400,BJRI,2012-09-12,840798.31,1229364.72,96.91504623917359
1399,BJRI,2012-09-13,840798.31,1231883.91,97.42606145607115
1398,BJRI,2012-09-14,848967.29,1245319.59,99.10265721531151
1397,BJRI,2012-09-17,844783.86,1224326.34,99.46125649961955
1396,BJRI,2012-09-18,842588.83,1198014.7999999998,97.83351751335466
1395,BJRI,2012-09-19,861767.4,1217608.5,98.36206375696064
1394,BJRI,2012-09-20,845040.21,1231883.91,97.6052240251951
1393,BJRI,2012-09-21,845040.21,1247838.78,97.71878296228343
1392,BJRI,2012-09-24,846487.55,1239721.39,99.0110286363374
1391,BJRI,2012-09-25,845040.21,1254836.53,98.57047499044606
1390,BJRI,2012-09-26,863968.92,1233283.46,99.81991219411374
1389,BJRI,2012-09-27,844973.78,1242240.58,99.36080340388999
1388,BJRI,2012-09-28,846487.55,1254276.71,98.50001341943982
1387,BJRI,2012-10-01,849241.85,1270231.58,98.06550570845363
1386,BJRI,2012-10-02,834297.55,1273590.5,97.26135976092587
1385,BJRI,2012-10-03,836271.51,1261834.28,98.41960758419336
1384,BJRI,2012-10-04,835315.11,1206692.01,98.9781832826425
1383,BJRI,2012-10-05,851772.43,1182899.66,100.96554835793435
1382,BJRI,2012-10-08,836762.44,1154628.75,100.04331039244806
1381,BJRI,2012-10-09,832863.72,1140633.25,100.11494757743716
1380,BJRI,2012-10-10,845686.35,1129996.67,101.2269188350512
1379,BJRI,2012-10-11,835058.75,1140633.25,100.43675878718605
1378,BJRI,2012-10-12,835111.14,1127757.39,99.8725793872792
1377,BJRI,2012-10-15,835315.11,1125798.02,99.6595369051726
1376,BJRI,2012-10-16,835315.11,1125798.02,100.39766999624686
1375,BJRI,2012-10-17,845686.35,1125798.02,100.26166786980022
1374,BJRI,2012-10-18,835315.11,1112362.34,100.22733159061434
1373,BJRI,2012-10-19,836311.28,1093608.37,102.90793001425706
1372,BJRI,2012-10-22,854389.01,1074014.67,102.90627465861763
1371,BJRI,2012-10-23,837918.18,1043784.39,102.62136135281048
1370,BJRI,2012-10-24,865842.98,1068416.47,105.85430049609062
1369,BJRI,2012-10-25,831788.17,1068416.47,103.05003875066679
1368,BJRI,2012-10-26,830407.27,994520.23,103.3522030320959
1367,BJRI,2012-10-30,829659.99,994520.23,106.59384453110688
1366,BJRI,2012-10-31,830745.24,906791.92,106.83907296588127
1365,BJRI,2012-11-01,830407.27,928368.8600000001,106.36151486493715
1364,BJRI,2012-11-02,830340.84,946022.72,107.0950638098369
1363,BJRI,2012-11-05,844939.42,942940.2999999999,108.55670622175155
1362,BJRI,2012-11-06,830407.27,923324.9,108.17845785835073
1361,BJRI,2012-11-07,830407.27,936215.0199999999,107.78100157854152
1360,BJRI,2012-11-08,826336.77,962555.7000000001,107.8975641807447
1359,BJRI,2012-11-09,825614.6,929769.96,107.90450874272781
1358,BJRI,2012-11-12,825614.6,947704.04,108.64264183380207
1357,BJRI,2012-11-13,843823.93,948544.7000000001,110.52379028343769
1356,BJRI,2012-11-14,858617.12,937616.12,111.2607290892551
1355,BJRI,2012-11-15,843170.0,923605.12,109.85409027203943
1354,BJRI,2012-11-16,845177.26,943220.5199999999,110.61717975419424
1353,BJRI,2012-11-19,842989.84,948824.92,111.26114465424533
1352,BJRI,2012-11-20,843803.55,932572.16,109.27323560938069
1351,BJRI,2012-11-21,843803.55,924165.5599999999,108.13764623849721
1350,BJRI,2012-11-23,855804.85,939577.66,109.42005771294163
1349,BJRI,2012-11-26,843547.2,941539.2000000001,108.00639731387555
1348,BJRI,2012-11-27,843547.2,937616.12,108.80130987349399
1347,BJRI,2012-11-28,843547.2,949385.3600000001,109.76656083874497
1346,BJRI,2012-11-29,843803.55,959193.0599999999,110.18170710608749
1345,BJRI,2012-11-30,843547.2,980805.0,110.10723765001
1344,BJRI,2012-12-03,844759.96,965112.1199999999,110.19092678315175
1343,BJRI,2012-12-04,843803.55,953342.4600000001,110.57916338589672
1342,BJRI,2012-12-05,843803.55,909346.3500000001,110.35204551172001
1341,BJRI,2012-12-06,843547.2,901219.6799999999,110.84537074108428
1340,BJRI,2012-12-07,864179.59,908785.89,112.43949195101658
1339,BJRI,2012-12-10,843547.2,913549.8,109.93689924437749
1338,BJRI,2012-12-11,843547.2,909066.1199999999,109.42588402747992
1337,BJRI,2012-12-12,843803.55,914950.95,106.54782111926033
1336,BJRI,2012-12-13,843547.2,905703.36,107.38182315988963
1335,BJRI,2012-12-14,843547.2,908785.89,107.15470528571295
1334,BJRI,2012-12-17,843547.2,932044.98,107.04114634862458
1333,BJRI,2012-12-18,843803.55,928682.22,106.54782111926033
1332,BJRI,2012-12-19,843803.55,945215.7899999999,106.66138005634868
1331,BJRI,2012-12-20,843547.2,968474.8800000001,105.0538649495785
1330,BJRI,2012-12-21,853918.45,961749.36,106.16701182117538
1329,BJRI,2012-12-24,843803.55,948578.55,105.2986728112885
1328,BJRI,2012-12-26,843547.2,959787.75,105.0538649495785
1327,BJRI,2012-12-27,843737.12,953622.6900000001,105.12375025948145
1326,BJRI,2012-12-28,843547.2,949139.0099999999,104.31573185850424
1325,BJRI,2012-12-31,832193.69,931990.4,103.13480200600442
1324,BJRI,2013-01-02,680582.2,936201.2000000001,92.50218402945129
1323,BJRI,2013-01-03,678198.83,943780.6399999999,92.67839122656675
1322,BJRI,2013-01-04,675169.35,981958.5599999999,91.90154070561735
1321,BJRI,2013-01-07,674913.0,991222.3200000001,91.88385071808403
1320,BJRI,2013-01-08,674913.0,986169.3600000001,92.11096859226072
1319,BJRI,2013-01-09,689195.78,926376.0,93.43725960341231
1318,BJRI,2013-01-10,675169.35,940412.0,91.7312022999848
1317,BJRI,2013-01-11,696299.0,952202.24,92.73506386032287
1316,BJRI,2013-01-14,702661.06,957255.2000000001,93.11731213543436
1315,BJRI,2013-01-15,702661.06,955009.4400000001,92.20884063872757
1314,BJRI,2013-01-16,694105.58,953605.84,91.50489225540781
1313,BJRI,2013-01-17,701908.87,938727.6799999999,92.04337519989288
1312,BJRI,2013-01-18,701058.19,947149.28,91.81433377653134
1311,BJRI,2013-01-21,701058.19,947149.28,91.47365696526629
1310,BJRI,2013-01-22,701314.54,928902.4800000001,92.28625951241804
1309,BJRI,2013-01-23,701058.19,948272.16,92.83636421032648
1308,BJRI,2013-01-24,701058.19,925814.5599999999,92.38212846197308
1307,BJRI,2013-01-25,709554.41,942096.3200000001,93.13876694905753
1306,BJRI,2013-01-28,709417.9,921884.4800000001,92.56155209510334
1305,BJRI,2013-01-29,712661.45,919919.4400000001,92.78538029507854
1304,BJRI,2013-01-30,731353.21,899707.6,93.79134837609665
1303,BJRI,2013-01-31,714365.14,884268.0,92.16481402616387
1302,BJRI,2013-02-01,712622.32,903356.96,92.32844429623877
1301,BJRI,2013-02-04,712405.1,899146.16,92.48379296482435
1300,BJRI,2013-02-05,711914.16,899426.88,92.33635564864647
1299,BJRI,2013-02-06,709908.83,897742.56,91.34628147614931
1298,BJRI,2013-02-07,728895.91,922445.92,92.48618769112858
1297,BJRI,2013-02-08,727435.16,937885.5199999999,91.93114972202514
1296,BJRI,2013-02-11,714108.78,939850.5599999999,90.557298229322
1295,BJRI,2013-02-12,710165.18,947430.0,91.36397146368262
1294,BJRI,2013-02-13,713217.06,963992.4800000001,91.51779359121076
1293,BJRI,2013-02-14,712405.1,938446.96,89.64481953761563
1292,BJRI,2013-02-15,711657.81,950798.6399999999,89.93392798225786
1291,BJRI,2013-02-18,712661.45,950798.6399999999,91.47945251856251
1290,BJRI,2013-02-19,713957.91,931148.24,91.62569702021543
1289,BJRI,2013-02-20,713957.91,892128.16,91.5121380831271
1288,BJRI,2013-02-21,731717.36,850020.16,92.85122637109632
1287,BJRI,2013-02-22,712788.66,862933.2799999999,91.54501038895616
1286,BJRI,2013-02-25,712788.66,874162.08,91.48823092041198
1285,BJRI,2013-02-26,703989.77,856476.7200000001,91.05138284503454
1284,BJRI,2013-02-27,703989.77,857599.6,89.63189613143018
1283,BJRI,2013-02-28,704246.12,881594.87,89.08179143352174
1282,BJRI,2013-03-01,703989.77,861334.79,88.26918888637
1281,BJRI,2013-03-04,704517.66,852893.09,88.19205814323116
1280,BJRI,2013-03-05,700920.41,834602.74,88.11416051354409
1279,BJRI,2013-03-06,694705.07,838542.2000000001,87.3445806903218
1278,BJRI,2013-03-07,710862.01,826442.43,88.45952536430785
1277,BJRI,2013-03-08,689732.36,852893.09,87.96667902086736
1276,BJRI,2013-03-11,678218.63,872309.0,86.77469283990027
1275,BJRI,2013-03-12,677879.37,885815.72,86.75128146806276
1274,BJRI,2013-03-13,677879.37,887222.67,87.14873774787198
1273,BJRI,2013-03-14,702553.28,900729.3899999999,89.36242961894487
1272,BJRI,2013-03-15,701031.1,905513.02,89.14382935077228
1271,BJRI,2013-03-18,700813.88,883283.21,89.01528067663699
1270,BJRI,2013-03-19,699110.19,888629.62,87.93246288922643
1269,BJRI,2013-03-20,718295.25,891443.52,89.54026689169245
1268,BJRI,2013-03-21,699366.54,894820.2000000001,89.02896277909905
1267,BJRI,2013-03-22,651244.46,912547.77,85.31073803712242
1266,BJRI,2013-03-25,647536.23,920426.6900000001,85.50907933464445
1265,BJRI,2013-03-26,668885.22,921552.25,87.09587161266751
1264,BJRI,2013-03-27,649890.08,922677.8099999999,86.068968137002
1263,BJRI,2013-03-28,648025.63,929431.17,85.37251303706265
1262,BJRI,2013-03-29,664722.97,929431.17,86.07051343631728
1261,BJRI,2013-04-01,651396.6,933089.2399999999,85.71869306748096
1260,BJRI,2013-04-02,651140.25,920989.4699999999,86.21201829684523
1259,BJRI,2013-04-03,649436.56,907201.3600000001,89.04698383898273
1258,BJRI,2013-04-04,649692.91,890599.35,88.2129817983534
1257,BJRI,2013-04-05,664722.97,906919.9699999999,90.49931198276289
1256,BJRI,2013-04-08,649436.56,920708.08,90.40969108404289
1255,BJRI,2013-04-09,649692.91,929149.7800000001,89.7460274490461
1254,BJRI,2013-04-10,649692.91,948565.6900000001,90.20026319739952
1253,BJRI,2013-04-11,649692.91,953349.3200000001,88.95111488942766
1252,BJRI,2013-04-12,649692.91,928868.3899999999,88.72399701525094
1251,BJRI,2013-04-15,649692.91,933933.4099999999,88.89433542088348
1250,BJRI,2013-04-16,642737.62,914798.8899999999,87.96013480656362
1249,BJRI,2013-04-17,641269.23,906638.58,87.57490802832868
1248,BJRI,2013-04-18,639074.2,916768.62,88.7861424692725
1247,BJRI,2013-04-19,641202.8,893694.64,87.91100069341923
1246,BJRI,2013-04-22,641012.88,899322.4400000001,87.89789485206043
1245,BJRI,2013-04-23,641012.88,873997.34,88.52246900604634
1244,BJRI,2013-04-24,641012.88,918456.96,88.97670475439975
1243,BJRI,2013-04-25,641269.23,956444.6100000001,89.50540995883063
1242,BJRI,2013-04-26,640226.47,989930.02,89.31989310717145
1241,BJRI,2013-04-29,656042.94,1016380.6799999999,89.16219460267479
1240,BJRI,2013-04-30,663611.63,974088.9900000001,88.83279643736935
1239,BJRI,2013-05-01,640265.6,965359.0800000001,87.05141461589085
1238,BJRI,2013-05-02,641269.23,938324.52,86.77999546871024
1237,BJRI,2013-05-03,663834.39,973807.38,88.5642711314065
1236,BJRI,2013-05-06,660589.11,985071.7799999999,87.71574939504461
1235,BJRI,2013-05-07,639164.14,990703.98,87.14574438618718
1234,BJRI,2013-05-08,641660.4,987887.88,88.28325518479052
1233,BJRI,2013-05-09,637022.03,989859.1499999999,88.7580869662742
1232,BJRI,2013-05-10,623402.28,996054.57,87.47754977776435
1231,BJRI,2013-05-13,627370.53,1020273.0299999999,87.75138747243582
1230,BJRI,2013-05-14,579957.84,1020554.64,84.19567466250075
1229,BJRI,2013-05-15,580808.52,1046744.37,83.80014193187635
1228,BJRI,2013-05-16,577283.75,1038296.07,83.32978966192137
1227,BJRI,2013-05-17,630515.49,1048434.0299999999,87.05994075900476
1226,BJRI,2013-05-20,613781.82,1064485.7999999998,86.35943332933434
1225,BJRI,2013-05-21,635595.24,1085324.94,88.60284876040745
1224,BJRI,2013-05-22,613781.82,1098842.22,86.92722801477609
1223,BJRI,2013-05-23,613781.82,1080255.96,86.30265386079016
1222,BJRI,2013-05-24,613525.47,1061388.0899999999,85.20615397091754
1221,BJRI,2013-05-28,624323.06,1052094.96,84.02076314823586
1220,BJRI,2013-05-29,623575.77,1048434.0299999999,83.74207690743633
1219,BJRI,2013-05-30,638862.19,1050968.52,84.39949318166975
1218,BJRI,2013-05-31,624579.41,1061463.47,83.47065845032742
1217,BJRI,2013-06-03,624323.06,1060055.32,83.50974793133828
1216,BJRI,2013-06-04,633804.72,1067659.3299999998,84.84540405901765
1215,BJRI,2013-06-05,632101.03,1057802.28,84.61427829976972
1214,BJRI,2013-06-06,631844.68,1048790.12,84.48302937514806
1213,BJRI,2013-06-07,633804.72,1067659.3299999998,83.18744357752777
1212,BJRI,2013-06-10,632101.03,1071883.78,81.83208434110517
1211,BJRI,2013-06-11,631844.68,1082585.72,82.06422401516622
1210,BJRI,2013-06-12,630643.32,1072165.41,82.44691320580263
1209,BJRI,2013-06-13,630386.97,1060618.5799999998,82.4860026868135
1208,BJRI,2013-06-14,630386.97,1076108.23,82.62227341131954
1207,BJRI,2013-06-17,630320.53,1080614.3099999998,84.02581939496886
1206,BJRI,2013-06-18,634321.04,1073291.93,83.99527413074352
1205,BJRI,2013-06-19,630643.32,1068785.85,83.33267291509175
1204,BJRI,2013-06-20,643069.7,1042031.0,83.99713201513337
1203,BJRI,2013-06-21,622077.67,1023443.42,82.2419223427724
1202,BJRI,2013-06-24,628861.04,997815.09,83.3118858629735
1201,BJRI,2013-06-25,622077.67,1009925.1799999999,82.87785239046715
1200,BJRI,2013-06-26,621821.32,1013586.3700000001,83.53016013175511
1199,BJRI,2013-06-27,621821.32,1044565.67,83.0759243834017
1198,BJRI,2013-06-28,622077.67,1046818.7100000001,83.11632615835268
1197,BJRI,2013-07-01,622077.67,1048226.86,84.46767750970403
1196,BJRI,2013-07-02,621821.32,1073855.1900000002,84.14337839203219
1195,BJRI,2013-07-03,622077.67,1079769.4200000002,83.99072997393296
1194,BJRI,2013-07-04,621821.32,1084275.5,83.28033047016072
1193,BJRI,2013-07-05,637107.73,1093850.9200000002,83.75605175498113
1192,BJRI,2013-07-08,596468.21,1097230.48,81.50807236001845
1191,BJRI,2013-07-09,610050.93,1118634.3599999999,83.3879165796631
1190,BJRI,2013-07-10,584452.48,1127083.26,82.42770849165282
1189,BJRI,2013-07-11,590105.9,1128491.41,83.73766238614695
1188,BJRI,2013-07-12,586772.16,1140883.13,82.66727429523024
1187,BJRI,2013-07-15,598593.69,1126801.63,83.44897692159181
1186,BJRI,2013-07-16,597120.55,1133279.12,83.66528472587683
1185,BJRI,2013-07-17,622888.65,1105397.75,85.61380673890903
1184,BJRI,2013-07-18,676019.55,1078361.27,88.49666301871102
1183,BJRI,2013-07-19,665893.99,1081459.2,87.7297914357921
1182,BJRI,2013-07-22,682430.81,1043157.52,89.66586311240088
1181,BJRI,2013-07-23,681212.58,1038088.1799999999,90.1382353017827
1180,BJRI,2013-07-24,661961.09,1033018.84,88.98008290149559
1179,BJRI,2013-07-25,677057.58,1004010.95,90.08998428636076
1178,BJRI,2013-07-26,662878.19,1000349.7600000001,89.96319676574302
1177,BJRI,2013-07-29,662027.52,1010206.8099999999,90.94923665929853
1176,BJRI,2013-07-30,662283.87,1009080.2899999999,90.71709698523745
1175,BJRI,2013-07-31,662513.57,1014666.0700000001,90.75565971915951
1174,BJRI,2013-08-01,660440.93,917682.1499999999,90.11297337915384
1173,BJRI,2013-08-02,658201.02,886387.92,90.5261982187765
1172,BJRI,2013-08-05,660697.28,877930.02,90.97099950114094
1171,BJRI,2013-08-06,660697.28,896537.4,91.10727022564694
1170,BJRI,2013-08-07,664375.0,873983.0,91.23614443698347
1169,BJRI,2013-08-08,660440.93,886105.99,91.35076579341684
1168,BJRI,2013-08-09,659950.0,889771.08,91.2828204232725
1167,BJRI,2013-08-12,660697.28,892872.31,91.45930293062082
1166,BJRI,2013-08-13,673734.48,899356.7,92.39303086323622
1165,BJRI,2013-08-14,673849.91,912043.55,92.41235225435473
1164,BJRI,2013-08-15,665503.77,908378.46,92.29064451703931
1163,BJRI,2013-08-16,664909.45,908096.53,92.28369985804179
1162,BJRI,2013-08-19,622348.08,908660.3899999999,89.22174541460447
