,date,MV_pred,close
0,2012-01-03,1477351.12,
1,2012-01-04,1493353.39,
2,2012-01-05,1447536.05,
3,2012-01-06,1409110.18,
4,2012-01-09,1402712.81,
5,2012-01-10,1458984.24,
6,2012-01-11,1414106.09,
7,2012-01-12,1387712.83,
8,2012-01-13,1495261.72,
9,2012-01-17,1410650.31,
10,2012-01-18,1402509.44,
11,2012-01-19,1405088.23,
12,2012-01-20,1428645.09,
13,2012-01-23,1423435.21,
14,2012-01-24,1444451.34,97.02459020033099
15,2012-01-25,1358553.05,96.48850428100442
16,2012-01-26,1441667.85,96.25526909269884
17,2012-01-27,1418304.81,96.12336075303932
18,2012-01-30,1473640.8,96.41456040592435
19,2012-01-31,1440798.39,96.58642467246828
20,2012-02-01,1455782.39,96.5719760648369
21,2012-02-02,1453643.38,96.75039129041532
22,2012-02-03,1560733.84,97.53116262120093
23,2012-02-06,1383929.86,97.0287685796274
24,2012-02-07,1365701.8,96.82593478522561
25,2012-02-08,1492076.72,97.23011439555414
26,2012-02-09,1457164.63,97.46511337128848
27,2012-02-10,1370485.7,97.20266441015954
28,2012-02-13,1471900.74,97.42136904236189
29,2012-02-14,1431690.8,97.3637860713843
30,2012-02-15,1419595.96,97.63924715021932
31,2012-02-16,1430428.81,97.58853007130762
32,2012-02-17,1448077.76,97.72288292124713
33,2012-02-21,1473499.47,97.72224515816748
34,2012-02-22,1464686.54,97.8300423711505
35,2012-02-23,1422218.5,97.67858259720951
36,2012-02-24,1492892.76,97.85569860557816
37,2012-02-27,1514058.41,97.6450719447114
38,2012-02-28,1435493.17,97.87775556023537
39,2012-02-29,1494570.58,98.4592863746568
40,2012-03-01,1507309.04,98.5280234532194
41,2012-03-02,1457144.45,98.52793238933383
42,2012-03-05,1470046.87,98.97721023828103
43,2012-03-06,1447321.27,98.8662933877673
44,2012-03-07,1424395.23,98.83337153684445
45,2012-03-08,1444817.34,98.94718505825928
46,2012-03-09,1420120.1,98.90066616887479
47,2012-03-12,1478732.29,99.03899722001539
48,2012-03-13,1454351.23,98.95258923507183
49,2012-03-14,1361862.74,98.4885885038171
50,2012-03-15,1435085.28,98.54665089140532
51,2012-03-16,1495813.22,98.55982970385536
52,2012-03-19,1482923.87,98.4193325686855
53,2012-03-20,1493872.5,98.68277402689033
54,2012-03-21,1488091.99,98.65353886443282
55,2012-03-22,1360997.47,97.99329604641765
56,2012-03-23,1433320.97,97.88579066205106
57,2012-03-26,1388362.24,97.51718214872758
58,2012-03-27,1496162.46,97.73758197712677
59,2012-03-28,1411308.3,97.67852614482062
60,2012-03-29,1419060.17,97.56229482760563
61,2012-03-30,1436401.45,97.63576573906593
62,2012-04-02,1453316.37,97.52107434013386
63,2012-04-03,1412529.15,97.33234881450075
64,2012-04-04,1357955.67,97.31471784446204
65,2012-04-05,1496959.53,97.59393041242626
66,2012-04-09,1429848.47,97.29625913168157
67,2012-04-10,1455450.97,97.17228544378354
68,2012-04-11,1427513.94,96.87283706349598
69,2012-04-12,1445420.13,96.68027683673913
70,2012-04-13,1484387.43,97.23708403185827
71,2012-04-16,1463554.81,97.3735166852774
72,2012-04-17,1445573.82,97.63168857696239
73,2012-04-18,1363699.2,97.03393738021235
74,2012-04-19,1428258.85,97.11042811091059
75,2012-04-20,1345423.41,96.77813626323301
76,2012-04-23,1440931.96,96.79858055680081
77,2012-04-24,1420915.54,96.65236918537455
78,2012-04-25,1412551.76,96.65247121483208
79,2012-04-26,1464442.19,97.13300026694621
80,2012-04-27,1367278.92,96.54780600385187
81,2012-04-30,1511239.89,96.91509138328603
82,2012-05-01,1439150.97,96.84153631218915
83,2012-05-02,1440072.91,96.89820968220471
84,2012-05-03,1390350.05,96.64970148283594
85,2012-05-04,1444229.94,96.468487554491
86,2012-05-07,1571443.8,96.95534536614876
87,2012-05-08,1511404.44,97.25241137439735
88,2012-05-09,1482897.49,97.79030331891131
89,2012-05-10,1381229.79,97.57808087400826
90,2012-05-11,1431427.19,97.96617990176907
91,2012-05-14,1440696.19,97.96511597053518
92,2012-05-15,1386967.27,97.81192165069062
93,2012-05-16,1442647.04,97.94772904087964
94,2012-05-17,1386935.31,97.59797296303313
95,2012-05-18,1398372.01,97.73828305171853
96,2012-05-21,1389051.17,97.18689654945852
97,2012-05-22,1493292.81,97.4312159905945
98,2012-05-23,1456133.54,97.50369088516572
99,2012-05-24,1439494.85,97.72546077829715
100,2012-05-25,1376207.1,97.41850219962154
101,2012-05-29,1400522.87,96.64720765004509
102,2012-05-30,1451186.01,96.37546710403325
103,2012-05-31,1477643.4,96.35175759707009
104,2012-06-01,1389998.25,96.39132598349403
105,2012-06-04,1427777.95,96.37485849222718
106,2012-06-05,1382138.31,96.11061131267608
107,2012-06-06,1475316.69,96.5092952310484
108,2012-06-07,1429607.82,96.4504546939841
109,2012-06-08,1454772.14,96.7565738874588
110,2012-06-11,1442795.19,96.95703708765816
111,2012-06-12,1442276.18,97.19721925911108
