Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Val T.,"Oregon City, OR",0,4,,5.0,12/2/2017,I love this place.  My favorite is the Thai Crunch Salad!!!  The manager Suzanne is the best and always stops to talk with me and my husband when we go.  I would eat there every day if I could!,https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Leana W.,"Rockford, IL",64,93,53,5.0,11/11/2017,"Unlike Olive Garden across the street that had a line going out the door for Veterans Day specials, we didn't have to deal with a 1+ hour wait here. In fact, not only were we seated immediately, we were greeted by a very friendly server Nicci, our drinks ordered and served right away, and our food came out within 25 minutes nice and hot. And... they have 9oz wine pours. I could come here and just eat their avocado egg rolls-- they are so good. She was on top of our refills which made the Hubs happy. My hubs was given a special Veterans Day menu and ordered a 10 inch pizza which was more than filling. Although we came on Veterans Day which is a busy time for restaurants, I've been here 3x prior and have always had good food and excellent service. I love the open kitchen concept and large comfortable booths. I would definitely come back.",https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Jolie M.,"Portland, OR",117,53,85,4.0,11/2/2017,"My girl friend and I wanted a light lunch and a glass of wine- CPK did not disappoint. Efficient and friendly service. Warm atmosphere. I had a petite wedge salad that was huge and it was $5! My friend had the lunch duo with  7"" pizza and a Caesar for $11.95. She took most of the pizza home. This is a great spot at Clackamas Town Center- busy at 12 but not crazy on a rainy Thursday. I recommend!",https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Reneé J.,"Happy Valley, OR",40,6,,5.0,11/29/2017,I love love love this place!!!!! The chicken Cesar salads.... ugh!!! To die for! They always make me feel so fancy with the full slices of Parmesan.... I always come here and I absolutely love it. Especially the revolving door!,https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Esther K.,"Portland, OR",100,161,18,2.0,2/16/2017,"I grew up in a city that had a CPK in our local mall, which meant that my friends and I ate there ALL the time. I still know their menu like the back of my band. I was excited to re-live that magic at the Clackamas location and was sadly disappointed.  I was seated at the bar which probably seats 30 people though only 6 seats were occupied and yet it took over 15 minutes just to get menus and waters. I ordered the chips and guacamole appetizer and the portion literally was so small that I would bet my life they didn't even use an entire avocado's worth of guac on the plate.  The chopped barbecue chicken salad was still as good as I remember it, but way too expensive for what it is.  I think I would have been OK with the whole experience if there weren't at least 10 waiters scurrying around the half-empty restaurant and I still had to wait ages to get any service before or after ordering.",https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Kelly B.,"Portland, OR",9,6,,2.0,7/2/2017,"I give it two stars because the service was great. Our server was friendly, attentive and charming. The food however left much to be desired. I visit the CPK at Bridgeport quite often and the food there is always amazing. First I ordered the spicy buffalo cauliflower and the outside coating/batter was soggy and the cauliflower on the inside was on the mushy side, it was not tender. I then ordered the Thai chicken pizza and it was bland, the chickens tasted like it was boiled and there was no flavor. Someone else in our party ordered the Ribeye steak...it was flavorful but over-cooked. Three other people in our party ordered the  King Pao pasta and it was too salty and the peanuts were burned. The Thai Crunch Chicken salad was really good. I don't know if it was an off day for those in the kitchen but the food was way off the norm.",https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Kim P.,"Tacoma, WA",169,509,42,3.0,4/20/2017,"Been to a handful of CPK's as they are opening more in the PNW area, this particular location was a pretty decent size and my daughter's softball team wanted to grab some food as a team after playing 3 games and going 3-0! Walking in, the place was pretty empty so that was a plus for us since we rolled in about 30 deep, lol, i know a servers nightmare!  Thankfully we had some seasoned servers and they knew how to handle a large crowd, service wise the place did great! The food on the other hand was not a great as I remember..... my daughter and I actually didn't want pizza and shared the avocado rolls and the mahi mahi tacos. Our rolls came out and they could have been so much more if they weren't cooked for so long, bleh! Avocado dredged in oil is no bueno! The tacos looked to yummy but the fish itself was dry and had no flavor. The only sauce they offered was salsa, maybe a white sauce of some type would help with the dryness and lack of flavor. Hint sight we should have said something but it took a while for the food and we where getting a little HANGRY!",https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Mark S.,"Portland, OR",67,193,3101,5.0,2/1/2016,"Just had a great lunch at this Clackamas Mall location of California Pizza Kitchen. It was excellent!   The drinks were lovely, our food was really good... lot's of cool choices, plus we checked 'em out online in advance.   The people who worked there were cool and nice. Our lunch for 2, which included 3 drinks, was $50 plus tip.",https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Jason T.,"Portland, OR",0,4,,3.0,8/30/2017,"I went to CPK for the first time the other day and I had the spinach artichoke dip for my appetizer and our pizza was the mushroom pepperoni sausage. The app was below par because it was dip was very bland imo. The pizza was good, but not a lot of toppings for $15.",https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
Amanda D.,"Eugene, OR",21,104,82,1.0,9/4/2016,Wow is all I have to say. We were seated for 10 minutes without being acknowledged by any of the servers. Other people that got seated after us were served before we were even acknowledged. We got up and left and didn't even get an apology. I love CPK and have been to many different ones but this particular location is HORRIBLE. Don't even bother coming here.,https://www.yelp.com/biz/california-pizza-kitchen-happy-valley
