Username,location,friend_count,review_count,photo_count,rating,date,review,Url
A W.,"San Francisco, CA",226,555,39,5.0,1/4/2018,"It's rare that I visit a chain resto, but since I was in Fresno to meet a friend for lunch on New Year's Day it really was the only option.  I've always liked CPK, since back in the day I ate at the original WELL before it was a chain restaurant, in Beverly Hills. I love their pizzas, salads and other items I've tried, lately, esp. the drinks!  We wanted dessert but everything was just too heavy on the dairy for my lactose intolerance, so we had to pass.  What made it special though was we told our server who was great, we just wanted to sit and catch up.  Because it was a holiday and we were there very late, it was no problem, no one made us feel we had to get out and the service was stellar.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Bonnie L.,"Downtown Berkeley, Berkeley, CA",249,14,32,4.0,12/25/2017,"I come here quite often whenever I'm in town. The service is okay but the food lives up to the CPK chain expectations. Typically you would not except to have a long wait to get a table.  Some go-to items I like to get are the spinach artichoke dip, Kung pao spaghetti and the Sicilian pizza. The dip is my favorite appetizer and they usually give you extra chips if you find there are leftovers at the end. I usually get the spaghetti without any meats because they don't give much and it costs extra. The Sicilian pizza comes on a thin crust and I believe they charge extra if you prefer to have a thicker crust. It comes with Italian sausages, basil and salami",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Misty A.,"Fresno, CA",91,25,12,3.0,11/5/2017,Really like the pasta and pizza here. Service is usually pretty nice (there was one time where it wasnt very busy and the server took about 30 minutes to take our drink order. We ordered water and left. We just didn't think it was worth it. Today unfortunately I ordered the Pesto Penne and added chicken. Not impressed. 5 pieces? Yeah. No.,https://www.yelp.com/biz/california-pizza-kitchen-fresno
Greg S.,"Fresno, CA",56,282,372,2.0,8/4/2017,"The service is good here but the food isn't. It looks and sounds great on the menu but I've yet to get anything here that has been decent. This last round was a take-out order of dumplings or potstickers. At over $10.00, I received 6 mushy, jelly fish like, dumplings. The filling was chicken because they don't have pork. It's was pee gravel grainy and not moist and juicy inside. The dipping sauce was the star here, sweet and wonderfully spicy. My last meal here was a rip, too. So much so that it inspired my last disappointing, ho-hum, review. California Pizza Kitchen: The idea is always better than the reality and because they essentially skimp on EVERYTHING, it's a place I will not bother with again. I'm not a cheap person but neither will I tolerate the weak offering here and the lousy value. Put some dang food on the plates! -G",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Nicola B.,"Fresno, CA",656,517,1232,3.0,7/5/2017,"Had a quick Friday afternoon lunch with a friend last week and had a pleasant enough experience. We arrived at 1pm and there were only 2 free tables - the place was absolutely packed. Maybe because schools are out for summer? We were seated right away but service was pretty slow. Our waitress was friendly and acknowledged how busy it was and that there'd been a wait, so she was realistic with us.  I'd had pizza a couple of nights beforehand, so I ordered a lunch combo - half chicken club sandwich, half superfood salad. My friend got the BBQ chicken salad which she's had a few times and enjoys. My meal was filling - the superfood salad has some quinoa, walnuts, spinach, and cranberries. The sandwich was on a brioche roll, really sweet, it was sweeter than I usually enjoy but since it was just a half sandwich it balanced nicely with the salty bacon. Total with an iced tea and tip was $17 - more than I'd usually spend on lunch. It reminded me that this place is here and has pretty good food, though, so I'll probably come back for a pizza sometime.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Patti P.,"Fresno, CA",207,144,109,5.0,4/16/2017,This is one of the best pizzas I've ever eaten Jamaican Jerk Chicken Pizza. I also had they're half and half soup bowl with tortilla soup and garden squash soup for $7.50 incredible and then their bread dipped in seasoned olive oil stand accompaniment period I am not a chain person I go for the Mom and Pop eateries but the quality at this place is amazing,https://www.yelp.com/biz/california-pizza-kitchen-fresno
Mark S.,"Saint Louis, MO",56,84,27,3.0,6/17/2017,"Fine.  This location delivered as expected.  The drinks included the sangria flight, the red wine flight.  The red wine flight was fine:  Coppola red was the best of the J Lohr and the La Crema Pinot.  I enjoyed the kung pao spaghetti, but the only reason I order it is because I make the dish at home and I wanted to compare (mine is better).  The half salads were generous and I can't speak about them other than they were eaten.    It's an ok place to get satisfying food.   All that's all I'll say about that!",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Cristal M.,"Clovis, CA",84,4,1,3.0,12/11/2017,Service was good but the food did not wow me. For what we paid for I was expecting more. I don't think I'll give it another try.,https://www.yelp.com/biz/california-pizza-kitchen-fresno
Lucy Moore B.,"Fresno, CA",220,21,1,5.0,12/4/2017,Always great food at this one and nice service. I get take out a lot here. I also think it's a very fun location. My kids love it here also.,https://www.yelp.com/biz/california-pizza-kitchen-fresno
Rekha S.,"Sanger, CA",123,152,907,5.0,3/23/2017,Never disappointed. I love the pasta I get here and my husband loves the pizza he gets here! Chicken piccata plate and chipotle pizza AmAzInG!!!! Service is always on point!!!,https://www.yelp.com/biz/california-pizza-kitchen-fresno
Ken G.,"Fresno, CA",22,21,8,4.0,8/26/2017,"Love the whole visit. Nice people,  good service and good food. Simple put, worth the time while you're hitting Costco, Sam's club or Edwards 16. Try it you will see.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Sydney P.,"Piedmont, CA",39,191,126,4.0,10/14/2016,"Saturday night in Fresno, we walked in at 9pm with a boys XC team. Given their proximity to the state course, they didn't blink. Portion sizes were good, everyone found something to eat and cleared their plates. At that time it was a ghost town but they do not take reservations so plan accordingly. I ordered a mojito which was fine but sprigs of mint would have been preferable to the diced within an inch of its life mint. They had gluten free pizza and possibly pasta and an array of composed salads. Our service was efficient.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Jeremiah H.,"Hanford, CA",220,1,,1.0,10/3/2017,"So I order curbside to go and showed up a couple min after the quoted time just in case they were busy I didn't want to wait .Well that did not work I waited while three employees walked past my car and all said nothing to me finally I called, the woman on the phone said I'll let someone know that your out there how are you paying I told her I already did she hung up over 5 min later someone came to my car and handed me my pizza no receipt no smile NOTHING WTF and the pizza wasn't even warm Disappointing",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Shelly S.,"Visalia, CA",6,25,27,2.0,2/10/2017,"To be honest there food was not that great, it was bland with not many flavor. The drinks had an unexpected taste, which I didn't really like. I was hoping for a good meal, but didn't finish it. Maybe I can try other items on the menu , but I'm not sure if I'll go back. As from the food, the people were friendly.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Aaron L.,"Fresno, CA",6,22,18,5.0,4/17/2017,We always have a great time here! Juan and Carolin were super friendly and squeezed us in during the busy lunch to let the little one have his turn making a pizza!  We did this for years ago and now it was little brother's turn!  Thank you guys for another great experience!,https://www.yelp.com/biz/california-pizza-kitchen-fresno
Walid R.,"Fresno, CA",87,8,1,4.0,9/22/2017,"This place is very friendly and welcoming. Great customer service. The complimentary bread was so delicious. I got a spinach dip that wasn't good I don't recommend it here, but I got the barbecue chicken pizza and that was delicious the chicken on it was cooked very well and the crust is different than all the other places in a good way.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Ted M.,"Caruthers, CA",20,83,10,5.0,1/24/2017,"This is my go to place in north Fresno and over the past couple of years I have not been disappointed.  The Pizza is great, really love the crust and toppings.  I've been here probably a dozen times and have never been disappointed.  The service has always been efficient and fast. Best Pizza in Fresno.  You can't ask for more than that.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Linda H.,"Fresno, CA",25,37,23,3.0,6/21/2017,"The food is good but they got rid of my favorite pizza, the pear and Gorgonzola.  That really stinks.  They did this once before and brought it back because people complained.  I plan on sending an email to corporate.  I got the Spinach and artichoke pizza today.  It wasn't bad but I miss my favorite.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Jim F.,"Clovis, CA",102,43,33,5.0,5/8/2017,First time I used the delivery system with Yelp and could not be more pleased. Cpk had everything packed and organized beautifully. Food was fantastic and delivered as ordered. Well worth it.,https://www.yelp.com/biz/california-pizza-kitchen-fresno
Tiffany P.,"Fresno, CA",3,141,23,1.0,5/15/2017,"BEWARE!!!!! This place really doesn't care about customer service or it's take out/curbside  quality assurance at all. First to go item: The Thai Crunch salad in house is awesome-peanuts, veggies and rice sticks.    But.... when you get it to go and get all the away home- is doesn't have any peanuts and no veggies!! Second to go:  We ordered the salted caramel pudding and when we got it home, they had switched out the salted caramel pudding with hummus!!!   It made me so sick, I vomited and my husband was trying hard to not vomit.    They fooled us!    How could you not know that you're making the hummus look like a dessert?!  We called and spoke to the manager and he was indifferent about what happened to us.  He was so indifferent that it almost felt that it was a joke designed to ruin our experience.   Like immature staff playing a practical joke on a customer.  NO CUSTOMER SERVICE AT ALL!! So, beware when ordering food to go because it seems that there is a lack of proper supervision on the quality of the food being made.",https://www.yelp.com/biz/california-pizza-kitchen-fresno
Greg Jr L.,"Fresno, CA",4,30,21,4.0,10/13/2015,Hadn't been to CPK for awhile. Lunch was great. Had the sicilian thin crust pizza and the thai crunch salad. Great combo.,https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Bridget S.,"Fresno, CA",85,31,25,4.0,7/1/2015,"I don't get in here very often, but everytime I do.  I'm never disappointed.   My go to Dallas is the Thai Chicken Salad.  It has a bit of a bite to it, but I love the variety of flavors, crunch and veggies it has.  Edamame is my favorite ingredient.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Robert T.,"Fresno, CA",1,4,7,5.0,12/27/2016,"Great place to eat.   The manager was extremely attentive, and Ashley was an awesome waitress.  My wife and I will return there many more times.  Great staff and management.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Dani M.,"Fresno, CA",0,4,,5.0,11/20/2016,James was the best server!! So helpful and attentive. The management is great as well as the food!,https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Joel G.,"Fresno, CA",16,66,16,2.0,12/3/2014,"I've never understood this place. I mean back in the 90's when it was a cool business model to put a new hip spin on an old classic, Starbucks you're my Rachel, and CPK you're my Ross. CPKs food is basically over priced flatbread and horrible salads. I don't care you have a bar. Not much going on here.  Much like the TV show Friends, CPK has not aged well with its white button ups tucked into their jeans like they're competing with Ellen in a mom pants contest. To refer back, Rachel and Starbucks you went on to become more relevant and seductive over the years. CPK, you are a bit of a dinosaur just waiting for a meteor to completely crater your business. One day a Jewish paleontologist from New York named Ross will unearth you and declare you permanently extinct while sipping from a warm hot cup of arabica Rachel goodness. I wish CPK nothing but failure and perhaps the restaurant space will one day be filled with something worthy of that elite corner location like say another Starbucks.  Nothing personally to the staff as they are kind and friendly enough. I doubt they'll have a hard time finding another restaurant gig in river park. There are as many restaurants to choose from in River Park as there are triple-bypass patients at the heart hospital up the street. And as anyone knows service skills are easily transferable. As longs as the patrons keep coming, and the doors stay open don't listen to me CPK staff. But honestly it's flat bread, have some pride. It's a one trick pony. Without sauces you've got nothing...just saying. Three stars for service, minus one for food. Total, 2 stars.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Aaron S.,"Sonora, CA",88,1,,5.0,9/3/2015,Very highly recommend  these people brought us food on the rough fire for donation and it was some of the best food I have had.Thank you for your support  california pizza kitchen,https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Jamie H.,"Visalia, CA",41,18,4,5.0,12/20/2015,"Best gluten free pizza I have ever had!  Seriously really good crust! I ordered off the regular menu so it wasn't certified gluten free, but they do have 5 certified gluten free pizzas. I have never had a gluten free crust that wasn't chewy and nearly un edible. This crust was fluffy and soft. Very very good!",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Fresno C.,"Fresno, CA",5,19,16,3.0,12/30/2015,"Good was good. Wait wasn't too bad, average. Service was not good. We had to flag our waitress down several times, she never checked on us. The other servers had a ""you're not out table"" attitude. I might give a try one more time, but for being my first time it was not good.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Wenwen Y.,"Clovis, CA",3,3,,1.0,5/9/2015,"Please read this! This is a fatal warning. I'm very disappointed. Really. We got the take-out, since my mom was too busy to cook. We ordered three pizzas and the Kung-pao chicken spaghetti. Horrible service. We ordered the food, and waited at a nearby empty nearby booth. We couldn't sit in the waiting area because there were people sitting there already. We waited for about 20 minutes and the waitress behind the counter still didn't call our name. The people sitting in the waiting area left, so we moved there. We waited for a couple more minutes, and my mom went up to the waitress and asked if they were done with our food. The waitress asked for our name and checked a shelf under the counter in front of her. It turns out that the food had been sitting there for about 15 minutes. The waitress argued that since we weren't sitting at the waiting area, she didn't call our name. My mom told her that there were people sitting left and we moved there. The waitress just shrugged and didn't even offer a ""sorry"". My mom asked for some utensils and she only gave us one pack, even though we ordered three pizzas and one spaghetti. When we were leaving, the waitress caught up to us and put three small cups of sauce into the bag and said she forgot to give them to us. When we got home, we found out that she didn't place the cups right side up and were leaking all over the bag. The bag was stained with oil. The food portion is only average and way overpriced.                 Don't go there. I don't think we will ever again.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Nikki M.,"Santa Cruz, CA",2,10,1,5.0,1/16/2016,"First off all, I need to give a HUGE thank you to Kelly the general manager. He is the best manager I have ever met. Had my sons birthday party there today and he made it worth every penny. He takes the kids on a tour of the kitchen, lets them make their own pizza, and gives them ice cream sundaes. I highly recommend this place.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Jeffrey K.,"Fresno, CA",0,5,,3.0,12/30/2015,"Came in 15 min before close on a Monday night. One busser, tall in shape white guy? Was incredibly rude when I asked if the kitchen was still open so I could get a pizza to go. Ignored me, then when I asked a littlr louder he turned and said ""idk"" and went back to bussing. Also managers should never run food if they r not going to ask if there is anything else the guest needs for their meal. Food is great, server was real good to.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Lizzie K.,"Wallace, ID",9,54,176,4.0,2/28/2015,We went for lunch and the place was pretty busy however the waiter was attentive as he could be with a full house. Excellent fresh tasting salads and pizzas. The fried macaroni and cheese appetizer was super yummy. Very reasonably priced lunch specials.,https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Julie C.,"Clovis, CA",73,170,205,3.0,4/9/2014,"Just had dinner here a few days ago after not eating here for several years, mainly because my husband doesn't care for CPK. I had my usual ""go-to"" Thai Crunch Salad. It was okay ... it bad, but didn't excite me either. The chicken in the salad almost seemed fake, it was almost had the look of tilapia. They use to serve this salad with chopsticks which makes it more fun to eat. No chopsticks this visit, only an ordinary fork. Our server was very attentive and always made sure our drinks were full.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Michele A.,"Clovis, CA",0,23,,2.0,6/14/2016,"My mom and I go to to CPK often and usually have great service. I went with a few people for a special occasion yesterday, including my mom. It took a long time just to order, and we saw our server walking back and forth, not making eye contact with us...and with two small kids that was hard to just sit and wait that long...just to order. Then we all ordered our food and it took a long time to get our food...we ordered basically all salads and soups...cant take that long to plate. The kids orders came back great...besides that, everything was wrong..we had to send a few things back and or deal with the mistake and say nothing because it just wasn't worth it. My mother is allergic to cheese and she asked for ranch, specifically ranch, no blue cheese on her salad and they brought out blue cheese, on the salad. She gagged at the table and I told the waitress the issue and the manager came over, with her hands in the air, and said,"" I can guarantee you this is ranch, okay??"" And put the salad back in front of her... We were stunned the attitude from this manager, who normally is very nice. A few minutes later she came back with a change of attitude saying, ""oh you know what, ill have them remake it just in case there is more cheese in there...""  After that, the waitress was more attentive with our refills on tea and bread but before that, she was basically non existent.  I asked for separate tabs and all the tabs were on one tag, and it took about 20 min to just get the card back to sign the receipt.   It was ridiculous, the lunch was ruined and the service was horrible. CPK used to be a staple lunch place for us and we probably will never go back at this point.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Travis H.,"Fresno, CA",60,434,57,4.0,6/1/2015,"I like CPK... hard to justify spending this much on Pizza now that Pieology exists, but it is still a good place for a more ""formal"" atmosphere.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Fatcat B.,"Los Angeles, CA",1,42,,5.0,3/31/2016,Had my son's 6th birthday party here and the service was phenomenal. The manager on duty that day (forgot her name) was very accommodating. I highly recommend throwing your child's next bday party here. Very well organized and affordable.,https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Heidi P.,"Fresno, CA",0,8,,5.0,8/1/2015,"We went on a weekday just a few minutes before closing. There were some parties who still looked like they were still waiting for their food. We were very pleased with how professional they handled it. They said absolutely not, did not rush us, and treated us as if the time was not an issue. Of course, we did our best to order quickly, eat, and pay. But, we were surprised how nice hey were. You can tell that this is a well-managed restaurant that puts customer service first.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Sienna L.,"Paso Robles, CA",0,25,,5.0,6/7/2015,Don't eat or buy the frozen pizza from this place. Go to the restuarant if you can the food is soo much better. The Strawberry lemonaide is Fantastic I would have drank 5 if I could. My Asian salad was very good and so was my Chicken pizza. Service was really great. If I had a CPK in my area I would eat there often.,https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Valerie D.,"Fresno, CA",1,2,,5.0,5/6/2015,"This place is amazing! We came on a field trip & they offered us a smorgasbord of pizzas. We tried the Thai chicken, Hawaiian BBQ chicken, & pear w/Gorgonzola which were all fantastic! The kids had individual pepperoni pizzas which they devoured. Everything was so amazing! The Manager Kelly was so accommodating to our severely handicapped students. His kindness was tremendously appreciated. A+++ for service & effort. I highly recommend CPK!",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Kristen S.,"Fresno, CA",73,237,124,2.0,6/18/2013,"So went there with the office ladies.  Group of 8.  Took a bit to throw some tables together and it wasn't crowded yet.  Sat down, got our drink orders.  Just took a while to get back.  Then left, she came back in an approrpriate amount of time to take our food order.  But it took FOREVER to get the food.  We all fianlly got our food.  I ordered the 4 cheese ravioli.  The sauce was ok.  Some type of tomato cream sauce.  The ravioli was WAY over cooked.  Very limp, the stuffing came out of a few of them so I had a lot of empty limp raviolis in there.  Like... really really over cooked.  For the price of like $14 I expected a little more.  I will personally never choose to go here.  Got done with the food, then it took forever for the check processing.  Just an all around blah experience.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=40
Izzy Z.,"Clovis, CA",0,58,,5.0,8/14/2017,"We always have good service.  Managers are present and involved.  Everything tasted fresh and flavorful during our last visit, from the complementary bread and dipping oil to the Butter Cake at the end.  The Thai Crunch salad has the best mix of ingredients!  And I hope they keep the seasonal unsweetened tropical tea.  They also have really good lunch specials.  I do miss that one ""pizza"" they had that was like a Parmesan crust, topped with a light salad with vinaigrette.",https://www.yelp.com/biz/california-pizza-kitchen-fresno?start=20
