Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Wanda G.,"Sacramento, CA",134,216,427,5.0,12/18/2017,"I can't believe I've never written a review about CPK Arden Fair! I come here all the time. It's one of my go to places in this part of Sacramento. Plus it's a good central location if you're meeting friends from different parts of town. It's in the part of the mall down by the movie theater. Lots of parking. Tip: Park in the back!!  I love how they have remodeled the restaurant. Lots of wood and textures. It feels very hip and modern, but cozy at the same time. I kind of wish my house looked like this place! LOL.  I always have great service here, even when it's very busy. When it's quiet I like to hang out and write or work on my phone. No one bothers you.  Great cocktails. I like the Honey Sangria....MMMMM. My go to food options are the Pepperoni, Sausage, Mushroom pizza or the Pesto Cream Penne with Chicken. Also, try the corn guacamole!!!",https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Aileen M.,"Elk Grove, CA",20,47,184,4.0,8/21/2017,"Upon walking into the restaurant for lunch, we were greeted by a friendly hostess and seated at a table right away.  I loved how bright and wide-open the design of the seating area is   Our waiter, Austin, was wonderful.  He took our order quickly, brought us some freshly-baked warm bread and dipping oil while we waited for our food, made sure to check up on us throughout our meal, and made sure our glasses were always filled with water. We shared an order of baked Tortilla Spring rolls: one Mediterranean Veggie roll (Wild mushrooms, eggplant, sun-dried tomatoes, caramelized onions, Mozzarella and Parmesan. Served with marinara) and one Thai Chicken roll (Peanut sauce, bean sprouts, scallions, carrots, fresh cilantro and Mozzarella. Served with Thai peanut sauce.)  It was a bit pricey for two rolls.  I liked both of them but preferred the veggie roll's milder flavor. We also shared a pizza: the California Club which featured applewood smoked bacon, roasted chicken, mozzarella, and topped with avocado, wild arugula, fresh torn basil and Romaine tossed in lemon-pepper mayo.  While I loved the chewy, toasty crust, I didn't really care for what was essentially a salad on top of my pizza!  It was difficult to execute: biting into my piece of pizza without the loose arugula falling off.  After the first slice as-is, I had to scrape the greens off.  But, what was left behind was a sauceless piece of pizza with noticeably salty bacon pieces.  The pizza's ""sauce"", a tasty lemony mayo, was on the greens that I'd scraped onto the butter plate!   But. The balance of flavor was restored back to the pizza after Austin kindly brought us a side of that mayo and we spread it on like butter!  I'm glad we tried the pizza, it tasted good except for the overly salted bacon. The execution was interesting but I'll keep my salads and pizza separate next time!",https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Karli D.,"Elk Grove, CA",91,340,768,3.0,7/31/2017,"I have not had a meal at any California Pizza Kitchen since I was young enough to order off the children's menu!  By that comment, you can deduce it has been quite some time since I have returned.  Low and behold, I decided to meet my friend here today for lunch.  I will say, the decor and ambiance were nice.  The restaurant and the bathrooms were both very clean and well lit, which is a plus.  I was not greeted upon arrival at the restaurant and instead saw myself in to the table my friend was already waiting for me at.  We ordered drinks to start until we decided to split the garlic chicken pizza and the full Caesar salad.  We asked for the caramelized onions to only be placed on half of the pizza, as my friend does not care for onions.  Instead there were onions on the entire pizza and only scallions on half.  So my friend was disappointed and decided to eat the salad instead.  The Caesar salad had great flavor and the Parmesan was fresh; I even enjoyed the butter croutons, a nice touch.  After, the waitress did not come back ever to refill our water glasses.  She lost our check with the credit card for awhile before she scrambled around the restaurant looking for our paid check.  She was not the best waitress and didn't seem like she cares to really try at her job (don't think she wanted to be there).  Overall, for the price I don't think the quality was up to par and the service is definitely lacking.  Do not plan to return here again.",https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Avtar S.,"Woodland, CA",28,100,114,4.0,12/2/2017,"Convenient location after or during a busy day of shopping. CPK has everything for you- great appetizers, pizza and sandwiches.  On this trip we got the chipotle chicken pizza with the lime sauce and the chicken tostada pizza for the low carb option. Also the chicken avocado rolls are the best. Can't find them anywhere else.",https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Luke Y.,"Elk Grove, CA",20,82,9,5.0,1/13/2018,"This place is a fun place for a date or with family, we enjoy the food. The waiter forgot to refill our drinks but i don't blame him he was awesome; they were super busy and didn't think they were going to be busy so they were understaffed. Overall great job! I've been to their location in Colorado and in California and both had great food and great service!",https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Karen K.,"Elk Grove, CA",1445,1118,18539,5.0,6/26/2017,"Omgosh I can't believe I haven't frequented this restaurant sooner!  It's classy, minimalistic & modern. All the elements I like in a lovely restaurant. Plus parking out front is free & endless. When we first entered we were taken to a booth by CPK's hostess right away with no hesitations. Our male waiter was just as quick asking what we wish to drink. Brought us our waters with lemon & their house bread with olive oil. We ordered half salads: Thai Crunch with no cilantro & Quinoa with Arugula. I asked specifically if the Thai Crunch was spicy the waiter said no. When I tasted it it was a bit spicy but luckily the waiter made sure my water was filled. Our half salads were more than enough. I can't imagine getting a full salad! That would have been way too much!Anyway I thought my Thai Crunch salad was perfect in taste and crunch. I would order it again definitely. Hubby enjoyed his quinoa & arugula salad & would order his salad again. I sampled his salad twice and thought it was tasty.  The waiter checked on us twice. Second time asking if we wished to have dessert. I passed this time but maybe next time! I have to admit our first time here the service & food were impeccable. Even a second person checked on us. That rarely happens! You know what? We will be back sooner than the time I waited to try this restaurant. Don't ask me why I waited. Too much CFA? Maybe. We need to cut down there for sure! CPK here we come!!!",https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Marissa L.,"Roseville, CA",19,53,30,5.0,1/10/2018,I've been here a few times. The poppers are soooo good and the mushroom pizza is to die for. The small side salads are huggeee! Have always had wonderful service. Can't wait to come here again.,https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Helen H.,"San Jose, CA",10,232,194,3.0,5/3/2017,I tried the Lemongrass Chicken and was not impressed. The bok choy that it came with was not thoroughly washed as I could feel dirt particles crunching in my mouth. The flavor was more Americanized and I did not smell any lemongrass scent or see signs of its use. The plate was tiny for a fairly pricey dish. I guess I should just stick to pizza. I felt very comfortable sitting and eating inside the restaurant. It was very clean and spacious. There is plenty of arming as it is in a mall. Customer service was good. My waiter asked if I wanted bread prior to bringing it out.,https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Grace B.,"Sacramento, CA",266,642,466,5.0,2/19/2017,My daughter was ready to leave for college again after winter break and so we went out a lot to eat.  I decided to take her here and we ordered the Spinach Artichoke Dip and I had the Jambalaya Fettuccine.   The waiter was extremely nice and he always returned to check if we were ok or if we needed anything else.  5 stars for that.   The food came and I enjoyed the Spinach Artichoke dip.  The chips tasted fresh and the dip was so creamy.  So delicious. I couldnt stop myself.  Usually I control myself because I know I need room in my tummy for my main dish. The Jambalaya Fettuccine was also delicious.  It loved the spices.   I had a great experience. I would definitely return.,https://www.yelp.com/biz/california-pizza-kitchen-sacramento
Lee Ying Y.,"North Sacramento, Sacramento, CA",0,1,,1.0,1/14/2018,The carne asada pizza was not that good. Not enough meat and vegetable. And the price for the pizza was disappointed. Carne asada pizza I ate does not look like this.,https://www.yelp.com/biz/california-pizza-kitchen-sacramento
