Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Lea M.,"Dallas, TX",26,112,255,5.0,6/25/2017,"Excellent location! Bf and I came here after a long day of shopping at Willowbend Mall. :))) We were tired and starving. We were seated immediately and ordered some drinks right away. The margarita and cucumber reviver (non alcoholic &a super refreshing) were excellent. The California fields salad, buffalo chicken salad and sausage and pepperoni pizza were amazing! Our waitress was friendly, attentive and efficient. We will definitely come back soon!",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Julie M.,"North Dallas, Dallas, TX",0,5,,3.0,12/21/2017,"Okay. Food delicious. But they keep getting rid of the BEST food on the menu. First to go was the BEST pizza EVER!! There WAS a southwest mix vegetable grill with Japanese eggplant, red bell pepper, green bell peppers with mozzarella and goat cheese (mmmm but gone). Flat bread with Italian salsa (mmmm but no more). Italian soda with acia blackberries and seltzer water (mmmm yes gone too). And now they took my Tiramisu away. The Tiramisu was better there than anywhere else and now it's gone.  The margarita pizza is still there and better than anywhere. Still good but not as good",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Jocquelyn P.,"Lewisville, TX",160,60,143,5.0,8/15/2017,"I had great service today! My waitress was super nice and my food came out pretty quickly today. The restaurant is in a great location inside of willow bend mall. I was able to shop, run errands and grab a bit to eat all in one location.",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Robyn A.,"Denton, TX",181,50,54,4.0,1/23/2017,"Someone posted the Pear Gorgonzola on facebook last week and I just had to get here and have it. OMG it's for sure one of my most favorite pizzas ever! I shared it with my mom, as well as the waldrof salad.  I wish there was one of these closer to me, because I would definitely come more. The man that waited on us was nice, but the management staff was what was impressive. We never had a drink get close to empty and they consistently check on us, but not the way some people annoy. They were genuine and it was, like I said, very impressive.",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Vanessa W.,"Plano, TX",119,116,264,5.0,2/26/2017,"I always love the Plano location, it is definitely better than the frisco location in my opinion. Willowbend gets a lot less traffic than Stonebriar, so it's so much calmer and the service is better in this location. Service is always great, and if we are having any problems with food then the manager will step in and help us. We have had good experiences with the managers and staff members.  My favorite is the pepperoni, sausage, and mushroom pizza and overtime it has gotten a lot spicier! I am sensitive to spice, and I remember once having to take it back because I couldn't enjoy it. They haven't been as spicy lately but it still has a kick to it. They have also started to add a lot more oregano on the pizzas so I have to ask for light oregano. I love the wheat bread on the pizza, it has a nice sweet taste to it and of course it is a better option than the white bread. I always order a side of marinara with my pizza because I love dipping :) The drinks are expensive (around $9-10 each) but they are so delicious. Margaritas are always great (either frozen or on the rocks) and the Moscow Mule is great! Great spice and flavor, but a lot of ice!!  They renovated the restaurant a few years ago, and it has a much more hip and contemporary vibe. Everything from the tables, to the floors are renewed to wood and created a much needed updated atmosphere.",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Rex M.,"Richardson, TX",1206,192,2318,5.0,5/15/2016,"This place has always been a favorite and special treat. My manager and I met here and had a GREAT time. Menu had many new non pizza options Great lunch special combinations  I could make a meal of the crusty Italian breed a dipping garlic oil but why if your boss is paying? The side salad was huge, fresh and full of vegetables Good tart salad dressing The mushroom and sausage pizza was delicious and perfectly cooked Wonderful service, tea never went empty The interior is what you would expect at The Shops At Willow Bend..... modern, clean and stylish Low lighting and great soundproofing",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Hannah C.,"Paramus, NJ",197,128,92,4.0,3/11/2016,"Out of all the locations I've ever been to in my lifetime, this one reigns supreme. Their salads are phenomenal (and I don't usually say that about salads because they tend to be so one dimensional.) My favorite is the Chicken Waldorf with dressing on the side. They offer gluten-free options which is great for my toddler who has food allergies.  It's pristinely clean and serves as the perfect lunch spot after shopping around Willow Bend. Service was above average. Our waitress was courteous and quick on her feet. I will most definitely frequent this location primarily for lunch.",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Puja D.,"Austin, TX",318,1,,1.0,2/20/2017,"My family has gone to this location a hundred times. Today my mom went to pick up two salads- one with turkey and the other with no meat since my mom is vegetarian by religion.  This order was to go and it took over an hour for us to get the food and when we got the salads they both had meat. So they had to remake it. And the MANAGER, Will Wilson, is the one that came out to handle this order.  He complained to her ""is this an allergy or a preference?"" and my mom responded saying it is a preference. He responded it ""it's not going to KILL you"" with a sassy attitude.  He comes back with the order remade and my mom clarified that it has no meat again and he assured us with so my confidence that there was no meat. We come home and there is still chicken in her salad. He LIED. The manager LIED.  I called the store to speak to the manager to find out that he was the manager. He said it was not his fault and when things are made in the kitchen they get ""mixed up"" and I explained if it is an allergy or a preference the consumers request of no meat should still be met - not a response that it won't kill you.  Not only will my mom not be able to have her dinner, but we also had to deal with a rude, sassy manager.",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Vivian N.,"Richardson, TX",247,339,77,5.0,7/26/2016,"I rarely go to any restaurant for pizza let alone a pizza place, but CPK is an exception. There are many options here instead of just pizza. There's also salads, pasta, entrees, and appetizers. Also, the drinks are great. The staff is always super welcoming and nice. The food is always delicious and what's awesome is that they have many gluten free options. Just remember to ask for the gluten free menu since the main menu doesn't show many options.  I usually get pizzas since they're easier to eat and reheat as well. Some of my favorites are the Thai Chicken, the Margherita, and the Spicy Chipotle Chicken. The gluten free pizza crust is a little sweeter and chewier than the regular crust, but it's still pretty good. Their salads are also great. When I'm not feeling like scarfing down carbs, I'll get the Thai salad. Beware. The portions are huge. If you want left over salad for the next two days, go ahead and get the full. The drinks are good. My favorite is the bluberry ginger smash. It contains whiskey and is super sweet. I also love their Moscow mules, I mean what is there to dislike about Moscow mules? Overall, I would highly recommend this place. If you are looking for decent drinks and non classic pizzas, definitely stop by here. What's great is that it is connected to the mall which means that I can shop and stop by for dinner without having to drive around.",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Cynthia C.,"Carrollton, TX",37,637,599,4.0,10/31/2015,"I normally go to the Willow Bend (Plano) location and they changed management, so the menu and decor of the restaurant has changed quite a bit. I love their food and they have a variety of salads, pizza, pasta, etc. Definitely a great lunch spot and they do a lot of promotions where you can score free appetizers.  The only reason for 4/5 stars is because the food is inconsistent. The food quality is the same, but I had once ordered a mushroom pizza and the first time it came out with a few sliced mushrooms on each slice and the second time had shaved mushrooms so that it covered the entire slice.",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
Shannah H.,"Plano, TX",243,728,1120,5.0,5/23/2015,"Just a quick note about the service here - All. Star. I've always liked CPK pizza, though I don't usually go unless I'm with a group so I can do some pizza mixing and matching. However, last week I was with a group that had to put together a last-minute luncheon on a very tight budget. We called CPK at 11:15 a.m., picked up pizzas, salad and dessert for 40 people at 11:45 a.m. and had everything laid out and ready for lunch at noon. Amazing. What place does that kind of turnaround for a group when they're already entering the lunch rush? A great place, that's who.",https://www.yelp.com/biz/california-pizza-kitchen-plano-2
