Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Joe S.,"Wellesley, MA",0,60,2,1.0,1/5/2015,I am constantly unimpressed with CpK. I have been here multiple times and it always disappoints. $13 for a cheese pizza that is so small. Not a good value. Spaghetti Bolognese was rated a B-/C+ from someone at our table. The service was fine but I've been here when the service is terrible. There are much better options in town.,https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Ran D.,"Worcester, MA",74,229,76,2.0,8/5/2011,"This place really comes through for me when I'm in a airport and California Pizza Kitchen or the chili's to go. You know you want some wine before the flight, and it's not a option for you to sit in the food court because you will get your full of crying rug rats on your flight. Then Yes!  But when our in a car and have free will at your disposal then nooooo.  If your looking for the benefits of a chain restaurant, then by all means pull up your Yelp App and find a Bertucci's. Your going to get a better meal, just say'n",https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Sanjay P.,"Wellesley Hills, MA",0,6,,5.0,11/17/2013,"Really tasty, fresh food with fresh ingredients. Great service and professional staff. I had been here a year back  and I can certainly say that this place has changed for the better.  The asparagus and arugula salad was impressive and the deserts were to die for.. Good job with the improvements made over the last few months! Keep it up! We are watching, CPK. And eyes, there is free wifi here, which is what I am using to write this review,",https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Brett R.,"Cambridge, MA",1,85,17,3.0,11/21/2011,"Not bad, but nothing to write home about. Service was excellent - a little slow, but this was a  30-person birthday party. Food was good, but not as good as you'd expect from a specialty place. I'd recommend this as one of those ""I'm more interested in the people I'm eating with than the food I am eating"" places.",https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Andrew J.,"Manhattan, NY",202,142,401,2.0,11/14/2013,The food wasn't very well prepared.  Staff was slow and relatively inattentive considering this was lunch and there weren't very many people. Probably would not come to this location again if I had a choice. Two stars instead of one for its convenient location.,https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Bill A.,"Boston, MA",6,62,5,4.0,11/9/2012,"Had a very nice lunch with my wife today.  We both enjoyed our apps and our meals.  Service was good, but it was not a huge lunch crowd.  Really enjoyed the thin crust pear and gorgonzola cheese pizza.",https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Lily D.,"Boston, MA",1,53,1,2.0,9/14/2010,"Don't go for lunch unless you have 2 hours to spend there - even if the restaurant looks empty...and even if you're just ordering a couple simple pizzas. Service was shockingly slow given the server:customer ratio.  My lunch hour is from 12-1. I arrived at 12:10.  The food arrived at 12:52, at which point I asked for it to be boxed up so I could get back to work and the server asked if I'd like some coffee first.  Um, no thanks, in my job, I actually have to pay attention to the time.",https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Rebecca H.,"Boston, MA",0,1,,1.0,11/14/2014,"I ordered a salad (the quinoa one) and THERE WAS A TINY ROCK IN IT!!!!!!!!!! I bit down on it really hard, not expecting it to be in my bite of salad and felt a sharp pain in my tooth. A few hours later my filling has fallen out of my tooth :( Thanks California Pizza Kitchen for costing me hundreds of dollars of dental repairs and a terrible toothache. DON'T EAT HERE THEY DON'T EVEN KNOW HOW TO WASH LETTUS",https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Liz M.,"New York, NY",0,221,93,4.0,12/20/2011,"I don't understand all the complaints about the service -- I was impressed by the atmosphere! The waiters and waitresses were all extremely friendly (except the ones crowding the bathroom putting on makeup before their shift -- God forbid I ever need to wash my hands).  I hadn't been to a CPK in years, but I was impressed with the menu variety, which is important for me as a vegetarian. Overall, a good place to eat without trekking into Boston.",https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Kyle W.,"Lexington, MA",2,39,,2.0,4/20/2010,Service Is horrible! the staff is very unprofessional. Basically I want a job here so I can get paid and be a B*tch.,https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
Maureen P.,"Wellesley, MA",0,14,2,1.0,1/29/2009,Don't even bother going!! The food here is terrible...even my husband who can't tell the difference between butter and margarine thought the food was very poor quality! I had Tortilla Soup which tasted like it had corn syrup in it and Chicken pizza which had tiny pieces of chicken which you could count on one hand. Our kids had pizza's that looked like they made them ...very tiny. The ice tea drinks are $2.95 and are horrid. The service was very slow and it was *not *a busy night. The outside walk was like a skating rink and dangerous even though there were twenty two employees there(my husband counted). Go elsewhere!!! There are many other restaurants to go to in and around Wellesley!,https://www.yelp.com/biz/california-pizza-kitchen-wellesley?start=20
