Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Mike E.,"Fort Myers, FL",60,65,9,3.0,12/8/2012,"For a corporate chain, this is probably the best CPK I've been too.  The service has always been good, and the portions are always big.  I usually go for the salads, as they are huge and filled with goodness.  I did see a manager scolding an employee in public, and my 3 stars, is for you mr. manager.  I'm not a career coach, but being unprofessional in front of your customers is unappetizing.  Felt bad for the girl too.",https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
Erin C.,"Lakeland, FL",6,31,1,4.0,5/10/2013,"This is your typical pizza-pasta causal chain dining experience. My favorite is the club egg rolls. They were delicious, and seem to always be when we go to CPK. The service was great, we had no trouble getting refills before we needed them. We took our niece their for her birthday, she enjoyed the food and was able to take plenty of pizza back to her dorm room.",https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
S. M.,"Nicholasville, KY",0,2,,4.0,7/6/2012,"We really liked the pizza here.  Crust is crispy and toppings good.  It was a little pricey, but not more than expected.  My drink off the menu was $9 (guess that's why the price wasn't listed). Definately not worth it for one drink.",https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
Greg J.,"Newmarket, Canada",0,69,,5.0,1/15/2014,Thin crust pizza is amazing. Pasta dishes are all good. You can not go wrong with CPK.,https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
Michael T.,"Cape Coral, FL",0,7,2,4.0,2/7/2011,"Nice clean joint. Have only tried the pizza, always good. A bit pricey for a pizza for one, but it's a nice size and it's worth the money if you ask me. I  recommend CPK.",https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
Bonnie G.,"Muskegon, MI",5,102,,4.0,3/1/2008,"I've had their bbq chicken pizza before and, even as I write this, I'm jonesing for it.  However, today I tried the classic chicken waldorf salad which contained greens, grapes, gorgonzola cheese, candied walnuts, apples, celery and, I think there was some chicken in there.  Needs more chicken.   4 -5 bites is definitely not enough.  That said, it sure was delicious.  Service was attentive and place has a nice, fun vibe.   April 7,2008  Second visit.  Liking this place more and more and maybe it'll get 5 starts some day.  Maybe.  Today I enjoyed the chopped salad with greens, turkey, mozzarella, salami, garbanzo beans and a nice mild dressing.  Half salad was plenty -- this from a woman with a very healthy appetite.",https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
Samantha S.,"Fort Myers, FL",8,36,5,4.0,2/15/2010,"CPK has a casual, clean atmosphere that small parties or large groups can enjoy. I personally recommend their Chicken Waldorf Salad with the Balsamic dressing. It has apples, candied pecans, grapes and more. YUM!",https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
Natasha B.,"Estero, FL",0,5,,4.0,2/4/2013,"Always a good place to grab lunch with the girls. Chinese chicken salad, Cobb salad and roasted spinach artichoke thin crust pizza are some of my favs. Sometimes have to wait awhile for service but always enjoy the food.",https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
Harriet R.,"Naples, FL",1,41,,5.0,7/1/2011,"Love this CPK.  Pizza's are always great.  Staff and manager, Doug, are wonderful.  We go at least 4-5 times each month when in Naples.",https://www.yelp.com/biz/california-pizza-kitchen-estero?start=60
Kevin D.,"Fort Myers, FL",6,52,16,5.0,12/27/2017,"Had an amazing meal was very impressed. The service was very good, Lucy made us feel right at home. This is much more than a pizza place. Lots of great choices. The drinks are amazing.....thank you we will be back for sure",https://www.yelp.com/biz/california-pizza-kitchen-estero
Laura B.,"Naples, FL",310,134,401,5.0,8/4/2017,Omg one of my favorite pizza parlors ever their pizzas are to die for.  Mom and I shared the Hawaiian Pizza it was very good we had a great waitress and she was very good to us,https://www.yelp.com/biz/california-pizza-kitchen-estero
Caline M.,"Gainesville, FL",16,50,11,2.0,12/16/2016,"An extremely mediocre dining experience. The waitress was friendly, but clearly wanted us in and out as quickly as possibly, which is never how you want to feel when you're trying to enjoy a meal with friends!  I ordered the half order of the Moroccan spiced chicken salad with the dressing on the side. I ordered it because was attracted to the beets and the squash and the dates. I wish they had just kept it at that. Instead, they also pile on cranberries and eggs. Excessive and not well thought out. Less is more CPK!!! I also got a random grape in my salad, along with peanuts... this salad is only supposed to come with almonds, so just throwing other nuts in there makes it seem very messy. I was not pleased. The lettuce was fine, the chicken was also fine. This experience gives me no reason to ever come back here.",https://www.yelp.com/biz/california-pizza-kitchen-estero
Pamela F.,"Los Angeles, CA",61,441,624,4.0,5/16/2016,"I've loved this place since I discovered it in the San Francisco Peninsula in 1996. My favorite thai chicken pizza is sweet and tangy with a light puffy crust. Tried the new Moscow Mule last weekend, less gingery and overly sweet. Bit watery at $9. Good ambiance, halogen lighting, big booths, dark elegant decor.",https://www.yelp.com/biz/california-pizza-kitchen-estero
Judy Z.,"Fort Myers, FL",0,36,5,5.0,10/1/2017,"Great food as always, but this branch is uniquely awesome because of their service. Specifically, Andrew, is THE BEST waiter I've ever had. Ever. My daughter actually asked him to sit down and join us (which obviously couldn't happen as he was on the clock). He went above and beyond as a waiter and was so well informed on the menu. His suggestions are now my new menu favorites. Thank you Andrew, and CPK for being so awesome!",https://www.yelp.com/biz/california-pizza-kitchen-estero
