Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Troy H.,"Chatsworth, CA",810,654,195,4.0,9/23/2017,"This is another great spot to take the family and have a satisfying lunch or dinner. They have a variety options to accommidate  the hunger needs but my favorite is their spicy Chipotle chicken which has Chipotle adobo sauce, shaved poblanos and Monterey Jack with housemade roasted corn & black bean salsa, fresh cilantro and tangy lime crema. The flavor profiles in this winner will have the taste buds playing music in your mouth. Their Carne Asada pizza is also a great choice as it has Tender marinated steak, fire-roasted poblanos, cilantro pesto, yellow onions, Mozzarella, Monterey Jack and fresh cilantro. Served with housemade salsa verde. The flavor and portion size of these dishes are not only generous but also will gratify the stomach. Service is extensive and the staff makes sure that your needs are met. Parking is in their lot and is generally a non issue.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Michael T.,"Tarzana, CA",307,174,25,4.0,9/19/2017,"California Pizza Kitchen is always a nice, reliable place to go when you want a sit down meal.  The food is always very good.  The prices are a bit expensive for what it should be.  I feel like years back they raised the prices on everything.  So unfortunately this isn't a place you can go everyday... but it's a nice mid level before you get to really pricey.  Pizzas or Jambalaya are the way to go.  Their famous for their BBQ chicken pizza, but I just had their four cheese and it was REALLY good!  The guests I was with were disappointed that they didn't offer their lunch specials on the weekend, and I admit, that is LAME!  You essentially have to order dinner portions.  They really need to rethink that!  Go prepared!!!  PLENTY of parking!!!  This location is part of a mall, but outside the mall area.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Wayne G.,"Los Angeles, CA",341,255,1486,3.0,9/10/2017,"Quick, easy, convenient.  California pizza is still my top out of their selection. I did notice they have a sangria flight which was nice also.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Sabrina L.,"Gardnerville, NV",113,63,79,5.0,1/8/2018,"I came in saying that we were going to have a party of 9. Hostess informed me that half our party had to be there to seat us. It started to get busy but she put plates on tables in order to keep from others getting them. once sat, service and food were great. There lunch special was a perfect amount.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Marlene H.,"Granada Hills, CA",1,44,16,1.0,12/27/2017,"Wow worst visit ever. As I was there I took notes regarding my stay. First off we got sat down and waited 12 mins just to be greeted by the waitress, just greeted. I guess she sensed our frustration in my kids since they were hungry and started giving us a bad attitude. After we order our foos the kids pizza comes out burnt, literally burnt( I have attached a photo to show) The waitress recommended my 4 year old who was crying from burnt pizza that we cut off the burnt side. I couldn't believe it. When she did that I gave her a look and then she realized it was a bad idea to say that and made another one. In the end when we had food left over and we asked for a box. She said she would box it for us and took our food to the back out of sight. I don't know what happened to our food at that point so I accepted it but trashed it outside. She could have done someone bad to it she knew we were not happy. I still have Her a 20% tip but I won't return ever",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Turner M.,"Pasadena, CA",18,16,3,3.0,1/10/2018,Consistently 15 minutes or more late with take out orders.  Food is okay. We keep going here because my boss likes it but he doesn't have to deal with the sub par to-go staff.,https://www.yelp.com/biz/california-pizza-kitchen-northridge
Neal C.,"Pasadena, CA",135,160,124,2.0,7/9/2017,"CPK's food is decent at best - normally this would qualify for 3 stars,  but given the high prices across the menu, there's really not enough here to warrant a recommendation.  I ordered the Banh Mi bowl, which was a pretty baffling name for a salad of chicken, quinoa, and vegetables that had virtually nothing in common with the baguette of roast pork, pickled veggies, and herbs that the dish is named after.  The veggies seemed fresh and the dressing was a solid if fairly typically Asian-style vinaigrette, but there wasn't much flavor throughout the dish - blanching, roasting or pickling some of the ingredients would've helped to give it some more variety.  I was also confused by the large chunks of raw serrano peppers served with the dish, since serranos are quite hot and biting down on these was pretty intense - again, picking them or even serving them in smaller pieces would've helped. The overall product was a relatively plain bowl that was probably a bit less tasty than what you'd get from a fast casual place for $7-8, but this cost $15 (and the portion was not particularly large given that most of the volume was taken up by spiralized veggies).   My recommendation is to go out and eat an actual banh mi. There are enough great, independent restaurants in this city with similar or lower prices that it really doesn't make a lot of sense to come here.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Joanne C.,"Northridge, CA",70,185,321,3.0,6/29/2017,"It's a very nice facility with very friendly staff and service but the food is not worth the price they charge. It's a typical chain restaurant where the food tasted mediocre but comes with a high price. We ordered the following: Thai chicken salad - very disappointing, it was drenched with peanut dressing that didn't really taste like peanuts. It was just a really sweet sauce. The full size is a pretty big portion but totally not worth $20. Took a couple bites and was over it.  Carne asada pizza - was really good. 5 out of 5 stars. It comes with a spicy salsa to dip with which has just the right amount of spiciness. The only downfall is that the pizza is on the smaller size and it was $17.  I do like how they give bread though, and it tastes pretty fresh too.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Tina J.,"Los Angeles, CA",392,158,316,4.0,3/28/2017,"The Kung Pao Chicken and Garlic Chicken Pizza are delicious. I will probably request extra sauce on the kung pao next time because that's my favorite part. I like it saucy! The cheese on the garlic chicken pizza was different from what I remember, I wish the recipes wouldn't change.  They had a new drink there, some kind of mango strawberry cooler with lime. Very refreshing and something new. Glad this place allows their bartenders to come up with new drinks. Also ordered an Italian soda, custom order (raspberry flavor, club soda, and cream). It's kinda my thing, glad they accommodate!  We came here earlier in the day and were seated immediately. I guess it helps that it was also the weekday. Just my kind of service, fast, friendly and good food.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Rocio G.,"Chino, CA",42,26,43,4.0,1/7/2018,"A family night out and the girls are craving CPK, with no reservations the wait time was about 25min. We where seated and graciously treated by our waiter who's advice came in handy when ordering for a meat lover. My BF had the Juicy, tender, perfectly grilled ribeye topped with creamy bleu cheese compound butter, roasted potatoes, and arugula salad for the perfect dinner plate. My choice of Waldorf chicken salad was tasty, fresh, and delicious. There is nothing not to love about CPK.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Diana M.,"Stevenson Ranch, CA",3,182,287,1.0,12/7/2017,Mediocre at best! Not like other CPKs. Service was horrible and small plates for bread were dirty. Took three attempts to get clean plates,https://www.yelp.com/biz/california-pizza-kitchen-northridge
Eli G.,"Palmdale, CA",42,2,,5.0,12/31/2017,Although at the beginning there was a little mixup the manager gave us complimentary desserts. I wish i could have gotten our waiter's name he was soo attentive so kind. Great customer service on his behalf. I didn't get his name but was was a chubby white male.. thank you for your service. You made our evening better.,https://www.yelp.com/biz/california-pizza-kitchen-northridge
Valentina S.,"Los Angeles, CA",108,304,851,5.0,1/5/2017,"Last time that I had CPK food was 10 years ago and I wouldn't even think about trying their food after so long. Me and my sister were doing some Christmas shopping at Northridge mall, after the shopping we were starving; but due to her eating style (vegan), we couldn't just go eat anywhere, so we went to CPK to see if they can make a vegan sandwich for her. Luckily they said that they can make the Grilled Veggie sandwich as a Vegan Grilled Veggie sandwich and I ordered The Original BBQ Chicken sandwich and Super Spinach + Quinoa salad.  After ordering my sandwich I regretted that why did I order BBQ chicken, since I wasn't feeling to eat the sandwich with strong taste of BBQ sauce, but I just waited and didn't change my order. We waited 15 min for our food to be ready , thankfully not so long.  Oh my god! The Original BBQ Chicken sandwich was so bomb; bite after bite I just couldn't wait to chew. First of all, my concern was pointless, the BBQ sauce taste was so mild and the sandwich itself was so tangy and delicious. The flavors of this sandwich hit all the taste buds and literally I cannot say enough how utterly delicious was my sandwich. Spinach + Quinoa salad was amazing the sour taste of green apples added a tanginess flavor to the salad. My sister also loved her flavorful vegan sandwich. CPK really beat my expectation and I should consider CPK more often for high quality food and friendly service.  My overall experience was 5 out of 5!",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Natalie Y.,"Los Angeles, CA",417,611,1435,3.0,12/29/2016,"It was after Christmas when I paid a visit to this CPK. It was extremely windy and yet there were a lot of people waiting to dine in. My friend and I waited about 30 minutes to be seated. The host was very nice, polite and accomodating. My server though, was not. He was really hard to find. Whenever I needed him for more water, condiments or even napkins, I had to wait forever to find him or get his attention. I know it can get busy and all but I feel like I didnt get the service that I deserve. The food was average. I honestly cant tell the difference because they all taste similar. Though my Jamaican Jerk Chicken Pizza was overly sweet. I know they are supposed to be sweet but it was so sweet that I couldnt eat more than a slice. The Chicken Tequila Fettuccine was good as I expected. That kick of lime which I guess is the 'tequila' is definitely pleasing to my palate and I reallly enjoyed the dish. We also got an appetizer, chips and guacamole. Even though portion was ridiculously tiny, guacamole was very fresh and wasnt too strong of flavor, which I personally prefer. I dont know if they make their own chips (I doubt it), but it was good. It was regular corn and blue corn tortilla chips. Even though service wasnt the best or attentive, food overall was satisfactory. But not sure if I will come again in the future.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Maritza R.,"San Fernando, CA",1,10,,3.0,12/30/2017,Mathew is a rude seater!!! The waitress was great but the wait time sucked when we asked to sit outside Mathew said we needed to wait to still be seated even though no one was outdoors!! 45 min wait and still sat indoors. He gave us attitude!! He was very rude!!!,https://www.yelp.com/biz/california-pizza-kitchen-northridge
Margot C.,"Los Angeles, CA",115,128,51,1.0,7/11/2017,"My family and I came here the other night for dinner with some family friends. What a mistake.  After we sat down, we waited about 10 minutes before our server even came to the table. We put in our drink orders and then waited and waited. Finally the waitress came back with drinks and we got to order our food. We each ordered something different, including a couple of salads, a pizza, soup, pasta, and the new banh mi bowl.  The food took a long time to come. About 30 minutes at least and it was very annoying to see tables who had sat down after us get their food way before us. When the food finally showed up, they were missing a lot of items. One of the salads was ordered with dressing on the side but they just brought the salad without any dressing. We had to ask them for the dressing which took another 5-10 minutes to get. We were also missing my food and the pasta that one of our friends had ordered. That took another 10 minutes or so to eat. Which meant that the other food got cold because they wanted to wait until everyone had their food to eat.  None of the food was great, and definitely wouldn't make me want to come back here. This place is also very overpriced for mediocre chain restaurant food. There's so many better options out there that I don't know why anyone would want to come here.  After over an hour here we had to ask for the check and then flag down the manager to pay our bill because our waitress never came back to the table. All in all, not a good experience. Skip this place and go somewhere else. Anywhere else has to be better than here.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
thalia m.,"Pacoima, CA",0,5,,1.0,12/6/2017,"Ordered a bbq chicken salad to go. It was just shredded lettuce and tomatoes. What happened to the beans, chicken, corn, cheese, tortilla chips? They just ruined my favorite salad.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Colleen C.,"Winnetka, Los Angeles, CA",0,1,1,1.0,12/6/2017,"So disappointed with the quality of my meal. I paid $24 including tax for their new entree & when I took a bite the meat was about 98% pure fat. I have no idea why the chef would think this would be an acceptable piece of meat to serve. Since I ordered ""to go"" I couldn't even complain without driving back. A total waste of my money and time.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
joy h.,"Los Angeles, CA",18,121,52,1.0,1/13/2017,Ordered the Italian salad asked for no onions...server returns with salad saturated in scallions didn't I ask for no onions? She says they're scallions?!#$ really? Second salad has all white core iceberg lettuce!%# returned for edible salad.   Why am I not surprised the server packed the leftover salad but provided no salad dressing!@#$  I'm done with this place too stupid for service.  Save your time and money go somewhere they understand how to prepare salads according to your taste not they're choice!,https://www.yelp.com/biz/california-pizza-kitchen-northridge
Cynthia J.,"Los Angeles, CA",18,389,47,3.0,1/14/2017,"The food is okay. My sisters and I shared the alfredo fettucine, the quinoa kale salad, and artichoke and spinach pizza. Everything was fine. It's your typical chain restaurant. I never find myself suggesting to eat at CPK. It's one of those places I go when I've been invited.",https://www.yelp.com/biz/california-pizza-kitchen-northridge
Maral D.,"Granada Hills, Los Angeles, CA",3,16,1,4.0,11/14/2017,Love this place. We Come here all the time. The girls get their famous avocado egg rolls and it's tasty every single time. We've tried their pastas and also their pizzas. Definitely the place to go when you're hungry.,https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Terry R.,"Pomona, CA",12,57,199,4.0,7/21/2017,This is my first visit here. This is a large location that is VERY loud. We were seated pretty quickly for a Friday afternoon. Service was very friendly and timely. The 2 of us ate salads which were very good. The passion fruit tea was good as well. I gave 4 stars because I feel it is robbery to pay a $60 for 2 salads 1 appetizer and 3 ice teas. Other than that overall good,https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Timmy B.,"Granada Hills, CA",0,38,8,5.0,10/24/2017,"Great location. Didn't have to wait for more then 5 minutes to be seated. We did however have to wait 10-15 minutes for a waiter to help us, but they rectified this by providing us with an appetizer for free. The pizza we ordered was great! Flavor there and the dough wasn't greasy or anything. Can't complain. Was a great pizza and salad! Will return!",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Mane S.,"Lake Balboa, CA",29,475,58,5.0,5/14/2017,What a great experience. It was Mother's Day but we didn't have to wait and with young kids that's a great option. Everything was fast and efficient! The waiter did such an amazing job he was very kind and patient. We came I'm around 2:30 and we seat outside wish I remembered his name. Food was as always great,https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Jose P.,"Los Angeles, CA",2,61,4,2.0,9/1/2017,"I gave the restaurant 2 stars because the food was good. Customer service was lacking heavily. Waitress did not offer any bread till 10 min in, the plates were dirty, bread butter had a piece of plastic, brought out the wrong food, the manager came to our table twice to apologize, she did pick up the tab for the issues. However I wouldve preferred to have had a great meal with family, no b/s and paid for my food.",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Marissa M.,"Los Angeles, CA",22,359,91,4.0,11/3/2016,"This place was pretty decent to eat at.  There was no wait when we went which was on a Wednesday around 5 pm, typical.  I ordered a pizza and it was delicious!  This is a good place to come when you don't know where else to eat",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Sabrina M.,"North Hills, Los Angeles, CA",90,356,226,4.0,3/13/2017,"This was my first visit to CPK in awhile, and I had forgotten just how good their BBQ Chicken pizzas are... THEY ARE SO GOOD! The crust is not as sweet as I recall, but it was perfectly cooked, and delicious. We also ordered the Spinach Artichoke dip, which was pretty good (it was my first time trying this). They also have an extensive wine list, which takes the edge off the weekly grind.",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Joey G.,"Bakersfield, CA",135,91,33,1.0,3/1/2017,"Will not be returning! Absolutely disappointed in the service and wasted nearly an hour waiting for food. Me and two other business associates came for a quick lunch, ordered lunch specials expecting the meals to come out and instead... not one, not two, but three tables around us were seated after us and given their food before us. It was disappointing knowing that I couldn't rely on CPK to deliver the service I normally have come to expect. The server did not check in on us, did not bother to apologize, and it was a disaster. I had to box up a subpar lunch and take it to go... so it could be thrown in the trash.",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Carissa A.,"San Fernando, CA",68,150,9,5.0,9/30/2016,"It's been so long since I've been here, about 8 years, and it's as heavenly as I remember. Everything about it is golden; the service has always been top notch, the atmosphere is casual/trendy, and the food is unique and delicious. Today I took my little 7 week old boy since I was stuck at the apple store and got hungry. The servers and host were very accommodating and patient with me. I ordered a quinoa and pecan salad with mushroom and spinach pizza. Both were delicious. Me thinks I should make this spot a regular.",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
David K.,"Los Angeles, CA",34,200,7,3.0,3/21/2017,"I only came here once. The server was nice, but the food wasn't really very good.",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Alia Styles A.,"Kalamazoo, MI",95,4,1,1.0,9/17/2017,"The manager at CPK on Sunday September 17th at 230 pm in the take out section - VERY RUDE.  Everyone else was pleasant except the head of the restaurant at that time. I am A postmates worker and a frequent diner of CPK. I will not visit this location for pleasure and I advised the people I delivered this postmate order to, to choose a different CPK In the future.",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Tricia A.,"Beverly Hills, CA",12,43,45,4.0,3/22/2017,"First off the food is amazing. I love the California Club pizza. Instead of chicken I get mushrooms and I remove the bacon. It taste BOMB!! The crust you can easily pair it with the oil they give you as a starter. That's also what I love about CPK ! While you're starving waiting for the cook to prep your meal they got you with some oil and bread. If you ask for butter they'll give you butter as well and they don't charge you for that ! The service can be slow sometimes. The servers are not as attentive or friendly. In this particular location out of about 5 times I've gone only once I was not attended well! Overall, CPK is YUMMY!",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
Keithan J.,"Canyon Country, CA",0,3,,5.0,9/8/2017,"Great bbq pizza thin crust, trapani is the best host! Love this place the customer service is amazing, right when I walk in I get read it right away with a smile and it always makes me feel welcome",https://www.yelp.com/biz/california-pizza-kitchen-northridge?start=20
