Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Josef G.,"Stamford, CT",0,40,,1.0,10/12/2014,"CPK embodies Mediocrity.  Seems like a copy of Cheesecake Factory that doesn't quite make it.  Wanting to avoid carbs, we went with salads ... one word: ""disappointing"" ... well maybe another word: ""expensive"", for what we got.  We could see ""Plan B Burgers"" outside the window; wished we ate there instead.  Would not go back.",https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
Catalin B.,"Redwood City, CA",12,110,22,3.0,2/16/2014,"I love CPK in general and this place is no different in terms of taste. Unfortunately, as everyone else mentioned it does seem to be full of loud and messy kids. Perhaps because of this reason this location does not appear to be as clean as I would like it. Nevertheless I got really good service every time and I would definitely come back since it's very convenient location-wise.",https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
Mark P.,"Temecula, CA",17,271,11,2.0,11/18/2010,"The good thing about CPK is that they are consistant.  You have to ask for bread which seems strange when you order soup...but this is true of all locations.  Dining room is nice, clean and bright. The service was TERRIBLE!!  Dining alone is always rough because they place you in the worst tables possible.  My server was rushed and non-interactive.  I judge a restaurant on how often my iced tea goes empty.  Here it was never filled...in fact I wanted a refill and finally walked to the kitchen to ask.  I met the manager on the way to the kitchen and  I just simply asked if I could get a refill.  He said he would send the server out (now think about this for a moment why not just grab a pitcher of tea and fill the glass).  FINALLY the server came back and filled my glass and obviously he was not happy.  The manager avoided my table the rest of the evening.",https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
Anne Marie S.,"Stamford, CT",66,8,4,1.0,3/28/2011,"GFDF (gluten free dairy free) rating - One star I used to love CPK as a family restaurant and would visit around once a month. A recent diagnosis of celiac disease - and associated dairy intolerance - has prompted a gluten free, dairy free diet, so my experience was very different on a recent visit. (We had planned to go to PF Changs, actually, but it was closed that day....) The waitress quickly gave me a gluten free menu and was very polite but kept suggesting pasta (which is generally gluten central, of course). Luckily I had my iPhone and could cross-reference the dairy free items on CPK's allergen chart - see   - because they could not provide me a dairy free menu or list. As I was cross-referencing the items, either I was taking too long to decide my order or maybe the waitress was just being polite, but in any case the manager showed up with a gluten free menu a few minutes later. I said I already had one but also cannot eat dairy. The manager then told me that I would be fine with anything on the menu that didn't list milk or butter. When I mentioned that the candied walnuts were listed on CPK's website as containing dairy (actually they list it as ""milk""), he said, ""oh yeah, they do have butter"" and walked away. This is NOT the level of service I was expecting.  In all, there is no longer much I can eat at this restaurant, and if I actually had a fatal or near fatal allergy (and no iPhone) I would have been in deep trouble given the poor level of training their staff! That said, I ended up having the arugula salad (with no cheese) and guacamole dip with corn chips, and while it was hardly a balanced meal they were both fresh and pretty yummy.",https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
Maria G.,"Darien, CT",9,21,4,4.0,4/24/2014,I love the food here.  Pesto cream penne with shrimp is my favorite. I subtracted one point because service can be off sometimes but the waitstaff is great for the most part.,https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
Jay L.,"Wilton, CT",2,5,,3.0,7/9/2011,"Total times visited: 3 Rating Review Date: Wednesday, July 6th, 5pm Total Number of Guests: 3 Items ordered: Tortilla Spring Rolls (Mediterranean, Thai Chicken), Moroccan Chicken Salad, The Works Pizza Food: Presentation -  Limited use of common garnishes but all the items looked very appetizing!   Ingredients - I can tell that they were very serious about using fresh and selective vegetables.  I was disappointed with the thai peanut sauce and the sundried tomato sauce that came with the appetizer.  The peanut sauce had no resemblance to the actual southeast asian varieties and sundried tomato sauce lacked any aroma of sundried tomatoes.         Preparation - Moderate degree of technical skill is evident... pizza was sloppily put together but delicious regardless.  Surprising, tortilla Spring rolls did not feel greasy at all.  The Morroccan Chicken Salad was loaded with a bunch of dried sweet fruits which felt more like dessert; chicken wasn't memorable at all.   Service: Reservation - none needed for a slow, early Wednesday evening Initial Greeting - prompt and seated at the patio immediately.  My son received a set of crayons and coloring book right away.    Food and Beverage Service - We received limited personal attention at the table.  It took 15 minutes for us to have someone take our drink/me nu order despite low volume.  Had to seek attention for details such as high chair, extra napkins, refilling drinks.     Décor & Ambience: Entrance - Parking wasn't too bad this evening so we opted for the metered mall parking for 50 cents over the $5 for valet parking.  Difficult ramp access for disabled from the parking lot.  Reception stand was adequately staffed.   Waiting Area - One bench.  Design Elements - High level of refinement and sophisticated atmosphere.  I loved their open kitchen and the flow of the restaurant.   Printed Materials - Menus (not to mention tshirts) touting 'new' items was an overkill.  Interestingly, their menu encourages customers to try new flavors stating that they would replace it with something else immediately - very nice touch.  I wish I could have taken advantage of this for the appetizer and the salad but I did not want to interrupt our neighbors.     Chairs/Stools/Benches - We opted for outdoor seating.  The chair was too small for my comfort and I only weigh 180 lbs.",https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
Nicole F.,"Norwalk, CT",0,7,,5.0,10/13/2013,"Had a great experience today at CPK.  I have been going since they've opened but haven't been in at least 3-4 months.  My waitress Vilma (she goes by another name at work- wears glasses), remembered me and welcomed me back.  Good memory.  I always go with my kids because they love the food.  I decided to try a new dish and Vilma sensed my hesitation, but assured me if I didn't like it they would replace it with a dish I love for free.  I had the shrimp with fettucine and zucchini from the lower calorie menu.  It was delicious and I wasn't disappointed.  The manager came over, he is extremely friendly and genuinely cared about how the service and good was.  The food is consistently good and the service is great.  Thanks Vilma & CPK.",https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
Joe B.,"Stamford, CT",5,34,,2.0,3/26/2010,"OK Pizza, Inebriated Moms and Kids Galore  It's a chain, so there's nothing surprising, but at least this place gets it right.. Beware, there are inevitably kids galore -- is this the official birthday party place for Stamford? The food is good, not great -- triple AAA for consistency. Definitely not the best pizza in town, but not the worst either. If you can handle the kids and smarmy moms -- gulping their fruity drinks -- you will have an enjoyable meal. If you hate screaming, run amok children, avoid CPK at all costs, unless it is after bed time.  (Yes, I admit, I would drink a lot too if I had ten screaming kids in tow.)",https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
Bina P.,"Stamford, CT",4,30,2,2.0,4/24/2014,I have been in this place several times because the pizza is good am not arguing that food is not good here.  I gave this place a 2 star because now the place looks torn up its worst then going to McDonalds they really need renovate the place and make it look like what it was before..  Another reason why I gave it two stars is the server was clueless like he was confused def needed more training especially in the restaurant industry.,https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
P J.,"Blue Bell, PA",1,24,2,5.0,11/15/2012,"I had a wonderful experience at this joint. It was my first time here and being a new stamford resident, i was ready to explore my new neighborhood's various restaurants.. Long story short, the food was pretty good but i'm giving 5 stars for the service we got. It was a busy friday night and they ran out of some ingredient and had us waiting for a lot longer than usual. The long wait was compensated with a pizza and soup and on the house by the kind manager! (Maybe the manager felt sorry for this pregnant woman twiddling her thumbs for the pizza to come out? ) The manager was so sweet & funny. We had a nice chat and a great time! Will def go again.",https://www.yelp.com/biz/california-pizza-kitchen-stamford?start=40
