Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Daniel C.,"Saint James, NY",83,107,538,4.0,7/16/2017,"Came for dinner at around six o'clock and the place was relatively empty. When we sat down our waiter came straight over and took our drink order, when he came back with the drinks we were ready to order. I ordered the Santa Fe Bowl (summer menu) and my wife ordered the wild mushrooms pasta (new menu item). I really enjoyed the Santa Fe bowl it was really fresh and light. Every ingredient put together blended well together from the toasted pepitas to the ranch poblano sauce. My wife loved her pasta dish it was just the right amount and was perfectly cooked!! The service was excellent, every time our drinks were low the waiter would have a new one ready! My only negative about the place is when you have carpet in a restaurant the amount of foot traffic it takes leaves a weird carpet smell in the restaurant.  Other then that everything was excellent. Definitely will be coming back.",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
Amanda F.,"Patchogue, NY",57,137,850,2.0,6/24/2017,"CPK ..... mediocre food and pizza it's good if your at the mall and there's no where else to eat when you just want a quick bite and drink.  Apps are okay... i make better spinach and artichoke dip.  Our margherita pizza wasn't that great, not enough seasoning and the bottom was soggy.  The salad had like fake ingredients .. fake hard boiled egg and weird looking bacon and chicken.  I don't think i'll be back ....",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
Lori B.,"Port Jefferson Station, NY",30,20,108,4.0,9/27/2017,"I have been here before. There are so many food and drink options. I had a red berry sangria. It was light and sweet and was made perfect. I ordered the flat bread chicken margherita pizza. It had tomatoes, mozzarella, basil and Parmesan cheese on it. The flatbread was crispy and it was very tasty. Overall every time I come here I enjoy every meal.",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
S Blair R.,"Port Chester, NY",159,7,2,3.0,12/26/2017,I love the food at CPK. The service at this one isn't the best though. No one greeted my party at the door. They're slow and not very accommodating.,https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
Sara E.,"Patchogue, NY",44,3,1,1.0,11/11/2017,"I really enjoyed their Thai chicken pizza before and came here after awhile of not eating here. The pizza didn't taste that bad but it was super skimpy on all the toppings and very dry. It was all dough. I also got the Mac and cheese appetizers and def avoid these, they were also bland dry and completely unappetizing. Big disappointment tonight. It was a big waste of money.",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
Nicole F.,"Setauket- East Setauket, NY",164,111,550,3.0,2/5/2017,"I wasn't too hungry when I went to this restaurant with my friends so I only ordered an appetizer. I got the popular Avocado club egg rolls which were pretty good. I liked of the avocado and cheese and chicken but the crust of the egg roll was oily and too crunchy. Marvin got a pasta dish that he enjoyed, I tried a bite and it was alright but nothing special. The service was average, I prefer to get pasta and pizza elsewhere.",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
Catherine X.,"Romulus, MI",40,7,13,4.0,9/3/2017,"The pizza is sooooo good! And you have to try some of their cold beverage. The only reason giving 4 stars is they have the worse lamb, check the pics I upload, recommend change to new clean lamb, will be so much better!",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
Q B.,"New York, NY",34,134,85,5.0,9/23/2017,"I got the spicy chicken (half) sandwich with the quinoa salad. It was more that what I expected (first time here). I'll 100% return, can't wait to try new dishes.",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
Ed P.,"Kings Park, NY",42,15,7,1.0,7/15/2017,"I came here with 6 17 year olds and my wife.  2 separate tables. Seems the younger folks like the pizza and pasta here. I ordered the Chicken Milanese.  It is the worst piece of chicken I've had in my life.  Over cooked, over seasoned hockey puck. I eat out almost 100 times per year for business so my frame of reference is wide. I pushed it aside and did not touch it! Bad night I suppose!",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
Maggie C.,"Setauket- East Setauket, NY",114,5,2,2.0,7/23/2017,"As high school students living in a college environment for a prolonged period of time, we were expecting a food delivery similar to that of the west coast. I supposed we were incorrect in assuming that, as the delivery did not know location, and the pizza for my vegan friend (margharita, no cheese) ended up simply being a piece of dough with sauce on the top. A waste of money, but as we are desperate for west coast best coast food, we will potentially order here again. (Everything else was fine)",https://www.yelp.com/biz/california-pizza-kitchen-lake-grove
