Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Melissa D.,"San Bernardino, CA",15,20,3,5.0,10/6/2017,"Love everything on their menu! My ultimate Favorites; spinach dip, BBQ chicken pizza, and compow chicken spaghetti. They also serve a great Bloody Mary",https://www.yelp.com/biz/california-pizza-kitchen-burbank
Jessica K.,"Burbank, CA",346,175,295,3.0,12/5/2017,"This has been one of my go to places with my family and friends since middle school... so for more than 15 years? Yes a long time. So I've seen this place go from a little more formal restaurant where the waiters wore regulated black and white button ups to a complete 180 it is now where the whole atmosphere is super casual where the waiters wear T-shirts and jeans. They definitely had a rebranding effort and meh idk if it makes that much of a difference but it is more welcoming to everyone now I guess.. The food. hmm. In my opinion, the flavor was better in the past. I loved their Kung Pao Spaghetti, Jambalaya, Chipotle Chicken Pizza, and Thai Chicken Pizza. They are all still good but the portions are definitely smaller than before. I always go to Costco to get their gift card to this place. $79.99 for $100 worth! So that is already 20% off. Also, they have an app that you can download to accumulate points for rewards! Service is bleh. The current manager is a lady in her 30's and she seems unhappy.... no smiling whatsoever. Maybe overwhelmed.",https://www.yelp.com/biz/california-pizza-kitchen-burbank
Tarablake P.,"Los Angeles, CA",297,10,1,1.0,11/26/2017,"Today was my Dad's 60th birthday. My family (5) decided to come here for lunch.  Service: The hostess was nice and seated us right away. She sat us behind the patrician that separates the computers and booth tables toward the back. They put together 3 tables, in which all 3 were wobbling. When we mentioned this to our server, she came back with paper coasters informing us that is all they have. She did not offer to help after that. The runners did not offer any help, either. One of my family members ended up having to adjust the tables. This caught me off guard because we have come to this location on several occasions and the service is always great! Unfortunately, not this time.  Food: We ordered the 5 cheese pizza, the quinoa and arugula salad with salmon, the chicken piccata, and the  bolognese spaghetti. The salad was great, with the salmon (server suggestion). The spaghetti was dry. Although, we asked for extra meat sauce, it did not change the dryness. It tasted as though the dish was sitting out for some time before it was served to us. Mostly, everything came out around the same time except for the pizza. When we reminded the server about it, she said it was not in her notes. As a customers point of view, she forgot about it. She put in the order and informed us that she put a rush on it. When it came out I pulled one slice off the plate and the pizza was extremely floppy and soggy. The cheese fell right off and the center of the pizza was so thinned out. We had to cancel the order. We did not receive any apologies on this matter, not even from the manager on duty! For dessert, I asked for a butter cake as a surprise for my Dad's birthday. I did not ask for it to be complimentary. I specifically told the hostess to please have the server bring out the butter cake at the end. I don't remember if the one scoop of ice cream is an extra cost but when the the butter cake came out, it was served with no ice cream. It just so happened the the family next to me had a birthday, as well. It looked as though they requested a brownie and it came out the same time our butter cake did. They definitely had a scoop of ice cream on their brownie dessert.  The only thing that gave this place 1 star was the salad and a polite hostess. Overall, the customer service, food, as well as management during today's lunch shift was a disappointment. I am hoping it was just a bad day. I know this may not a big deal to some but it's the little things that matter the most. We had a horrible birthday lunch for my Dad. I don't suggest coming here for big parties.",https://www.yelp.com/biz/california-pizza-kitchen-burbank
Catarino C.,"Sylmar, CA",29,63,234,4.0,1/4/2018,We placed our order over the phone and the person taking order was very courteous and helpful. We were told our order would be ready in 40 minutes so we showed up 40 minutes later and our order was ready to go. Cashier promptly brought our order to us and we were out of there. Restaurant was clean and staff was helpful. Food is good and noticed they have a bar section inside with sports games playing on television screens. Plenty of free parking in garage adjacent to restaurant. Will probably come back for dinner and a drink with the wife.,https://www.yelp.com/biz/california-pizza-kitchen-burbank
Asian P.,"Glendale, CA",3,24,13,2.0,1/3/2018,what happened to the other chef? the jambalaya is so bland n flavorless! Also where is the crawfish? out of season?,https://www.yelp.com/biz/california-pizza-kitchen-burbank
Marie Y.,"Los Angeles, CA",135,111,61,1.0,6/18/2017,"It's Fathers Day today so we decided on CPK. Coming to this location was a bad idea. I've been in the restaurant industry for about 7 years. From hosting, bussing, running, expediting, serving and managing.  We walked in and there was no wait. They didn't seem busy. Most people like to say ""why is there a wait when there are open tables?"" Or ""why is our service so slow when there are a lot of open tables?""  But it's not by how many open tables there are it's how many servers are on the floor and how big their section is and how many times they were sat. I was looking around and there were about 5/6 servers plus the managers and the hostesses and the bussers.  I felt like every server had about 5 or 6 tables which is pretty normal for most restaurants. But I don't think these servers can handle 5/6 tables. I heard a few of them complaining about how ""slammed"" they were. And servers asking other servers if they wanted to take tables from other sections. We waited some time and wasn't greeted. Our server could have passed us and said ""I'll be right with you"" but she said nothing. She kind of disappeared after serving our drinks. She only checked on us because she caught me staring at her.  Anyway, there was a server named JENN. And this girl was horrible.... SHE WAS EATING AND CHEWING FOOD while serving her tables. Like girl, you could have at least stopped chewing in front of your table! Get it together.  The hostess was really sweet and pleasant though! One star is for her! We ordered the spinach artichoke dip and it was delicious like always.  The garlic roasted chicken was super bland. I would not recommend.  The sangria flight was also pretty decent! I like sangria so it was a go for me!",https://www.yelp.com/biz/california-pizza-kitchen-burbank
Adrina G.,"Burbank, CA",26,15,3,1.0,1/6/2018,Food was great considering there was a piece of plastic wrapping cooked into the chicken,https://www.yelp.com/biz/california-pizza-kitchen-burbank
Chuck D.,"Los Angeles, CA",656,1173,8506,3.0,3/16/2017,"Havent gone to CPK, let alone this location in so many years. The styling of the place has changed but it seems the menu has mostly stayed the same. I ordered the classic bbq chicken pizza. Was a little disappointed they no longer make the honey wheat crust for their pizzas. It's either white or wheat. Nothing else... I went with white bread crust and asked them to hold the cilantro.  The taste was still good but the crust was just ok. I really liked the honey wheat crust. The bbq sauce and the chicken witht he smoked gouda is classic California style pizza. Could have used a little more chicken pieces but still enjoyed it. Also ordered was the waldorf chicken salad that comes with grapes, green apple slices, candied walnuts, celery and gorgonzola. It was a hit. And another bbq chicken pizza with cilantro.  Good meal, decent prices. Service was fine. Nothing special. Just your typical CPK dinner. Plenty of parking now that Ikea has moved. Complimentary bread with olive oil & vinegar was just ok. No real taste in the dipping sauce.",https://www.yelp.com/biz/california-pizza-kitchen-burbank
Eric W.,"Las Vegas, NV",424,3,,2.0,1/12/2018,"Food was decent, the avocado egg rolls were not good, salmon was great. The service however, was dreadful. Love CPK but won't be going back to this location.",https://www.yelp.com/biz/california-pizza-kitchen-burbank
Shelley C.,"Los Angeles, CA",470,646,461,1.0,12/21/2016,"Updating my review since I have dined here many times since then. I also need to complain about my last visit here. Came here for dinner, and our server was no where to be found. We sat for 15 minutes just waiting and no one acknowledged us. Finally a lady came over and asked if we'd been helped yet. After we said no, she said she was going to find our server. After some more time, the same lady came out and she ended up being our server for the night. There was a table behind us that got seated as well and they couldn't find our server either who turns out is a really short blond girl. The table behind us waited so long for their food that the father even got up to flag someone down at the bar. What's with this server?? The girl that DID in fact tend to us was good. So, first of all let me say that yes, it was my mistake for ordering something off the menu that isn't pizza. Why go to a place that specializes in pizza and has pizza in the name and NOT order pizza? I don't know. I was craving pasta. So I ended up ordering the shrimp scampi zucchini pasta. I asked if I was able to swap out the zucchini with real pasta like fettuccine but the server assured me that there was already fettuccine in the dish. I was pleased. But then my dish came. I assumed that the shrimp scampi zucchini pasta had zucchini spirals that mimic pasta - a healthier option. NOPE. Just fat chunks of zucchini and maybe only 8 strands of fettuccine. The shrimp was so obviously frozen and looked so unappetizing. Not only that, but the shrimp was WAY overcooked. Didn't eat them. The ""sauce"" to the pasta was so incredibly watery it was gross. I took about 2 bites of my dish and was done - inedible.  So in my experience, not only was our original server MIA, my sad sad excuse for a shrimp scampi pasta dish was pathetic. CPK should be ashamed to have this item on their menu. DO NOT ORDER ANYTHING OTHER THAN PIZZA HERE or you'll get a sad dish. I know to ONLY get pizza here from now on.",https://www.yelp.com/biz/california-pizza-kitchen-burbank
A K.,"Pasadena, CA",15,42,22,1.0,1/6/2018,"If I could give them 0 stars I would. I just left this place waiting...for over 10 mins at the bar and not one person came over to help or take my order. They saw me, they just ignored me. Last time I ever come here.",https://www.yelp.com/biz/california-pizza-kitchen-burbank
Pren H.,"Burbank, CA",68,9,124,1.0,11/21/2017,They are paranoid!!! We ordered double shot jameson and the manager came to the table and asked who is the driver!!!!!!????!?!?The waiter came back and asked again the same question!!! at the end they didn't bring us the drinks!!!  The service is terrible!!!!!!,https://www.yelp.com/biz/california-pizza-kitchen-burbank
