Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Brian W.,"Miami, FL",106,12,,5.0,11/25/2017,I took the mother of my child and my daughter to this location and it was a great decision. At first I was reluctant to go in because of past experiences I've had at other locations but I was wrong to judge this one without giving it a chance. Suhhel was our server and she was great from start to finish. She also anticipated our needs and we really appreciated her service. Then there was Peri the hostess that was sweet as can be. We talked to Peri for a while and she was very pleasant. We will definitely stop by again in the near future when in the area. Thank you.,https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Dave H.,"Boca Raton, FL",1178,675,784,2.0,12/28/2017,"Taste: mixed bag, drinks and app good, pizza lacking, I do not think they know what tomato sauce is; Service: mixed bag again, nice waitress with food on her chin, rushing servers with thumbs in the food, glasses dropping several times, this rushing about business does not help them provide good service; Decor: very plain, tight, cramped, outdoor is on the parking lot; Price for quality: over priced by a bit, coupons available; Beers: none worth having.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Betsy S.,"Delray Beach, FL",818,248,1405,3.0,12/3/2017,"Sometimes good, sometimes not. I like it mostly b/c I like their salads. Though I never did understand why they removed their mediterranean chicken salad -it was to die for! Now I do ok with their Chinese chicken salad though I don't love it. We were there yesterday while the manager was firing an employee - not exactly totally professional to do it in front of customers... It's easily accessible in the mall (Boca Town Center) and it is moderately priced. It's good for all ages which is even better! You can also sit outside which in the nice weather is a bonus. (It's located near Nordstrom's).",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Cassidy C.,"Boca Raton, FL",332,76,80,4.0,2/27/2017,"I personally really enjoy coming to CPK. The food and service is always good when I come.  They start you off with realllllly good bread and an oil. I'm pretty sure the bread is hot too. I always sit outside because it's less crowded and also better for bigger parties, especially if your party is loud. They do have fans but it's Florida so it does get hot depending on when you go.  The kids menu is pretty good, and the kids Mac & Cheese is amazing. I also always get the Waldorf Chicken Salad with iceberg lettuce, (It doesn't say cheese on the menu but it does come with cheese if you're not a cheese person), and it's very good!! The ""half"" portions are bigger than you would expect. I get half, and I'm full after.  I've never had problems with the service, all the staff that I have met are friendly. If you come to CPK often then I suggest you become a member so you can get points which will lead to discounts or free pizzas!",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
laura g.,"San Francisco, CA",0,22,5,1.0,11/11/2017,The worst service. Food took forever to arrive and we only ordered pasta and a salad. The table next to ours was full of dirty dishes for about half hour (see pic.) I had to ask someone twice to clear it.,https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Patricia M.,"Fort Lauderdale, FL",0,1,,2.0,12/30/2017,"Terrible service! we waited forever for the food , once they brought it the waitress only brought part of it,  and then we had to wait forever again for the part of the order , 1/2 of our table ate and finished first and had to wait 1 hr more for the rest of the order",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Alex Z.,"Orlando, FL",0,20,5,3.0,12/6/2017,Service is pretty hit or miss but the Thai Chicken Pizza is bomb! Always get it with extra sauce on the side to dip the crust in. Right combo of sweet and spicy. Low key (not so low key) wish they'd bring back the buffalo chicken pizza.,https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Kylie C.,"Boca Raton, FL",212,111,328,4.0,2/26/2017,"Woah ok, so my friends love this place and I was never that big of a fan. BUT once I started ordering things other than the pizza, I started to understand. (Which is ironic)  What I've been ordering is the Thai Crunch salad. It's seriously amazing. It's not like your ordinary salad, you have to try it.  With the salad, depending on how hungry I am because it is pretty filling if you get the full size, I get the Farmers Market soup. Which is this amazing squash soup that has plenty of flavor and really hits the spot.  I hear the tea's are really good! So, you can give that a try! Other than that, I haven't really tried much on the menu. But if you're shopping and need a quick but delicious bite, this place will do it! Not too expensive and plenty of choices on the menu!  Enjoy!",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Sarah F.,"Boca Raton, FL",67,161,279,5.0,7/9/2016,"In my opinion, CPK always hits the spot. Their menu has options that satisfy any mood you're in. Whenever my friends and I can't pick a place to eat, we end up here. The thai crunch salad is my favorite thing on the menu. It's actually my favorite salad ever. The salad is fresh and has a little bit of a kick in the dressing. I once bought a bottle of the dressing to go... My other fave is their mac and cheese with edamame. You wouldn't think to add edamame to it, but I promise it's fire. Sometimes I get a half salad and a kid's mac, when I crave both of these. I have never had a complaint with this location. The service is great and the food is delicious. Definitely one of my favorite places for a casual lunch or dinner. :)",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Ashley D.,"Boca Raton, FL",3,8,3,2.0,11/3/2017,We arrived at 9pm on a Wednesday night.  They close at 9:30.  The hostess seemed very reluctant to seat us and told us the kitchen would not be happy with us arriving so late.   There were many other customers in the restaurant.  We sat down and the server even had an attitude.  We ordered drinks but decided after that to leave.  It is unfortunate that the claim certain hours but really don't expect to serve during the entire open hours.  We will not likely return.,https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Mrs R R.,"Palm Beach County, FL",2,231,22,4.0,9/13/2017,"Cpk stepped it up. Servers manager and hostesses on par,  way more than in the past. Thank you for attention to detail and orior ratings from us",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Julie C.,"Lake Worth, FL",133,53,23,4.0,4/11/2017,"Love love love CPK. Their broccolini is my favorite thing!!! I come here a lot because the menu has a lot of different things on it that I enjoy. I don't get the same thing every time but I do get that broccolini always. Their grilled chicken is good. I also like their mac n cheese and pizzas. I'm not a salad person, but my girlfriends love the Thai crunch. My kids also love the pizza here so it's a win. The service is pretty good. All of the servers are nice and most of the time the food comes quickly. The cocktails are great but pricey. And I've never tried the desserts. Other things to point out... Awesome patio area. I like to dine outside when I come here. Fun kids menus. Love how it's in the mall so I can walk off my meal with some shopping. :)",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Raissa S.,"Boca Raton, FL",492,41,112,5.0,6/24/2017,My boyfriend and I came here after shopping an hour before closing. The staff was very nice and the place was clean and welcoming. We sat outside which was nice. Our server came out with fresh bread and olive oil. He made some great suggestions on what's good on the menu. My boyfriend went with the chicken Milanese and I had the chicken piccata. Both plates were delicious! They also recommend wine that pairs well with each dish and we ordered that as well. They were both chilled white wine. Delicious. I wish I could remember the name of them. They paired really well with our dishes. The chicken was cooked perfectly and the presentation was super cute! We enjoyed our dinner here and enjoyed the food and drinks. Our server was attentive and kind. We will definitely be coming back to this location.,https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Lou D.,"Cheyenne, WY",264,6,1,2.0,10/14/2017,Server was nice but the food was not good. The guac and chips was chincy and the Caesar salad was assembly line garbage.  Will never be back.,https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Lenny K.,"Edison, NJ",252,682,369,3.0,8/28/2016,"Pleasant server.  So-so Cobb Salad.  A decent choice if you are already in the mall but definitely not as a destination even for a casual lunch.  I ordered blue cheese dressing for my salad and although the dressing had chunks of blue cheese in it, it tasted like ranch dressing.   I should note that the front of the house staff was very helpful and accommodating too.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Max J.,"Boynton Beach, FL",0,4,2,4.0,11/21/2017,"Always a pleasure to come here great atmosphere, so laid back yet so much to see. The staff is very kind, can get slow due to the high volume of people at night, so come during the day or early evening for quicker service. The food is delicious. I highly recommend the tostada pizza and the bbq pizza. The drinks are well made, decent prices.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Marissa R.,"Delray Beach, FL",3,67,,1.0,1/15/2017,"We were here for a family birthday.  After being seated promptly, the waiter came to take our drink order.  He then brought the drinks and left a few straws on the table, but not enough for all of our drinks.  We finally got his attention and he came over and stated that he had 'counted the number of straws he needed'.  Huh??  You don't have extras in your apron?  What waiter does not carry straws - or even worse counts them??!!  He brought some extras over after that.   Next we ordered appetizers. I had the Sahara desert - oops, I mean the Italian chopped.  It was drier than the Sahara desert!  I could have picked some greens and thrown them on my plate and it would have tasted the same.  The general consensus of everyone was that the appetizers were just okay.   For my main course, I ordered the Margarita pizza.  Although it clearly states on the menu (as does every single restaurant I have ordered this from) that it comes with Italian tomatoes, there was not a single tomato on the pizza.  I asked the waiter where the tomatoes were and he said they're in the sauce!  For real??  Noooo!  A Margarita pizza means there are tomatoes ON TOP. The others in our party who ordered pizza all said the same thing; they were just okay, nothing special and on top of that they tasted as if they were premade and reheated.  Hard crusts on the top and they looked very dried up.   This was my third and final time dining in CPK.  There is nothing redeeming about it.  The service was so-so, food was subpar and overall not worth returning for.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Lauren C.,"Brooklyn, NY",167,64,238,4.0,7/10/2016,"CPK is always a crowd pleaser, and never disappoints. However, their food is nothing to write home about. My friends and I go here often because of its universal appeal--literally anyone can eat here and be happy with the menu. I love the Waldorf Salad and jalapeño fettuccini Alfredo. The thai crunch salad is also amazing (the best version of that type of salad in my opinion), and the soup is surprisingly tasty. They also do side by side soups and if you're an indecisive nerd like me then you will find that pretty cool.  Contrary to their name, I don't think their pizzas are anything too special. I'll order the pizza occasionally because I like the personal sized portion, but I've definitely had better pizza. I don't think they get enough credit for their drinks. I've had great sangria , margaritas, and Moscow mules there as well.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Chris H.,"Boca Raton, FL",0,8,1,2.0,11/5/2017,"Food is average, but it is franchise fare. Service is very slow and inattentive. If you want better reviews, act like you care about your customers. Nice people - just painfully slow.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Juan E.,"Boca Raton, FL",75,23,8,1.0,7/16/2017,"I've been in some other CPK but this one wasn't good.  My steak pizza came incomplete some of the slices didn't have any meat.  They made a mistake with my daughter's order and gave her a pizza with no pepperoni then they ""fixed"" the order so instead of making a new pizza they simply put pepperoni on top, so all the pepperoni were stuck together and were not cut with the slices. We couldn't find our waitress because she was taking care of people not only inside but also outside the restaurant.  I hope the fix those problems but it seems that management can fix that.  I don't know if I am going back again there.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton
Rachel M.,"Boynton Beach, FL",727,683,293,5.0,10/15/2013,"Stopped in for a celebratory group lunch with some colleagues. My friend and I arrived a bit later than the rest of the party and was happy to see that the waitress could accomodate our beverage orders quickly.  Pressed for time I skipped the appetizers and went straight for the carnitas pizza on a thin crust.  When the food for the rest of the table was brought out, I realized my pizza was prepared on a regular crust. Having noticed the error, our waitress offered to remake the pizza. As we were waiting (no more than 5 mins later) the manager brings over the white corn appetizer as a courtesy.  It was delicious! Nice chunks of avocado mixed into white corn and jicama.  My pizza arrived within minutes and was absolutely delicious. The flavors were better than expected and was very filling.  When our check was brought out, the manager had comped both the appetizer and the pizza for the delay in delivery and mix-up.  Above and beyond service and delicious food is definitely going to make another trip to CPK a must!",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton?start=40
Adam K.,"Boca Raton, FL",28,37,6,5.0,4/10/2016,Fantastic place to grab a bite to eat. I had the chicken and vegetables and I'll tell ya it looked so good I couldn't take a picture of it before it was all gone. Our server was great and it was overall a great experience. Plus they allow dogs outside!!!! Will be back for sure.,https://www.yelp.com/biz/california-pizza-kitchen-boca-raton?start=40
Megan K.,"Pompano Beach, FL",485,71,63,4.0,11/24/2014,"I love that they have a California pizza kitchen at the Boca mall so you can stop in for a quick bite while shopping. My friend and I got BBQ chicken salad and the Chicken Club Pizza (that's my fav). We wanted to order the mac and cheese balls but they were out. Sharing those meals was more than enough, I had to get a togo box.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton?start=40
Tanya L.,"Coral Springs, FL",611,366,428,4.0,8/26/2014,"You can never really go wrong with California Pizza Kitchen.  I have been here a few times and I love their food. My favorite from past visits would be the Fire Roasted Chile Relleno. I absolutely love it. The chile relleno consist of spicy poblano that is stuffed with chicken, cheese, roasted corn, black bean salsa, wild mushrooms, spinach and eggplant. I have also had the Pesto Cream Penne and it was delicious as well.   Recently I came here for lunch. Service was very fast and our waitress was very friendly and attentive.  I decided to give the lunch duo a try. My pick was the 7"" pepperoni pizza with the  sedona tortilla soup. Our orders were ready super quick. This duo definitely fills you up. I could not finish up the pizza and took half of it home. The Sedona tortilla soup is delicious and full of flavor.  Overall, it was delicious and service was super fast. I'll be back.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton?start=40
Boi B.,"Rochdale, Queens, NY",8,1,,1.0,10/3/2015,Soooo.... I was using the bathroom in this establishment and as I was washing my hands I notice a worker come out of the stall and just exit the rest room with out washing her hands.....as comfortable as she was walking out the restroom specially while there were other customers in there let's me know she does this often... I will not ever be eating here!!!!!,https://www.yelp.com/biz/california-pizza-kitchen-boca-raton?start=40
Smith J.,"Orlando, FL",327,180,126,5.0,9/3/2015,"Dining experiences come down to one solid single thing in my opinion and that would be SERVICE. It wouldn't be likely that I would say CPK has the best pizza in all the land but it's great, the bread is great, the guacamole is good and they even have VEGETARIAN and even VEGAN  options which are a big plus for those of us that don't partake in eating meat or dairy. I've been to this location three times and each time I've gotten good service but one server stuck out in particular, she went by the name of CHELSEA and greeted my girlfriend  and I with a smile and prompt descriptions of the food choices, specials, personal favorites and INGREDIENTS... I could get served a rock and a shoe and would be more understanding of that than getting bad service when I'm a paying customer. Great service is key to a successful restaurant, you can check my other reviews if you think that's anything short of my bar of tankards. I highly recommend this place and if you go, I hope you get CHELSEA.",https://www.yelp.com/biz/california-pizza-kitchen-boca-raton?start=40
