Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Jordan S.,"North Charleston, SC",123,7,3,5.0,1/10/2018,"Even though lots of these reviews seem negative, I had a pleasant experience back in November when I visited.  The restaurant was completely crowded, so my party of 5 sat at the bar. Our server took a little while at first, but he was obviously very busy with bartending and such. I ordered the Berry Sangria and it was delish, one of the best sangrias I have had. For dinner, I tried their new Wild Mushroom Strozzapreti pasta, and it was just phenomenal. I am a huge mushroom fan and the past was cooked very well. While our meal was being served, the manager came over and spoke to us. She was very knowledgeable and displayed great customer service. We ended the meal with the Butter Cake and the Chocolate Souffle Cake. Both were very tasty.  I look forward to returning tomorrow afternoon for my next business trip to Charlotte!",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Nick P.,"Richmond, VA",0,18,,1.0,10/7/2017,Totally burned and someone thought this was acceptable to deliver to their customers.  Ridiculous that I paid over $50 for burned pizzas. No idea how to show how burned these pizzas were except.  ,https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Brantly W.,"Charlotte, NC",1,32,13,1.0,8/20/2017,"When you eat here, expect to feel as if you a bother to the employees. My friend and I ate here on a Sunday afternoon for lunch and sadly I believe it will be my last visit. The host area is unorganized and unattended. After another employee got the host a few ppl ahead of got seated and then we did. Upon being seated it took several minutes for the waitress to show up. (& it was not slammed, so being busy isn't an excuse) Her demeanor and attitude was very unfriendly. Her service was poor. Meaning the amount of time it took to get our good and drinks, never once got a refill, and taking awhile to process our checks.  The only ounce of friendliness was when she dripped the checks off BC she was thinking about us tipping.  She acted like she hated being there.  And the the same attitude with the food runner.  The food itself was ok. I got the chicken wrap app as a meal and my friend got a salad. But in my opinion it's over priced for mediocre food and bad service. Do yourself a favor, save time and money and go to the food court instead.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
B. R.,"Charlotte, NC",0,4,,5.0,1/6/2018,California Pizza has great food and wonderful service. We had pizza and a pasta dish prepared to the best of consideration.  The service was probably the best of any restaurant.  Our server kept the glasses full and anticipated our every need. Kudos to California Pizza!!,https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Trevor H.,"Durham, NC",183,31,44,4.0,12/20/2017,"I have been to this location twice in 2017 and I have had pleasant experiences each of the times I've eaten here.  Both times the waiter/waitresses were friendly, and for the most part attentive. Something that stood out to me and left a good impression was that I was greeted by both managers, and one of them specifically made sure I was satisfied with my experience.  All the staff that greeted me had a smile and pleasant demeanor.  The restaurant was clean including the bathroom.  Both times at this location, I have ordered the Carne Asada and was pleased that they have an option to have a wheat crust.  The pizza came out in a timely manner and was delicious.  The steak on the pizza was very tender​ and full of flavor.  The Carne Asada is my favorite pizza at CPK and I highly recommend​ it to all you carnivores reading this.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Melanie E.,"Charlotte, NC",159,874,1181,3.0,3/27/2017,The bartender and staff were very friendly. The decor is kind of like a diner in a weird way.  Not attractive an attractive or ambient space at all. The food is California Pizza Kitchen so you know what you're getting.  The food is consistent.,https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Ronee J.,"Charlotte, NC",0,17,2,1.0,11/24/2017,Black Friday ...we were looking for a great dinner by ordering takeout...ordered 2 pizzas and a large Thai Salad.  One of the pizzas was basically raw...uncooked crust and raw veggies. The pizzas weren't even warm. The salad tasted like the chicken was several days old. Everything was just horrible!  Very disappointed.,https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Ericka H.,"Charlotte, NC",208,4,13,1.0,12/19/2016,"Food is pretty good here, but this was not a good experience.  I picked my daughter up from school for lunch to celebrate getting into her first choice for college and thought we could order as takeout and ask if we could actually dine in so it would be ready when we got there. When we got there, we discovered that the restaurant wasn't open yet and we waited.  They were a few minutes late opening so the restaurant was completely empty.  I asked for a manager so we could see if we could dine in, since we were now starting to run low on time.  She responded by saying that take out was  for take out and that she could do it THIS time since it was slow. The tone was condescending and she informed me that they do it that way because servers depend on tips.  I told her that was why I was asking BEFORE I paid for the meal so we could tip.  It was entirely too much drama so early in the morning.  Managers need to be trained to solve problems and not create them.  Your restaurant is completely empty and you act like it's a bother to seat me for lunch, when 'm stating that I have no problem tipping.  That just makes no sense...   The simple way to handle this would have been to say, ""Sure, I can transfer your ticket to a table ticket and have one of our servers take care of you.""",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Heather M.,"Pisgah Forest, NC",13,4,4,5.0,11/17/2017,Had a lovely time food was delicious only complaint is that the sweet tea wasn't sweet enough but then again I'm a southern gal.,https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Beth K.,"Charlotte, NC",23,117,164,3.0,4/21/2017,"I just came in for a beverage.  I had their strawberry mango cooler.It was very good. The wait staff was okay, but a bit slow.  They never came back to see if I needed anything else.  The restaurant is nice and clean.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Amy R.,"Richmond, VA",0,21,4,2.0,9/5/2017,"I have a soft spot for the chicken Waldorf salad, but have had two frustrating experiences at this location with the same waiter. I felt like he was constantly trying to upsell us. When we asked for water, he was like ohh bottled water right? And when we ordered our food he started rattling off a bunch of appetizers saying you want one? He did this as he was leaving so we were constantly saying no no. Just the things we asked for. Don't add extra stuff onto our bill. Then when it was time for the check, he was nowhere to be found until he rolled up saying ""you want dessert, right?"" I realize they want you to spend more money at their establishment, but it felt like he was trying to trick us into paying for things we didn't ask for. I've had this server twice and both times it was the same experience. I haven't been back since.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Benjamin P.,"Charlotte, NC",87,6,,5.0,3/28/2017,"I absolutely love going to CPK! The Avocado Rolls are amazing and the Salads are great! As someone who tries to make health conscious choices when ordering from the menu yet always finds the selections unappealing, CPK's menu is like a breath of fresh air!!! The Pizza selections are great and the food is always excellent!  The staff is always extremely pleasant, probably due to the amazing leadership of management. Nina is simply AWESOME! Always fun and engaging, Nina is exceedingly personable and always makes sure you feel valued and important!",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Ed C.,"Charlotte, NC",973,223,990,4.0,6/18/2016,Ive been here a few times but surprised at rating.  Ive never had a problem and tonight no different.   Fast friendly service and good food,https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Kevin B.,"Charlotte, NC",202,24,26,5.0,8/29/2016,"This is probably the best place to get a salad. I always come here for lunch or dinner and I get the Chinese Chopped Chicken Salad with the Red Berry Sangria.  The salad is so filling, bursting with flavor and I get the half portion. The half portion is way more than enough for one person.  The sangria is to die for. So flavorful and the portion is huge for a great price.  The customer service is great, everyone is friendly and I get my foods and drinks fairly quick for how busy they are!",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Hallie H.,"Greenville, NC",1,26,1,3.0,1/26/2017,"Everyone enjoyed their meal and commented on how the loved it. One person had a split pea soup.  Another the Chopped Salad.   For me, I always get the Avacado Rolls and love them.  Not so much this time. I'd have to reconsider ordering them. I don't know what changed- whether it was me or the meal- but we may have to break up.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Rodrigo T.,"Lincoln Park, MI",323,792,2219,2.0,4/26/2015,"Errr,, ummm,,, I'm definitely struggling for words here. I'm trying to comprehend how the pioneer of the Buffalo chicken pizza is now serving uninspired,  lackluster pizzas. Every time I took a bite out of my Thai Chicken and The Works pizza, I'm a bit dumbfounded how a popular place like this can serve severely bland tasting pizzas.    The food was so blah,, we ended up playing the ""would you rather..."" game.    A: Would you rather eat pizza from CPK or Pizza Hut?    B: Pizza Hut!!    A: Would you rather eat pizza from CPK or Little Caesars?    B: Little Caesars!! Yes, it was that bad. I don't know if these guys are actually tasting their food, but whoever the head chef/cook in that establishment should definitely invest in some tastebuds.    Lowest rating would be a one star, but the extra star is for their service,,, the host seated us right away, we received our waters,, ordered our drinks and food in a timely fashion. Our server was on point and we were well taken cared of. Even my beer came frosty cold.   It's such a shame that amidst all that stellar service,, the quality of food eclipsed all their hard work. This CPK sorta did it for me, it'll probably take a bit til I step into one of these joints again. Hopefully it's not the case in other CPKs.    Weeeeeeeeeee",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Aaron G.,"Charlotte, NC",1,67,25,1.0,2/19/2017,"This place is a case study for what happens when the manager doesn't give a crap.  The floors, doors, glass and walls are dirty.  The greeters are inconsiderate or inept, trying to sit people looking for a quiet dinner next to tables of screaming children.  The waitstaff is clueless and left us sitting for 20+ minutes unhelped.  1/2 of the orders at the table came out lukewarm from the kitchen.  We left after waiting 10 minutes for the twice promised to-go iced tea that was never delivered. We were excited to see a CPK local, but this one doesn't count... it's not worth your time or money.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Alfonso E.,"Charlotte, NC",0,1,,1.0,2/19/2017,"We usually dine at this location when we visit South Park Mall and we really enjoy the food and the ambience.  Unfortunately, they missed the mark today. We came on a Sunday afternoon around 2pm as a party of 5. The hostess, ""Abbey"" told us it would be a 25 minute wait. As we waited, we saw other large groups get seated before us. This was infuriating to say the least. I spoke to the manager, ""Bob M"" who was only mildly apologetic and not concerned about the lack of hospitality.  We decided to leave and try our luck somewhere else that would value our time and money. I suggest you do the same.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Eileen T.,"Charlotte, NC",148,126,228,3.0,7/23/2016,It was just the two of us and we split a pizza - the Jamaican Jerk. Any other server would probably not give us much attention because of that. However our server Ashley B was amazing. Checked back on us a lot and refilled our water and brought us napkins and silverware without us having to ask. Pretty sure she could read our minds. We were in and out in under 30 or 45 minutes.,https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Bill G.,"Charlotte, NC",3,16,16,5.0,2/27/2017,"Love this place! The Avocado Egg rolls are amazing with the dipping sauce, the BBQ Chopped salad rocks and my favorite pizza is the THAI chicken but the regular stuff is good too.  Great moderately priced spot. I'm a regular. I've noticed a few bad reviews but I figure those are just cranky mall people who are cranky always because CPK rocks!",https://www.yelp.com/biz/california-pizza-kitchen-charlotte
Nisha B.,"Charlotte, NC",59,29,16,5.0,6/24/2011,Mariana rocked our weekend. We ordered something that was not per our expectations so she took it off for us without a hint to us. She knows customer service and front line associate power. This is one well managed crew!,https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Elizabeth C.,"Charlotte, NC",1,13,,2.0,7/9/2012,Forget this place! There are too many other choices in Charlotte to pay for bad food and bad service. It's a typical 'mall restaurant.',https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Rene R.,"Baltimore, MD",19,177,,3.0,7/29/2013,"In general I really enjoy CPK. This visit the only thing I didn't enjoy was that the place has two entrances and the hostess had some difficulty determining who came in first (even though we were very polite when telling her that we had come in ahead of another group) they were on her list first so they got seated first. If a place has two entrances and they are getting busy, its a good idea to establish a line and stick to it. The only reason we were there was because our first choice restaurant had a 2.5 hour wait and CPK only had a 30 min wait. Anyways, once we were seated everything was good. Our server Elisabeth was great. We had the Focaccia bread and the Fried Macaroni small plate as our appetizers. The bread was good and the mac was ok. The breading on the mac was delicious the mac in itself was a bit lacking in flavor. We had three pizzas at our table - The Meat Cravers on orig crust, Jamaica Jerk Chicken thin crust, and Hawaiian BBQ. The Jamaican Jerk was spicy but very tasty! All three were really good. The flavored lemonades and teas were good. All in all, we had a good experience. Standard CPK from what we've experienced. Good food and good service and reasonably priced. Random - I Love their to go pizza box instructions!",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Helen D.,"Charlotte, NC",3,8,3,5.0,1/8/2012,"It was two days before Christmas and total chaos everywhere except here! Service was excellent, the food was outstanding! My husband and I started with the Mediterranean small bites then each had a pizza. I love their whole wheat crust!  Service was fantastic too!",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Ilyssa R.,"Matthews, NC",0,10,,1.0,1/25/2014,"Just had the worst experience at CPK in Charlotte. We used to be frequent customers, will never return. Still have not even heard from them after writing to them explaining my situation. The manager here is AWFUL! Ruined a 5 year olds birthday and was completely rude and arrogant!",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Tracy D.,"Charlotte, NC",52,163,,4.0,2/9/2011,"CPK is definitely one of those places I don't go often, but I have never had a bad meal here so I would never hesitate to stop in.  Some times I find myself craving a bowl of the tortilla soup, its really good.  My favorite pizza here is the cheeseburger with avocado on top.  Everything on this pizza just works great together and its a nice alternative to my usual fave of getting NY style pizza in Charlotte.  I could name a bunch of other pizzas that I am a fan of, but there are too many to list.  Oh and the hummus appetizer is also really great served with plenty of warm toasted pita points!",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Arshia T.,"Los Angeles, CA",1,35,3,2.0,11/30/2013,"The food wasn't that good, the pizza was way to thin and it taste like wood. Also the bread appetiser was way to cooked and in the salad was chicken skin. Disgusting I'm never going back there. But the service was good.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Lauren A.,"Charlotte, NC",9,82,4,2.0,12/23/2009,"Okay, Yes, I'm another teenager who hangs out at Southpark Mall, BUT I actually buy stuff and do more than crawl around Abercrombie looking trendy. I ate here 2 days ago with a friend of mine and I was shocked at the prices. Now I understand, Southpark is for the premium crowd, but its a bit insane to charge 15 bucks for a pasta dish. My friend and I ended up ordering children's pizzas (6 bucks for 4 microscopic pieces of mediocre pizza, yay) and the service was very average, and continued to get worse with the less money we spent. Yes, I am a teenager, but my money counts also and I am their future customer....well actually, no, I will never be a future customer at California Pizza Kitchen.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
J P.,"Cleveland, OH",1,28,9,3.0,5/14/2013,"Food is always good, service is hit or miss. Prices are high. Nothing special. Salads are creative and fresh.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Arista W.,"Charlotte, NC",65,150,13,2.0,5/17/2011,went here today for lunch. i love California pizza but for some reason i was not feeling it today. not only was the service was bad but they also sat me in a bad place (too small table)  and to top it off now my stomach hurts:/,https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=80
Dana G.,"South Park, Charlotte, NC",16,18,6,5.0,2/27/2017,"The food here is always so delicious, I had a Moroccan spiced chicken salad and a blue berry ginger smash cocktail. I eat here very often and I am always well taken care of by the staff.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=20
Nini K.,"Charlotte, NC",3,9,13,1.0,8/12/2017,when my friends and I decide to go somewhere to eat I almost always bring up  California pizza at southpark mall but they always shut my suggestion down but as of yesterday I agree with them and now I can see why I went in to get pizza for take out they gave me pizza dough and all the toppings  on a side in little containers do i guess I had to bake the pizza myself I told them I wanted it put together not deconstructed  and tostada pizza with beans and tortilla strips lemon chicken instead of ranch they put mayonnaise on top it was disgusting I think it was done because I complained that pizza was not put together at first .never going back,https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=20
Nathalia M.,"Miami, FL",10,24,7,2.0,5/29/2016,"Overpriced chain restaurant. The pizza was actually good, but so small for the price.  the salad had so much dressing on it that I couldn't finish it :( ...  Our server, Chase, was amazing though, so friendly and so helpful.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=20
Derya S.,"Lacey, WA",1,49,30,1.0,7/30/2016,"I tried to just eat there with my son. I asked to be seated outside, because nobody was there and my toddler was well a toddler. Telling me it only takes like few min. Nothing happend.and than after I asked the host told me,well we have only 1 waiter.  I told her I do not like to sit inside and disturb customers with my son, and she could just told   we walked out.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=20
Christi K.,"Ballard, Seattle, WA",366,569,430,2.0,4/2/2016,"It's a large-scale, chain restaurant at a mall with overpriced, albeit, decent tasting food. It had been years since my last visit to a CPK. I used to love their roasted veggie salad and Cali club pizza. I was seated relatively promptly and started perusing the menu. Whoa. The prices tho... I ordered a half salad and a pizza and waited patiently. The food was all ok. Nothing mind blowing. Definitely not good enough to justify the price. The service was fine and the ambiance was fine. Everything was just meh. With the number of amazing local joints in the area dishing up great food with smiles, I don't know why I'd return. Save your dollars and go find a local spot.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=20
Mitch K.,"Indian Land, SC",126,932,,3.0,1/10/2015,"Still great menu, but the portions are getting smaller and smaller and the wait staff seem to be not as sharp or attentive as we are used to experiencing. On that note, wait staff seem to have a ""it is just a job"" demeanor.  Greet, cover specials, take order, deliver, make one check on table, give bill, disappear. Sad. Perhaps this is a management issue as we have not been at another CPK location for quite some time. The food, though, is good.  Flavorful and nicely plated.",https://www.yelp.com/biz/california-pizza-kitchen-charlotte?start=20
