Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Danielle S.,"Phoenix, AZ",0,2,,5.0,9/9/2017,CPK has great service! It was my first time at the restaurant and they gave me a free dessert that was amazing! i recommended coming in and trying the thai pizza and salted caramel pudding!,https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
Mark J.,"Würzburg, Germany",1,51,14,4.0,2/28/2017,"Fun to go back to a classic, a place I have gone to on and off over the last 10 years.  Food is predictably good,  nice crust.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
Christopher K.,"Gilbert, AZ",94,139,68,3.0,5/8/2016,"I actually would give this place a 3.4 out of 5 stars. I recently tried the food here & used the curbside service.  The pizza was decent but kind of pricey for the size.  If I go back, I will make sure I get extra sauce on my pizza.  The customer service was great.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
Damian B.,"Tempe, AZ",60,14,32,4.0,5/12/2016,"To start off, I used to despise this place! Hated it with a passion but that was years back. My wife finally convinced me to try it again and seriously I was surprised with how much this place has changed their ways of cooking pizza. Idk if it was just that one I went to prior to this visit, but I honestly will not mind going back and eating here again. The pizza I had was the TITS! I can't remember exactly what I ordered but I do have a photo of it. I know it was split in half so I could get two different flavor a out of one pizza. I will have to try it again and pray that it stays consistent with the taste.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
Jacob F.,"Chandler, AZ",89,22,4,2.0,1/8/2017,"We were quickly sat at a dirty table.  The ice tea was exceptionally bitter.  The spinach artichoke dip was good, not great  and rather expensive.  The Caesar salad was good but, as an odd complaint, the forks are not designed for salads; it took constant stabbing at the salad to pick up a piece of lettuce.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
Rashmi G.,"Chandler, AZ",551,418,906,1.0,9/11/2014,"One star for this restaurant for the delicious Tequila Fettucine ... No additional stars for anything else. We decided to stop by CPK because I had a gift card and also had pretty high expectations because I've dined at other CPK locations. We were seated promptly when we walked inside and it wasn't busy at all. Our waitress came by to introduce herself & from that moment, we were pretty put off by her attitude but kept an open mind. The service we received from her did not improve .. in fact, it just got worse. CPK has a pretty extensive menu so it was taking us a few minutes to decide what we wanted to get. It wasn't as though we were holding up other customers from being seated while taking our time, since, as I mentioned before, it was not busy at all - only a few of the tables had patrons the whole time we were there. We had to wait for a while for her to return to ask if we wanted anything else and she was very frazzled the whole time, running back and forth. From what we could see, she was only waiting 2 tables. Anyways, so long story short, we were very displeased on that front. Moving on to the food. We ordered the Chicken Tequila Fettuccine (substituted chicken for shrimp) and the Garlic Fettuccine with chicken and mushrooms. Both were good. The Garlic Fettuccine was lacking any flavor other than garlic but the chicken & mushrooms tasted good in it. We enjoyed both of those dishes so we thought we'd order some dessert. We decided to try some Beligian Chocolate Souffle Cake. It came out pretty quickly but we were horribly disappointed as it was served to us on a dirty plate. There were little food particles that had clearly dried up on it ... something that shouldn't have made it to our table. Considering that they were pretty obvious to us & we flagged down the manager right away to show him, it should've been pretty obvious to the person who put it on the plate as well. The manager asked us if we'd like another one or something else instead but at that point, we were done. It made us second guess the quality control of things that are being served at this restaurant, so I'm not sure we'll return.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
Alex D.,"The Islands, Gilbert, AZ",133,181,123,3.0,8/15/2015,"So far so good..   Came here for the first time the other day during a lunch break. Wasn't busy at all so figured why not.  They actually have a pretty decent lunch menu and prices.  I ordered the 7"" pizza combo with a side salad ($9.95). Not bad. This was more then enough food to hold me over for the day. I ordered the BBQ chicken pizza and Caesar salad.  The pizza wasn't bad. A little doughy for my preference but still good flavor. And the Cesar was good. Nothing fancy just your typical Cesar salad.  The service was great, friendly, and attentive.   Also on the plus side.. This is the only restaurant at the mall that will validate your valet parking if you choose valet.    I wouldn't mind coming back another time and maybe trying a soup and sandwich combo.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
David M.,"Chandler, AZ",32,3,,1.0,9/15/2016,"Mind you I'm only giving CPK a one-star because there's not an option to give them zero. I had the displeasure of meeting Doug the manager at the Chandler CPK location for the first time the other day. I am certain it will be the last as he was one of the least friendly, condescending, and quite frankly confrontational managers of any establishment I've ever come in contact with. He was rude , impolite, and didn't care one bit about my future business or the voice that I have as a consumer. The only thing Doug cared about on that day was being a bully. There is no food no matter the price, taste, or convenience that is worth this experience. I had also tried to call CPK corporate at the 1-800 we care number on the receipt. Apparently they don't really care,  seeing as how I have yet to hear back from them. At least I still have this voice... thank you Yelp.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
Regina C.,"Phoenix, AZ",3,51,10,3.0,7/30/2016,"Okay so I like California Pizza Kitchen. I love their mango cooler drink (I'm pregnant and crave it-they make it with ginger ale for me due to a citrus allergy). I like that you can order smaller portions. The food is always consistent and the service good. If I have to eat at a chain I like this restaurant.  Here's the thing though-My husband and I ate at this location approximately 3 weeks ago and what happened is still bugging me so I need to write a review. We were about 3/4 into our meal and I was watching the kitchen. I enjoy watching the kitchen, being a former server you see things other's miss. So here goes, I see a food runner pick up a pizza. She's older mid 40's probably with short grey hair and black glasses. As she is walking she looks at the pizza and picks something off of the pizza. I see a cheese string stretch from the item to its origins on the pizza (I did not know what it was I assumed it was paper or something). She takes a couple of steps and puts the item IN HER MOUTH. At this point I cannot see the woman's mouth but assume she swallowed it, I am watching her back like a hawk. She drops the pizza in front of a man on the other side of the restaurant. After a couple of sentences exchanged between the two I see her head toward us and i'm just staring at her slack jawed. She headed back into the kitchen and I see her grab a napkin and wipe the cheese grease off her offending food stealing hand.  My husband looks at me concerned, he obviously believed I was going into early labor or something. I informed him of what happened and he just looked disgusted. We sign our check and leave. I WAS TRAUMATIZED, I had no idea what to do. I thought I had hallucinated.  But I had NOT hallucinated this actually happened and I probably will not eat here again. A+ for the mango cooler though.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
Dawn B.,"Mesa, AZ",165,64,136,3.0,6/11/2015,"The service is really good, however it seems to take ages to get beverages. I ordered our beverages and apps at the same time and the apps came first.  The dumplings are good. I don't recommend shrimp in the lettuce wraps.  Wasn't the biggest fan of the farmers market soup but to be fair the server offered a taste before I ordered it but was over confident in my like for squash.  I took my niece and nephews and the staff was extremely accommodating for them.",https://www.yelp.com/biz/california-pizza-kitchen-chandler?start=20
