Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Britt C.,"Glendale Heights, IL",312,352,131,3.0,4/5/2015,"Our meal was good - quite pleased with it, however I am still not in a rush to get back or anything.  We just had the small guacamole appetizer, which was good - very small, but to be fair it was very inexpensive.  We then decided when in Rome - and ordered a pizza. Went with the wild mushroom (no truffle oil topping) and I was pretty happy with it. I liked that the crust was light and that they didn't skimp on the mushroom toppings.  We decided that splitting these two items between the two of us was pretty perfect. I'm always looking for that balance of eating enough, but not going over board and feeling too full to do anything the rest of the day.  The service was decent, it was pretty quiet at this location. They kept coming around to check if we had the bill ready when we were sitting chatting (even after we had been told by two separate associates there was no rush mind you!)  which was a little annoying, especially since it wasn't as though there weren't a ton of table open for other customers.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Amanda O.,"Elgin, IL",43,85,210,4.0,3/8/2015,"While my daughter was at the mall shopping with a friend, I decided to get some work done on my laptop. I saw on Yelp that California Pizza Kitchen had free WiFi, so I decided to have dinner there too. I told the hostess that I would be on my laptop and she, thankfully, put me at the last table in the back. I didn't like that it was right next to the kitchen, but I did like that I was away from other people eating. I can't remember my server's name, but she was super friendly and helpful. I had a couple of questions about things on the menu and she was able to answer them all. I usually order the white pizza, but she recommended the wild mushroom pizza. I still like the white pizza more (with bacon), but the mushroom pizza with truffle oil was good too. It never fails, though, that every time I know I'm going to want dessert at a restaurant, my server fails to ask me if I want to order some. She brought my check before asking if I wanted dessert and had to take it away because I ended up ordering the Butter Cake which was amazing.  It was like a cross between a pound cake and a cookie and I loved it with ice cream on top. YUM!",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Phil P.,"Schaumburg, IL",52,170,,5.0,5/14/2015,"So, after visiting the AT&T store nearby, the wife and I suddenly found ourselves having to kill 2 hours for her phone data transfer to complete.  After a brief visit to Trader Joe's, we decided to settle for dinner at CPK... best decision of the day!  Upon entering, we noticed the renovations in process.  But it was still fairly busy for a Thursday night, which is always a good sign.  We got seated immediately and were greeted by John, or server for the evening.  Great guy, a ball of positive energy!  We ordered the tostada pizza and my favorite, the tequila lime chicken fettuccine with extra sauce.  We also ordered some of their habanero salsa on the side.  When the pizza arrived, the wife noticed the crust was different than in the past.  John told us that they changed the crust on the tostada pizza, but he gladly offered to make a new pizza on the crust we favored... awesome!   Once the revised pizza arrived, we met the manager, who ensured we were happy with our meal.  This location, despite being a chain, personified exemplary customer service.  What makes it even better, is their food is deeelish!",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Christina M.,"Elmwood Park, IL",71,22,10,5.0,7/26/2015,"Just finished eating and the food was really good!!! Drinks were delicious! But most importantly our server Ashlyn I believe was so sweet and personable. The manager was very nice as well stopped by the table to make sure everything was great. Thank you for a wonderful meal California pizza kitchen!  Btw we had: California thin crust pizza, tortilla soup, adobo margarita, strawberry margarita, and sunset Caribbean sangria.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Amber S.,"Lincoln Park, Chicago, IL",17,11,1,1.0,9/4/2015,"Worst service ever by the ""greeter.""  Just came back an hour ago. We came as a party of 11 to celebrate my brother's birthday. As we walked in this short haired blonde woman who was supposed to be the greeter completely ignored us. We approached her to tell her we were here as a party of 11 and she was overall indifferent and seemed to have some complexities and a power struggle because she wanted to seat us at separate tables and refused to push them in together. She didn't e plain why they couldn't be pushed together and claimed that a larger area would be an hour late---keep in mind we were the only ones waiting and this was at 8:30 and the restaurant was not ridiculously busy at all for a Friday night. She then didn't even escort us to the table...she basically just pointed the table out to us. Completely rude and unacceptable. Our server was very kind and another server or manager saw what was going on and he offered to push the two tables together. The food was just fine and very standard for what cpk is. The manager was making rounds to ask everyone how they were enjoying the food and how everything was going. He seemed to completely ignore our table---the huge table of 11. Don't know how he can miss us but he somehow totally did... We tipped very generously as our server was kind. Overall though---I was disgusted by the rude demeanor of the manager and the ""greeter.""",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Kelly T.,"Carpentersville, IL",1,3,1,1.0,8/22/2016,"Would be less than a star if yelp would let me. Came in got seated and wasn't approached by a single waitress/waiter. Was there for 15 minutes and still no one came to the table to ask for our drinks. Waitress also handed the food out to the table behind us and she still did not tell us anything. I understand if you're busy but there were several other people who could've attended us and didn't. Disappointed, really wanted to try the food. Customer service does not exist here at this place. Went to Kumas Corner instead!",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Bob R.,"Palatine, IL",223,623,715,3.0,7/21/2013,"Since for medical reasons I eact have anything with milk products, this was a strange choice for lunch. My daughter just finished her first 1/2 marathon and this is where she wanted to go, so we went. Going to any pizza place and ordering a pizza without cheese is always a fun experience. You sort of feel like everyone in the restaurant turns and looks at you when you order. But, none the less, I ordered their ""Works"" pizza with no cheese. The service was very slow. We were the first to arrive at the restaurant at 11AM on a Sunday, and five tables received their meals before we did. The server was pleasant enough, but I have no idea why it took so long. Fortunately, their beverage service is free flowing. Right now they serve Pepsi products but the server made a strong point that they were changing to Coke products in two weeks. So, the food experience was not great, but the overall experience was good as we thrilled in our daughter's 1/2 marathon success.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Erick M.,"Chicago, IL",48,16,,1.0,9/1/2015,They got rid of the HABANERO CARNITAS PIZZA!!!  Never eating here again. (The Butter cake is still orgasmic tho),https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Inigo M.,"San Francisco, CA",35,2400,69,4.0,11/30/2015,"Still pleasant and fast service. No automatic group gratuity this time. Not just pizza anymore, the menu's bigger.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Zeshan S.,"Schaumburg, IL",29,3,,1.0,8/14/2016,"I would give this place 0 stars if Yelp let me. I have never had a worst experience in life!  My wife and I happened to be in Schaumburg with our newborn for a day of shopping and decided to grab a quick bite. Well that didn't happen... We were greeted and seated promptly by the host but that was the end of the polite service.  We sat for 15 minutes and figured out what we wanted to eat. In that entire time. Not a single person ever made their way to our table. Not to be greeted, not to be asked for drinks, not to be asked to place starters..... Nothing.  Mind you, it was not busy at all and there were plenty of staff on hand. I don't think a single member of their staff even made eye contact with us. I kept looking around and trying to draw someone's attention but it never happened.  A waitress finally approached us or so we thought, NOPE, she went past us and to the table on our side to see what her tip was. she then walked away. Shortly after she approached us again but yet again she walked passed us to the same table and started to clean up. It was clear she had no intention of acknowledging us.  When I finally decided to get up and leave, my wife decided to tell the waitress why we were leaving. The waitress just looked at us with disgust and went about her way. Never even uttering a word, let alone an apology but Wait it gets better.  The hostess that had sat us and was eating her meal not even 5 feet away.... Told us to have a great day on the way out. She didn't even recall that we were the only people she had greeted in the last 15 minutes. On my drive out of the place I decided to call the manager to let him know how horrible we felt and how neglected we were. He apologized and then said he can offer me coupons if wanted to try again. I said no thank you and he said sorry and hang up. It's no wonder the service here is so bad. This guy could care less that we called and had no regard for our time or feelings. Thanks Brian!!!  I don't ever Yelp and I made an account just to write a review... Food for thought....but never again CPK.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Azhar S.,"Bartlett, IL",30,90,85,2.0,7/27/2015,"Been here twice and haven't been a huge fan of this place.  In my opinion, it's over priced and the quality lacks.  They have a decent selection.   I ordered a chicken pizza and the pizza crust was so thin and small I felt like I barely ate anything when I left and the bill was pretty hefty for very little food.  Surprisingly, the place is packed but I'm just not a fan. I've been to many pizza places in my lifetime and this is not the first place I think of when I'm really craving excellent quality pizza.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
S V.,"Roselle, IL",0,26,,5.0,6/1/2016,This has become our favorite restaurant destination over the years.  We've been there dozens of times now and have yet to have a bad experience in any way.,https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Rocky B.,"San Diego, CA",86,195,770,5.0,1/8/2014,"I've always loved this place. Too bad they don't have the Peking duck pizza anymore. But it's hard not to get the Thai pizza here. But everything is good.. Everyone always orders the lettuce wraps and in my opinion, it's one of my fav appetizer. Actually here and pf changs has the best lettuce wraps. Thai salad, key lime pie. I can eat here all the time.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Jt C.,"Schaumburg, IL",0,14,3,1.0,4/30/2016,Love the seasonal drinks. The food average but overpriced for the quality. One of the managers yelled at the waiter for food that wasn't made right. It made a lot of the customers uncomfortable. Nobody should be humiliated by their boss in front of customers.  We will never go back.,https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Geoff H.,"Green Bay, WI",1,65,17,3.0,3/7/2015,"The pizza was okay, but it wasn't what I expected for never being to one before. I thought it was blan but I do think others may love it.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Nikki S.,"Chicago, IL",31,208,48,2.0,8/6/2013,"I had planned a small baby shower for a friend of mine and had called over to CPK on a Tuesday for a Saturday reservation. The gentleman that answered the phone informed me they only do same day reservations. I asked if they would be able to accommodate a group of 7 for a small baby shower and that is when the gentleman told me of their party room. He told me he would be putting me down for the party room for that Saturday. I was grateful and happy - until I arrived at the restaurant that Saturday. I walked in the restaurant early to start my small decorating process for their party room. I told the hostess who I was and reservation info. She gave me the ""oh crap"" face and got the manager. The ""manager"" first said he didn't have staff for their party room?!?! and then told me he had no information on my event?!? I explained as calmly as I could holding a 20 pound box of baby decorations what the gentleman told me on the phone. The manager then led me back to their ""room"" and said this isn't how they normally do things yada yada. All of the sudden Mr. Manager comes back with a waiter - so he lied about the no staff. I am giving them 2 stars because the food was excellent, our waiter was fantastic, and the mom-to-be had a great time. To Mr. Manager who could have been way more friendly we dined there on July 21st at lunch.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Stan P.,"Las Vegas, NV",16,95,18,5.0,1/26/2016,"Great service by Chris, rib eye was very good as well. The Bacon Brussels flatbread very good too. Wine and TV makes a great night out.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Melissa H.,"Buffalo Grove, IL",151,65,119,3.0,12/20/2014,"We met up with some friends here last night for dinner. Our server named Justin was great. He was patient in waiting for us to order and catching up with our friends. He was also very entertaining and provided great customer service  I'm not completely sure of what our friends ordered but for appetizers we split fried mac and cheese and the avocado egg rolls. Both were brought to us warm, fresh, and crispy. My husband ordered their Wild mushroom pizza and added bacon. I ordered their quinoa arugula salad and added chicken. I am obsessed with this salad at CPK and it's the only thing I order from there. To be honest, we were disappointed in our entrees. We frequently go to the CPK closer to our home at Deer Park. The pizza my husband said wasn't nearly as good as Deer Park's CPK and the salad portion seemed smaller then the Deer Park location. Overall we had great customer service and a hilarious waiter that we would come back for as well as the appetizers/drinks, but if we want to have their main entrees we're probably going to stick to their Deer Park location.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
Jen J.,"Chicago, IL",1154,398,1729,2.0,3/12/2013,"I've eaten here before several times back when I was in high school. The items that I remember trying are the fettucini, mac & cheese, garlic chicken pizza, thai pizza, thai salad, bbq pizza. I remember that they were good, but not great. That was years ago though. Today, we had their chicken & shrimp lettuce wraps ($12.75) and works thin crust pizza ($15.25).  Lettuce wraps - 2.5 stars. Good, but not worth $13 Works pizza - 1 star at that price. The crust was crisp on the edges (good), floppy elsewhere. It reminded me of a non-toasted tortilla, in a bad way. Cheese and sauce were a huge letdown. Flavorless cheese and not enough sauce! I only ate a few bites of my slice. The max I would pay is $10, but even then, it'd rate lower than Home Run Inn's frozen pizza that I'd get for $6. Easily can make a better pizza. Can probably buy a better frozen pizza too, which shouldn't be the case for a restaurant that has the word 'pizza' in its name lol. The service was good, but then there were only two other tables at that time.",https://www.yelp.com/biz/california-pizza-kitchen-schaumburg?start=20
