Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Renee D.,"Philadelphia, PA",56,145,555,4.0,7/31/2017,I wanted to take the time to update my review of CPK and call attention to their awesome customer service. In response to my previous review they reached out to me to discuss the situation and graciously invited me back.  I have since dined in once more and gotten take out three times. Each time service was excellent as was the food. I especially like the Kung Pao Spaghetti and The Jambalaya Pasta.  Thank you CPK for taking care of your customer. I am a fan more than ever now.,https://www.yelp.com/biz/california-pizza-kitchen-newark
Satya S.,"Newark, DE",0,1,,2.0,1/4/2018,Lettuce chicken wraps was good. But dont lik the soups. Pizza was little hard to eat. Totally it was average but good for apitizers.. customer service is good,https://www.yelp.com/biz/california-pizza-kitchen-newark
K. Anand S.,"Leesburg, VA",1,112,8,3.0,10/23/2017,Food was decent but was disappointed that the pizzas were not perfect. The crust for the veggie tostada pizza was too burnt. The southwest pizza was good.,https://www.yelp.com/biz/california-pizza-kitchen-newark
Q E.,"Washington, DC",1,10,30,3.0,6/10/2017,My husband and I normally go to the California Pizza Kitchen in MD but decided to venture to DE to do something different.  We always sit at the bar.  Today when we got to the bar this gentleman was busy pouring his friends drinks and wondering where the party was later that evening.  He didn't even approach us until 5 minutes later but when he did he felt irritated because he had to leave his conversation with his friends. He took our order but when our salads came out he didn't offer any cracked pepper or napkins.  I suggest to this location retrain your bartenders.,https://www.yelp.com/biz/california-pizza-kitchen-newark
Rachel D.,"Dallas, TX",90,13,2,1.0,10/31/2017,"We came on a week night where we were among the only patrons and our food took an outrageous amount of time to come. Our kids food came out well ahead of ours but still long after we arrived. By the time our food came, our kids were done eating and ready to leave. Our waitress apologized saying that (even though we were the only guests there) no pizza dough had been prepared and it had to be made from scratch. That's inexcusable for a restaurant CALLED California PIZZA Kitchen. No compensation was made to rectify the situation. Even though our food took forever, there was no shortage of staff shooting the breeze and playing around. We won't be back.",https://www.yelp.com/biz/california-pizza-kitchen-newark
Joie W.,"Middle River, MD",37,11,11,3.0,6/25/2016,"Stopped in to grab a bite to eat before doing some retail therapy. It's right outside Christiana Mall and is your typical CPK-modern decor, bright & decent waitstaff.  I love their white sangria and was pleased to see that their summer special was a sangria flight-right up my alley! If you're into fruity, sweet drinks this is a winner. I was very pleased with all three servings, light, fresh & delish! As far as food I got the Asian chicken salad (my current fav there) and it was good as usual. My Husband tried the jambalaya fettuccine which I found rather bland. I'll take Friday's Cajun pasta over CPK's version hands down.",https://www.yelp.com/biz/california-pizza-kitchen-newark
Kate O.,"Miami, FL",19,103,139,3.0,1/21/2017,"We go here whenever we go to the mall. And food is delicious, service is very nice. We always get pizza and Thai peanut noodles they are delicious. Highly recommend.",https://www.yelp.com/biz/california-pizza-kitchen-newark
Kriti G.,"Newark, DE",11,42,15,4.0,7/26/2017,"Good avacado egg rolls, pizzas and mocktails. Service is good. Love the complementary bread rolls. I had ordered artichoke pizza . It was fine.",https://www.yelp.com/biz/california-pizza-kitchen-newark
Jessie H.,"Manhattan, NY",276,933,651,3.0,7/22/2015,"Service is great and food comes out in about 15 min. Food is average. I got the lunch como (~11) for 7 inch pizza and half salad.  I got the shaved mushroom pizza and half Mediterranean salad. The pizza was pretty decent but the salad was meh. It didn't seem that fresh. I would come back and try just the pizza. Update: I came back again, Only get pizza! Try the avocado eggrolls- pretty good surprisingly. Strawberry lemonade is also on point.",https://www.yelp.com/biz/california-pizza-kitchen-newark
Bruce K.,"Charlotte, NC",1416,8492,16632,4.0,1/14/2015,"You can make healthy choices at CPK, even if I didn't quite do that. And yes, it's a chain and I'm ashamed of myself for eating here. There. Do you feel better for accusing me of ""chain restaurant eating""? My excuse is that I was getting my 10k steps at the Christiana Mall during a freezing rain storm and I didn't really want to go drive somewhere else. :-) Very slow on a midweek night, I was Dan's only customer. It started off poorly, as they were out of the non-alcoholic beers on the drink menu and I ended up with a $2.69 glass of club soda. Yep, $2.69 for fizzy water. I started off with the chips and corn guacamole which was a nice appetizer. Not too big, not too much. Just enough to get your tummy running and ready for the main course. I wanted to try something different and not mainstream, but instead chose their famous barbecue chicken pizza. Very nicely cooked, very delicious combination of chicken, onions and some sort of smoked cheese. It still needed some red pepper flakes to kick up the heat, but otherwise was excellent. I can understand why these have been so successful for CPK. Wifi worked, but not perfectly. It was a little slow. I'm still a little bummed about the beer thing (and that they didn't comp my soda water) which is what dropped this from a perfect five star to just four.",https://www.yelp.com/biz/california-pizza-kitchen-newark
Michael C.,"North Haven, CT",9,25,55,4.0,5/16/2015,"I love CPK. Eating at the bar was great on a busy night and the bartender was also a very a attentive server (Cody) unlike our waitress when we sat down to eat. He seemed to really enjoy his job. Food came out in a good order and he kept my drinks full.  At the bar they have always had a sports game on (baseball, basketball, etc.) and the free wifi keeps the kids busy.  Overall it is about average to the other CPK's I have visited.  This is definitely one of my favorite chain restaurants.",https://www.yelp.com/biz/california-pizza-kitchen-newark
Hope B.,"Milton, DE",0,2,,5.0,3/23/2017,"Mike was our server today and was awesome!! Super friendly and gave recommendations on the menu. It was my first time here and I loved it, food and service was excellent and Mike made the experience even better!",https://www.yelp.com/biz/california-pizza-kitchen-newark
Michael B.,"Wilmington, DE",0,3,,5.0,9/13/2016,I had a great meal and great service. My server was James and he was great. Thanks for the great time. Michael,https://www.yelp.com/biz/california-pizza-kitchen-newark
Valerie S.,"Aston, PA",143,668,802,3.0,9/3/2014,"This was the first time I've eaten at this California Pizza Kitchen (Christiana Mall).  We weren't impressed with the service at this location at all... We waited about ten minutes for the waitress to take our drink orders, then had to wait another 3-4 minutes after our food came because they only one place setting available so they had to go search for three more!  So yeah, sitting there with food in front of us that we couldn't eat because we didn't have a fork.  Kind of a problem for our party of four. Then, had to wait yet again for the bill and to have our leftovers boxed up.  The food was really good, as it usually is at California Pizza Kitchen. We enjoyed the flatbread that we got, as well as the salads and pizza. Definitely a bit overpriced for what you get in my opinion, so it's a ""special treat"" kind of place for me.   This location seemed a good bit smaller than the one at the King of Prussia mall.  Next time I have a craving for California Pizza Kitchen, I'll probably just head to K of P...",https://www.yelp.com/biz/california-pizza-kitchen-newark
Desmond H.,"Wilmington, DE",36,71,36,5.0,8/12/2015,8/12 Updated visit... Stef was AWESOME! My family and I visited the same location again and enjoyed it very much. Ask for Stef if you can. She was very attentive and didn't mess up at all. The food was excellent. The hostess was great and gave us lots of seating options. The bathroom was impeccable. We will definitely be visiting again.,https://www.yelp.com/biz/california-pizza-kitchen-newark
Aurora G.,"Newark, DE",0,7,5,5.0,12/11/2016,I love this place. The thai crunch salad is fantastic! And I love that they encourage you try something new by allowing you to swap it for your favorite dish if you don't like the new dish as much. It's great for a lunch with the girls or dinner with the kids. They're super kid friendly and you dont have to feel guilty because their food has real ingredients.,https://www.yelp.com/biz/california-pizza-kitchen-newark
