Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Brittney C.,"Atlanta, GA",27,79,125,5.0,10/21/2017,"Okay as you all know I've went to the one in Dunwoody for my final time . Because it's still a favorite of mine I went to north point 10/20/17. It was great! Went with 3 friends. We ordered the bbq Pizza (their signature pizza), the sausage and mushroom pizza, strawberry lime margarita, and some of their fresh coolers. The drinks are usually about 10.00  My other friend tried the jambalaya which she thought was good. I love love love the butter cake. It's my favorite. The staff was very attentive. Not Sure if they were switching shifts because we had a different waiter/waitress. None the less, it was perfect. Food was bomb! Lots of laughter and fun.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Eric H.,"West Hollywood, CA",34,12,,5.0,9/25/2017,Total great experience! Food absolutely on point. Nice clean restaurant. Have been to many CPK's all over the country and this was definitely one of the best.  I have to say what made it extra nice was the service. Our server KK was so engaging and fun. Perfect experience.,https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Mimi S.,"Kenner, LA",213,101,262,3.0,11/21/2017,"I had the lunch special. California veggie with a Caesar salad. Wasn't horrible, just wasn't anything that would make me want to get it again. I still can't get over how slow they were and It was a Tuesday.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Andy M.,"Alpharetta, GA",14,20,7,2.0,1/4/2018,I truly enjoy pizza but did not have a good experience. I felt it was overpriced and not the quality that I had hoped for. We hadn't eaten at one of these in over 10 years. I remember why now.,https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Demond S.,"Silver Spring, MD",108,191,389,4.0,10/18/2017,"CPK is a chain, but their quality is consistent. From the Sangria to Veggie pizza, I was having a good time. This location is right off of Northpoint mall. You can't go wrong going here before or after shopping.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Nikki N.,"Atlanta, GA",12,45,25,2.0,9/3/2017,"I came here the other day with a friend and ordered the orginial bbq chicken pizza that comes with; bbq sauce, smoked gouda, red onions and fresh cilantro. After waiting quite a while for our pizza to arrive, it came out burnt and tasted just like a pizza hut/papa john's pizza. Therefore, I was really disappointed and our waiter was not attentive enough.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Heidi G.,"Alpharetta, GA",2,12,5,4.0,1/4/2018,"Great pizza - service can be really slow, especially during the work week evenings.  However, the Margherita pizza has me coming back!  Brick oven baked and great for calorie counters :)",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Doug B.,"Alpharetta, GA",18,117,95,5.0,9/22/2017,"We had not been to CPK in a long time. I think that we had been raptured by Crust. So we came here to celebrate our 300th monthaversary (25 years) together. Still on our 3rd date!  We were offered seating on the patio and being such a perfect night - we did. Our server was an incredible young lady - Naomi. What a lovely lady with a great attitude and spirit. Best service we have had in a long time. Thanks Naomi! After devouring a fresh Ceasar salad and a petite wedge salad with applewood smoked bacon we greeted our entrees. I savored the Chicken Jalapeño Fettuccine with extra garlic and red chili flakes. It was a scrumptious blend of flavors. My lovely wife ordered a Margharite pizza. Thin crunchy crust with big basil flavor.  The hefty portions means yummy leftovers for tomorrow. We thoroughly enjoyed the CPK dining experience. Nice ambience on the patio, exceptional service by Naomi and filling, flavorful food. Home run CPK.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Michelle R.,"Alpharetta, GA",37,55,22,3.0,4/16/2017,CPK is a national chain with a variety of options from pizza to pasta to salads. It's a simple menu for the most part and the service is always friendly.  My favorite pizzas are the BBQ Chicken and The Works. The price-point ranges from $10-15 for the pizzas which serve a hungry one or a health-conscious two :)  Don't forget to try their cocktails as this location makes them strong and almost worth the $8-11 price tag.  They have a customer loyalty program called Pizza Dough for those who love freebies.,https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Cassandra R.,"Roswell, GA",0,4,21,5.0,6/16/2017,"I had been wanting to eat the food of California Pizza Kitchen for so long. The thought of tasting a gourmet pizza of this type that is not like fast food pizza whether Cici's Pizza or Papa John's or Little Caesar's.  In addition, I was a little excited to be around a more upscale atmosphere that I don't know, I just got the feeling the place exuded when I would pass it by. Was I right! I made my way there as a second option I was wanting to try out when Dave & Buster's loud and inattentive service failed to impress me.  Still good for me because I wanted so badly to try one of their gourmet pizzas and eat either some cheesecake or red velvet cake which I researched they served.  I'm a quiet person and like to keep to myself so preferably I want a restaurant that is quiet & low-key. Especially as I am simply there for the food. And I want to savor every morsel. Slowly too, just so that I can taste it fully. And as a matter of fact I can't understand people who go to restaurants with big parties since if you are socializing, how are you enjoying your food? I would never do it since if I'm going to restaurant it is for the food and nothing else. Not even to talk or chat with the waiters.  Anyway. I was tremendously glad when I arrived at around 8:45 PM give or take, that the atmosphere of the place was quiet and was pretty elegant looking. Even the outside with soft yellow lighting which contrasted wonderfully with the building. Right off: impressed. Next since I have never dined at a casual dining restaurant of the scale of California Pizza Kitchen I was a little worried to how I will approach someone about getting seated. It was not hard at all. I got seated (I mentioned yes I was dining by myself) and was told Breanna would be my server although I was assisted by her assistant, Kate.  And Kate was really nice and did a terrific job though she said she was still relatively new as a server. I thought she was very attentive and nice. Especially as she left me to my own devices to enjoy my food and would still come assist me when I needed to ask something.  But let's get on to it. What was my response to California Pizza Kitchen's food at Alpharetta GA North Point Dr? It was delicious and just as I imagined. First off the Strawberry Mango Cooler I ordered was so refreshing and sour. Perfect! I love sour flavors. Next, the red velvet cake was incredibly soft, creamy, and moist. Definitely tasted better than store-bought. Oh, and before I forget the red velvet cake can be served with a scoop of vanilla ice cream at no extra charge. Wow! That's amazing! Finally, the Mushroom Pepperoni Sausage pizza was very mushroomy. It was on the organic-tasting side even though I ended adding salt and black pepper to it since in my opinion it needed better seasoning. Don't get me wrong. It was good but it needed more zest. I'm a huge believer that seasonings and spices add more flavor to food.  In any case, I was truly impressed by the attentive service and delicious food including the pizza. I certainly recommend and, of course, I myself will be returning to the restaurant whenever my top favorite musician TK from Ling tosite sigure announces an upcoming music release. As a way to celebrate that he'll be releasing new music.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Sandeep G.,"Alpharetta, GA",37,214,6,3.0,1/20/2017,Ordered a take-out and scheduled to be picked-up at 6:00 PM. Reached around 6:05 and the order was ready and the transaction was quick and courteous. I had ordered 2 Spicy Chipotle Chicken Pizzas and spicy cauliflower. The Cauliflower was good but not too impressed with the Pizzas. The topping was scanty at best. It was hard to find the chicken on the Pizza. The pizza was just warm when I reached home which was just about 15 minutes drive forcing me to believe that the pizzas were ready much before the scheduled pick-up time of 6:00 PM. $ 13.99 for a warm-cold pizza with minimum toppings is not a great deal in my mind!,https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Teri S.,"Roswell, GA",44,205,7,4.0,10/21/2017,We stopped here for a light lunch while shopping. Ordered the chicken dumplings as an appetizer and split the Thai salad. It was plenty for two! The experience was excellent with the exception of them forgetting the avocado on the salad. Christopher was our server and he was great! Was a nice change from all of the other restaurants on our rotation.,https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Dan F.,"Allen, TX",0,9,1,4.0,12/19/2017,Quickly placed a to-go order online.  Showed up 15 min later when it was scheduled to be ready...and it was!  Both salad and pizza were good but 1 star off just due to high prices.,https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Ramesh B.,"Alpharetta, GA",15,19,2,4.0,11/10/2017,"Oldie is Goldie. After almost 20 years, my wife and I decided to try this restaurant in North Point Mall in Alpharetta, GA. We ordered soups and three appys to share instead of traditional pizza, that is what they are known for. My wife ordered Dakota Pea and Barley soup. She enjoyed. I ordered a bowl of Southwest tortilla soup. Soup was good but not very spicy for my taste. It was warm but I like my soup real hot. The 3 appys we ordered were: Buffalo Cauliflower, Avacado egg roll and roasted peppers. Enjoyed all three. However, cauliflower dish was the best superb and tasty. Roasted peppers were not hot but had a kick. Avacado Egg Roll was a little tame. On the whole it was a great eating experience in a place we last visited some 20 years ago.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Ssd P.,"Alpharetta, GA",2,42,7,3.0,2/11/2017,"Loved the Jambalaya Fettuccine it's a big hit and just indescribable awesome, also ordered the charred shishito peppers not hot at all absolutely loved it.  However the guacamole dip and chips were a miss the quantity of the dip was so minuscule most of us just ate plain chips no dip.  On a happier note again ... must have is the Brussel bacon flatbread. And the wild mushroom strozzapreti was delicious  However the service sucked we were not offered or given bread and dip which is usually served and the server vanished even though we had asked for water came 20min later . Food great service of this specific server not good had him on 2 specific occasions and both the times he had forgotten something. First time my childs meal and this time bread and dip water",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Jing L.,"Atlanta, GA",332,138,495,3.0,11/7/2016,"First time at this location. My friends and I decided to drop by since we went shopping at North Point Mall today and wanted to grab dinner afterwards. Food - 3 stars. I ordered the Kung Pao Spaghetti. Not good, the spaghetti was kind of hard. And the sauce was a too sweet. I've ordered this at other locations before and it was way better. It's probably a hit or miss here like another reviewer said, but this visit was definitely a miss for me. Service - 3.5 stars. Nothing extraordinary, but not bad. There were no offers to refill our drinks though. Maybe because we only had water. *shrug Ambiance - 4 stars. Nice and spacious. Welcoming lighting. Probably won't come here again since I'm such a foodie. I expect no less than a 4 star for a restaurant to be on my repeat list.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Tristan S.,"Roswell, GA",66,155,126,2.0,5/3/2017,Just fine if you have a gift card and can spend other people's money. Otherwise there's better options,https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Christine S.,"Hampton, GA",74,1,1,5.0,7/26/2017,"Yasmine is the best manager ever, very professional and very attentive! She will treat you like family.",https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
Kim W.,"Indianapolis, IN",31,21,29,3.0,5/29/2017,Had a fish taco . Mmmm not so good also ordered an old fashion water down. Service was good. Food left a lot to be desired.,https://www.yelp.com/biz/california-pizza-kitchen-alpharetta
