Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Nicofer J.,"Chicago, IL",300,9,3,5.0,8/11/2017,My family and I stop at this cpk about twice a week. The rewards system they have is awesome and always pulls us in for more! The food is always great. Here we have the Thai crunch and spicy Kung pao pasta. Our family favorites for years! Try it out.,https://www.yelp.com/biz/california-pizza-kitchen-skokie
Paula C.,"Chicago, IL",62,5,6,1.0,8/11/2017,"So so dissapointed ... this place is so NOT kids (family) friendly!!! Me and my daughter which is 14 mo (she was in a light umbrella stroller) and my friend, her son which is 6 years old and her 1 mo newborn daughter (which was in an infant car seat) wanted to have dinner here at 5pm today (Friday). The place was almost empty (2 occupied tables inside and maybe 2 outside on the patio). The girl at the entrance tried to tell us in different ways that we are not welcome to dine here. First she said that we could only be out on the patio which is exactly what we wanted, than she said that they can only sit 4 persons at a table.    We did not get it ... we were 2 adults, 2 kids and one newborn ... I guess because of the 5th person which is 1mo old in an infant car seat made it impossible for us. Than she said we could not get in with the strollers bla bla bla. She called the manager which started with the same story, so we lost it and just turned around and leave saying that we didn't know that families with kids are not welcome. Will never go back!!!",https://www.yelp.com/biz/california-pizza-kitchen-skokie
Jennifer P.,"Chicago, IL",204,277,466,3.0,5/21/2017,"With mixed feelings all around, I finally got the chance to dine in at California Pizza Kitchen. The reps that come to my work would bring us this amazing chopped salad and sandwiches. That generosity has since fallen off, but what I had got me curious to sample more of the menu. On this visit I had the pesto cream penne with shrimp.   Overall the service was courteous and my food was just okay. I wanted more shrimp and the pesto sauce itself fell flat. I think it needed more salt or olive oil. Maybe they shouldn't do whatever they do in order to call the dish ""creamy."" Do I want to know what they use to make it creamy. I don't know.  All I know is that I love their salads and sandwiches. If I worked closer to this restaurant, I'd probably become a regular. I've noticed that this location gets packed in the afternoon. I did get some leers from the wait staff for choosing to linger in my large booth after finishing my average pasta dish. I had some time to kill between running errands and before my shift at work. Needless to say, when I got up to finally leave, the entire staff at the front entrance was staring at me like they had been staring for awhile. It was amusing. They all seemed to smile at the same time, saying their good byes, secretly wishing they could have followed that up with, ""Don't let the door hit you in the caboose!""",https://www.yelp.com/biz/california-pizza-kitchen-skokie
Nabat N.,"Chicago, IL",25,61,181,4.0,5/16/2017,"Came here a couple of times. What does that mean? It means I liked it, duh! Is there anything better than pizza??? I don't think so! This isn't your regular pizza chain. Best thing is you have many different options to choose from!  I'm not a big fan of deep dish pizza because after you have one slice you can't eat anymore. Thin crust is best so you can savor every bite.  They've got BBQ chicken pizza, Thai chicken pizza, Hawaiin pizza, Spicy Chipotle and many more fun pizzas to try. I just wish they can give me a slice of each pizza they have to offer. Just so I'll know which one I'd fall in love with the most.  And they're all baked in a brick oven with blazing fire before your very eyes.  I really liked the sauce they use for the wild mushroom strozzapreti, very flavorful.  The bread they serve beforehand with the olive oil is nicely baked! Yum!  I've also tried their super spinach and quinoa salad, very different, love it! And their salted caramel pudding for dessert which definitely amazed me ;)",https://www.yelp.com/biz/california-pizza-kitchen-skokie
Connie C.,"Skokie, IL",4,25,32,4.0,4/16/2017,"I came here on Saturday afternoon with my boyfriend. The weather was really nice outside so the outdoor seating was full, but indoor seating was readily available. Our waitress was very friendly and attentive; she came to check up on us often to make sure the food was good and our water glasses were filled.  We ordered the spinach artichoke dip as an appetizer. Then we got the wild mushroom strozzapreti and wild mushroom pizza with truffle oil. Compared to other places we've been to, I wouldn't say the spinach artichoke dip was anything special. The pasta and pizza were delicious though, and I definitely recommend those.",https://www.yelp.com/biz/california-pizza-kitchen-skokie
Alison Y.,"Evanston, IL",169,254,915,4.0,5/30/2017,I haven't been to California Pizza Kitchen in years but I remember I used to love coming here with my mom for their pastas! I came with a coworker for lunch one afternoon and the food was pretty delicious! I'd equate it to the same quality as the Cheesecake Factory next door but a more limited menu. Price point seems about the same to me (perhaps a dollar or two cheaper).  Their complimentary bread and herb olive oil was so good - better than the bread and butter offering at most other restaurants! I ordered the tequila chicken pasta (tastyyyy!) and got their corn advocado guac app ($5 for a small portion). The app was unique but not something I'd order again - I'm glad that it was a small serving compared to other apps that seem to tip more towards the $10 mark these days. My pasta was made well and was a very healthy serving for the price. I left completely satisfied and was very happy with the service and quality of food! My coworker got the 1/2 salad which was a very generous serving as well! Definitely will be coming back for more!,https://www.yelp.com/biz/california-pizza-kitchen-skokie
Elaine M.,"Highland Park, IL",76,696,321,3.0,2/9/2017,"I was meeting a friend for lunch and she always wants to come here.  She has suggested it often.  In the past I have always steered clear.  I am not a fan.  I don't particularly like eating at chains and I had tried the pizza in the past and did not care for it at all.  I didn't have pizza this time so I can't comment on this location in particular.  Anyway I digress, we just couldn't agree on a place so since she always suggests CPK I acquiesced.   I really don't have too much good to say or bad either.  It was a perfectly average meal.  I guess I prefer to spend my money on something less average.  I had the soup and salad combination for lunch.  I chose the Sedona tortilla soup and a ceasar salad.  The soup was thick.  Like a chowder.  Not what I was expecting from the description.  It was piping hot though.  The salad was very plain, romaine lettuce a couple of shavings of parmesean and some croutons with the tiniest dish of dressing on the side.  There was barley enough dressing to dress a quarter of the salad.  All was eatable though. All in all it wasn't as bad as I had feared but I won't be rushing back anytime soon.",https://www.yelp.com/biz/california-pizza-kitchen-skokie
Mousa K.,"Dearborn, MI",9,69,82,3.0,4/1/2017,"Not the best location to dine into. Waiter and host were. very friendly upon arrival. Host dropped a knife under my feet, but it was no problem since we all make mistakes. I had a three course meal, with veggie pizza rolls, grilled shrimp Caesar salad and tortilla soup. Pizza rolls were delicious, especially that tomato sauce that came on the side. Grilled shrimp Caesar salad, was okay the parmesan was a little bit too strong, and the dressing was very water down ( i do not recommend) tortilla soup was not the hot, but still really good. Service was great though our waitress Gabby was tv advertisement friendly, meaning she was very nice girl.",https://www.yelp.com/biz/california-pizza-kitchen-skokie
Regina C.,"Chicago, IL",0,25,4,3.0,10/30/2017,"The Roasted Garlis Chicken Pizza was back and we were excited but it was short lived as the taste was not of olden times glory and mine had maybe 5 small pieces of chicken on the entire pizza. I asked for some more chicken which they gladly brought but it was pretty bland overall with little flavor and I found 1 piece of roasted garlic. Service was pretty good and I must say the artichoke dip was really awesome but the tortilla spring rolls were way overpriced for the amount, for love of God one roll with a 1/2 small scoop of quacamole was  $4,30 NOOOOO.  Also nothing to do with CPK because I think the manager tried to ameliorate the problem which was a screaming child whose parents appeared to make NO attempt to stop the horrible noise. I do not appreciate going out to dinner and having my ears assailed by the eardrum splitting screams of uncontrolled children. We used to take our gilrs out a lot and when they even once started making noise either my husband or I would scoop them up and take them outside or to the car if necessary and I can tell you it only took a few times of this before they never ever repeated the behaviour. People with children need to get this and GET the heck out so as not to torture others with their poorly socialized chidren",https://www.yelp.com/biz/california-pizza-kitchen-skokie
Rob W.,"Oak Park, IL",194,819,11,4.0,9/6/2016,"Went here awhile back and ordered what used to be one of my standard orders when I used to frequent the Deer Park location - the Jambalaya. Typically comes with spaghetti noodles - I always change it to penne pasta for ease of eating - also request no tails on the shrimp. They got it right - the dish was its flavorful self.  They've taken a different approach and keep the place kinda dark in teh daytime - doesn't impact the food, but personally, I liked the brighter look better - just a cleaner, ""less to hide"" appearance.",https://www.yelp.com/biz/california-pizza-kitchen-skokie
Dev S.,"Chicago, IL",34,109,53,5.0,5/21/2017,Don't know what changed but whatever happened is for the good when it comes to service and the quality of food. The dishes were made using the right recipe and the ingredients in the right amount. Food was brought out in the right order and hot so you don't have to catch up to finish your starter's to eat main course. Would definitely recommend this location.,https://www.yelp.com/biz/california-pizza-kitchen-skokie
