Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:30 am - 10:00 pm Open now,Accepted Cards,"Credit, Debit",,,Burger King,https://www.yelp.com/biz/burger-king-aberdeen-5?page_src=related_bizes
Tue,11:30 am - 10:00 pm,Good for Groups,Yes,,,Tgi Fridays,https://www.yelp.com/biz/tgi-fridays-aberdeen?page_src=related_bizes
Wed,11:30 am - 10:00 pm,Attire,Dressy,,,McDonald’s,https://www.yelp.com/biz/mcdonalds-aberdeen-7?page_src=related_bizes
Thu,11:30 am - 10:00 pm,Outdoor Seating,No,,,,
Fri,11:30 am - 10:30 pm,Has TV,No,,,,
