Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,12:00 pm - 10:30 pm Open now,Takes Reservations,Yes,,,Smokeys Joint,https://www.yelp.com/biz/smokeys-joint-walsall-2?page_src=related_bizes
Tue,12:00 pm - 10:30 pm,Accepted Cards,"Credit, Debit",,,Red Leaf World Buffet,https://www.yelp.com/biz/red-leaf-world-buffet-west-bromwich?page_src=related_bizes
Wed,12:00 pm - 10:30 pm,Good for Kids,Yes,,,Harvester Restaurants,https://www.yelp.com/biz/harvester-restaurants-birmingham?page_src=related_bizes
Thu,12:00 pm - 10:30 pm,Good for Groups,No,,,,
