,name,count,pos,norm
78,great company,3,,1.0
16,great people,3,,1.0
211,good people,2,,0.5
14,training program,2,,0.5
229,new people,2,,0.5
145,work great,2,,0.5
146,great experience,2,,0.5
104,flexible schedule,2,,0.5
188,discount food,2,,0.5
187,50 discount,2,,0.5
103,money flexible,2,,0.5
102,great money,2,,0.5
101,management great,2,,0.5
226,values great,2,,0.5
57,great fun,2,,0.5
79,company great,2,,0.5
55,co workers,2,,0.5
53,fun environment,2,,0.5
4,fast paced,2,,0.5
221,serving good,1,,0.0
223,tips respect,1,,0.0
222,good tips,1,,0.0
213,lot fun,1,,0.0
214,fun right,1,,0.0
216,group friendly,1,,0.0
215,right group,1,,0.0
224,respect company,1,,0.0
217,friendly enviornment,1,,0.0
220,experience serving,1,,0.0
218,enviornment good,1,,0.0
219,good management,1,,0.0
0,great benefits,1,,0.0
225,company values,1,,0.0
227,great meeting,1,,0.0
228,meeting new,1,,0.0
212,people lot,1,,0.0
231,regulars come,1,,0.0
232,come visit,1,,0.0
233,visit great,1,,0.0
234,great tips,1,,0.0
235,tips best,1,,0.0
236,best training,1,,0.0
237,program bar,1,,0.0
238,bar industry,1,,0.0
239,industry great,1,,0.0
240,great place,1,,0.0
241,place meet,1,,0.0
230,people regulars,1,,0.0
208,hours good,1,,0.0
210,insurance good,1,,0.0
179,like one,1,,0.0
186,contagious 50,1,,0.0
185,upbeat contagious,1,,0.0
184,friendly upbeat,1,,0.0
183,culture friendly,1,,0.0
182,family culture,1,,0.0
181,big family,1,,0.0
180,one big,1,,0.0
178,kind like,1,,0.0
190,events like,1,,0.0
177,knit kind,1,,0.0
176,close knit,1,,0.0
175,employees close,1,,0.0
174,students employees,1,,0.0
173,college students,1,,0.0
172,school college,1,,0.0
171,high school,1,,0.0
189,food events,1,,0.0
191,like bar,1,,0.0
209,good insurance,1,,0.0
201,time chilling,1,,0.0
243,people make,1,,0.0
207,flexible hours,1,,0.0
206,high great,1,,0.0
205,company high,1,,0.0
204,move company,1,,0.0
203,ability move,1,,0.0
202,chilling ability,1,,0.0
200,fun time,1,,0.0
192,bar tending,1,,0.0
199,work fun,1,,0.0
198,place work,1,,0.0
197,fun place,1,,0.0
196,make fun,1,,0.0
195,also make,1,,0.0
194,competitions also,1,,0.0
193,tending competitions,1,,0.0
242,meet new,1,,0.0
247,work bigger,1,,0.0
244,make lot,1,,0.0
294,learn chance,1,,0.0
301,pay team,1,,0.0
300,great pay,1,,0.0
299,great values,1,,0.0
298,customers great,1,,0.0
297,coworkers customers,1,,0.0
296,good coworkers,1,,0.0
295,chance good,1,,0.0
293,easy learn,1,,0.0
303,engagement recognition,1,,0.0
292,atmosphere easy,1,,0.0
291,upbeat atmosphere,1,,0.0
290,shift upbeat,1,,0.0
289,dinner shift,1,,0.0
288,time dinner,1,,0.0
287,whole time,1,,0.0
286,money whole,1,,0.0
302,team engagement,1,,0.0
304,recognition good,1,,0.0
284,restaurant making,1,,0.0
314,atmosphere enjoyable,1,,0.0
321,fun enviroment,1,,0.0
320,salary fun,1,,0.0
319,good salary,1,,0.0
318,environment good,1,,0.0
317,work environment,1,,0.0
316,workers work,1,,0.0
315,enjoyable co,1,,0.0
313,fun atmosphere,1,,0.0
305,good bonus,1,,0.0
312,workload fun,1,,0.0
311,easy workload,1,,0.0
310,colleagues easy,1,,0.0
309,great colleagues,1,,0.0
308,fun great,1,,0.0
307,structure great,1,,0.0
306,bonus structure,1,,0.0
285,making money,1,,0.0
283,busy restaurant,1,,0.0
245,lot tips,1,,0.0
254,opportunities fantastic,1,,0.0
261,abilities capabilities,1,,0.0
260,improved abilities,1,,0.0
259,people improved,1,,0.0
258,knowledgeable people,1,,0.0
257,incredible knowledgeable,1,,0.0
256,worked incredible,1,,0.0
255,fantastic worked,1,,0.0
253,advancement opportunities,1,,0.0
263,work good,1,,0.0
252,benefits advancement,1,,0.0
251,salary benefits,1,,0.0
250,environment salary,1,,0.0
249,one environment,1,,0.0
248,bigger one,1,,0.0
169,tip good,1,,0.0
246,tips work,1,,0.0
262,capabilities work,1,,0.0
264,people pay,1,,0.0
282,usually busy,1,,0.0
274,truly show,1,,0.0
281,food usually,1,,0.0
280,performance 50,1,,0.0
279,forth performance,1,,0.0
278,put forth,1,,0.0
277,efffort put,1,,0.0
276,worth efffort,1,,0.0
