,name,count,pos,norm
472,work long hours,6,,1.0000000000000002
760,work life balance,6,,1.0000000000000002
317,long hours breaks,5,,0.8
2047,hours low pay,3,,0.4000000000000001
3261,matter hard work,2,,0.2
7004,hours heavy stress,2,,0.2
7005,heavy stress especially,2,,0.2
7006,stress especially volume,2,,0.2
7007,especially volume little,2,,0.2
7008,volume little pay,2,,0.2
54,tips horrible management,2,,0.2
2854,majority general managers,2,,0.2
2745,great environment work,2,,0.2
889,hard working employees,2,,0.2
1346,come work sick,2,,0.2
5652,may get away,2,,0.2
6327,management care employees,2,,0.2
3224,upper management care,2,,0.2
1032,high turnover horrible,2,,0.2
90,rude co workers,2,,0.2
5666,servers per shift,2,,0.2
1038,10 12 hours,2,,0.2
2049,pay bad management,2,,0.2
2046,long hours low,2,,0.2
4351,horrible management horrible,2,,0.2
618,get away breaking,2,,0.2
374,make enough money,2,,0.2
2472,get free food,2,,0.2
2468,customers rude tip,2,,0.2
7003,short hours heavy,2,,0.2
1354,people ever met,2,,0.2
6063,company care employees,2,,0.2
30,employees poor management,2,,0.2
1879,hours managers like,2,,0.2
2333,horrible management even,2,,0.2
4001,customers extremely rude,2,,0.2
3037,work enviroment poor,2,,0.2
1890,worst management ever,2,,0.2
2111,many menu changes,2,,0.2
4970,apron server white,1,,0.0
4906,wage included tip,1,,0.0
4921,shifts got server,1,,0.0
4905,minimum wage included,1,,0.0
4971,server white stuff,1,,0.0
4907,included tip share,1,,0.0
4973,stuff food fingers,1,,0.0
4904,gets minimum wage,1,,0.0
4972,white stuff food,1,,0.0
4967,next day look,1,,0.0
4969,look apron server,1,,0.0
4968,day look apron,1,,0.0
4975,fingers landed wiped,1,,0.0
4908,tip share unfair,1,,0.0
4966,rotation next day,1,,0.0
4965,back rotation next,1,,0.0
4964,put back rotation,1,,0.0
4963,maybe put back,1,,0.0
4962,rinsed maybe put,1,,0.0
4909,share unfair work,1,,0.0
4974,food fingers landed,1,,0.0
4977,wiped apron believe,1,,0.0
4976,landed wiped apron,1,,0.0
4961,get rinsed maybe,1,,0.0
4997,ask employees work,1,,0.0
4996,vacation ask employees,1,,0.0
4995,horrible vacation ask,1,,0.0
4994,owners horrible vacation,1,,0.0
4993,sucks owners horrible,1,,0.0
4992,management sucks owners,1,,0.0
4991,staff management sucks,1,,0.0
4901,person runs food,1,,0.0
4990,cared staff management,1,,0.0
4989,never cared staff,1,,0.0
4988,mean never cared,1,,0.0
4902,runs food gets,1,,0.0
4987,terrible mean never,1,,0.0
4903,food gets minimum,1,,0.0
4986,management terrible mean,1,,0.0
4985,corporation management terrible,1,,0.0
4984,huge corporation management,1,,0.0
4983,followed huge corporation,1,,0.0
4982,standard followed huge,1,,0.0
4981,health standard followed,1,,0.0
4980,minimal health standard,1,,0.0
4979,believe minimal health,1,,0.0
4978,apron believe minimal,1,,0.0
4910,unfair work butt,1,,0.0
4959,serve food get,1,,0.0
4960,food get rinsed,1,,0.0
4934,needed updating think,1,,0.0
4938,clean place eat,1,,0.0
4937,applebee clean place,1,,0.0
4915,minimum wage maybe,1,,0.0
