,name,count,pos,norm
48,br,74,NOUN,1.0
30,work,62,NOUN,0.8356164383561644
40,management,52,NOUN,0.6986301369863013
6,managers,48,NOUN,0.6438356164383561
23,get,30,NOUN,0.3972602739726027
25,hours,27,NOUN,0.3561643835616438
17,employees,26,NOUN,0.3424657534246575
65,time,25,NOUN,0.3287671232876712
395,make,22,NOUN,0.2876712328767123
42,servers,20,NOUN,0.2602739726027397
325,restaurant,20,NOUN,0.2602739726027397
550,one,19,NOUN,0.2465753424657534
248,people,19,NOUN,0.2465753424657534
112,lot,18,NOUN,0.2328767123287671
114,times,17,NOUN,0.2191780821917808
244,company,14,NOUN,0.1780821917808219
33,pay,14,NOUN,0.1780821917808219
467,manager,14,NOUN,0.1780821917808219
43,guests,13,NOUN,0.1643835616438356
490,team,13,NOUN,0.1643835616438356
7,staff,13,NOUN,0.1643835616438356
89,take,12,NOUN,0.1506849315068493
508,day,12,NOUN,0.1506849315068493
203,customers,12,NOUN,0.1506849315068493
272,care,12,NOUN,0.1506849315068493
188,shifts,12,NOUN,0.1506849315068493
250,place,12,NOUN,0.1506849315068493
110,kitchen,12,NOUN,0.1506849315068493
302,money,11,NOUN,0.136986301369863
207,schedule,11,NOUN,0.136986301369863
130,leave,11,NOUN,0.136986301369863
385,service,11,NOUN,0.136986301369863
306,food,10,NOUN,0.1232876712328767
64,need,10,NOUN,0.1232876712328767
60,run,10,NOUN,0.1232876712328767
220,want,10,NOUN,0.1232876712328767
668,expect,10,NOUN,0.1232876712328767
602,days,10,NOUN,0.1232876712328767
519,shift,10,NOUN,0.1232876712328767
292,coworkers,9,NOUN,0.1095890410958904
183,training,9,NOUN,0.1095890410958904
142,location,9,NOUN,0.1095890410958904
133,job,9,NOUN,0.1095890410958904
0,gm,9,NOUN,0.1095890410958904
96,tips,9,NOUN,0.1095890410958904
283,environment,8,NOUN,0.0958904109589041
703,restaurants,8,NOUN,0.0958904109589041
724,years,8,NOUN,0.0958904109589041
622,everything,8,NOUN,0.0958904109589041
163,menu,8,NOUN,0.0958904109589041
148,things,8,NOUN,0.0958904109589041
72,communication,7,NOUN,0.0821917808219178
94,guest,7,NOUN,0.0821917808219178
190,week,7,NOUN,0.0821917808219178
182,favoritism,7,NOUN,0.0821917808219178
213,person,7,NOUN,0.0821917808219178
267,favorites,7,NOUN,0.0821917808219178
639,year,7,NOUN,0.0821917808219178
27,way,7,NOUN,0.0821917808219178
135,scheduling,7,NOUN,0.0821917808219178
105,tables,6,NOUN,0.0684931506849315
86,find,6,NOUN,0.0684931506849315
389,move,6,NOUN,0.0684931506849315
618,tip,6,NOUN,0.0684931506849315
515,members,6,NOUN,0.0684931506849315
464,see,6,NOUN,0.0684931506849315
104,amount,6,NOUN,0.0684931506849315
159,nothing,6,NOUN,0.0684931506849315
298,turnover,6,NOUN,0.0684931506849315
577,everyone,6,NOUN,0.0684931506849315
479,hour,6,NOUN,0.0684931506849315
266,pick,5,NOUN,0.0547945205479452
253,changes,5,NOUN,0.0547945205479452
553,months,5,NOUN,0.0547945205479452
217,store,5,NOUN,0.0547945205479452
615,bj,5,NOUN,0.0547945205479452
197,part,5,NOUN,0.0547945205479452
153,parties,5,NOUN,0.0547945205479452
500,wage,5,NOUN,0.0547945205479452
730,quality,5,NOUN,0.0547945205479452
75,seem,5,NOUN,0.0547945205479452
856,mention,5,NOUN,0.0547945205479452
301,lack,5,NOUN,0.0547945205479452
296,break,5,NOUN,0.0547945205479452
935,table,5,NOUN,0.0547945205479452
379,help,5,NOUN,0.0547945205479452
85,month,4,NOUN,0.0410958904109589
36,weekends,4,NOUN,0.0410958904109589
695,opening,4,NOUN,0.0410958904109589
356,school,4,NOUN,0.0410958904109589
633,seating,4,NOUN,0.0410958904109589
629,server,4,NOUN,0.0410958904109589
345,low,4,NOUN,0.0410958904109589
323,line,4,NOUN,0.0410958904109589
107,turn,4,NOUN,0.0410958904109589
828,open,4,NOUN,0.0410958904109589
608,well,4,NOUN,0.0410958904109589
