,name,count,pos,norm
1211,red robin,9,,1.0
109,fast paced,8,,0.875
716,servers get,7,,0.75
26,bad management,7,,0.75
42,long hours,7,,0.75
469,co workers,7,,0.75
793,low pay,5,,0.5
44,rude customers,5,,0.5
959,poor management,5,,0.5
370,lack communication,4,,0.375
431,high school,4,,0.375
27,management rude,3,,0.25
761,sometimes get,3,,0.25
1068,bad tippers,3,,0.25
1436,difficult get,3,,0.25
1432,minimum wage,3,,0.25
605,upper management,3,,0.25
234,enough hours,3,,0.25
1554,last minute,3,,0.25
2204,people work,3,,0.25
646,low hours,3,,0.25
991,people know,3,,0.25
1457,hours low,3,,0.25
648,get busy,3,,0.25
762,get breaks,3,,0.25
2582,life balance,3,,0.25
600,get stuck,3,,0.25
1180,short staffed,3,,0.25
502,management sometimes,3,,0.25
2581,work life,3,,0.25
697,make money,3,,0.25
1062,work weekends,2,,0.125
1676,little recognition,2,,0.125
610,come work,2,,0.125
1079,cons bad,2,,0.125
782,always good,2,,0.125
358,paid time,2,,0.125
1080,bad customers,2,,0.125
774,10 12,2,,0.125
581,shifts week,2,,0.125
185,customers sometimes,2,,0.125
407,hours management,2,,0.125
2453,lazy coworkers,2,,0.125
369,management lack,2,,0.125
1045,people fit,2,,0.125
2300,always best,2,,0.125
165,hours inconsistent,2,,0.125
164,peak hours,2,,0.125
1904,new programs,2,,0.125
1051,new managers,2,,0.125
811,sometimes bad,2,,0.125
162,stress level,2,,0.125
137,day long,2,,0.125
810,work environment,2,,0.125
141,lot cons,2,,0.125
145,feel like,2,,0.125
147,running around,2,,0.125
1064,direct deposit,2,,0.125
2409,many servers,2,,0.125
210,busy nights,2,,0.125
760,environment sometimes,2,,0.125
758,stressful busy,2,,0.125
664,much focus,2,,0.125
709,hard make,2,,0.125
1504,would like,2,,0.125
705,tips high,2,,0.125
1544,staff get,2,,0.125
305,busy work,2,,0.125
1148,one next,2,,0.125
266,management team,2,,0.125
302,higher ups,2,,0.125
1172,team members,2,,0.125
693,get scheduled,2,,0.125
277,hate jobs,2,,0.125
1528,days management,2,,0.125
677,staff management,2,,0.125
283,food industry,2,,0.125
686,work hard,2,,0.125
685,difficult work,2,,0.125
717,get 3,2,,0.125
2362,red checks,2,,0.125
1133,hectic times,2,,0.125
214,sorting food,2,,0.125
1601,head office,2,,0.125
1970,get paid,2,,0.125
3266,double shifts,2,,0.125
1208,different managers,2,,0.125
1106,rude guests,2,,0.125
419,unlimited fries,2,,0.125
1977,working restaurant,2,,0.125
1586,unstable management,2,,0.125
725,unnatural hair,2,,0.125
638,morning shift,2,,0.125
1478,rotation lot,2,,0.125
1119,place work,2,,0.125
1479,lot people,2,,0.125
232,good management,2,,0.125
650,saturday sunday,2,,0.125
2074,restaurant business,2,,0.125
568,getting shifts,2,,0.125
681,hours sometimes,2,,0.125
549,every single,2,,0.125
512,tips management,2,,0.125
432,school college,2,,0.125
518,cons would,2,,0.125
1861,get cut,2,,0.125
3051,employees rude,2,,0.125
2534,walk outs,2,,0.125
476,high stress,2,,0.125
2537,tips hosts,2,,0.125
865,employees given,2,,0.125
548,like every,2,,0.125
2178,managers training,2,,0.125
2208,one managers,2,,0.125
474,blah blah,2,,0.125
1288,people go,2,,0.125
543,big deal,2,,0.125
2205,work people,2,,0.125
69,front house,2,,0.125
470,workers lazy,2,,0.125
2249,long time,2,,0.125
895,good hours,2,,0.125
449,turn rate,2,,0.125
894,get good,2,,0.125
62,employees benefits,2,,0.125
61,care employees,2,,0.125
463,negative people,2,,0.125
880,part time,2,,0.125
1340,feels like,2,,0.125
2195,lot work,2,,0.125
509,kitchen management,2,,0.125
1782,difficult move,2,,0.125
2990,one position,2,,0.125
559,times management,2,,0.125
1272,sometimes management,2,,0.125
505,bad kitchen,2,,0.125
2989,stuck one,2,,0.125
2609,fill spot,2,,0.125
2224,switch shifts,2,,0.125
2356,issue system,1,,0.0
2248,alienate long,1,,0.0
2355,always issue,1,,0.0
2354,scheduling always,1,,0.0
2351,bad shift,1,,0.0
2250,time regulars,1,,0.0
2380,staff turnover,1,,0.0
2381,turnover also,1,,0.0
2382,also difficult,1,,0.0
2353,communication scheduling,1,,0.0
2352,shift lack,1,,0.0
2238,frequent menu,1,,0.0
2350,pretty bad,1,,0.0
2346,decide want,1,,0.0
2343,taxes slow,1,,0.0
2255,management also,1,,0.0
2254,atmosphere management,1,,0.0
2344,slow people,1,,0.0
2253,family atmosphere,1,,0.0
2345,people decide,1,,0.0
2252,come family,1,,0.0
2378,constant manager,1,,0.0
2383,get team,1,,0.0
2347,want tip,1,,0.0
2348,tip end,1,,0.0
2251,regulars come,1,,0.0
2233,procedural changes,1,,0.0
2349,end pretty,1,,0.0
2379,manager staff,1,,0.0
2247,establishment alienate,1,,0.0
2357,system set,1,,0.0
