,name,count,pos,norm
0,bad management,3,,1.0
22,hard get,3,,1.0
46,rude customers,3,,1.0
92,room advancement,3,,1.0
167,little room,2,,0.5
58,2 13,2,,0.5
525,bottom line,2,,0.5
27,low pay,2,,0.5
220,treat like,2,,0.5
25,co workers,2,,0.5
324,good bad,2,,0.5
279,else corporate,2,,0.5
165,customers rude,2,,0.5
110,pay low,2,,0.5
363,guidelines given,1,,0.0
471,fluctuating hours,1,,0.0
472,hours rigid,1,,0.0
473,rigid system,1,,0.0
474,system vacation,1,,0.0
475,vacation bad,1,,0.0
477,ask much,1,,0.0
476,management ask,1,,0.0
469,investments returns,1,,0.0
478,much pay,1,,0.0
479,pay south,1,,0.0
480,south worked,1,,0.0
481,worked bone,1,,0.0
482,bone midwest,1,,0.0
483,midwest stores,1,,0.0
484,stores never,1,,0.0
485,never stocked,1,,0.0
470,returns fluctuating,1,,0.0
465,communicate one,1,,0.0
468,unreasonable investments,1,,0.0
467,another unreasonable,1,,0.0
450,stupid little,1,,0.0
451,little games,1,,0.0
452,games actually,1,,0.0
453,actually get,1,,0.0
454,get anything,1,,0.0
455,anything accomplished,1,,0.0
456,accomplished main,1,,0.0
457,main problem,1,,0.0
458,problem location,1,,0.0
459,location ridley,1,,0.0
460,ridley park,1,,0.0
461,park managers,1,,0.0
462,managers never,1,,0.0
463,never seemed,1,,0.0
464,seemed communicate,1,,0.0
487,staff never,1,,0.0
466,one another,1,,0.0
486,stocked staff,1,,0.0
491,work showed,1,,0.0
488,never arrived,1,,0.0
519,hop wants,1,,0.0
511,foh boh,1,,0.0
512,boh raises,1,,0.0
513,raises far,1,,0.0
514,far cons,1,,0.0
515,cons often,1,,0.0
516,often screwed,1,,0.0
517,screwed owned,1,,0.0
518,owned hop,1,,0.0
520,wants franchise,1,,0.0
489,arrived prepared,1,,0.0
521,franchise every,1,,0.0
522,every applebee,1,,0.0
523,applebee restaurant,1,,0.0
524,restaurant bottom,1,,0.0
526,line thing,1,,0.0
527,thing matters,1,,0.0
528,matters matter,1,,0.0
529,matter put,1,,0.0
510,raises foh,1,,0.0
509,expect raises,1,,0.0
508,dont expect,1,,0.0
507,sales dont,1,,0.0
490,prepared work,1,,0.0
448,hoops play,1,,0.0
492,showed management,1,,0.0
493,management promotion,1,,0.0
494,promotion process,1,,0.0
495,process little,1,,0.0
496,little screwy,1,,0.0
497,screwy foh,1,,0.0
498,foh worker,1,,0.0
499,worker wouldnt,1,,0.0
500,wouldnt recommend,1,,0.0
501,recommend working,1,,0.0
502,working location,1,,0.0
503,location less,1,,0.0
504,less 1mil,1,,0.0
505,1mil net,1,,0.0
506,net sales,1,,0.0
449,play stupid,1,,0.0
445,corporation means,1,,0.0
447,jump hoops,1,,0.0
394,flooded kitchen,1,,0.0
386,circumstances deferred,1,,0.0
387,deferred maintenance,1,,0.0
388,maintenance seems,1,,0.0
389,seems norm,1,,0.0
390,norm worked,1,,0.0
391,worked one,1,,0.0
392,one store,1,,0.0
393,store flooded,1,,0.0
395,kitchen every,1,,0.0
384,given mitigating,1,,0.0
396,every sunday,1,,0.0
397,sunday year,1,,0.0
398,year allowed,1,,0.0
399,allowed roto,1,,0.0
400,roto rooter,1,,0.0
361,spite company,1,,0.0
401,rooter look,1,,0.0
402,look unsafe,1,,0.0
385,mitigating circumstances,1,,0.0
383,consideration given,1,,0.0
