,name,count,pos,norm
77,work,160,NOUN,0.6973684210526315
131,food,113,NOUN,0.49122807017543857
105,money,113,NOUN,0.49122807017543857
64,people,99,NOUN,0.4298245614035087
35,fun,79,NOUN,0.3421052631578947
25,hours,73,NOUN,0.3157894736842105
121,make,70,NOUN,0.30263157894736836
106,schedule,67,NOUN,0.28947368421052627
46,pay,65,NOUN,0.2807017543859649
67,get,63,NOUN,0.27192982456140347
17,job,59,NOUN,0.25438596491228066
29,time,54,NOUN,0.2324561403508772
115,nice,54,NOUN,0.2324561403508772
4,management,53,NOUN,0.22807017543859648
52,environment,48,NOUN,0.20614035087719296
157,workers,47,NOUN,0.20175438596491224
116,staff,46,NOUN,0.19736842105263158
152,co,43,NOUN,0.18421052631578944
59,tips,42,NOUN,0.17982456140350878
209,managers,41,NOUN,0.17543859649122806
84,team,41,NOUN,0.17543859649122806
6,benefits,39,NOUN,0.16666666666666663
99,coworkers,34,NOUN,0.14473684210526316
212,discount,33,NOUN,0.14035087719298245
32,fast,31,NOUN,0.13157894736842102
460,place,28,NOUN,0.11842105263157894
38,atmosphere,28,NOUN,0.11842105263157894
20,shifts,27,NOUN,0.11403508771929824
16,restaurant,27,NOUN,0.11403508771929824
129,employees,26,NOUN,0.10964912280701754
493,friends,24,NOUN,0.10087719298245613
345,shift,23,NOUN,0.09649122807017543
167,scheduling,23,NOUN,0.09649122807017543
273,company,23,NOUN,0.09649122807017543
55,part,22,NOUN,0.09210526315789473
229,customers,22,NOUN,0.09210526315789473
317,chili,21,NOUN,0.08771929824561403
463,service,20,NOUN,0.08333333333333333
181,training,19,NOUN,0.07894736842105263
219,experience,18,NOUN,0.07456140350877193
237,lot,18,NOUN,0.07456140350877193
500,location,18,NOUN,0.07456140350877193
147,cash,18,NOUN,0.07456140350877193
458,menu,17,NOUN,0.07017543859649122
138,discounts,16,NOUN,0.06578947368421052
386,help,16,NOUN,0.06578947368421052
499,family,16,NOUN,0.06578947368421052
211,meals,15,NOUN,0.06140350877192982
268,members,15,NOUN,0.06140350877192982
270,lots,15,NOUN,0.06140350877192982
315,love,15,NOUN,0.06140350877192982
207,server,15,NOUN,0.06140350877192982
125,guests,14,NOUN,0.05701754385964912
172,employee,14,NOUN,0.05701754385964912
400,school,13,NOUN,0.05263157894736842
260,bonus,12,NOUN,0.04824561403508772
411,servers,12,NOUN,0.04824561403508772
225,flexibility,12,NOUN,0.04824561403508772
468,regulars,12,NOUN,0.04824561403508772
391,days,12,NOUN,0.04824561403508772
259,year,12,NOUN,0.04824561403508772
85,culture,11,NOUN,0.043859649122807015
427,store,11,NOUN,0.043859649122807015
332,half,11,NOUN,0.043859649122807015
381,customer,11,NOUN,0.043859649122807015
351,day,11,NOUN,0.043859649122807015
498,everyone,11,NOUN,0.043859649122807015
166,opportunity,11,NOUN,0.043859649122807015
89,life,11,NOUN,0.043859649122807015
578,works,11,NOUN,0.043859649122807015
750,tables,10,NOUN,0.039473684210526314
791,eat,10,NOUN,0.039473684210526314
692,ok,10,NOUN,0.039473684210526314
721,manager,10,NOUN,0.039473684210526314
42,meal,10,NOUN,0.039473684210526314
94,chilis,10,NOUN,0.039473684210526314
739,way,10,NOUN,0.039473684210526314
23,pick,9,NOUN,0.03508771929824561
849,times,9,NOUN,0.03508771929824561
817,plenty,9,NOUN,0.03508771929824561
324,locations,9,NOUN,0.03508771929824561
395,college,9,NOUN,0.03508771929824561
150,night,9,NOUN,0.03508771929824561
533,ability,8,NOUN,0.03070175438596491
515,opportunities,8,NOUN,0.03070175438596491
287,wage,8,NOUN,0.03070175438596491
327,schedules,8,NOUN,0.03070175438596491
702,transfer,8,NOUN,0.03070175438596491
749,take,8,NOUN,0.03070175438596491
671,business,8,NOUN,0.03070175438596491
440,quality,8,NOUN,0.03070175438596491
426,restaurants,8,NOUN,0.03070175438596491
398,right,8,NOUN,0.03070175438596491
392,week,8,NOUN,0.03070175438596491
389,amount,8,NOUN,0.03070175438596491
424,sections,8,NOUN,0.03070175438596491
606,area,7,NOUN,0.02631578947368421
278,care,7,NOUN,0.02631578947368421
591,kitchen,7,NOUN,0.02631578947368421
1006,weekends,7,NOUN,0.02631578947368421
193,hour,7,NOUN,0.02631578947368421
48,salary,7,NOUN,0.02631578947368421
472,bonuses,6,NOUN,0.021929824561403508
300,everything,6,NOUN,0.021929824561403508
289,industry,6,NOUN,0.021929824561403508
416,room,6,NOUN,0.021929824561403508
403,move,6,NOUN,0.021929824561403508
675,understanding,6,NOUN,0.021929824561403508
92,years,6,NOUN,0.021929824561403508
878,insurance,6,NOUN,0.021929824561403508
189,side,6,NOUN,0.021929824561403508
772,set,6,NOUN,0.021929824561403508
123,nights,6,NOUN,0.021929824561403508
710,sales,6,NOUN,0.021929824561403508
746,jobs,6,NOUN,0.021929824561403508
