,name,count,pos,norm
290,hourly employees,6,,1.0000000000000002
292,fall cracks,2,,0.2
308,drop hate,2,,0.2
309,hate appease,2,,0.2
310,appease customers,2,,0.2
311,customers things,2,,0.2
312,things happen,2,,0.2
313,happen times,2,,0.2
314,times happen,2,,0.2
306,fire hourly,2,,0.2
315,happen weekly,2,,0.2
316,weekly cases,2,,0.2
317,cases nightly,2,,0.2
318,nightly friday,2,,0.2
319,friday also,2,,0.2
320,also clear,2,,0.2
307,employees drop,2,,0.2
305,food fire,2,,0.2
299,always right,2,,0.2
304,away food,2,,0.2
303,give away,2,,0.2
302,friday give,2,,0.2
301,policy friday,2,,0.2
288,many good,2,,0.2
289,good hourly,2,,0.2
291,employees fall,2,,0.2
300,right policy,2,,0.2
293,cracks management,2,,0.2
294,management home,2,,0.2
295,home offices,2,,0.2
296,offices follow,2,,0.2
297,follow customer,2,,0.2
202,go way,2,,0.2
321,clear path,2,,0.2
322,path laid,2,,0.2
330,see job,2,,0.2
124,sometimes work,2,,0.2
221,make money,2,,0.2
323,laid hourly,2,,0.2
20,restaurant open,2,,0.2
331,job right,2,,0.2
257,location location,2,,0.2
298,customer always,2,,0.2
329,many see,2,,0.2
327,could career,2,,0.2
326,friday could,2,,0.2
324,employees shows,2,,0.2
325,shows friday,2,,0.2
328,career many,2,,0.2
342,5 coupons,1,,0.0
348,hire pretty,1,,0.0
347,also hire,1,,0.0
346,tip also,1,,0.0
345,crummy tip,1,,0.0
344,leave crummy,1,,0.0
343,coupons leave,1,,0.0
339,cheapskates complain,1,,0.0
341,use 5,1,,0.0
340,complain use,1,,0.0
338,regulars cheapskates,1,,0.0
337,coupons regulars,1,,0.0
335,way many,1,,0.0
334,give way,1,,0.0
333,right give,1,,0.0
332,right many,1,,0.0
336,many coupons,1,,0.0
0,lots physical,1,,0.0
350,terrible cooks,1,,0.0
249,expect know,1,,0.0
260,ta pick,1,,0.0
259,got ta,1,,0.0
258,location got,1,,0.0
256,time location,1,,0.0
255,drugs time,1,,0.0
254,use drugs,1,,0.0
253,ppl use,1,,0.0
252,screening ppl,1,,0.0
251,drug screening,1,,0.0
250,know drug,1,,0.0
248,tell expect,1,,0.0
262,one located,1,,0.0
247,ask tell,1,,0.0
246,dont ask,1,,0.0
245,happened dont,1,,0.0
244,something happened,1,,0.0
243,schedule something,1,,0.0
242,change schedule,1,,0.0
241,try change,1,,0.0
240,week try,1,,0.0
239,next week,1,,0.0
238,life next,1,,0.0
261,pick one,1,,0.0
263,located easily,1,,0.0
287,tiring many,1,,0.0
276,sucks always,1,,0.0
286,messy tiring,1,,0.0
285,noisy messy,1,,0.0
284,crowded noisy,1,,0.0
283,gets crowded,1,,0.0
282,sometimes gets,1,,0.0
281,fridays sometimes,1,,0.0
280,tgi fridays,1,,0.0
279,working tgi,1,,0.0
278,downside working,1,,0.0
277,always downside,1,,0.0
275,traffic sucks,1,,0.0
264,easily accessible,1,,0.0
274,parking traffic,1,,0.0
273,guys parking,1,,0.0
272,ideas guys,1,,0.0
271,good ideas,1,,0.0
270,corporate good,1,,0.0
269,options corporate,1,,0.0
268,menu options,1,,0.0
267,change menu,1,,0.0
266,area change,1,,0.0
265,accessible area,1,,0.0
349,pretty terrible,1,,0.0
351,cooks miserable,1,,0.0
236,cant plan,1,,0.0
424,location managers,1,,0.0
436,hectic sometimes,1,,0.0
435,schedule hectic,1,,0.0
434,wrong schedule,1,,0.0
433,customer wrong,1,,0.0
432,knows customer,1,,0.0
431,manager knows,1,,0.0
430,even manager,1,,0.0
429,side even,1,,0.0
428,take side,1,,0.0
427,likely take,1,,0.0
426,anything likely,1,,0.0
425,managers anything,1,,0.0
423,depending location,1,,0.0
352,miserable hate,1,,0.0
422,ignorant depending,1,,0.0
421,customers ignorant,1,,0.0
420,tip customers,1,,0.0
419,lowers tip,1,,0.0
418,likely lowers,1,,0.0
417,discounts likely,1,,0.0
416,many discounts,1,,0.0
415,use many,1,,0.0
414,try use,1,,0.0
413,customers try,1,,0.0
412,sometimes customers,1,,0.0
411,center sometimes,1,,0.0
437,work doubles,1,,0.0
438,doubles without,1,,0.0
439,without breather,1,,0.0
440,breather busy,1,,0.0
