,date,open,high,low,close,volume
67,2012-04-10,48.92,49.02,47.26,108.2670906200318,460275
68,2012-04-11,47.86,48.74,47.81,108.7894617306382,431297
69,2012-04-12,48.58,49.57,48.17,111.62843515784692,289924
70,2012-04-13,49.1,49.48,48.75,110.92436974789916,212371
71,2012-04-16,49.0,49.0,48.19,110.62911651146945,239671
72,2012-04-17,49.0,49.2,48.51,110.78809902339314,289245
73,2012-04-18,48.54,49.06,47.8,109.92505110152169,388938
74,2012-04-19,48.25,48.6,47.32,108.31251419486713,437006
75,2012-04-20,48.15,48.17,46.75,106.29116511469452,523406
76,2012-04-23,46.5,46.72,45.86,105.1101521689757,560464
77,2012-04-24,46.21,47.21,45.98,105.49625255507608,368523
78,2012-04-25,47.04,47.98,46.76,107.22234839881898,305365
79,2012-04-26,47.28,48.45,47.21,109.33454462866227,382032
80,2012-04-27,45.25,46.5,43.88,102.27117874176697,1599788
81,2012-04-30,45.0,45.17,42.72,98.09220985691573,726777
82,2012-05-01,43.51,44.55,42.74,97.18373836020895,675646
83,2012-05-02,42.54,43.69,42.34,98.54644560526913,540320
84,2012-05-03,43.14,43.58,43.0,98.22848058142175,388600
85,2012-05-04,43.46,44.21,43.19,100.11355893708834,728815
86,2012-05-07,44.03,45.02,44.0,100.47694753577106,460856
87,2012-05-08,43.92,44.42,43.13,100.70406540994776,582007
88,2012-05-09,44.1,44.77,43.79,101.22643652055416,757588
89,2012-05-10,44.85,45.65,44.56,102.99795593913241,473784
90,2012-05-11,44.95,46.15,44.95,104.67862820803997,491782
91,2012-05-14,45.73,46.42,45.3,104.31523960935725,568072
92,2012-05-15,45.69,46.13,45.15,103.31592096297979,682093
93,2012-05-16,45.59,46.04,45.28,103.06609130138541,317960
94,2012-05-17,45.25,45.25,43.89,99.79559391324096,645024
95,2012-05-18,43.82,44.58,43.18,98.3420395185101,478023
96,2012-05-21,43.48,43.87,42.27,99.27322280263456,667066
97,2012-05-22,43.94,44.85,43.88,101.24914830797184,351650
98,2012-05-23,44.13,45.84,44.13,103.79286849875085,473685
99,2012-05-24,45.89,46.38,44.29,101.4989779695662,463905
100,2012-05-25,44.84,44.84,44.14,101.2037247331365,371592
101,2012-05-29,44.96,45.0,44.18,102.15761980467863,252264
102,2012-05-30,44.71,44.92,43.99,100.02271178741766,220257
103,2012-05-31,44.04,44.17,42.89,99.45491710197592,296466
104,2012-06-01,42.88,43.15,41.63,94.75357710651828,541001
105,2012-06-04,41.73,41.87,40.75,93.00476947535772,558600
106,2012-06-05,40.65,42.14,40.49,95.50306609130138,432802
107,2012-06-06,42.45,42.46,42.12,95.95730183965478,242785
108,2012-06-07,42.94,43.13,41.86,95.16238928003634,296540
109,2012-06-08,41.72,42.36,41.25,95.77560754031342,284490
110,2012-06-11,42.67,42.8,41.71,94.73086531910062,292891
111,2012-06-12,41.74,42.1,40.6,92.98205768794004,529674
112,2012-06-13,41.14,41.14,38.11,87.21326368385192,1907075
113,2012-06-14,38.63,39.45,38.14,87.73563479445833,1025547
114,2012-06-15,38.53,39.74,38.19,90.00681353622531,413724
115,2012-06-18,39.34,39.85,38.67,87.91732909379968,348503
116,2012-06-19,38.7,39.28,38.36,88.5759709289121,869996
117,2012-06-20,39.13,39.44,38.44,88.9393595275948,258370
118,2012-06-21,39.16,39.39,38.2,87.21326368385192,313746
119,2012-06-22,38.47,38.68,37.84,86.3956393368158,334135
120,2012-06-25,37.69,37.96,37.5,85.23733817851465,244531
121,2012-06-26,37.55,37.91,37.2,84.71496706790823,307109
122,2012-06-27,37.59,37.59,36.89,84.35157846922553,474354
123,2012-06-28,36.96,37.44,36.46,84.05632523279581,629455
124,2012-06-29,37.71,38.44,37.27,86.30479218714513,471050
125,2012-07-02,38.38,38.38,37.58,85.78242107653872,315317
126,2012-07-03,37.67,37.9,37.55,85.66886213945037,132885
127,2012-07-05,37.59,38.96,37.51,88.23529411764706,226817
128,2012-07-06,38.44,38.82,37.84,87.41766977061094,250225
129,2012-07-09,38.28,38.78,38.28,88.03088803088802,355879
130,2012-07-10,38.77,39.29,38.75,88.87122416534181,421563
131,2012-07-11,39.08,39.62,38.72,89.64342493754258,505177
132,2012-07-12,39.09,39.94,39.0,90.57460822166705,360728
133,2012-07-13,39.82,40.39,39.6,91.32409720645015,278596
134,2012-07-16,39.98,40.93,39.47,91.98273904156257,335026
135,2012-07-17,40.6,41.04,40.37,92.709516238928,318443
136,2012-07-18,40.75,42.05,40.52,95.02611855553032,274941
137,2012-07-19,42.02,42.67,41.67,95.75289575289575,210154
138,2012-07-20,40.71,41.22,39.9,93.07290483761072,379642
139,2012-07-23,40.39,40.55,39.81,91.23325005677947,196213
140,2012-07-24,40.13,40.27,38.59,87.78105836929366,333500
141,2012-07-25,38.76,38.99,37.81,87.962752668635,479926
142,2012-07-26,39.44,40.02,38.51,90.48376107199637,406528
143,2012-07-27,39.0,41.98,38.26,93.79968203497614,840753
144,2012-07-30,41.16,41.45,39.66,90.50647285941403,225492
145,2012-07-31,39.7,40.1,39.44,89.89325459913695,237906
146,2012-08-01,39.69,39.92,38.8,88.1217351805587,283664
147,2012-08-02,38.67,39.3,38.29,88.03088803088802,173842
148,2012-08-03,39.21,40.11,38.65,89.80240744946627,233384
149,2012-08-06,39.67,40.47,39.5,90.91528503293209,187481
150,2012-08-07,40.22,41.56,40.22,92.709516238928,407976
151,2012-08-08,40.5,40.73,39.81,91.21053826936179,360760
152,2012-08-09,40.29,40.56,40.02,91.36952078128547,197969
153,2012-08-10,40.27,40.27,39.25,90.23393141040198,342513
154,2012-08-13,39.77,40.14,39.35,90.73359073359075,308906
155,2012-08-14,40.05,40.13,39.26,89.41630706336588,281339
156,2012-08-15,39.46,40.03,39.23,90.32477856007269,231759
157,2012-08-16,39.83,40.06,39.51,90.84714967067907,209741
158,2012-08-17,39.87,40.2,39.07,89.25732455144218,247602
159,2012-08-20,39.16,39.22,38.46,88.23529411764706,237892
160,2012-08-21,38.83,39.63,38.68,89.84783102430161,297738
161,2012-08-22,39.63,40.78,39.42,92.00545082898024,291639
162,2012-08-23,40.45,40.64,40.01,91.16511469452645,277314
163,2012-08-24,39.96,40.27,39.75,91.11969111969111,172330
164,2012-08-27,40.24,40.48,39.97,91.30138541903248,267226
165,2012-08-28,40.15,40.43,39.54,91.52850329320917,209704
166,2012-08-29,40.3,41.29,40.08,93.2318873495344,271438
167,2012-08-30,40.8,41.04,40.2,92.89121053826936,202072
168,2012-08-31,41.2,41.36,40.58,93.2318873495344,222633
169,2012-09-04,40.98,41.49,40.29,93.48171701112878,224312
170,2012-09-05,40.89,41.35,40.64,92.52782193958664,181504
171,2012-09-06,40.99,41.58,40.99,94.25391778332954,183376
172,2012-09-07,41.82,42.6,41.42,96.57052009993187,292483
173,2012-09-10,42.37,43.42,42.36,98.36475130592777,293416
174,2012-09-11,43.43,43.95,43.2,99.79559391324096,317094
175,2012-09-12,43.92,44.35,43.6,99.7728821258233,226275
176,2012-09-13,44.01,44.77,43.32,100.54508289802408,244290
177,2012-09-14,44.49,45.0,43.47,99.43220531455826,214087
178,2012-09-17,43.74,43.74,42.92,97.61526232114467,153982
179,2012-09-18,42.8,43.42,41.96,98.59186918010447,129210
180,2012-09-19,43.5,44.37,42.66,100.59050647285942,229769
181,2012-09-20,44.01,44.55,43.65,100.54508289802408,173610
182,2012-09-21,44.58,44.97,44.15,100.93118328412446,274110
183,2012-09-24,44.37,45.23,43.93,101.58982511923688,180520
184,2012-09-25,44.83,45.14,44.0,100.09084714967068,240889
185,2012-09-26,44.06,44.53,43.74,100.54508289802408,135757
186,2012-09-27,44.38,45.36,44.01,102.7027027027027,235071
187,2012-09-28,44.81,45.58,44.28,102.99795593913241,256635
188,2012-10-01,45.38,45.59,44.93,102.86168521462639,322009
189,2012-10-02,45.5,45.63,44.79,102.54372019077901,281014
190,2012-10-03,45.08,45.27,42.62,97.84238019532137,564599
191,2012-10-04,43.11,43.46,42.1,96.16170792641381,406793
192,2012-10-05,42.26,42.57,41.09,93.77697024755848,493600
193,2012-10-08,41.25,41.25,39.89,92.07358619123325,757621
194,2012-10-09,40.75,40.84,39.8,91.43765614353849,330068
195,2012-10-10,40.37,41.17,40.19,92.25528049057459,298501
196,2012-10-11,40.75,40.88,40.43,91.93731546672721,224008
197,2012-10-12,40.29,40.53,39.64,90.82443788326141,157134
198,2012-10-15,40.22,40.4,39.6,91.09697933227345,279815
199,2012-10-16,40.22,40.55,39.92,91.05155575743812,241912
200,2012-10-17,40.22,40.22,39.63,90.55189643424936,228176
201,2012-10-18,39.74,40.05,39.37,89.80240744946627,241473
202,2012-10-19,39.07,39.09,37.0,86.12309788780377,837757
203,2012-10-22,38.37,38.52,37.15,85.14649102884397,286159
204,2012-10-23,37.29,38.28,36.8,86.53191006132182,1217309
205,2012-10-24,38.17,38.61,37.28,85.78242107653872,685580
206,2012-10-25,38.17,39.03,38.05,86.94072223483988,477568
207,2012-10-26,35.53,36.48,31.03,73.29093799682036,5316675
208,2012-10-31,32.36,33.12,31.79,75.22143992732227,862527
209,2012-11-01,33.13,33.66,32.95,76.15262321144674,923149
210,2012-11-02,33.76,33.99,33.45,76.22075857369975,421528
211,2012-11-05,33.65,33.86,32.8,74.81262775380422,241315
212,2012-11-06,32.95,33.72,32.78,76.31160572337043,382886
213,2012-11-07,33.41,34.74,33.0,77.94685441744265,604092
214,2012-11-08,34.35,34.76,33.0,75.47126958891664,234372
215,2012-11-09,33.18,34.08,33.1,76.06177606177606,436601
216,2012-11-12,33.82,34.26,33.66,77.10651828298887,198007
217,2012-11-13,33.85,34.26,33.14,75.60754031342266,361724
218,2012-11-14,33.46,33.6,32.73,74.6082216670452,292291
219,2012-11-15,32.96,33.91,32.82,76.74312968430615,333299
220,2012-11-16,33.66,34.01,32.85,76.1071996366114,319571
221,2012-11-19,33.86,33.86,32.95,75.51669316375198,323635
222,2012-11-20,33.28,33.49,32.41,74.56279809220986,323377
223,2012-11-21,32.98,33.45,32.8,75.74381103792868,142887
224,2012-11-23,33.53,33.73,33.31,76.2661821485351,83106
225,2012-11-26,33.6,33.61,33.07,75.92550533727004,180693
226,2012-11-27,33.46,34.25,33.23,77.03838292073586,257760
227,2012-11-28,33.88,34.44,33.6,77.67431296843063,363705
228,2012-11-29,34.23,35.16,34.14,79.44583238700885,271844
229,2012-11-30,35.0,35.13,34.2,77.87871905518963,244067
230,2012-12-03,34.44,34.71,33.91,78.060413354531,152506
231,2012-12-04,34.02,34.35,32.3,73.49534408357938,447455
232,2012-12-05,32.45,32.55,31.88,73.13195548489666,269695
233,2012-12-06,32.16,32.47,32.03,73.245514421985,189793
234,2012-12-07,32.43,32.6,32.2,73.4726322961617,106371
235,2012-12-10,32.6,32.91,32.1,73.33636157165569,287665
236,2012-12-11,32.44,32.86,32.21,73.83602089484442,192525
237,2012-12-12,32.65,32.89,32.28,73.65432659550306,186790
238,2012-12-13,32.32,32.9,32.32,74.29025664319782,146206
239,2012-12-14,32.43,33.22,32.4,74.9716102657279,185857
240,2012-12-17,33.26,33.86,32.83,75.03974562798092,345585
241,2012-12-18,33.14,37.17,33.14,79.92277992277992,786235
242,2012-12-19,33.73,34.8,33.25,78.69634340222575,430596
243,2012-12-20,34.56,34.82,34.1,78.60549625255507,216318
244,2012-12-21,34.32,34.53,33.71,77.62888939359527,513291
245,2012-12-24,33.85,34.25,33.59,77.74244833068362,57706
246,2012-12-26,34.25,34.27,33.76,76.99295934590052,137526
247,2012-12-27,34.03,34.23,33.8,77.44719509425391,124623
248,2012-12-28,33.87,34.02,33.12,75.24415171473996,277234
249,2012-12-31,33.2,33.34,32.79,74.72178060413354,410498
250,2013-01-02,33.35,34.46,33.28,76.15262321144674,487362
251,2013-01-03,33.62,35.4,33.36,78.74176697706109,524505
252,2013-01-04,34.98,35.66,34.52,79.83193277310924,311517
253,2013-01-07,35.31,35.38,34.66,80.10447422212128,125854
254,2013-01-08,35.13,35.48,33.98,77.40177151941857,274130
255,2013-01-09,33.0,33.55,32.58,74.85805132863956,488305
256,2013-01-10,33.5,36.42,33.25,77.10651828298887,1441306
257,2013-01-11,33.92,34.09,33.54,77.42448330683625,382085
258,2013-01-14,34.1,34.55,33.62,77.67431296843063,351679
259,2013-01-15,34.02,34.39,33.86,77.5380422439246,481187
260,2013-01-16,33.97,33.97,33.1,75.51669316375198,302059
261,2013-01-17,33.44,33.97,33.3,76.6295707472178,376845
262,2013-01-18,33.74,33.74,32.94,75.28957528957528,557412
263,2013-01-22,33.09,33.94,33.06,76.53872359754713,252395
264,2013-01-23,33.78,33.89,32.91,74.94889847831024,235177
265,2013-01-24,32.98,33.35,32.94,75.74381103792868,260192
266,2013-01-25,33.56,33.56,32.68,74.58550987962754,398618
267,2013-01-28,32.84,33.04,32.39,74.33568021803315,271161
268,2013-01-29,32.77,32.77,31.93,72.85941403588463,329268
269,2013-01-30,32.05,32.06,31.27,71.49670679082443,334929
270,2013-01-31,31.5,32.02,31.3,72.60958437429025,485395
271,2013-02-01,32.18,32.31,31.87,72.8821258233023,373914
272,2013-02-04,32.03,32.31,31.91,72.76856688621395,365498
273,2013-02-05,32.04,32.17,31.91,72.70043152396093,236645
274,2013-02-06,31.98,33.0,31.94,74.90347490347489,225860
275,2013-02-07,32.86,33.53,32.86,76.01635248694072,382399
276,2013-02-08,33.41,33.71,33.22,75.90279354985238,197210
277,2013-02-11,33.48,33.93,33.06,76.72041789688848,333714
278,2013-02-12,33.75,34.57,33.68,78.35566659096071,347336
279,2013-02-13,34.34,34.36,33.05,75.92550533727004,525211
280,2013-02-14,33.43,33.65,33.15,76.2661821485351,141784
281,2013-02-15,33.87,34.04,33.12,75.31228707699294,579386
282,2013-02-19,33.17,34.58,32.95,75.17601635248694,523350
283,2013-02-20,31.78,31.85,29.0,69.45264592323416,2052118
284,2013-02-21,30.28,30.94,30.15,69.36179877356348,582116
285,2013-02-22,30.74,31.23,30.42,70.65637065637065,301108
286,2013-02-25,31.14,31.22,30.52,69.42993413581648,314848
287,2013-02-26,30.51,30.71,30.26,69.31637519872814,490699
288,2013-02-27,30.55,31.59,30.55,71.08789461730638,448564
289,2013-02-28,31.33,31.36,30.6,69.92959345900522,484752
290,2013-03-01,30.61,30.93,30.0,69.36179877356348,323035
291,2013-03-04,30.31,30.36,29.18,66.97706109470815,526924
292,2013-03-05,29.66,29.99,29.52,67.65841471723824,397871
293,2013-03-06,29.8,29.94,29.17,66.77265500794913,499158
294,2013-03-07,29.37,30.26,28.94,68.49875085169202,700456
295,2013-03-08,30.31,31.1,30.31,70.61094708153531,558037
296,2013-03-11,31.0,31.46,30.82,71.38314785373609,286156
297,2013-03-12,31.48,31.84,31.46,71.56484215307745,367449
298,2013-03-13,31.53,32.31,31.53,72.47331364978423,316249
299,2013-03-14,32.01,32.2,31.54,73.01839654780831,388846
300,2013-03-15,32.18,32.24,31.48,71.92823075176017,386757
301,2013-03-18,31.39,31.72,30.95,71.72382466500113,161247
302,2013-03-19,31.58,31.64,31.06,71.33772427890075,191080
303,2013-03-20,32.0,32.24,31.52,72.65500794912559,241457
304,2013-03-21,31.8,32.53,31.8,73.42720872132637,209121
305,2013-03-22,32.43,32.84,32.19,74.24483306836248,212123
306,2013-03-25,32.71,33.0,32.62,74.2221212809448,282397
307,2013-03-26,32.75,33.02,32.35,74.9943220531456,231322
308,2013-03-27,32.79,33.34,32.74,75.01703384056324,212158
309,2013-03-28,33.03,33.48,32.89,75.584828526005,258187
310,2013-04-01,33.16,33.49,32.5,74.33568021803315,281618
311,2013-04-02,32.73,32.86,31.94,72.8821258233023,174791
312,2013-04-03,32.24,32.44,31.3,71.70111287758347,245711
313,2013-04-04,31.65,32.67,31.62,74.10856234385648,267081
314,2013-04-05,32.23,32.75,32.04,74.33568021803315,196835
315,2013-04-08,32.72,33.16,32.66,74.9716102657279,297821
316,2013-04-09,33.02,33.7,32.97,76.31160572337043,392563
317,2013-04-10,33.71,34.56,33.71,77.24278900749489,352639
318,2013-04-11,33.88,34.15,33.07,75.51669316375198,260706
319,2013-04-12,33.01,33.46,32.75,75.74381103792868,142909
320,2013-04-15,33.19,33.46,32.08,73.29093799682036,184357
321,2013-04-16,32.51,32.65,32.19,73.8587326822621,279469
322,2013-04-17,32.22,32.57,31.9,73.65432659550306,168488
323,2013-04-18,32.58,32.58,31.51,72.01907790143085,173859
324,2013-04-19,31.76,32.45,31.63,73.01839654780831,179561
325,2013-04-22,31.96,32.04,31.32,72.08721326368385,233170
326,2013-04-23,31.06,32.64,31.06,73.83602089484442,266958
327,2013-04-24,32.64,33.51,32.19,76.08448784919374,430466
328,2013-04-25,33.99,34.84,33.74,77.94685441744265,768424
329,2013-04-26,35.18,36.96,34.47,81.55802861685213,703867
330,2013-04-29,36.12,36.37,34.59,78.62820803997273,412384
331,2013-04-30,34.59,34.8,33.95,77.9014308426073,442746
332,2013-05-01,34.28,34.38,33.05,75.63025210084032,539777
333,2013-05-02,33.32,34.6,33.12,77.83329548035431,292988
334,2013-05-03,34.58,35.8,34.26,80.12718600953895,425573
335,2013-05-06,34.98,35.72,34.92,79.90006813536225,249629
336,2013-05-07,35.18,35.87,34.77,80.17260958437427,219622
337,2013-05-08,35.08,35.29,34.6,80.14989779695662,296280
338,2013-05-09,35.15,35.72,35.02,80.467862820804,182568
339,2013-05-10,35.37,36.82,35.31,82.96615943674767,314358
340,2013-05-13,36.23,36.54,36.23,82.46650011355894,352776
341,2013-05-14,36.24,37.21,36.22,84.37429025664319,280870
342,2013-05-15,37.17,37.79,36.86,84.10174880763115,234654
343,2013-05-16,36.87,37.6,36.67,84.30615489439018,300486
344,2013-05-17,37.23,37.49,36.98,85.14649102884397,281667
345,2013-05-20,37.8,38.46,37.51,87.25868725868726,384328
346,2013-05-21,38.54,38.94,38.48,88.28071769248238,402007
347,2013-05-22,39.02,39.26,38.59,88.09902339314104,301108
348,2013-05-23,38.36,38.77,37.82,86.28208039972746,304178
349,2013-05-24,37.69,37.89,36.86,84.10174880763115,324638
350,2013-05-28,37.36,38.03,36.93,84.69225528049057,266156
351,2013-05-29,37.23,37.55,36.91,84.51056098114921,190522
352,2013-05-30,37.32,37.87,37.17,85.75970928912105,179557
353,2013-05-31,37.69,38.44,37.51,85.26004996593231,192750
354,2013-06-03,37.41,37.97,36.94,85.89598001362707,181883
355,2013-06-04,37.91,38.26,37.44,85.35089711560299,133943
356,2013-06-05,37.56,37.99,37.13,84.55598455598454,123714
357,2013-06-06,37.24,37.67,37.19,85.48716784010901,108719
358,2013-06-07,37.91,37.91,37.4,85.89598001362707,230044
359,2013-06-10,38.06,38.98,37.96,88.16715875539404,205558
360,2013-06-11,38.44,38.86,37.79,86.28208039972746,233364
361,2013-06-12,38.07,38.33,37.27,85.48716784010901,177082
362,2013-06-13,37.66,38.25,37.17,86.78173972291619,166386
363,2013-06-14,38.21,38.34,38.01,86.55462184873949,108618
364,2013-06-17,38.37,38.72,38.04,86.66818078582783,112652
365,2013-06-18,38.11,38.6,37.71,86.14580967522144,183051
366,2013-06-19,37.95,38.46,37.48,85.12377924142629,215140
367,2013-06-20,37.0,37.32,36.34,82.6481944129003,216227
368,2013-06-21,36.34,36.69,35.06,81.2854871678401,432676
369,2013-06-24,35.43,35.78,35.12,80.9220985691574,304653
370,2013-06-25,35.86,36.24,35.59,81.19464001816942,137248
371,2013-06-26,35.99,37.19,35.89,83.96547808312513,233993
372,2013-06-27,37.09,37.45,36.7,84.66954349307291,242279
373,2013-06-28,37.17,37.61,36.94,84.26073131955485,324889
374,2013-07-01,37.22,38.43,37.1,86.55462184873949,283742
375,2013-07-02,38.13,38.7,38.13,87.64478764478766,164071
376,2013-07-03,38.5,38.58,37.77,86.8498750851692,135068
377,2013-07-05,38.84,38.85,38.37,88.09902339314104,75649
378,2013-07-08,38.96,39.56,38.78,89.62071315012491,116615
379,2013-07-09,39.72,40.54,39.53,91.05155575743812,261943
380,2013-07-10,40.02,40.13,39.54,90.32477856007269,178568
381,2013-07-11,40.07,40.84,39.88,92.23256870315694,240869
382,2013-07-12,40.51,40.99,39.9,90.86986145809675,176679
383,2013-07-15,40.01,40.42,39.26,90.12037247331365,178562
384,2013-07-16,40.24,40.4,39.4,89.80240744946627,352969
385,2013-07-17,39.25,39.56,37.8,87.00885759709288,285419
386,2013-07-18,38.29,38.63,38.02,87.25868725868726,180122
387,2013-07-19,38.4,38.4,37.06,84.32886668180787,224714
388,2013-07-22,37.04,37.33,36.2,84.46513740631387,223937
389,2013-07-23,36.86,37.31,36.5,83.64751305927776,201809
390,2013-07-24,36.68,36.72,35.12,80.96752214399272,364825
391,2013-07-25,35.65,35.85,34.87,81.12650465591642,330596
392,2013-07-26,35.52,36.0,35.33,81.46718146718146,232482
393,2013-07-29,35.87,36.08,35.2,80.99023393141039,159656
394,2013-07-30,35.83,36.05,35.39,81.39904610492846,383377
395,2013-07-31,35.99,36.05,35.25,80.94481035657506,659209
396,2013-08-01,32.55,33.0,30.77,71.67840109016579,2117397
397,2013-08-02,31.44,31.69,31.05,70.88348853054735,369671
398,2013-08-05,31.14,32.01,31.1,72.20077220077219,405273
399,2013-08-06,31.8,31.85,31.13,70.81535316829434,263166
400,2013-08-07,31.0,31.22,30.88,70.88348853054735,322431
401,2013-08-08,31.43,31.56,31.2,71.61026572791279,342879
402,2013-08-09,31.56,31.85,31.39,72.15534862593685,294286
403,2013-08-12,31.67,31.97,31.66,72.42789007494889,163861
404,2013-08-13,31.9,32.57,31.72,73.67703838292073,306297
405,2013-08-14,32.35,32.89,32.27,74.26754485578016,311483
406,2013-08-15,32.22,32.59,32.12,73.58619123325005,478031
407,2013-08-16,32.21,32.47,32.07,73.67703838292073,253220
408,2013-08-19,32.23,32.63,32.23,74.0177151941858,636909
409,2013-08-20,32.75,32.89,32.51,74.33568021803315,281949
410,2013-08-21,32.72,33.37,32.39,74.67635702929822,323754
411,2013-08-22,32.87,33.61,32.87,75.74381103792868,141676
412,2013-08-23,33.34,33.5,32.66,75.31228707699294,164816
413,2013-08-26,33.14,33.41,32.94,75.31228707699294,192613
414,2013-08-27,32.75,33.11,32.52,74.13127413127413,191177
415,2013-08-28,32.61,33.06,32.36,74.56279809220986,242849
416,2013-08-29,32.74,33.08,32.54,73.94957983193277,286855
417,2013-08-30,32.41,32.6,31.06,70.95162389280036,383083
418,2013-09-03,31.5,31.97,30.66,70.31569384510561,378160
419,2013-09-04,30.95,31.22,30.69,69.90688167158756,251830
420,2013-09-05,30.69,31.7,30.68,71.4512832159891,227747
421,2013-09-06,31.55,31.92,31.19,71.33772427890075,169917
422,2013-09-09,31.58,32.06,31.46,72.63229616170793,235847
423,2013-09-10,32.03,32.03,31.46,71.97365432659551,205679
424,2013-09-11,31.54,32.23,31.5,72.63229616170793,126223
425,2013-09-12,31.92,32.12,31.17,71.4512832159891,235226
426,2013-09-13,31.55,31.71,31.01,71.92823075176017,200282
427,2013-09-16,31.89,32.14,31.54,72.33704292527821,102627
428,2013-09-17,31.91,32.35,31.79,72.97297297297298,482180
429,2013-09-18,32.52,32.52,31.4,72.42789007494889,244167
430,2013-09-19,31.83,31.98,31.32,71.63297751533045,96639
431,2013-09-20,31.53,31.81,30.85,70.15671133318192,325383
432,2013-09-23,30.81,30.81,30.12,69.06654553713378,297730
433,2013-09-24,30.38,31.1,30.18,69.7251873722462,273674
434,2013-09-25,30.65,30.86,29.59,67.45400863047922,708515
435,2013-09-26,29.76,29.89,29.2,66.61367249602543,334397
