date,MV_pred,close,close_2
2012-01-03,1477351.12,100.0,100.0
2012-01-04,1493353.39,100.34078000757289,100.34078000757289
2012-01-05,1447536.05,100.90874668686102,100.90874668686102
2012-01-06,1409110.18,100.45437334343052,100.45437334343052
2012-01-09,1402712.81,101.24952669443392,101.24952669443392
2012-01-10,1458984.24,101.32525558500569,101.32525558500569
2012-01-11,1414106.09,101.21166224914806,101.21166224914806
2012-01-12,1387712.83,101.66603559257857,101.66603559257857
2012-01-13,1495261.72,101.40098447557745,101.40098447557745
2012-01-17,1410650.31,101.70390003786444,101.70390003786444
2012-01-18,1402509.44,103.67285119273002,103.67285119273002
2012-01-19,1405088.23,104.24081787201817,104.24081787201817
2012-01-20,1428645.09,104.46800454373344,104.46800454373344
2012-01-23,1423435.21,104.54373343430518,104.54373343430518
2012-01-24,1444451.34,97.16016660355926,97.16016660355926
2012-01-25,1358553.05,99.09125331313898,99.09125331313898
2012-01-26,1441667.85,99.43203332071185,99.43203332071185
2012-01-27,1418304.81,99.16698220371072,99.16698220371072
2012-01-30,1473640.8,99.88640666414237,99.88640666414237
2012-01-31,1440798.39,97.87959106399093,97.87959106399093
2012-02-01,1455782.39,100.94661113214691,100.94661113214691
2012-02-02,1453643.38,100.94661113214691,100.94661113214691
2012-02-03,1560733.84,104.35441120787581,104.35441120787581
2012-02-06,1383929.86,102.68837561529725,102.68837561529725
2012-02-07,1365701.8,104.08936009087466,104.08936009087466
2012-02-08,1492076.72,103.10488451344189,103.10488451344189
2012-02-09,1457164.63,103.93790230973117,103.93790230973117
2012-02-10,1370485.7,102.80196895115485,102.80196895115485
2012-02-13,1471900.74,102.19613782658084,102.19613782658084
2012-02-14,1431690.8,101.24952669443392,101.24952669443392
2012-02-15,1419595.96,104.43014009844755,104.43014009844755
2012-02-16,1430428.81,106.28549791745552,106.28549791745552
2012-02-17,1448077.76,106.39909125331314,106.39909125331314
2012-02-21,1473499.47,105.37675123059446,105.37675123059446
2012-02-22,1464686.54,102.83983339644074,102.83983339644074
2012-02-23,1422218.5,101.81749337372207,101.81749337372207
2012-02-24,1492892.76,100.6436955698599,100.6436955698599
2012-02-27,1514058.41,101.7796289284362,101.7796289284362
2012-02-28,1435493.17,104.77092010602045,104.77092010602045
2012-02-29,1494570.58,104.46800454373344,104.46800454373344
2012-03-01,1507309.04,103.44566452101476,103.44566452101476
2012-03-02,1457144.45,103.36993563044301,103.36993563044301
2012-03-05,1470046.87,104.96024233244982,104.96024233244982
2012-03-06,1447321.27,102.46118894358196,102.46118894358196
2012-03-07,1424395.23,104.69519121544867,104.69519121544867
2012-03-08,1444817.34,108.29231351760697,108.29231351760697
2012-03-09,1420120.1,109.01173797803862,109.01173797803862
2012-03-12,1478732.29,107.87580461946231,107.87580461946231
2012-03-13,1454351.23,109.65543354789853,109.65543354789853
2012-03-14,1361862.74,108.59522907989398,108.59522907989398
2012-03-15,1435085.28,109.73116243847028,109.73116243847028
2012-03-16,1495813.22,108.70882241575161,108.70882241575161
2012-03-19,1482923.87,109.04960242332452,109.04960242332452
2012-03-20,1493872.5,109.39038243089738,109.39038243089738
2012-03-21,1488091.99,108.2165846270352,108.2165846270352
2012-03-22,1360997.47,106.77773570617191,106.77773570617191
2012-03-23,1433320.97,106.32336236274138,106.32336236274138
2012-03-26,1388362.24,107.5728890571753,107.5728890571753
2012-03-27,1496162.46,105.4903445664521,105.4903445664521
2012-03-28,1411308.3,103.9649878804735,104.69519121544867
2012-03-29,1419060.17,104.05979175015287,104.80878455130632
2012-03-30,1436401.45,103.61239077107876,104.31654676258992
2012-04-02,1453316.37,104.12153933570633,104.88451344187808
2012-04-03,1412529.15,104.76599959575931,105.60393790230972
2012-04-04,1357955.67,102.76074596137131,103.36993563044301
2012-04-05,1496959.53,103.61267648020618,104.31654676258992
2012-04-09,1429848.47,102.93658314199163,103.5592578568724
2012-04-10,1455450.97,100.57175031500063,100.90874668686102
2012-04-11,1427513.94,102.36032120695103,102.91556228701249
2012-04-12,1445420.13,103.58474751456076,104.27868231730403
2012-04-13,1484387.43,105.25541139907658,106.134040136312
2012-04-16,1463554.81,105.4318098374457,106.32336236274138
2012-04-17,1445573.82,105.16262903635108,106.02044680045437
2012-04-18,1363699.2,105.05387595603885,105.90685346459674
2012-04-19,1428258.85,104.00113371009786,104.73305566073456
2012-04-20,1345423.41,104.81312661475576,105.64180234759559
2012-04-23,1440931.96,114.91455241444032,116.92540704278682
2012-04-24,1420915.54,115.9995871715754,118.13706929193486
2012-04-25,1412551.76,118.33130813953359,120.74971601666036
2012-04-26,1464442.19,116.84260399087066,119.08368042408179
2012-04-27,1367278.92,117.20501869504787,119.50018932222642
2012-04-30,1511239.89,116.9067465886378,119.15940931465354
2012-05-01,1439150.97,118.38387564702798,120.82544490723211
2012-05-02,1440072.91,119.03456718930113,121.54486936766378
2012-05-03,1390350.05,118.90188950785394,121.39341158652026
2012-05-04,1444229.94,118.99792773896407,121.50700492237789
2012-05-07,1571443.8,119.82497866364702,122.41575160923892
2012-05-08,1511404.44,116.85863631679263,119.08368042408179
2012-05-09,1482897.49,115.47013053729631,117.53123816736084
2012-05-10,1381229.79,116.71838139277145,118.93222264293829
2012-05-11,1431427.19,117.5672220328215,119.8788337750852
2012-05-14,1440696.19,115.873550806737,117.98561151079137
2012-05-15,1386967.27,116.20530530149999,118.36425596365015
2012-05-16,1442647.04,117.01520360903608,119.27300265051117
2012-05-17,1386935.31,113.98911969780839,115.90306702006816
2012-05-18,1398372.01,112.86767746354097,114.65354032563424
2012-05-21,1389051.17,113.2960747944793,115.14577811435063
2012-05-22,1493292.81,114.58173294475324,116.58462703521393
2012-05-23,1456133.54,118.38071407385951,120.82544490723211
2012-05-24,1439494.85,118.61148871507316,121.09049602423325
2012-05-25,1376207.1,119.88410658330375,122.52934494509655
2012-05-29,1400522.87,120.99603856620443,123.77887163953048
2012-05-30,1451186.01,118.11250548579892,120.56039379023098
2012-05-31,1477643.4,119.7092807683672,122.34002271866717
2012-06-01,1389998.25,114.79004989407721,116.84967815221508
2012-06-04,1427777.95,114.92362684117364,117.00113593335857
2012-06-05,1382138.31,115.69878485969164,117.87201817493373
2012-06-06,1475316.69,117.05428893601928,119.3865959863688
2012-06-07,1429607.82,116.2039222487123,118.43998485422189
2012-06-08,1454772.14,114.92679053224683,117.00113593335857
2012-06-11,1442795.19,114.3853386388014,116.39530480878454
2012-06-12,1442276.18,114.75188590809044,116.81181370692919
2012-06-13,1517325.41,112.82378316038766,114.65354032563424
2012-06-14,1385253.95,116.70918069276965,119.00795153351002
2012-06-15,1438049.41,119.68626338824735,122.34002271866717
2012-06-18,1483644.12,120.03973552321013,122.71866717152594
2012-06-19,1495633.51,118.6233968909952,121.12836046951911
2012-06-20,1449061.17,117.47804910255282,119.84096932979931
2012-06-21,1476326.77,115.57743393237126,117.72056039379022
2012-06-22,1452092.73,114.66701637301317,116.69822037107156
2012-06-25,1469626.13,114.06283410467988,116.0166603559258
2012-06-26,1477957.82,114.47451783909436,116.47103369935633
2012-06-27,1501602.48,113.53108918427475,115.41082923135176
2012-06-28,1476489.6,114.01321616951068,115.94093146535403
2012-06-29,1449645.77,118.26126444821824,120.6739871260886
2012-07-02,1547156.0,118.16550391909021,120.56039379023098
2012-07-03,1456140.39,118.71097437480796,121.166224914805
2012-07-05,1592377.82,119.03223654485824,121.50700492237789
2012-07-06,1580111.35,118.40621533760128,120.78758046194622
2012-07-09,1472726.65,119.32468033801644,121.8099204846649
2012-07-10,1569940.96,118.99581468418833,121.43127603180612
2012-07-11,1528272.96,118.56279348506563,120.93903824308974
2012-07-12,1560079.21,118.00006569742746,120.29534267322984
2012-07-13,1458343.72,119.74003380304698,122.22642938280954
2012-07-16,1476251.82,121.03381829814711,123.66527830367285
2012-07-17,1369494.14,121.51123085113497,124.19538053767512
2012-07-18,1491738.64,123.68668792969999,126.61870503597122
2012-07-19,1563293.12,124.99162742536434,128.05755395683454
2012-07-20,1477459.06,121.50783613330948,124.15751609238926
2012-07-23,1548382.92,118.77204360357429,121.09049602423325
2012-07-24,1675988.19,116.74076959120414,118.78076486179478
2012-07-25,1657808.17,115.36828655623833,117.22832260507383
