,date,open,high,low,close,volume
110,2012-06-11,30.86,31.47,29.82,107.3302191879267,154973
111,2012-06-12,30.21,30.37,29.55,108.08480057491916,189034
112,2012-06-13,29.98,29.98,28.5,104.4196909809558,378369
113,2012-06-14,29.15,29.43,28.26,105.10240747394899,383713
114,2012-06-15,29.18,29.99,29.18,106.97089471793029,177770
115,2012-06-18,29.78,30.26,29.52,106.50377290693497,205489
116,2012-06-19,29.65,31.04,29.65,108.62378727991377,210989
117,2012-06-20,30.29,30.85,29.9,110.600071864894,174410
118,2012-06-21,30.74,30.89,29.91,107.68954365792311,125463
119,2012-06-22,30.37,30.58,29.5,107.61767876392383,588124
120,2012-06-25,29.65,30.18,29.5,107.40208408192599,110033
121,2012-06-26,29.87,30.29,29.25,108.300395256917,86948
122,2012-06-27,30.22,30.53,29.97,108.98311174991018,120348
123,2012-06-28,29.88,30.42,29.3,107.43801652892563,229891
124,2012-06-29,30.4,30.72,29.89,109.6298957959037,309075
125,2012-07-02,30.65,30.82,30.3,110.20481494789796,205686
126,2012-07-03,30.6,31.12,30.58,110.92346388789078,68504
127,2012-07-05,30.8,31.99,30.77,114.44484369385556,353612
128,2012-07-06,31.53,31.95,31.24,112.75601868487244,201908
129,2012-07-09,31.32,31.89,31.05,114.4807761408552,217996
130,2012-07-10,32.0,32.0,30.98,112.10923463887892,97961
131,2012-07-11,31.31,31.62,30.52,111.3905856988861,217639
132,2012-07-12,30.77,31.09,30.3,111.17499101688826,98782
133,2012-07-13,30.96,31.42,30.51,111.06719367588933,154450
134,2012-07-16,30.91,31.26,30.61,111.28278835788718,149548
135,2012-07-17,31.19,31.49,30.86,112.3607617678764,148656
136,2012-07-18,31.18,31.95,31.18,113.29500538986706,124188
137,2012-07-19,31.55,32.03,31.43,113.65432985986347,150937
138,2012-07-20,31.25,31.27,30.22,111.31872080488682,171620
139,2012-07-23,30.26,30.74,29.02,107.07869205892922,202907
140,2012-07-24,29.85,30.64,28.51,102.94646065397055,245317
141,2012-07-25,28.72,28.8,28.06,100.93424362199066,244692
142,2012-07-26,28.1,28.35,27.8,100.6108515989939,340822
143,2012-07-27,28.0,30.32,27.98,107.97700323392024,232685
144,2012-07-30,30.12,30.98,29.66,107.00682716492994,78566
145,2012-07-31,29.8,30.26,29.69,107.25835429392743,84228
146,2012-08-01,30.03,30.05,29.3,105.35393460294647,72196
147,2012-08-02,29.08,29.6,28.66,103.701042040963,93982
148,2012-08-03,29.34,30.06,28.99,106.4319080129357,110299
149,2012-08-06,29.61,30.29,29.35,107.72547610492275,68754
150,2012-08-07,29.0,30.16,28.38,102.83866331297162,254324
151,2012-08-08,28.48,29.04,28.3,103.05425799496946,241086
152,2012-08-09,31.45,32.79,31.19,115.84620912684154,616562
153,2012-08-10,31.56,32.34,30.93,112.32482932087676,264144
154,2012-08-13,31.1,31.4,30.41,112.79195113187208,129611
155,2012-08-14,31.45,31.85,30.9,111.64211282788358,143638
156,2012-08-15,31.15,31.8,30.78,113.54653251886454,185719
157,2012-08-16,31.46,31.54,31.0,112.39669421487604,113943
158,2012-08-17,31.27,31.64,31.0,113.43873517786562,142104
159,2012-08-20,31.46,31.62,31.22,113.11534315486885,141888
160,2012-08-21,31.5,31.86,31.26,113.40280273086599,98937
161,2012-08-22,31.47,32.0,31.4,113.86992454186131,150676
162,2012-08-23,31.67,31.69,31.08,112.10923463887892,54721
163,2012-08-24,31.05,31.6,30.82,112.7200862378728,122905
164,2012-08-27,31.45,31.73,30.83,111.60618038088394,91881
165,2012-08-28,31.02,31.28,30.5,110.27667984189723,114879
166,2012-08-29,30.8,31.31,30.78,111.28278835788718,62861
167,2012-08-30,30.84,30.94,30.54,110.2407473948976,38327
168,2012-08-31,30.96,31.08,30.52,111.42651814588574,72710
169,2012-09-04,31.01,31.01,30.15,110.06108515989939,79947
170,2012-09-05,30.69,31.35,30.53,112.28889687387712,123997
171,2012-09-06,31.41,31.95,31.14,114.58857348185413,193630
172,2012-09-07,32.04,32.73,31.64,116.99604743083005,244793
173,2012-09-10,32.49,32.93,32.29,117.53503413582466,159202
174,2012-09-11,32.82,33.21,32.26,115.95400646784049,126404
175,2012-09-12,32.42,32.94,31.67,116.8523176428315,172614
176,2012-09-13,32.58,33.73,32.44,119.5113187208049,275563
177,2012-09-14,33.3,34.21,33.3,121.0923463887891,180926
178,2012-09-17,33.65,33.65,32.47,118.32554796981675,118787
179,2012-09-18,32.83,33.32,32.33,119.65504850880345,118408
180,2012-09-19,33.48,33.56,32.63,118.61300754581387,88807
181,2012-09-20,32.9,33.08,32.48,118.00215594682,85598
182,2012-09-21,33.3,33.93,33.1,120.22996766079771,444760
183,2012-09-24,33.11,33.3,32.59,118.36148041681639,151512
184,2012-09-25,33.07,33.29,32.04,115.73841178584263,128821
185,2012-09-26,32.2,32.5,31.86,115.6306144448437,84740
186,2012-09-27,32.3,32.82,32.05,117.28350700682718,77567
187,2012-09-28,32.46,32.74,31.93,117.10384477182899,71930
188,2012-10-01,32.71,33.15,32.06,117.71469637082286,116608
189,2012-10-02,32.87,33.24,32.12,115.66654689184334,100679
190,2012-10-03,32.26,32.35,31.64,114.51670858785484,147854
191,2012-10-04,32.06,32.1,31.61,115.23535752784765,108110
192,2012-10-05,32.16,32.34,31.25,112.79195113187208,67637
193,2012-10-08,31.28,31.49,30.87,112.75601868487244,100827
194,2012-10-09,31.48,31.52,30.66,111.06719367588933,80023
195,2012-10-10,30.87,31.85,30.82,113.94178943586058,102782
196,2012-10-11,31.86,32.29,31.04,112.10923463887892,123333
197,2012-10-12,31.16,31.16,30.28,109.70176068990298,136325
198,2012-10-15,30.66,30.66,29.76,107.65361121092347,287754
199,2012-10-16,30.05,30.26,29.71,108.62378727991377,199047
200,2012-10-17,30.25,30.65,29.67,107.43801652892563,307605
201,2012-10-18,29.88,30.11,29.86,107.54581386992454,155483
202,2012-10-19,29.53,29.67,28.59,103.66510959396335,173578
203,2012-10-22,29.0,29.82,28.93,104.13223140495869,144736
204,2012-10-23,28.52,29.12,28.45,102.62306863097378,110428
205,2012-10-24,28.63,28.64,27.56,100.07186489399929,213119
206,2012-10-25,27.94,28.32,27.94,100.71864893999282,75850
207,2012-10-26,27.96,28.14,27.18,98.74236435501258,189916
208,2012-10-31,30.37,34.6,30.37,119.97844053180022,788365
209,2012-11-01,33.8,33.86,32.39,117.82249371182178,200315
210,2012-11-02,32.89,33.42,32.31,117.03197987782968,176834
211,2012-11-05,32.64,33.26,32.44,118.93639956881064,101774
212,2012-11-06,33.25,33.26,32.8,118.43334531081567,61396
213,2012-11-07,32.7,32.83,31.6,115.702479338843,110158
214,2012-11-08,32.17,32.17,31.03,112.28889687387712,75355
215,2012-11-09,31.03,31.74,30.74,112.3607617678764,79583
216,2012-11-12,31.35,31.62,31.07,112.43262666187569,52819
217,2012-11-13,31.08,31.59,31.08,112.14516708587855,95534
218,2012-11-14,31.26,31.26,30.72,111.42651814588574,92719
219,2012-11-15,30.93,31.33,30.43,112.43262666187569,114518
220,2012-11-16,31.21,31.28,30.56,112.03736974487963,101105
221,2012-11-19,31.58,31.93,31.36,114.4807761408552,84273
222,2012-11-20,31.91,32.27,31.91,115.59468199784406,78729
223,2012-11-21,32.22,32.25,31.95,115.77434423284227,42780
224,2012-11-23,32.29,32.4,31.99,116.16960114983831,23528
225,2012-11-26,32.23,32.23,31.78,115.05569529284946,160050
226,2012-11-27,32.31,32.59,31.96,115.52281710384477,94132
227,2012-11-28,32.05,32.36,31.78,116.02587136183975,109943
228,2012-11-29,32.39,33.16,32.16,118.90046712181102,67877
229,2012-11-30,33.04,33.04,32.49,117.67876392382323,257616
230,2012-12-03,32.88,32.88,32.34,117.21164211282787,108851
231,2012-12-04,32.34,32.34,31.74,115.16349263384835,209176
232,2012-12-05,32.17,32.32,31.89,115.41501976284584,78225
233,2012-12-06,32.05,32.5,32.0,115.27128997484729,139333
234,2012-12-07,32.21,32.29,31.8,114.76823571685233,81636
235,2012-12-10,32.03,32.03,31.72,114.4807761408552,84898
236,2012-12-11,31.99,32.78,31.67,115.81027667984189,124246
237,2012-12-12,32.43,32.71,32.18,116.31333093783685,94791
238,2012-12-13,32.37,33.0,32.37,117.71469637082286,108768
239,2012-12-14,32.65,33.9,32.62,120.87675170679124,162240
240,2012-12-17,33.84,34.33,33.72,121.6313330937837,175157
241,2012-12-18,33.97,34.8,33.67,124.54186130075458,182488
242,2012-12-19,34.59,34.92,34.38,125.15271289974848,114689
243,2012-12-20,34.89,35.0,34.58,125.29644268774703,96531
244,2012-12-21,34.46,35.06,34.35,125.29644268774703,276408
245,2012-12-24,34.67,35.13,34.19,125.51203736974489,44716
246,2012-12-26,34.97,34.98,34.58,124.54186130075458,105052
247,2012-12-27,34.78,34.94,34.27,124.03880704275963,94612
248,2012-12-28,34.42,34.65,33.62,120.9486166007905,162656
249,2012-12-31,33.75,35.36,33.73,126.80560546173196,198737
250,2013-01-02,35.87,36.05,34.75,127.30865971972692,259849
251,2013-01-03,35.23,36.37,35.23,129.78799856270211,154511
252,2013-01-04,36.28,36.77,35.99,131.15343154868847,247369
253,2013-01-07,36.34,36.53,36.01,129.85986345670142,80601
254,2013-01-08,36.26,36.63,35.89,129.89579590370104,220198
255,2013-01-09,37.0,37.75,36.06,129.89579590370104,168026
256,2013-01-10,34.26,35.69,34.04,127.200862378728,319615
257,2013-01-11,35.64,36.19,35.44,129.17714696370825,120043
258,2013-01-14,35.6,36.14,35.28,127.84764642472153,259155
259,2013-01-15,35.36,36.37,35.12,129.3208767517068,197249
260,2013-01-16,35.75,36.08,35.49,129.1412145167086,107894
261,2013-01-17,36.14,36.57,35.57,129.78799856270211,94331
262,2013-01-18,36.2,36.7,36.14,131.6924182536831,271065
263,2013-01-22,36.54,37.16,36.4,133.09378368666907,124384
264,2013-01-23,36.95,37.07,36.32,130.79410707869206,78849
265,2013-01-24,36.35,37.19,36.0,133.41717570966586,178131
266,2013-01-25,37.2,37.43,36.95,134.49514911965505,115526
267,2013-01-28,37.38,37.78,36.76,133.70463528566296,112324
268,2013-01-29,37.3,37.85,36.97,132.98598634567014,150363
269,2013-01-30,37.06,37.06,36.32,131.29716133668703,180062
270,2013-01-31,36.53,37.36,36.53,132.8422565576716,178039
271,2013-02-01,37.22,37.6,36.91,133.63277039166368,82846
272,2013-02-04,36.91,37.34,36.23,130.8300395256917,162015
273,2013-02-05,36.55,37.02,36.06,130.7222421846928,135891
274,2013-02-06,36.26,36.9,36.13,132.4110671936759,62707
275,2013-02-07,36.77,36.97,36.19,131.51275601868488,101800
276,2013-02-08,36.71,36.84,36.42,132.19547251167805,47037
277,2013-02-11,36.71,36.78,36.34,131.33309378368665,31479
278,2013-02-12,36.54,36.67,36.22,130.25512037369745,49617
279,2013-02-13,36.16,36.55,35.96,130.2910528206971,115498
280,2013-02-14,36.15,36.42,36.08,130.6503772906935,65826
281,2013-02-15,36.58,37.48,36.1,130.9737693136903,235004
282,2013-02-19,39.76,45.88,39.76,155.69529284944306,1478982
283,2013-02-20,42.68,43.13,40.11,145.6701401365433,551980
284,2013-02-21,40.45,42.15,40.28,150.2694933524973,297943
285,2013-02-22,41.92,42.98,41.92,153.1800215594682,178408
286,2013-02-25,42.73,42.83,41.56,149.37118217750628,176433
287,2013-02-26,41.74,42.51,41.43,151.16780452748833,90950
288,2013-02-27,41.91,42.82,41.91,151.7427236794826,93811
289,2013-02-28,42.14,43.31,42.14,154.07833273445922,128710
290,2013-03-01,42.43,44.15,42.04,157.20445562342798,247230
291,2013-03-04,43.53,44.59,43.41,159.39633489040605,231441
292,2013-03-05,44.5,45.31,44.09,161.4804168163852,266862
293,2013-03-06,44.95,45.73,44.61,162.05533596837947,276042
294,2013-03-07,44.9,45.74,44.9,163.70822853036293,226101
295,2013-03-08,46.0,46.03,44.61,163.45670140136545,245549
296,2013-03-11,45.07,45.94,45.06,163.34890406036652,150437
297,2013-03-12,45.42,45.84,45.26,163.34890406036652,78206
298,2013-03-13,45.12,45.68,45.06,163.81602587136186,68721
299,2013-03-14,45.64,46.41,45.47,165.68451311534315,68993
300,2013-03-15,45.94,46.1,45.16,164.17535034135827,224140
301,2013-03-18,45.06,46.38,45.06,164.85806683435143,83952
302,2013-03-19,45.84,46.3,44.65,163.09737693136904,82427
303,2013-03-20,45.76,46.69,44.59,165.03772906934964,59773
304,2013-03-21,45.5,45.77,44.33,162.8099173553719,102406
305,2013-03-22,45.56,45.99,45.36,163.45670140136545,61597
306,2013-03-25,45.75,46.94,45.3,164.28314768235717,147305
307,2013-03-26,46.08,46.32,45.25,165.03772906934964,84789
308,2013-03-27,45.69,46.19,45.14,164.06755300035934,114286
309,2013-03-28,45.72,46.02,45.4,163.85195831836148,85510
310,2013-04-01,45.71,46.58,44.68,161.9116061803809,156356
311,2013-04-02,45.18,45.44,44.88,162.84584980237156,88861
312,2013-04-03,45.53,46.88,44.83,161.9116061803809,152328
313,2013-04-04,44.98,45.22,44.82,161.87567373338126,115588
314,2013-04-05,44.18,44.79,43.9,158.35429392741648,128389
315,2013-04-08,44.33,44.75,43.9,159.899389148401,129340
316,2013-04-09,44.6,44.66,43.43,156.48580668343516,102361
317,2013-04-10,43.66,44.84,43.09,160.40244340639597,148325
318,2013-04-11,44.64,45.08,43.77,157.99496945742007,106153
319,2013-04-12,43.66,44.42,43.66,159.25260510240747,93134
320,2013-04-15,44.21,44.57,42.89,154.86884656845132,125318
321,2013-04-16,43.51,44.55,42.82,159.75565936040246,125023
322,2013-04-17,44.19,44.52,43.0,156.41394178943588,83421
323,2013-04-18,43.57,44.28,43.11,158.2105641394179,132940
324,2013-04-19,44.22,44.87,44.01,160.90549766439096,166504
325,2013-04-22,44.92,45.02,43.54,157.7793747754222,176875
326,2013-04-23,44.12,44.65,43.92,159.899389148401,136801
327,2013-04-24,46.44,46.99,45.12,164.5706072583543,229946
328,2013-04-25,46.0,46.72,45.72,166.90621631333096,66394
329,2013-04-26,46.42,46.75,45.66,167.15774344232844,84281
330,2013-04-29,46.66,46.67,46.2,166.6906216313331,49404
331,2013-04-30,46.48,48.56,46.3,173.80524613726195,286511
332,2013-05-01,48.52,48.69,46.5,169.1699604743083,247675
333,2013-05-02,47.27,47.3,46.76,169.06216313330938,102389
334,2013-05-03,47.67,48.4,47.37,172.47574559827524,69395
335,2013-05-06,48.02,48.22,47.71,173.0506647502695,61704
336,2013-05-07,48.3,48.57,47.82,174.16457060725836,46456
337,2013-05-08,48.47,48.74,47.55,172.47574559827524,77299
338,2013-05-09,47.83,48.56,47.64,172.94286740927058,38478
339,2013-05-10,49.28,49.7,48.68,176.5720445562343,147216
340,2013-05-13,49.0,49.15,48.12,174.05677326625946,360917
341,2013-05-14,48.45,49.75,48.45,178.33273445921668,312846
342,2013-05-15,49.71,50.21,49.12,178.79985627021202,129105
343,2013-05-16,49.51,49.84,49.09,176.85950413223142,109708
344,2013-05-17,49.35,49.5,48.96,177.61408551922386,209040
345,2013-05-20,49.44,49.6,48.86,176.10492274523895,205734
346,2013-05-21,46.11,51.25,46.11,180.77614085519224,248559
347,2013-05-22,50.85,53.83,50.33,183.97412863816027,268101
348,2013-05-23,50.36,51.73,49.98,185.55515630614445,144508
349,2013-05-24,51.21,51.92,50.87,185.87854832914124,85559
350,2013-05-28,52.11,53.18,51.96,189.61552281710385,248897
351,2013-05-29,52.32,52.98,52.09,188.96873877111034,110741
352,2013-05-30,52.61,53.28,52.42,190.15450952209846,181951
353,2013-05-31,52.6,54.08,52.51,188.6812791951132,119582
354,2013-06-03,52.88,53.98,52.21,193.85555156306145,155229
355,2013-06-04,54.13,55.24,54.13,198.1315127560187,429087
356,2013-06-05,55.33,56.31,55.1,200.39525691699606,427119
357,2013-06-06,55.62,56.29,55.5,200.93424362199067,162368
358,2013-06-07,56.28,56.67,55.95,203.30578512396696,175844
359,2013-06-10,56.62,57.13,56.16,204.599353215954,131136
360,2013-06-11,56.5,57.7,56.13,205.35393460294648,133326
361,2013-06-12,57.31,57.85,56.4,203.41358246496588,120581
362,2013-06-13,56.84,57.57,56.15,205.24613726194755,94850
363,2013-06-14,56.88,57.3,56.09,202.15594681997845,72961
364,2013-06-17,56.86,57.08,55.59,201.36543298598636,127376
365,2013-06-18,56.0,56.8,55.71,202.83866331297162,124848
366,2013-06-19,56.42,57.21,56.28,203.73697448796264,133039
367,2013-06-20,55.91,55.94,54.33,195.54437657204457,115307
368,2013-06-21,54.63,55.09,53.88,195.0413223140496,153790
369,2013-06-24,53.67,54.72,53.01,193.92741645706073,133400
370,2013-06-25,54.57,54.68,53.95,194.46640316205534,121986
371,2013-06-26,54.41,54.58,53.87,194.3226733740568,160704
372,2013-06-27,54.49,55.08,54.06,197.2691340280273,141474
373,2013-06-28,54.81,55.73,54.47,198.27524254401726,416771
374,2013-07-01,55.43,57.17,55.18,203.3417175709666,137254
375,2013-07-02,56.51,57.2,56.29,204.5634207689544,81731
376,2013-07-03,56.5,56.96,56.01,202.15594681997845,60103
377,2013-07-05,57.05,57.71,56.42,206.14444843693857,62669
378,2013-07-08,57.49,59.57,57.41,213.1512756018685,142122
379,2013-07-09,59.48,59.96,59.04,213.65432985986348,88619
380,2013-07-10,59.55,59.68,58.52,212.9716133668703,93783
381,2013-07-11,59.73,60.02,59.6,215.23535752784767,94705
382,2013-07-12,58.26,60.16,58.26,214.91196550485088,138822
383,2013-07-15,60.0,61.28,59.93,217.2116421128279,79842
384,2013-07-16,60.72,60.72,59.67,215.66654689184335,63562
385,2013-07-17,59.99,59.99,58.62,211.31872080488682,53088
386,2013-07-18,58.81,59.61,58.6,212.57635644987425,92234
387,2013-07-19,59.19,59.55,58.74,211.9295724038807,161241
388,2013-07-22,58.83,59.01,57.96,210.49227452389508,64281
389,2013-07-23,59.27,59.27,57.94,209.19870643190802,106942
390,2013-07-24,58.31,58.52,56.5,204.4196909809558,192150
391,2013-07-25,56.43,57.01,56.01,202.7308659719727,118386
392,2013-07-26,56.02,56.56,55.55,201.8325547969817,143166
393,2013-07-29,55.9,56.23,55.27,200.57491915199427,76264
394,2013-07-30,56.21,56.7,55.81,202.4793388429752,109932
395,2013-07-31,56.7,57.43,56.35,204.38375853395618,152688
396,2013-08-01,57.16,58.36,57.02,206.61157024793388,84706
397,2013-08-02,57.59,58.02,57.04,207.5098814229249,45160
398,2013-08-05,57.85,58.0,57.14,207.0427596119296,58988
399,2013-08-06,57.44,57.45,56.6,204.9227452389508,32859
400,2013-08-07,56.99,57.11,55.83,200.89831117499102,62916
401,2013-08-08,56.14,56.88,56.12,203.55731225296444,42628
402,2013-08-09,56.53,57.03,56.32,204.1322314049587,30262
403,2013-08-12,56.53,57.0,55.96,201.43729787998564,108559
404,2013-08-13,56.18,56.68,55.5,201.7606899029824,68550
405,2013-08-14,56.29,56.87,55.86,203.80883938196192,165856
406,2013-08-15,58.0,62.61,58.0,220.87675170679125,392645
407,2013-08-16,60.0,62.45,60.0,222.7811713977722,248119
408,2013-08-19,61.66,64.72,61.66,230.03952569169962,383267
409,2013-08-20,65.05,68.39,64.87,243.94538268056056,475038
410,2013-08-21,67.45,68.26,66.68,241.28638160258717,353349
411,2013-08-22,67.17,68.36,67.17,244.59216672655407,69281
412,2013-08-23,68.23,69.13,67.7,245.31081566654692,102767
413,2013-08-26,68.31,68.95,67.75,244.1609773625584,82475
414,2013-08-27,67.2,67.55,65.93,237.22601509162774,126578
415,2013-08-28,65.77,66.54,65.77,237.33381243262667,80111
416,2013-08-29,66.01,67.38,65.65,238.59144807761413,53805
417,2013-08-30,66.12,66.66,64.74,233.05785123966945,96684
418,2013-09-03,65.55,66.6,65.01,238.66331297161338,118581
419,2013-09-04,66.4,66.62,65.97,239.0945023356091,82104
420,2013-09-05,66.75,67.76,66.06,242.61588214157385,95128
421,2013-09-06,67.66,67.9,65.9,240.85519223859146,121549
422,2013-09-09,67.31,67.8,66.53,243.15486884656846,83435
423,2013-09-10,66.55,67.82,66.51,243.29859863456699,162758
424,2013-09-11,67.43,68.16,67.18,243.65792310456342,63742
425,2013-09-12,68.0,70.67,68.0,245.77793747754228,67631
426,2013-09-13,68.68,69.15,67.99,247.64642472152354,60932
427,2013-09-16,69.52,69.66,68.74,247.14337046352858,99393
428,2013-09-17,68.68,69.89,68.26,250.1616960114984,76460
429,2013-09-18,69.74,70.38,68.69,251.95831836148042,72963
430,2013-09-19,70.1,70.7,69.3,249.98203377650017,39895
431,2013-09-20,69.55,70.24,69.01,250.26949335249736,99127
432,2013-09-23,69.73,69.73,68.01,246.38878907653609,58178
433,2013-09-24,68.67,69.25,67.83,244.9874236435502,83839
434,2013-09-25,69.65,69.65,67.39,246.28099173553724,167952
435,2013-09-26,68.88,70.0,68.26,249.37118217750634,135295
436,2013-09-27,69.23,70.6,69.11,252.49730506647504,335729
